n_iter	R0	llh
0.0	1.8	-203.118129567426
0.0	1.81	-200.19808530277638
0.0	1.82	-193.35148331813494
0.0	1.83	-199.1584559575672
0.0	1.84	-205.5512407482353
0.0	1.85	-203.13045931115988
0.0	1.86	-192.99876823568795
0.0	1.87	-193.97874748126966
0.0	1.8800000000000001	-202.8269108412763
0.0	1.8900000000000001	-230.42004218201816
1.0	1.8	-196.0923854667158
1.0	1.81	-198.30472734208757
1.0	1.82	-195.12545501942444
1.0	1.83	-194.4723988636653
1.0	1.84	-193.94193295995038
1.0	1.85	-197.94439533914476
1.0	1.86	-198.19182938184176
1.0	1.87	-193.11830506280737
1.0	1.8800000000000001	-197.7136830080026
1.0	1.8900000000000001	-200.21450620961855
2.0	1.8	-192.82056405351653
2.0	1.81	-197.62466352325285
2.0	1.82	-194.60177706166974
2.0	1.83	-192.47065550508322
2.0	1.84	-201.33160169434544
2.0	1.85	-195.94018218583673
2.0	1.86	-200.7342017509089
2.0	1.87	-195.4406910999654
2.0	1.8800000000000001	-205.91959789347143
2.0	1.8900000000000001	-193.45090849178072
3.0	1.8	-192.69175600399078
3.0	1.81	-193.31693110393664
3.0	1.82	-192.90521504964394
3.0	1.83	-192.13566075562997
3.0	1.84	-199.3392028676616
3.0	1.85	-198.10833713109406
3.0	1.86	-209.7634456056062
3.0	1.87	-197.21910417363085
3.0	1.8800000000000001	-206.92525311969766
3.0	1.8900000000000001	-199.36417446195105
