n_iter	R0	llh
0.0	1.4	-193.97052186695188
0.0	1.41	-192.48833761664687
0.0	1.42	-192.4605723701309
0.0	1.43	-194.2859634529649
0.0	1.44	-192.9191498212769
0.0	1.45	-191.53365078710232
0.0	1.46	-194.17554162369365
0.0	1.47	-191.57088032747615
0.0	1.48	-192.37528501546097
0.0	1.49	-194.65168199573523
0.0	1.5	-191.56151569822327
0.0	1.51	-193.01671059952238
0.0	1.52	-192.55513349230225
0.0	1.53	-194.09150698767453
0.0	1.54	-191.21976125788368
0.0	1.55	-191.61611187885646
0.0	1.56	-192.0737227332838
0.0	1.57	-191.84050110394057
0.0	1.58	-190.7331340280965
0.0	1.59	-191.21340730168706
0.0	1.6	-193.7515038682935
0.0	1.61	-192.1772628372542
0.0	1.62	-194.34275246479868
0.0	1.6300000000000001	-192.84043161675186
0.0	1.6400000000000001	-191.96218697510784
0.0	1.6500000000000001	-191.42549801224266
0.0	1.6600000000000001	-190.12696457892113
0.0	1.6700000000000002	-192.24907641969523
0.0	1.6800000000000002	-191.1094717432318
0.0	1.6900000000000002	-193.9773869444122
0.0	1.7000000000000002	-191.17737162082594
0.0	1.7100000000000002	-192.48829216724772
0.0	1.7200000000000002	-192.36423600590268
0.0	1.7300000000000002	-192.37866920277742
0.0	1.7400000000000002	-190.8883914820579
0.0	1.7500000000000002	-198.0675900845305
0.0	1.7600000000000002	-195.9318135184189
0.0	1.7700000000000002	-192.00586759349665
0.0	1.7800000000000002	-193.38246252671382
0.0	1.7900000000000003	-196.95273344197614
0.0	1.8000000000000003	-192.8764001369395
