n_iter	R0	llh
0.0	1.4	-191.33116314444229
0.0	1.41	-192.72820165451486
0.0	1.42	-199.3036222604878
0.0	1.43	-192.27492500514185
0.0	1.44	-192.1015672167852
0.0	1.45	-192.60259309220024
0.0	1.46	-193.9424773923674
0.0	1.47	-191.35733940911075
0.0	1.48	-194.13767847609606
0.0	1.49	-192.0755514388939
0.0	1.5	-191.38978754959194
0.0	1.51	-191.2858562256317
0.0	1.52	-190.7842931030321
0.0	1.53	-191.66136633873992
0.0	1.54	-195.61602524052782
0.0	1.55	-190.8243870910662
0.0	1.56	-191.09057174361902
0.0	1.57	-193.54506137730786
0.0	1.58	-193.5120486199886
0.0	1.59	-192.14915190482688
0.0	1.6	-191.3045762969558
0.0	1.61	-193.9890560123587
0.0	1.62	-189.85236878792585
0.0	1.6300000000000001	-192.15403572082744
0.0	1.6400000000000001	-190.28502792311846
0.0	1.6500000000000001	-191.5449374204422
0.0	1.6600000000000001	-193.53754353151078
0.0	1.6700000000000002	-191.28636487534538
0.0	1.6800000000000002	-192.98121155172933
0.0	1.6900000000000002	-191.11438539532858
0.0	1.7000000000000002	-191.68274632693914
0.0	1.7100000000000002	-192.79868346180277
0.0	1.7200000000000002	-190.7460220673993
0.0	1.7300000000000002	-192.62571671539092
0.0	1.7400000000000002	-191.05478229250102
0.0	1.7500000000000002	-194.3497638157144
0.0	1.7600000000000002	-191.21742843354252
0.0	1.7700000000000002	-191.31396579731006
0.0	1.7800000000000002	-196.51753466850988
0.0	1.7900000000000003	-193.86313036596692
0.0	1.8000000000000003	-199.81999944835232
