n_iter	R0	llh
0.0	1.4	-191.77763535597293
0.0	1.41	-194.01034620779848
0.0	1.42	-192.54130283292528
0.0	1.43	-191.13659656242353
0.0	1.44	-191.38382380063885
0.0	1.45	-193.61416168544088
0.0	1.46	-190.42554134259058
0.0	1.47	-193.33552772988338
0.0	1.48	-191.4224721465583
0.0	1.49	-193.61190735443716
0.0	1.5	-191.05559178427612
0.0	1.51	-196.94870401905172
0.0	1.52	-191.4007362278813
0.0	1.53	-192.3291566290204
0.0	1.54	-191.8900080612835
0.0	1.55	-192.55103209504728
0.0	1.56	-192.09818590863802
0.0	1.57	-191.57115794028985
0.0	1.58	-191.06679840734418
0.0	1.59	-192.5336467904205
0.0	1.6	-191.6554930319618
0.0	1.61	-191.61556259737085
0.0	1.62	-191.73247231803327
0.0	1.6300000000000001	-192.49595255490883
0.0	1.6400000000000001	-190.46502275036949
0.0	1.6500000000000001	-191.94840394578222
0.0	1.6600000000000001	-191.22637230225212
0.0	1.6700000000000002	-193.19061896775577
0.0	1.6800000000000002	-191.398178256449
0.0	1.6900000000000002	-191.90859242901686
0.0	1.7000000000000002	-191.53719909961856
0.0	1.7100000000000002	-192.46407057443724
0.0	1.7200000000000002	-191.82141519939057
0.0	1.7300000000000002	-194.8050383861475
0.0	1.7400000000000002	-191.8656111011896
0.0	1.7500000000000002	-190.50876125791737
0.0	1.7600000000000002	-193.2847725947154
0.0	1.7700000000000002	-194.4524010524727
0.0	1.7800000000000002	-193.87007625327553
0.0	1.7900000000000003	-193.98891082634796
0.0	1.8000000000000003	-196.0413048201348
