	t	genotype	recovered_window
0	39.2	10.0	40.0
1	38.4	11.0	40.0
2	38.8	5.0	40.0
3	37.7	5.0	40.0
4	38.7	0.0	40.0
5	37.9	0.0	40.0
6	37.6	0.0	40.0
7	38.2	0.0	40.0
8	38.5	15.0	40.0
9	39.4	10.0	40.0
10	36.9	0.0	40.0
11	39.5	0.0	40.0
12	38.2	14.0	40.0
13	36.7	10.0	40.0
14	38.8	16.0	40.0
15	38.1	17.0	40.0
16	40.0	11.0	40.0
17	39.4	0.0	40.0
18	39.5	16.0	40.0
19	37.4	5.0	40.0
20	37.9	0.0	40.0
21	39.0	0.0	40.0
22	37.7	0.0	40.0
23	36.8	0.0	40.0
24	39.0	17.0	40.0
25	38.0	0.0	40.0
26	37.1	0.0	40.0
27	39.4	4.0	40.0
28	38.2	5.0	40.0
29	39.6	0.0	40.0
30	37.2	4.0	40.0
31	37.3	0.0	40.0
32	38.7	0.0	40.0
33	36.1	0.0	40.0
34	38.1	4.0	40.0
35	37.3	0.0	40.0
36	40.0	4.0	40.0
37	38.5	16.0	40.0
38	38.6	0.0	40.0
39	39.1	0.0	40.0
0	43.6	30.0	44.0
1	40.5	4.0	44.0
2	41.6	33.0	44.0
3	43.0	0.0	44.0
4	44.0	4.0	44.0
5	41.2	25.0	44.0
6	41.7	15.0	44.0
7	41.5	0.0	44.0
8	41.4	16.0	44.0
9	41.1	0.0	44.0
10	40.1	5.0	44.0
11	40.3	0.0	44.0
12	43.3	19.0	44.0
13	41.3	20.0	44.0
14	42.3	0.0	44.0
15	41.2	0.0	44.0
16	43.7	32.0	44.0
17	42.3	29.0	44.0
18	41.1	0.0	44.0
19	42.8	14.0	44.0
20	43.0	0.0	44.0
21	42.7	0.0	44.0
22	43.8	16.0	44.0
23	43.5	15.0	44.0
24	40.4	0.0	44.0
25	40.7	0.0	44.0
26	43.7	0.0	44.0
27	40.4	5.0	44.0
28	42.8	14.0	44.0
29	43.2	16.0	44.0
30	41.9	0.0	44.0
31	42.7	21.0	44.0
32	42.5	22.0	44.0
33	43.0	0.0	44.0
34	42.0	16.0	44.0
35	40.5	0.0	44.0
36	43.6	38.0	44.0
37	43.8	16.0	44.0
38	41.8	4.0	44.0
39	42.2	4.0	44.0
0	47.4	0.0	48.0
1	47.6	14.0	48.0
2	46.1	48.0	48.0
3	46.2	4.0	48.0
4	46.4	27.0	48.0
5	44.8	0.0	48.0
6	46.4	0.0	48.0
7	46.3	4.0	48.0
8	45.8	4.0	48.0
