n_iter	R0	llh
0.0	1.4	-123.80817008266906
0.0	1.41	-124.67960511075701
0.0	1.42	-124.13404448215283
0.0	1.43	-125.55275961541619
0.0	1.44	-125.80344761572594
0.0	1.45	-125.23662470411385
0.0	1.46	-125.50438840068053
0.0	1.47	-124.8540391482961
0.0	1.48	-123.68701791151936
0.0	1.49	-123.52887706513008
0.0	1.5	-123.98565461690893
0.0	1.51	-123.73780543515608
0.0	1.52	-124.01774684965139
0.0	1.53	-123.17713891736334
0.0	1.54	-124.01952530799215
0.0	1.55	-123.74400800643201
0.0	1.56	-124.00691237064774
0.0	1.57	-125.92915287545003
0.0	1.58	-125.19279509184919
0.0	1.59	-124.53181953875527
0.0	1.6	-123.89882789541474
0.0	1.61	-124.1941707171582
0.0	1.62	-124.32222295842281
0.0	1.6300000000000001	-123.86815787181119
0.0	1.6400000000000001	-124.7113204772794
0.0	1.6500000000000001	-123.25328799474741
0.0	1.6600000000000001	-125.70761480244902
0.0	1.6700000000000002	-124.02741522883471
0.0	1.6800000000000002	-124.63504554799879
0.0	1.6900000000000002	-123.43295132140028
0.0	1.7000000000000002	-123.71078172916594
0.0	1.7100000000000002	-125.02132041307283
0.0	1.7200000000000002	-125.90129176708375
0.0	1.7300000000000002	-123.90879572357568
0.0	1.7400000000000002	-125.32344770176063
0.0	1.7500000000000002	-123.59470429583256
0.0	1.7600000000000002	-125.91070270813542
0.0	1.7700000000000002	-125.59087599879342
0.0	1.7800000000000002	-125.65122312393524
0.0	1.7900000000000003	-124.70506870221345
0.0	1.8000000000000003	-124.66579636898634
