n_iter	R0	llh
0.0	1.25	-126.13048118666796
0.0	1.26	-128.6505349509447
0.0	1.27	-129.8500100278867
0.0	1.28	-125.96962723035125
0.0	1.29	-127.6648756634091
0.0	1.3	-128.08044796194395
0.0	1.31	-126.82155683565455
0.0	1.32	-127.4908536404169
0.0	1.33	-125.84568963427397
0.0	1.34	-126.53055591030626
0.0	1.35	-125.36590884341186
0.0	1.36	-125.56618040794946
0.0	1.37	-125.53472662556138
0.0	1.3800000000000001	-125.40913514104528
0.0	1.3900000000000001	-127.0637540845911
1.0	1.25	-137.05999868399584
1.0	1.26	-128.7782993890683
1.0	1.27	-126.64205967111451
1.0	1.28	-130.45037612198377
1.0	1.29	-127.78775365879892
1.0	1.3	-127.24259235701213
1.0	1.31	-126.47796910238593
1.0	1.32	-124.97716541275597
1.0	1.33	-124.69312105564721
1.0	1.34	-127.91129873403415
1.0	1.35	-128.42383923826833
1.0	1.36	-125.4744277568403
1.0	1.37	-126.71357151790693
1.0	1.3800000000000001	-125.22274199809033
1.0	1.3900000000000001	-123.97537699593735
2.0	1.25	-128.21550256024432
2.0	1.26	-130.45308193792332
2.0	1.27	-129.98056098475666
2.0	1.28	-128.02298839265785
2.0	1.29	-133.31279944859125
2.0	1.3	-124.71841583823989
2.0	1.31	-128.319736125317
2.0	1.32	-125.11786007382419
2.0	1.33	-128.5782383053572
2.0	1.34	-126.12320440416471
2.0	1.35	-126.4155241385865
2.0	1.36	-126.10273609994255
2.0	1.37	-126.66873497974902
2.0	1.3800000000000001	-127.08740690358427
2.0	1.3900000000000001	-126.69226417836938
3.0	1.25	-128.1592276783259
3.0	1.26	-126.98951671737035
3.0	1.27	-126.76623348300832
3.0	1.28	-126.35280277898937
3.0	1.29	-126.03007502557301
3.0	1.3	-131.28236650564673
3.0	1.31	-124.25617168590409
3.0	1.32	-126.9357126645069
3.0	1.33	-126.5594713934223
3.0	1.34	-124.59139850872967
3.0	1.35	-128.33654193500666
3.0	1.36	-126.55613747474908
3.0	1.37	-125.06000927078898
3.0	1.3800000000000001	-126.3525346744777
3.0	1.3900000000000001	-127.69962464845133
4.0	1.25	-128.0089536759126
4.0	1.26	-128.7611511199167
4.0	1.27	-129.71956120916983
4.0	1.28	-131.53680450306828
4.0	1.29	-126.73723205239772
4.0	1.3	-126.91416314306692
4.0	1.31	-126.38345590158272
4.0	1.32	-125.41424155227645
4.0	1.33	-126.16785606683628
4.0	1.34	-125.57066702576154
4.0	1.35	-126.18219404941102
4.0	1.36	-125.03579019713204
4.0	1.37	-125.4680458416384
4.0	1.3800000000000001	-124.62363079597715
4.0	1.3900000000000001	-124.65898502855273
5.0	1.25	-129.3105517977084
5.0	1.26	-126.94814816166873
5.0	1.27	-132.31320910189075
5.0	1.28	-125.50142106281248
5.0	1.29	-128.91062287381885
5.0	1.3	-126.58856789072283
5.0	1.31	-129.1954907966459
5.0	1.32	-125.91678603449685
5.0	1.33	-127.14668213990264
5.0	1.34	-126.26712003553891
5.0	1.35	-124.35001903117333
5.0	1.36	-125.87438670632346
5.0	1.37	-124.79425650261383
5.0	1.3800000000000001	-126.20584985977789
5.0	1.3900000000000001	-126.67094497911832
6.0	1.25	-135.6332260753038
6.0	1.26	-130.8866799955813
6.0	1.27	-129.19402198428395
6.0	1.28	-130.6395830277345
6.0	1.29	-125.68644324454363
6.0	1.3	-128.73511187479747
6.0	1.31	-125.33574955628714
6.0	1.32	-127.17653962144144
6.0	1.33	-128.8629142891345
6.0	1.34	-126.32443736949698
6.0	1.35	-129.83942353077381
6.0	1.36	-124.71206070153158
6.0	1.37	-125.9314671722172
6.0	1.3800000000000001	-125.00846924349916
6.0	1.3900000000000001	-124.60057077458548
7.0	1.25	-128.61246496287558
7.0	1.26	-127.56382024201164
7.0	1.27	-125.58156270459513
7.0	1.28	-128.43035486930162
7.0	1.29	-127.75150794301479
7.0	1.3	-126.52807861459634
7.0	1.31	-125.87307074664251
7.0	1.32	-129.70126905106162
7.0	1.33	-126.81243164453255
7.0	1.34	-126.16035016345892
7.0	1.35	-125.31190927364725
7.0	1.36	-126.62879006500506
7.0	1.37	-127.8659674785848
7.0	1.3800000000000001	-125.03343744206869
7.0	1.3900000000000001	-125.09132156435096
8.0	1.25	-127.10373083978429
8.0	1.26	-128.96701810512806
8.0	1.27	-128.84991825530412
8.0	1.28	-132.37852620035824
8.0	1.29	-126.56662070333337
8.0	1.3	-126.58594842375169
8.0	1.31	-125.56811841346591
8.0	1.32	-124.87361372158031
8.0	1.33	-125.86974040878849
8.0	1.34	-125.79839039811337
8.0	1.35	-124.61684039921144
8.0	1.36	-125.58170477455702
8.0	1.37	-125.8941374441918
8.0	1.3800000000000001	-126.55089292093368
8.0	1.3900000000000001	-123.64387212631267
9.0	1.25	-127.33424076514076
9.0	1.26	-128.66464761012728
9.0	1.27	-132.34084301428055
9.0	1.28	-125.2596557453524
9.0	1.29	-127.17839199761656
9.0	1.3	-126.48106359274459
9.0	1.31	-128.3230025785761
9.0	1.32	-126.9079243276723
9.0	1.33	-128.18707593538574
9.0	1.34	-125.07712314819102
9.0	1.35	-125.87159458894743
9.0	1.36	-124.58367029233926
9.0	1.37	-126.04197753956495
9.0	1.3800000000000001	-125.48309138041412
9.0	1.3900000000000001	-126.42771927824214
10.0	1.25	-129.70555581338243
10.0	1.26	-130.0159783398671
10.0	1.27	-129.63769475214366
10.0	1.28	-125.73890249115688
10.0	1.29	-127.90492661426262
10.0	1.3	-129.32159353080965
10.0	1.31	-125.66140723973943
10.0	1.32	-126.09073494931843
10.0	1.33	-126.62688093269239
10.0	1.34	-126.45417784888564
10.0	1.35	-127.563253859303
10.0	1.36	-125.04882572280431
10.0	1.37	-124.70730019441913
10.0	1.3800000000000001	-127.7925833134704
10.0	1.3900000000000001	-124.49497159339202
11.0	1.25	-130.07827050976547
11.0	1.26	-131.92140066648227
11.0	1.27	-128.63356541010657
11.0	1.28	-128.27533394068536
11.0	1.29	-127.0521339940924
11.0	1.3	-126.33016547251745
11.0	1.31	-128.7604099131861
11.0	1.32	-125.83828485268046
11.0	1.33	-125.28854323286242
11.0	1.34	-126.05973681616442
11.0	1.35	-126.4913569536492
11.0	1.36	-126.06641398139882
11.0	1.37	-125.66900749847689
11.0	1.3800000000000001	-124.15913452252376
11.0	1.3900000000000001	-124.12563121550545
12.0	1.25	-127.6521527309978
12.0	1.26	-127.24548225356443
12.0	1.27	-129.62811706512997
12.0	1.28	-133.1687601379247
12.0	1.29	-128.34655149584563
12.0	1.3	-131.72426967401566
12.0	1.31	-137.55518426535116
12.0	1.32	-126.58351594580516
12.0	1.33	-127.1992604368695
12.0	1.34	-129.22061025411665
12.0	1.35	-126.70192805470299
12.0	1.36	-125.64518683863679
12.0	1.37	-125.36024722610873
12.0	1.3800000000000001	-124.56495408434388
12.0	1.3900000000000001	-125.97648341039024
13.0	1.25	-125.6522461725658
13.0	1.26	-134.01211205591005
13.0	1.27	-128.8493215111828
13.0	1.28	-124.9676130815566
13.0	1.29	-131.47430872980715
13.0	1.3	-126.8777538796178
13.0	1.31	-125.22235123629218
13.0	1.32	-125.83918775548415
13.0	1.33	-126.33539353253953
13.0	1.34	-125.25555710773921
13.0	1.35	-127.20753847013158
13.0	1.36	-125.0756036786332
13.0	1.37	-125.23826729765707
13.0	1.3800000000000001	-125.31739003904235
13.0	1.3900000000000001	-126.20553084796799
14.0	1.25	-129.65093652240336
14.0	1.26	-129.28123074267995
14.0	1.27	-134.66709775261143
14.0	1.28	-127.28477946276439
14.0	1.29	-129.01350151220507
14.0	1.3	-127.20986487232483
14.0	1.31	-125.19776720081776
14.0	1.32	-126.4486174616577
14.0	1.33	-127.42826894121148
14.0	1.34	-125.06290538129504
14.0	1.35	-125.09963554232988
14.0	1.36	-125.12100193339136
14.0	1.37	-127.09453282738653
14.0	1.3800000000000001	-123.95560299245369
14.0	1.3900000000000001	-125.2508687749594
15.0	1.25	-128.75273575921702
15.0	1.26	-128.83434911496488
15.0	1.27	-133.65866936452628
15.0	1.28	-130.3726188852576
15.0	1.29	-129.0024679558669
15.0	1.3	-125.53147937283421
15.0	1.31	-127.65048646636095
15.0	1.32	-126.1069149263423
15.0	1.33	-126.22511958089821
15.0	1.34	-127.34993199332894
15.0	1.35	-127.33173544748529
