	t	genotype	recovered_window
0	39.4	0.0	40.0
1	39.8	28.0	40.0
2	37.9	0.0	40.0
3	40.0	11.0	40.0
4	38.4	11.0	40.0
5	36.8	0.0	40.0
6	38.7	0.0	40.0
7	38.2	0.0	40.0
8	39.5	0.0	40.0
9	39.4	4.0	40.0
10	39.1	0.0	40.0
11	37.3	0.0	40.0
12	37.7	5.0	40.0
13	37.2	4.0	40.0
14	38.6	0.0	40.0
15	36.9	0.0	40.0
16	37.7	0.0	40.0
17	38.2	14.0	40.0
18	38.8	5.0	40.0
19	39.0	17.0	40.0
20	38.0	0.0	40.0
21	38.8	16.0	40.0
22	39.0	0.0	40.0
23	37.6	0.0	40.0
24	38.7	0.0	40.0
25	36.7	10.0	40.0
26	37.3	0.0	40.0
27	37.9	0.0	40.0
28	37.1	0.0	40.0
29	38.2	5.0	40.0
30	39.2	15.0	40.0
31	40.0	4.0	40.0
32	38.1	17.0	40.0
33	38.5	16.0	40.0
34	38.5	15.0	40.0
35	38.1	4.0	40.0
36	39.6	0.0	40.0
37	39.4	10.0	40.0
38	39.5	16.0	40.0
39	39.2	10.0	40.0
0	43.7	32.0	44.0
1	44.0	4.0	44.0
2	40.5	4.0	44.0
3	43.8	16.0	44.0
4	42.4	0.0	44.0
5	41.4	5.0	44.0
6	43.0	0.0	44.0
7	41.9	10.0	44.0
8	42.3	0.0	44.0
9	42.8	29.0	44.0
10	43.6	30.0	44.0
11	41.2	0.0	44.0
12	41.4	16.0	44.0
13	41.3	20.0	44.0
14	42.3	29.0	44.0
15	41.6	33.0	44.0
16	42.2	4.0	44.0
17	40.1	5.0	44.0
18	41.8	16.0	44.0
19	42.8	14.0	44.0
20	42.7	0.0	44.0
21	40.4	0.0	44.0
22	43.0	0.0	44.0
23	41.5	0.0	44.0
24	43.8	16.0	44.0
25	42.0	27.0	44.0
26	43.3	19.0	44.0
27	43.0	0.0	44.0
28	42.5	22.0	44.0
29	43.5	14.0	44.0
30	41.1	0.0	44.0
31	40.5	0.0	44.0
32	41.1	16.0	44.0
33	43.2	26.0	44.0
34	43.7	4.0	44.0
35	40.5	0.0	44.0
36	43.9	0.0	44.0
37	43.2	16.0	44.0
38	43.9	18.0	44.0
39	42.4	31.0	44.0
0	44.4	15.0	48.0
1	46.3	4.0	48.0
2	46.9	0.0	48.0
3	47.1	23.0	48.0
4	46.6	15.0	48.0
5	46.3	16.0	48.0
6	46.1	22.0	48.0
7	46.7	0.0	48.0
8	46.9	4.0	48.0
9	46.2	26.0	48.0
10	46.4	27.0	48.0
11	47.0	16.0	48.0
12	47.2	26.0	48.0
13	46.8	0.0	48.0
14	44.8	0.0	48.0
15	47.6	0.0	48.0
16	46.7	23.0	48.0
17	45.7	40.0	48.0
18	45.8	36.0	48.0
19	46.1	4.0	48.0
20	45.9	41.0	48.0
21	47.3	4.0	48.0
22	44.5	0.0	48.0
23	45.5	0.0	48.0
24	44.3	22.0	48.0
25	46.2	16.0	48.0
26	48.0	26.0	48.0
27	46.2	22.0	48.0
28	47.1	65.0	48.0
29	47.6	63.0	48.0
30	47.6	14.0	48.0
31	45.3	0.0	48.0
32	47.2	0.0	48.0
33	47.7	0.0	48.0
34	45.5	46.0	48.0
35	45.3	9.0	48.0
36	45.5	37.0	48.0
37	47.8	59.0	48.0
38	46.6	16.0	48.0
39	46.4	15.0	48.0
0	50.0	53.0	52.0
1	50.4	26.0	52.0
2	50.7	26.0	52.0
3	48.1	19.0	52.0
4	51.9	16.0	52.0
5	49.1	22.0	52.0
6	51.8	93.0	52.0
7	48.6	36.0	52.0
8	48.4	15.0	52.0
9	48.2	4.0	52.0
10	48.2	0.0	52.0
11	50.9	9.0	52.0
12	49.0	68.0	52.0
13	49.0	15.0	52.0
14	51.2	0.0	52.0
15	50.7	0.0	52.0
16	50.4	0.0	52.0
17	51.1	16.0	52.0
18	49.8	4.0	52.0
19	51.5	23.0	52.0
20	50.9	0.0	52.0
21	48.6	26.0	52.0
22	51.5	0.0	52.0
23	48.3	0.0	52.0
24	51.4	36.0	52.0
25	49.0	56.0	52.0
26	51.5	113.0	52.0
27	48.8	26.0	52.0
28	49.1	26.0	52.0
29	49.1	4.0	52.0
30	51.9	44.0	52.0
31	48.8	19.0	52.0
32	49.0	0.0	52.0
33	48.5	39.0	52.0
34	49.4	80.0	52.0
35	51.1	85.0	52.0
36	49.6	81.0	52.0
37	50.2	16.0	52.0
38	50.9	44.0	52.0
39	49.0	23.0	52.0
0	53.9	14.0	56.0
1	55.8	0.0	56.0
2	53.0	23.0	56.0
3	54.0	64.0	56.0
4	54.1	24.0	56.0
5	55.9	4.0	56.0
6	52.1	92.0	56.0
7	54.4	104.0	56.0
8	54.7	0.0	56.0
9	54.7	101.0	56.0
10	55.8	67.0	56.0
11	54.0	72.0	56.0
12	55.8	0.0	56.0
13	54.7	140.0	56.0
14	52.2	0.0	56.0
15	52.5	22.0	56.0
16	52.2	16.0	56.0
17	54.3	0.0	56.0
18	55.4	124.0	56.0
19	54.1	16.0	56.0
20	54.7	87.0	56.0
21	52.5	57.0	56.0
22	54.3	53.0	56.0
23	52.9	0.0	56.0
24	52.4	0.0	56.0
25	55.7	23.0	56.0
26	52.1	19.0	56.0
27	54.3	0.0	56.0
28	52.4	36.0	56.0
29	53.3	69.0	56.0
30	52.4	23.0	56.0
31	52.8	56.0	56.0
32	52.8	14.0	56.0
33	53.3	0.0	56.0
