	t	genotype	recovered_window
0	38.0	0.0	40.0
1	38.6	0.0	40.0
2	37.6	0.0	40.0
3	38.2	0.0	40.0
4	38.2	14.0	40.0
5	37.3	0.0	40.0
6	39.4	0.0	40.0
7	37.7	0.0	40.0
8	39.0	17.0	40.0
9	36.1	0.0	40.0
10	38.5	16.0	40.0
11	39.6	0.0	40.0
12	38.8	16.0	40.0
13	39.1	0.0	40.0
14	39.2	15.0	40.0
15	38.7	0.0	40.0
16	37.7	5.0	40.0
17	38.5	15.0	40.0
18	40.0	4.0	40.0
19	38.8	5.0	40.0
20	37.9	0.0	40.0
21	39.0	0.0	40.0
22	39.2	10.0	40.0
23	37.3	0.0	40.0
24	39.4	4.0	40.0
25	39.5	16.0	40.0
26	38.7	0.0	40.0
27	38.1	4.0	40.0
28	36.9	0.0	40.0
29	37.9	0.0	40.0
30	39.5	0.0	40.0
31	37.1	0.0	40.0
32	39.8	28.0	40.0
33	37.2	4.0	40.0
34	38.2	5.0	40.0
35	39.4	10.0	40.0
36	37.4	5.0	40.0
37	38.1	17.0	40.0
38	36.8	0.0	40.0
39	40.0	11.0	40.0
0	41.1	16.0	44.0
1	41.5	0.0	44.0
2	40.4	5.0	44.0
3	41.6	0.0	44.0
4	40.7	0.0	44.0
5	41.1	0.0	44.0
6	43.2	16.0	44.0
7	40.1	5.0	44.0
8	40.4	0.0	44.0
9	42.4	31.0	44.0
10	43.0	0.0	44.0
11	41.2	0.0	44.0
12	43.0	0.0	44.0
13	42.8	14.0	44.0
14	41.9	28.0	44.0
15	42.7	21.0	44.0
16	43.9	18.0	44.0
17	43.0	0.0	44.0
18	43.8	16.0	44.0
19	43.5	14.0	44.0
20	42.8	14.0	44.0
21	43.0	0.0	44.0
22	42.7	0.0	44.0
23	42.2	4.0	44.0
24	41.2	25.0	44.0
25	40.5	0.0	44.0
26	43.6	38.0	44.0
27	42.5	22.0	44.0
28	41.7	15.0	44.0
29	40.2	10.0	44.0
30	42.4	0.0	44.0
31	41.3	20.0	44.0
32	42.0	16.0	44.0
33	42.0	27.0	44.0
34	43.3	19.0	44.0
35	43.6	30.0	44.0
36	40.5	0.0	44.0
37	43.9	0.0	44.0
38	41.4	16.0	44.0
39	42.3	29.0	44.0
0	44.8	0.0	48.0
1	47.3	23.0	48.0
2	44.2	15.0	48.0
3	45.1	0.0	48.0
4	46.4	0.0	48.0
5	44.4	15.0	48.0
6	47.2	16.0	48.0
7	46.2	26.0	48.0
8	46.9	0.0	48.0
9	46.4	15.0	48.0
10	45.3	0.0	48.0
11	45.6	9.0	48.0
12	46.4	27.0	48.0
13	44.9	9.0	48.0
14	47.0	16.0	48.0
15	45.8	4.0	48.0
16	45.2	54.0	48.0
17	45.5	23.0	48.0
18	46.1	4.0	48.0
19	45.2	0.0	48.0
20	45.1	23.0	48.0
21	45.4	45.0	48.0
22	47.0	4.0	48.0
23	45.5	37.0	48.0
24	45.6	18.0	48.0
25	46.8	0.0	48.0
26	47.1	0.0	48.0
27	47.1	65.0	48.0
28	46.3	4.0	48.0
29	47.4	0.0	48.0
30	47.6	14.0	48.0
31	46.0	16.0	48.0
32	47.6	0.0	48.0
33	47.9	0.0	48.0
34	46.2	16.0	48.0
35	47.6	61.0	48.0
36	46.4	58.0	48.0
37	46.1	22.0	48.0
38	45.3	0.0	48.0
39	46.0	24.0	48.0
0	48.6	22.0	52.0
1	48.4	0.0	52.0
2	50.7	0.0	52.0
3	52.0	49.0	52.0
4	49.6	81.0	52.0
5	51.0	15.0	52.0
6	52.0	15.0	52.0
7	48.4	16.0	52.0
8	50.1	15.0	52.0
9	49.4	15.0	52.0
10	48.1	27.0	52.0
11	49.0	68.0	52.0
12	48.9	23.0	52.0
13	48.5	16.0	52.0
14	48.4	15.0	52.0
15	50.0	57.0	52.0
16	51.1	22.0	52.0
17	51.5	0.0	52.0
18	48.6	26.0	52.0
19	50.6	61.0	52.0
20	49.8	35.0	52.0
21	49.9	4.0	52.0
22	50.9	44.0	52.0
23	48.1	19.0	52.0
24	51.0	0.0	52.0
25	48.5	0.0	52.0
26	51.1	85.0	52.0
27	51.8	0.0	52.0
28	52.0	16.0	52.0
29	51.9	111.0	52.0
30	48.2	4.0	52.0
31	51.8	93.0	52.0
32	51.0	26.0	52.0
33	50.9	94.0	52.0
34	48.9	47.0	52.0
35	51.9	69.0	52.0
36	50.5	0.0	52.0
37	51.3	16.0	52.0
38	50.0	53.0	52.0
39	49.0	23.0	52.0
0	54.4	79.0	56.0
1	53.8	78.0	56.0
2	55.6	57.0	56.0
3	54.1	102.0	56.0
4	53.3	69.0	56.0
5	52.4	4.0	56.0
6	53.0	63.0	56.0
7	54.3	14.0	56.0
8	52.1	23.0	56.0
9	54.7	62.0	56.0
10	53.2	16.0	56.0
11	52.4	0.0	56.0
12	55.0	15.0	56.0
13	55.9	0.0	56.0
14	54.0	4.0	56.0
15	55.4	16.0	56.0
16	53.8	14.0	56.0
17	53.7	137.0	56.0
18	54.6	148.0	56.0
19	52.3	100.0	56.0
20	52.5	57.0	56.0
21	53.8	16.0	56.0
22	55.9	4.0	56.0
23	52.5	0.0	56.0
24	52.9	0.0	56.0
25	55.0	99.0	56.0
26	52.3	0.0	56.0
27	54.3	53.0	56.0
28	52.6	78.0	56.0
29	53.1	4.0	56.0
30	55.6	76.0	56.0
31	54.2	16.0	56.0
32	55.4	84.0	56.0
33	55.1	56.0	56.0
34	55.3	23.0	56.0
35	52.2	16.0	56.0
36	53.8	15.0	56.0
37	52.4	73.0	56.0
38	52.3	101.0	56.0
39	52.7	36.0	56.0
0	56.3	67.0	60.0
1	57.9	184.0	60.0
2	57.9	4.0	60.0
3	58.3	117.0	60.0
4	59.5	23.0	60.0
5	58.4	66.0	60.0
6	58.8	4.0	60.0
7	59.7	0.0	60.0
8	58.7	22.0	60.0
9	58.4	150.0	60.0
10	59.7	36.0	60.0
11	57.3	0.0	60.0
12	58.0	14.0	60.0
13	58.9	4.0	60.0
14	60.0	142.0	60.0
15	56.5	23.0	60.0
16	60.0	23.0	60.0
17	58.7	183.0	60.0
18	57.0	26.0	60.0
19	59.0	15.0	60.0
20	57.5	4.0	60.0
21	59.8	56.0	60.0
22	59.0	154.0	60.0
23	57.3	57.0	60.0
24	60.0	173.0	60.0
25	57.7	0.0	60.0
26	57.9	4.0	60.0
27	57.9	88.0	60.0
28	58.9	182.0	60.0
29	56.7	0.0	60.0
30	58.8	0.0	60.0
31	57.5	0.0	60.0
32	58.9	26.0	60.0
33	56.5	23.0	60.0
34	58.1	0.0	60.0
35	59.7	191.0	60.0
36	57.5	123.0	60.0
37	59.0	0.0	60.0
38	59.7	23.0	60.0
39	58.9	101.0	60.0
0	63.2	0.0	64.0
1	62.7	0.0	64.0
2	61.8	111.0	64.0
3	60.7	213.0	64.0
4	60.7	206.0	64.0
5	61.1	173.0	64.0
6	63.2	182.0	64.0
7	60.2	16.0	64.0
8	60.7	4.0	64.0
9	61.2	4.0	64.0
10	60.7	23.0	64.0
11	62.8	15.0	64.0
12	60.6	15.0	64.0
13	61.1	26.0	64.0
14	61.2	16.0	64.0
15	60.3	14.0	64.0
16	63.1	278.0	64.0
17	62.6	111.0	64.0
18	60.7	16.0	64.0
19	61.5	4.0	64.0
20	60.6	16.0	64.0
21	60.1	16.0	64.0
22	61.8	15.0	64.0
23	63.1	0.0	64.0
24	61.7	64.0	64.0
25	61.9	36.0	64.0
26	62.5	0.0	64.0
27	60.7	0.0	64.0
28	62.3	16.0	64.0
29	62.4	138.0	64.0
30	62.8	36.0	64.0
31	61.2	53.0	64.0
32	61.2	200.0	64.0
33	62.7	145.0	64.0
34	61.4	56.0	64.0
35	62.4	16.0	64.0
36	60.6	142.0	64.0
37	61.2	16.0	64.0
38	62.5	208.0	64.0
39	63.6	15.0	64.0
0	65.9	202.0	68.0
1	65.0	16.0	68.0
2	65.5	168.0	68.0
3	66.9	39.0	68.0
4	67.4	106.0	68.0
5	64.1	22.0	68.0
6	65.4	143.0	68.0
7	67.1	64.0	68.0
8	66.8	23.0	68.0
9	66.6	22.0	68.0
10	65.6	119.0	68.0
11	64.8	16.0	68.0
12	64.7	347.0	68.0
13	64.6	4.0	68.0
14	65.5	134.0	68.0
15	64.2	39.0	68.0
16	65.3	24.0	68.0
17	65.8	4.0	68.0
18	65.8	193.0	68.0
19	67.2	0.0	68.0
20	65.2	15.0	68.0
21	64.6	0.0	68.0
22	67.5	298.0	68.0
23	67.5	0.0	68.0
24	66.8	23.0	68.0
25	65.9	16.0	68.0
