	t	genotype	recovered_window
0	34.8	0.0	38.0
1	36.1	0.0	38.0
2	32.6	0.0	38.0
3	37.1	0.0	38.0
4	32.4	0.0	38.0
5	35.7	0.0	38.0
6	33.8	0.0	38.0
7	32.8	0.0	38.0
8	35.4	0.0	38.0
9	34.9	0.0	38.0
10	32.1	4.0	38.0
11	37.7	0.0	38.0
12	32.7	12.0	38.0
13	34.4	0.0	38.0
14	37.3	0.0	38.0
15	32.4	4.0	38.0
16	35.8	0.0	38.0
17	33.5	0.0	38.0
18	32.3	0.0	38.0
19	36.7	10.0	38.0
20	34.1	0.0	38.0
21	37.3	0.0	38.0
22	38.0	0.0	38.0
23	32.7	0.0	38.0
24	34.6	0.0	38.0
25	35.7	0.0	38.0
26	37.9	0.0	38.0
27	35.6	0.0	38.0
28	37.2	4.0	38.0
29	33.4	0.0	38.0
0	42.8	29.0	44.0
1	43.5	15.0	44.0
2	41.1	0.0	44.0
3	38.8	5.0	44.0
4	40.2	10.0	44.0
5	42.8	14.0	44.0
6	41.4	16.0	44.0
7	43.8	26.0	44.0
8	38.7	0.0	44.0
9	41.9	28.0	44.0
10	39.2	15.0	44.0
11	38.2	0.0	44.0
12	40.0	11.0	44.0
13	43.0	0.0	44.0
14	43.7	0.0	44.0
15	43.9	18.0	44.0
16	43.7	32.0	44.0
17	42.8	14.0	44.0
18	40.7	0.0	44.0
19	38.8	16.0	44.0
20	41.6	0.0	44.0
21	40.5	0.0	44.0
22	38.7	0.0	44.0
23	42.4	31.0	44.0
24	42.7	0.0	44.0
25	42.0	16.0	44.0
26	39.4	4.0	44.0
27	39.1	0.0	44.0
28	42.7	21.0	44.0
29	39.0	17.0	44.0
0	49.0	56.0	50.0
1	47.1	0.0	50.0
2	46.4	27.0	50.0
3	46.6	16.0	50.0
4	46.4	16.0	50.0
5	47.6	0.0	50.0
6	45.2	54.0	50.0
7	49.2	19.0	50.0
8	46.4	4.0	50.0
9	46.2	4.0	50.0
10	45.6	52.0	50.0
11	48.6	22.0	50.0
12	48.5	4.0	50.0
13	48.7	0.0	50.0
14	49.4	44.0	50.0
15	45.8	4.0	50.0
16	46.6	15.0	50.0
17	47.6	26.0	50.0
18	49.7	86.0	50.0
19	44.3	22.0	50.0
20	49.0	0.0	50.0
21	47.6	61.0	50.0
22	48.4	15.0	50.0
23	46.6	29.0	50.0
24	47.4	9.0	50.0
25	45.5	0.0	50.0
26	48.1	27.0	50.0
27	48.2	23.0	50.0
28	47.3	0.0	50.0
29	48.5	39.0	50.0
0	55.8	26.0	56.0
1	54.5	131.0	56.0
2	51.6	0.0	56.0
3	50.2	0.0	56.0
4	51.4	96.0	56.0
5	54.4	104.0	56.0
6	50.6	69.0	56.0
7	53.7	4.0	56.0
8	53.8	0.0	56.0
9	51.2	0.0	56.0
10	53.8	78.0	56.0
