	t	genotype	recovered_window
0	28.9	7.0	32.0
1	29.8	0.0	32.0
2	29.8	6.0	32.0
3	28.4	0.0	32.0
4	29.3	0.0	32.0
5	30.4	0.0	32.0
6	30.8	0.0	32.0
7	28.4	0.0	32.0
8	30.7	0.0	32.0
9	28.1	0.0	32.0
10	30.7	4.0	32.0
11	29.3	0.0	32.0
12	31.5	8.0	32.0
13	29.6	0.0	32.0
14	32.0	0.0	32.0
15	31.1	0.0	32.0
16	30.8	0.0	32.0
17	30.9	0.0	32.0
18	31.5	0.0	32.0
19	28.9	0.0	32.0
0	33.2	0.0	36.0
1	32.8	0.0	36.0
2	35.7	0.0	36.0
3	32.4	4.0	36.0
4	34.6	0.0	36.0
5	32.6	0.0	36.0
6	34.1	0.0	36.0
7	34.9	0.0	36.0
8	35.9	0.0	36.0
9	33.4	0.0	36.0
10	34.2	5.0	36.0
11	32.7	0.0	36.0
12	32.7	12.0	36.0
13	33.8	0.0	36.0
14	35.6	0.0	36.0
15	32.3	0.0	36.0
16	32.4	4.0	36.0
17	35.4	0.0	36.0
18	33.9	0.0	36.0
19	33.3	0.0	36.0
0	39.4	10.0	40.0
1	38.5	16.0	40.0
2	38.1	4.0	40.0
3	39.5	16.0	40.0
4	39.4	0.0	40.0
5	37.6	0.0	40.0
6	38.8	16.0	40.0
7	36.7	10.0	40.0
8	39.5	0.0	40.0
9	38.7	0.0	40.0
10	38.1	17.0	40.0
11	37.1	0.0	40.0
12	39.8	28.0	40.0
13	38.2	14.0	40.0
14	39.4	4.0	40.0
15	38.5	15.0	40.0
16	36.8	0.0	40.0
17	37.3	0.0	40.0
18	38.8	5.0	40.0
19	40.0	4.0	40.0
0	40.7	0.0	44.0
1	42.3	29.0	44.0
2	42.5	22.0	44.0
3	43.0	0.0	44.0
4	41.2	25.0	44.0
5	43.3	19.0	44.0
6	43.5	14.0	44.0
7	43.2	16.0	44.0
8	41.1	0.0	44.0
9	42.4	0.0	44.0
10	40.5	0.0	44.0
11	43.0	0.0	44.0
12	43.6	30.0	44.0
13	41.4	16.0	44.0
14	40.4	0.0	44.0
15	42.8	14.0	44.0
16	41.5	0.0	44.0
17	42.8	14.0	44.0
18	42.2	4.0	44.0
19	42.4	31.0	44.0
0	46.3	4.0	48.0
1	46.4	27.0	48.0
2	45.5	37.0	48.0
3	46.4	58.0	48.0
4	47.0	4.0	48.0
5	45.2	0.0	48.0
6	47.6	0.0	48.0
7	46.3	16.0	48.0
8	45.1	0.0	48.0
9	45.6	0.0	48.0
10	47.1	15.0	48.0
11	47.4	62.0	48.0
12	45.2	0.0	48.0
13	45.8	36.0	48.0
14	47.9	26.0	48.0
15	47.3	23.0	48.0
16	45.6	52.0	48.0
17	47.1	23.0	48.0
18	46.6	15.0	48.0
19	44.4	15.0	48.0
0	48.2	15.0	52.0
1	51.3	91.0	52.0
2	50.9	94.0	52.0
3	51.9	111.0	52.0
4	49.0	68.0	52.0
5	48.1	42.0	52.0
6	49.1	4.0	52.0
7	50.9	0.0	52.0
8	51.3	16.0	52.0
9	51.5	113.0	52.0
10	50.4	39.0	52.0
11	49.4	80.0	52.0
12	50.0	0.0	52.0
13	49.1	26.0	52.0
14	50.1	19.0	52.0
15	51.4	80.0	52.0
16	50.7	0.0	52.0
17	51.0	98.0	52.0
18	49.9	4.0	52.0
19	51.5	0.0	52.0
0	53.3	0.0	56.0
1	53.7	4.0	56.0
2	55.8	0.0	56.0
3	53.5	0.0	56.0
4	55.7	23.0	56.0
5	54.7	0.0	56.0
6	54.6	101.0	56.0
7	55.9	22.0	56.0
8	52.1	92.0	56.0
9	53.4	88.0	56.0
10	54.1	24.0	56.0
11	54.2	4.0	56.0
12	54.7	62.0	56.0
13	52.5	75.0	56.0
14	55.8	26.0	56.0
15	52.4	16.0	56.0
16	52.8	23.0	56.0
17	53.1	4.0	56.0
18	55.2	23.0	56.0
19	55.7	14.0	56.0
0	58.5	134.0	60.0
1	58.8	0.0	60.0
2	59.3	138.0	60.0
3	59.7	139.0	60.0
4	57.4	16.0	60.0
5	57.8	169.0	60.0
6	58.4	64.0	60.0
7	59.0	0.0	60.0
8	58.2	170.0	60.0
9	59.7	191.0	60.0
10	57.4	71.0	60.0
11	58.0	66.0	60.0
12	58.5	169.0	60.0
13	58.9	101.0	60.0
14	59.7	36.0	60.0
15	58.3	165.0	60.0
16	58.0	14.0	60.0
17	56.6	113.0	60.0
18	56.2	0.0	60.0
19	56.9	161.0	60.0
