	t	genotype	recovered_window
0	29.6	0.0	32.0
1	28.4	0.0	32.0
2	28.9	7.0	32.0
3	30.8	0.0	32.0
4	29.8	6.0	32.0
5	30.7	4.0	32.0
6	31.1	0.0	32.0
7	28.4	0.0	32.0
8	31.5	0.0	32.0
9	29.3	0.0	32.0
10	28.4	0.0	32.0
11	31.5	8.0	32.0
12	28.1	0.0	32.0
13	30.6	0.0	32.0
14	30.9	0.0	32.0
15	29.3	0.0	32.0
16	28.9	0.0	32.0
17	30.0	0.0	32.0
18	30.7	0.0	32.0
19	32.0	0.0	32.0
0	33.8	5.0	36.0
1	32.7	0.0	36.0
2	32.1	4.0	36.0
3	32.6	0.0	36.0
4	35.9	0.0	36.0
5	34.6	0.0	36.0
6	34.4	0.0	36.0
7	34.8	0.0	36.0
8	34.0	13.0	36.0
9	35.7	0.0	36.0
10	32.8	0.0	36.0
11	34.1	0.0	36.0
12	33.9	0.0	36.0
13	35.4	0.0	36.0
14	33.8	0.0	36.0
15	35.0	0.0	36.0
16	34.2	5.0	36.0
17	32.4	4.0	36.0
18	33.9	6.0	36.0
19	32.4	4.0	36.0
0	38.2	14.0	40.0
1	38.7	0.0	40.0
2	36.8	0.0	40.0
3	37.6	0.0	40.0
4	37.1	0.0	40.0
5	38.5	15.0	40.0
6	39.5	16.0	40.0
7	38.8	16.0	40.0
8	38.7	0.0	40.0
9	38.8	5.0	40.0
10	37.9	0.0	40.0
11	39.2	15.0	40.0
12	38.5	16.0	40.0
13	37.3	0.0	40.0
14	40.0	4.0	40.0
15	39.1	0.0	40.0
16	38.2	5.0	40.0
17	38.1	17.0	40.0
18	36.9	0.0	40.0
19	39.8	28.0	40.0
0	43.9	0.0	44.0
1	42.0	27.0	44.0
2	41.7	15.0	44.0
3	40.4	0.0	44.0
4	42.0	16.0	44.0
5	40.5	0.0	44.0
6	41.1	0.0	44.0
7	41.1	0.0	44.0
8	43.5	15.0	44.0
9	43.6	38.0	44.0
10	43.7	0.0	44.0
11	41.6	0.0	44.0
12	40.5	0.0	44.0
13	43.8	26.0	44.0
14	41.2	25.0	44.0
15	41.8	16.0	44.0
16	40.4	5.0	44.0
17	41.6	33.0	44.0
18	41.4	5.0	44.0
19	42.2	4.0	44.0
0	45.8	4.0	48.0
1	46.6	29.0	48.0
2	46.7	23.0	48.0
3	46.2	22.0	48.0
4	44.8	0.0	48.0
5	47.6	0.0	48.0
6	47.4	62.0	48.0
7	47.2	0.0	48.0
8	46.9	16.0	48.0
9	46.4	4.0	48.0
10	47.4	26.0	48.0
11	46.9	0.0	48.0
12	44.7	0.0	48.0
13	47.9	26.0	48.0
14	45.3	9.0	48.0
15	47.6	63.0	48.0
16	45.2	0.0	48.0
17	45.3	0.0	48.0
18	46.1	22.0	48.0
19	47.6	14.0	48.0
0	51.6	14.0	52.0
1	48.2	14.0	52.0
2	49.0	56.0	52.0
3	51.8	34.0	52.0
4	48.5	26.0	52.0
5	50.4	39.0	52.0
6	51.4	97.0	52.0
7	49.0	23.0	52.0
8	51.6	14.0	52.0
9	51.9	44.0	52.0
10	50.1	15.0	52.0
11	49.0	0.0	52.0
12	51.1	16.0	52.0
13	49.1	26.0	52.0
14	51.8	93.0	52.0
15	51.5	74.0	52.0
16	50.1	19.0	52.0
17	49.6	4.0	52.0
18	51.2	0.0	52.0
19	48.7	0.0	52.0
0	55.6	57.0	56.0
1	55.6	76.0	56.0
2	52.4	4.0	56.0
3	55.4	57.0	56.0
4	52.3	101.0	56.0
5	52.4	93.0	56.0
6	54.6	26.0	56.0
7	53.0	23.0	56.0
8	55.5	23.0	56.0
9	53.0	4.0	56.0
10	55.5	56.0	56.0
11	53.3	23.0	56.0
12	52.3	100.0	56.0
13	55.9	22.0	56.0
14	53.1	0.0	56.0
15	54.1	4.0	56.0
16	54.5	0.0	56.0
17	53.9	4.0	56.0
18	54.2	4.0	56.0
19	55.6	22.0	56.0
0	59.1	16.0	60.0
1	58.1	36.0	60.0
2	59.7	127.0	60.0
3	59.8	203.0	60.0
4	58.8	69.0	60.0
