n_iter	R0	llh
0.0	2.12	-48.715170402398094
1.0	2.12	-48.594361523067874
2.0	2.12	-48.58518014737686
3.0	2.12	-47.99011614029502
4.0	2.12	-49.7260728137526
5.0	2.12	-48.273865064060864
6.0	2.12	-48.827856686469566
7.0	2.12	-48.62445246848216
8.0	2.12	-48.851718656912986
9.0	2.12	-50.28852459862778
10.0	2.12	-47.92483717113146
11.0	2.12	-47.87653750001434
12.0	2.12	-47.94570961676528
13.0	2.12	-47.30198334633022
14.0	2.12	-48.321969532230234
15.0	2.12	-52.38417866158867
16.0	2.12	-51.467024370816645
17.0	2.12	-50.87704971254435
18.0	2.12	-47.84627693443443
19.0	2.12	-49.085345780301495
