n_iter	R0	llh
0.0	1.43	-46.80564117123708
0.0	1.44	-46.624213282790805
0.0	1.45	-47.447181709221724
0.0	1.46	-47.18725443818391
0.0	1.47	-47.158661210271546
0.0	1.48	-46.46835995473828
0.0	1.49	-47.36282318149373
0.0	1.5	-46.64758397167647
0.0	1.51	-46.49428757807728
0.0	1.52	-45.884690634557245
0.0	1.53	-46.522878746108404
0.0	1.54	-46.502366820038226
0.0	1.55	-46.01556888649194
0.0	1.56	-46.42736087234099
0.0	1.57	-46.20014037887816
0.0	1.58	-46.55031824906691
0.0	1.59	-46.83340496231179
0.0	1.6	-47.09932799168505
0.0	1.61	-46.47592038158497
0.0	1.62	-47.22759561069713
0.0	1.6300000000000001	-46.91125588091299
0.0	1.6400000000000001	-46.714536138513495
0.0	1.6500000000000001	-47.13685475931469
0.0	1.6600000000000001	-46.48082348701168
0.0	1.6700000000000002	-46.93561638034309
0.0	1.6800000000000002	-46.77537581594089
0.0	1.6900000000000002	-47.03382087446496
0.0	1.7000000000000002	-46.81223552939381
0.0	1.7100000000000002	-46.56327263186628
0.0	1.7200000000000002	-46.681799925525645
0.0	1.7300000000000002	-46.64634150508793
0.0	1.7400000000000002	-46.590635945716464
0.0	1.7500000000000002	-46.758365603666114
0.0	1.7600000000000002	-46.466892352425944
0.0	1.7700000000000002	-45.934942122775595
0.0	1.7800000000000002	-47.19363147256472
0.0	1.7900000000000003	-46.784690383006904
0.0	1.8000000000000003	-46.62757095619819
1.0	1.43	-46.761753322529415
1.0	1.44	-47.6155913951115
1.0	1.45	-47.49627757841407
1.0	1.46	-48.240242928486374
1.0	1.47	-47.71928842589573
1.0	1.48	-46.58741771419576
1.0	1.49	-46.631554534517996
1.0	1.5	-46.856725312918975
1.0	1.51	-46.71040451893818
1.0	1.52	-45.97629156559488
1.0	1.53	-46.59605276927581
1.0	1.54	-46.518704758196456
1.0	1.55	-46.03525236604981
1.0	1.56	-46.66432325859277
1.0	1.57	-46.595893050120104
1.0	1.58	-46.291785833378256
1.0	1.59	-46.786524078561285
1.0	1.6	-46.85423019604351
1.0	1.61	-46.879889661389434
1.0	1.62	-46.37825538895085
1.0	1.6300000000000001	-47.02171498928464
1.0	1.6400000000000001	-46.35503646778485
1.0	1.6500000000000001	-46.63955557717559
1.0	1.6600000000000001	-46.54185500887949
1.0	1.6700000000000002	-47.24620974128211
1.0	1.6800000000000002	-46.73965775527488
1.0	1.6900000000000002	-46.586658075783056
1.0	1.7000000000000002	-46.19977136425287
1.0	1.7100000000000002	-47.05957067029051
1.0	1.7200000000000002	-47.089261007703676
1.0	1.7300000000000002	-46.61308817699102
1.0	1.7400000000000002	-46.68168112464062
1.0	1.7500000000000002	-46.64909588215286
1.0	1.7600000000000002	-46.62156111734909
1.0	1.7700000000000002	-46.1035753668704
1.0	1.7800000000000002	-46.764432629936735
1.0	1.7900000000000003	-47.422818993853774
1.0	1.8000000000000003	-47.079278633965636
2.0	1.43	-46.77636204467094
2.0	1.44	-47.30333461437411
2.0	1.45	-46.862809489640505
2.0	1.46	-46.37896269478404
2.0	1.47	-46.93040840666898
2.0	1.48	-46.67009397882707
2.0	1.49	-46.455517919108196
2.0	1.5	-46.82468508323984
2.0	1.51	-47.09568580746788
2.0	1.52	-46.21432632595093
2.0	1.53	-46.672642930816465
2.0	1.54	-46.51149644463532
2.0	1.55	-46.859308037900846
2.0	1.56	-46.63914737332628
2.0	1.57	-46.516266141241445
2.0	1.58	-45.9686175565319
2.0	1.59	-46.30996285263249
2.0	1.6	-46.65323705354562
2.0	1.61	-46.52742739144299
2.0	1.62	-46.74374854986475
2.0	1.6300000000000001	-46.59651425981454
2.0	1.6400000000000001	-47.37439697837114
2.0	1.6500000000000001	-46.47468705113088
2.0	1.6600000000000001	-46.288359328931136
2.0	1.6700000000000002	-46.5104863065044
2.0	1.6800000000000002	-46.833112027774966
2.0	1.6900000000000002	-46.7839565987603
2.0	1.7000000000000002	-46.61092714713268
2.0	1.7100000000000002	-46.86836949560298
2.0	1.7200000000000002	-47.10973992881982
2.0	1.7300000000000002	-46.45691359976509
2.0	1.7400000000000002	-46.428751713974165
2.0	1.7500000000000002	-47.42112896585056
2.0	1.7600000000000002	-46.81266062058307
2.0	1.7700000000000002	-46.88371395495761
2.0	1.7800000000000002	-46.77732380524315
2.0	1.7900000000000003	-47.068309956276785
2.0	1.8000000000000003	-46.96156352691628
3.0	1.43	-46.66688465133149
3.0	1.44	-46.821187440051204
3.0	1.45	-46.75693941011787
3.0	1.46	-47.52242220014117
3.0	1.47	-46.60645438557221
3.0	1.48	-46.83788847234849
3.0	1.49	-46.90172891907385
3.0	1.5	-46.91708882784577
3.0	1.51	-46.34464636866306
3.0	1.52	-46.06839910066106
3.0	1.53	-47.01800491674242
3.0	1.54	-46.57360013518372
3.0	1.55	-46.18955373455875
3.0	1.56	-46.57107818295876
3.0	1.57	-46.27316728360442
3.0	1.58	-46.29708078205815
3.0	1.59	-46.52683902328739
3.0	1.6	-46.217153696595915
3.0	1.61	-46.71830149738331
3.0	1.62	-46.56896790839114
3.0	1.6300000000000001	-46.67901485876719
3.0	1.6400000000000001	-46.29568675308931
3.0	1.6500000000000001	-46.8788012930377
3.0	1.6600000000000001	-46.46219763794777
3.0	1.6700000000000002	-46.56869448877564
3.0	1.6800000000000002	-46.77902221801885
3.0	1.6900000000000002	-47.07854125736895
3.0	1.7000000000000002	-45.82847157798622
3.0	1.7100000000000002	-46.07752410271396
3.0	1.7200000000000002	-45.97101890625191
3.0	1.7300000000000002	-47.271798348272526
3.0	1.7400000000000002	-46.563163611206065
3.0	1.7500000000000002	-46.58185341567834
3.0	1.7600000000000002	-46.50491549307518
3.0	1.7700000000000002	-47.10852224552074
3.0	1.7800000000000002	-47.53746057802942
3.0	1.7900000000000003	-47.23142822416659
3.0	1.8000000000000003	-46.39060364929332
