n_iter	R0	llh
0.0	1.44	-47.38673239586465
0.0	1.45	-46.732959587341924
0.0	1.46	-47.0724391805367
0.0	1.47	-47.80955398725142
0.0	1.48	-47.082708650898574
0.0	1.49	-46.501026285524816
0.0	1.5	-46.391385900575614
0.0	1.51	-47.018209487850605
0.0	1.52	-46.8984769136315
0.0	1.53	-47.37842179333933
0.0	1.54	-47.67459767139424
0.0	1.55	-46.48419985240992
0.0	1.56	-46.456716114166994
0.0	1.57	-46.199775818739454
0.0	1.58	-46.87499107148772
0.0	1.59	-47.39282056498577
0.0	1.6	-46.44203145807057
0.0	1.61	-47.074556701762454
0.0	1.62	-46.84148360993213
0.0	1.6300000000000001	-46.549935081889686
0.0	1.6400000000000001	-46.288020939429295
0.0	1.6500000000000001	-46.38575477216604
0.0	1.6600000000000001	-46.87403824165273
0.0	1.6700000000000002	-46.32758833155311
0.0	1.6800000000000002	-46.87158621470724
0.0	1.6900000000000002	-46.36507880064492
0.0	1.7000000000000002	-46.31202378075084
0.0	1.7100000000000002	-46.125476301531634
0.0	1.7200000000000002	-46.49137728841239
0.0	1.7300000000000002	-47.7634437418865
0.0	1.7400000000000002	-46.417193374992316
0.0	1.7500000000000002	-46.559877784922634
0.0	1.7600000000000002	-47.15080773533328
0.0	1.7700000000000002	-46.647704219370354
0.0	1.7800000000000002	-46.4717782938601
0.0	1.7900000000000003	-46.48785151814522
0.0	1.8000000000000003	-47.60884833194778
1.0	1.44	-47.16809431859815
1.0	1.45	-47.222638423480646
1.0	1.46	-47.197805058535515
1.0	1.47	-47.07826160685857
1.0	1.48	-46.44237630695646
1.0	1.49	-47.056748923598406
1.0	1.5	-46.86045473853172
1.0	1.51	-46.57216427603437
1.0	1.52	-46.54365253088163
1.0	1.53	-46.55175148145127
1.0	1.54	-46.740953715859504
1.0	1.55	-46.78906678938646
1.0	1.56	-46.66771177021293
1.0	1.57	-46.92504497933943
1.0	1.58	-46.76219760316191
1.0	1.59	-46.3102382493146
1.0	1.6	-46.316850150894716
1.0	1.61	-46.32624640634035
1.0	1.62	-46.14713074495992
1.0	1.6300000000000001	-46.679326610325944
1.0	1.6400000000000001	-46.147755113313345
1.0	1.6500000000000001	-46.71856392811151
1.0	1.6600000000000001	-46.81323078532386
1.0	1.6700000000000002	-47.05096836935317
1.0	1.6800000000000002	-46.532779780345315
1.0	1.6900000000000002	-46.59719320336589
1.0	1.7000000000000002	-46.652126816651624
1.0	1.7100000000000002	-47.13439494767813
1.0	1.7200000000000002	-46.86830968814869
1.0	1.7300000000000002	-46.61093429563658
1.0	1.7400000000000002	-46.305327969199176
1.0	1.7500000000000002	-46.60040855732357
1.0	1.7600000000000002	-46.528116970901756
1.0	1.7700000000000002	-47.49201767412446
1.0	1.7800000000000002	-46.13709583745157
1.0	1.7900000000000003	-46.59308296901765
1.0	1.8000000000000003	-46.75438112041592
2.0	1.44	-47.29423309602646
2.0	1.45	-46.46021368298225
2.0	1.46	-46.10227047560613
