n_iter	R0	llh
0.0	1.41	-47.569519492905535
0.0	1.42	-47.33038208192759
0.0	1.43	-47.191809122440695
0.0	1.44	-46.648148898224235
0.0	1.45	-47.16735604657187
0.0	1.46	-47.92125537097005
0.0	1.47	-46.807931608098244
0.0	1.48	-46.89546556429633
0.0	1.49	-46.578895297801346
0.0	1.5	-46.525041431637014
0.0	1.51	-46.59245304446061
0.0	1.52	-46.871278859641556
0.0	1.53	-46.46904864856406
0.0	1.54	-46.23181057084433
0.0	1.55	-46.509288366769816
0.0	1.56	-46.319335678029006
0.0	1.57	-46.898129107289144
0.0	1.58	-46.247714085006265
0.0	1.59	-46.32161638515374
0.0	1.6	-46.28754453183888
0.0	1.61	-46.080155820138664
0.0	1.62	-46.06855444081769
0.0	1.6300000000000001	-46.82599491832508
0.0	1.6400000000000001	-46.04529074631585
0.0	1.6500000000000001	-47.61232624852022
0.0	1.6600000000000001	-45.918736627353546
0.0	1.6700000000000002	-46.72556905341922
0.0	1.6800000000000002	-46.52920809737124
0.0	1.6900000000000002	-46.639889659847995
0.0	1.7000000000000002	-47.026569619480064
0.0	1.7100000000000002	-46.48678058594828
0.0	1.7200000000000002	-46.669096344860904
0.0	1.7300000000000002	-46.206261086642186
0.0	1.7400000000000002	-46.49084494214913
0.0	1.7500000000000002	-46.562239353738384
0.0	1.7600000000000002	-46.8645583000155
0.0	1.7700000000000002	-47.05552366025017
0.0	1.7800000000000002	-46.7807374829686
0.0	1.7900000000000003	-46.96432226705367
0.0	1.8000000000000003	-46.41726470735151
1.0	1.41	-47.12828831820876
1.0	1.42	-46.862622820154776
1.0	1.43	-46.472071781450815
1.0	1.44	-46.882083428060824
1.0	1.45	-46.520746427021244
1.0	1.46	-47.28991674727419
1.0	1.47	-46.84707478913303
1.0	1.48	-47.08803477950759
1.0	1.49	-47.48981795164549
1.0	1.5	-46.78669649068317
1.0	1.51	-46.93290762497131
1.0	1.52	-47.26200842261505
1.0	1.53	-46.4305252648798
1.0	1.54	-46.47647812113752
1.0	1.55	-46.0725475632735
1.0	1.56	-46.8099274264829
1.0	1.57	-46.33914289924713
1.0	1.58	-46.940942482694425
1.0	1.59	-46.998804692881855
1.0	1.6	-46.75260600819243
1.0	1.61	-46.19975406437098
1.0	1.62	-45.86089394982615
1.0	1.6300000000000001	-46.80662237413849
1.0	1.6400000000000001	-46.146380152556176
1.0	1.6500000000000001	-46.512891965196005
1.0	1.6600000000000001	-46.29097952154175
1.0	1.6700000000000002	-46.65199842828106
1.0	1.6800000000000002	-46.168935016752755
1.0	1.6900000000000002	-46.21347223126489
1.0	1.7000000000000002	-46.57572648892825
1.0	1.7100000000000002	-46.06661523933348
1.0	1.7200000000000002	-46.0772311821952
1.0	1.7300000000000002	-47.174505931451506
1.0	1.7400000000000002	-46.43697963292504
1.0	1.7500000000000002	-45.972878022841115
1.0	1.7600000000000002	-46.775066712383904
1.0	1.7700000000000002	-47.297233362616005
1.0	1.7800000000000002	-46.47294163626371
1.0	1.7900000000000003	-46.958689682675015
1.0	1.8000000000000003	-46.84366271904734
