n_iter	R0	llh
0.0	2.22	-49.5022768893185
1.0	2.22	-52.11052626193927
2.0	2.22	-49.84965990485718
3.0	2.22	-53.5060139761022
4.0	2.22	-55.575714168340646
5.0	2.22	-51.34143515267621
6.0	2.22	-51.400888403742634
7.0	2.22	-54.3660272456562
8.0	2.22	-51.51989446587192
9.0	2.22	-51.92444224603671
10.0	2.22	-52.37827759897541
11.0	2.22	-50.35503573164307
12.0	2.22	-49.951854480422405
13.0	2.22	-51.31523490286333
14.0	2.22	-56.808297003236795
15.0	2.22	-52.74687856563404
16.0	2.22	-54.85742394091239
17.0	2.22	-50.65472256694873
18.0	2.22	-50.342324788634876
19.0	2.22	-54.23630722681518
