n_iter	R0	llh
0.0	2.05	-47.67720503768588
1.0	2.05	-48.78222694743467
2.0	2.05	-49.67846879022748
3.0	2.05	-48.63441693968133
4.0	2.05	-49.52349478201625
5.0	2.05	-47.91931811896454
6.0	2.05	-47.98777735349902
7.0	2.05	-47.170817837151596
8.0	2.05	-48.9786949423621
9.0	2.05	-48.76994573609512
10.0	2.05	-49.206597465659094
11.0	2.05	-47.42904947054698
12.0	2.05	-48.59730481871233
13.0	2.05	-50.89303215307928
14.0	2.05	-48.230357414716764
15.0	2.05	-48.57271556622912
16.0	2.05	-48.817178190715424
17.0	2.05	-48.44440478459031
18.0	2.05	-48.03543448760982
19.0	2.05	-48.57098974676734
