	t	genotype	recovered_window
0	38.1	17.0	40.0
1	36.1	0.0	40.0
2	37.7	5.0	40.0
3	36.8	0.0	40.0
4	37.9	0.0	40.0
5	40.0	11.0	40.0
6	38.8	5.0	40.0
7	39.0	0.0	40.0
8	37.6	0.0	40.0
9	39.2	10.0	40.0
10	39.5	16.0	40.0
11	37.7	0.0	40.0
12	38.5	15.0	40.0
13	38.1	4.0	40.0
14	38.4	11.0	40.0
15	39.0	17.0	40.0
16	39.4	10.0	40.0
17	39.5	0.0	40.0
18	39.6	0.0	40.0
19	40.0	4.0	40.0
20	37.1	0.0	40.0
21	38.2	14.0	40.0
22	38.2	0.0	40.0
23	39.4	0.0	40.0
24	37.3	0.0	40.0
25	38.8	16.0	40.0
26	37.2	4.0	40.0
27	37.4	5.0	40.0
28	39.1	0.0	40.0
29	37.3	0.0	40.0
30	38.5	16.0	40.0
31	38.0	0.0	40.0
32	36.7	10.0	40.0
33	36.9	0.0	40.0
34	38.7	0.0	40.0
35	38.7	0.0	40.0
36	39.2	15.0	40.0
37	39.8	28.0	40.0
38	39.4	4.0	40.0
39	38.2	5.0	40.0
0	43.9	0.0	44.0
1	43.8	16.0	44.0
2	43.0	0.0	44.0
3	41.6	0.0	44.0
4	43.0	0.0	44.0
5	41.3	20.0	44.0
6	40.3	0.0	44.0
7	41.6	33.0	44.0
8	40.2	10.0	44.0
9	42.7	0.0	44.0
10	41.1	16.0	44.0
11	43.3	19.0	44.0
12	44.0	4.0	44.0
13	43.8	26.0	44.0
14	42.3	29.0	44.0
15	41.5	0.0	44.0
16	41.7	15.0	44.0
17	43.5	15.0	44.0
18	42.4	0.0	44.0
19	41.1	0.0	44.0
20	43.2	16.0	44.0
21	42.8	14.0	44.0
22	42.2	4.0	44.0
23	41.4	5.0	44.0
24	40.5	0.0	44.0
25	41.2	0.0	44.0
26	43.7	32.0	44.0
27	43.5	14.0	44.0
28	40.7	0.0	44.0
29	43.7	0.0	44.0
30	40.1	5.0	44.0
31	40.5	0.0	44.0
32	41.4	16.0	44.0
33	41.9	0.0	44.0
34	43.7	4.0	44.0
35	42.0	27.0	44.0
36	42.7	21.0	44.0
37	41.8	4.0	44.0
38	43.8	16.0	44.0
39	42.0	16.0	44.0
0	45.3	51.0	48.0
1	45.5	0.0	48.0
2	47.1	16.0	48.0
3	47.5	4.0	48.0
4	46.2	26.0	48.0
5	46.9	0.0	48.0
6	45.5	46.0	48.0
7	45.9	41.0	48.0
8	46.6	29.0	48.0
9	44.9	4.0	48.0
10	46.3	16.0	48.0
11	45.1	23.0	48.0
12	47.1	0.0	48.0
13	46.4	16.0	48.0
14	46.2	22.0	48.0
15	47.0	4.0	48.0
16	47.1	65.0	48.0
17	44.9	9.0	48.0
18	47.6	0.0	48.0
19	47.8	22.0	48.0
20	47.0	16.0	48.0
21	47.2	0.0	48.0
22	46.2	4.0	48.0
23	45.6	52.0	48.0
24	47.2	16.0	48.0
25	45.7	40.0	48.0
26	45.2	0.0	48.0
27	45.3	0.0	48.0
28	46.4	15.0	48.0
29	44.6	0.0	48.0
30	45.1	0.0	48.0
31	44.8	0.0	48.0
32	44.5	0.0	48.0
33	47.7	0.0	48.0
34	46.4	16.0	48.0
35	46.1	4.0	48.0
36	47.6	63.0	48.0
37	45.5	37.0	48.0
38	47.3	0.0	48.0
39	47.9	0.0	48.0
0	51.2	16.0	52.0
1	50.1	15.0	52.0
2	48.9	23.0	52.0
3	51.4	91.0	52.0
4	51.4	59.0	52.0
5	50.3	4.0	52.0
6	49.0	68.0	52.0
7	51.9	16.0	52.0
8	51.6	0.0	52.0
9	49.1	26.0	52.0
10	51.4	80.0	52.0
11	48.9	47.0	52.0
12	50.6	61.0	52.0
13	51.9	107.0	52.0
14	51.5	0.0	52.0
15	50.2	0.0	52.0
16	51.8	4.0	52.0
17	52.0	49.0	52.0
18	49.8	35.0	52.0
19	51.8	0.0	52.0
20	51.5	23.0	52.0
21	48.1	19.0	52.0
22	49.4	80.0	52.0
23	49.1	4.0	52.0
24	48.5	4.0	52.0
25	50.5	0.0	52.0
26	51.8	93.0	52.0
27	48.9	0.0	52.0
28	50.7	26.0	52.0
29	51.7	26.0	52.0
30	49.0	23.0	52.0
31	50.9	94.0	52.0
32	51.8	118.0	52.0
33	50.2	77.0	52.0
34	48.6	26.0	52.0
35	51.5	26.0	52.0
36	50.7	0.0	52.0
37	48.9	59.0	52.0
38	51.8	83.0	52.0
39	49.0	0.0	52.0
0	55.0	60.0	56.0
1	54.3	69.0	56.0
2	55.6	72.0	56.0
3	52.9	116.0	56.0
4	54.5	15.0	56.0
5	54.2	36.0	56.0
6	52.5	57.0	56.0
7	54.7	87.0	56.0
8	54.4	0.0	56.0
9	52.5	0.0	56.0
10	55.8	57.0	56.0
11	53.6	23.0	56.0
12	55.2	23.0	56.0
13	52.5	23.0	56.0
14	53.1	0.0	56.0
15	55.5	56.0	56.0
16	55.7	23.0	56.0
17	54.7	140.0	56.0
18	52.2	109.0	56.0
19	52.5	0.0	56.0
20	53.3	69.0	56.0
21	55.4	124.0	56.0
22	55.8	67.0	56.0
23	54.1	4.0	56.0
24	54.5	79.0	56.0
25	52.8	89.0	56.0
26	53.2	110.0	56.0
27	54.2	15.0	56.0
28	55.7	14.0	56.0
29	53.7	62.0	56.0
30	55.9	4.0	56.0
31	52.5	22.0	56.0
32	55.7	23.0	56.0
33	52.3	100.0	56.0
34	53.1	69.0	56.0
35	54.3	0.0	56.0
36	54.2	55.0	56.0
37	52.1	92.0	56.0
38	54.6	26.0	56.0
39	55.2	89.0	56.0
0	56.4	63.0	60.0
1	58.5	15.0	60.0
2	57.1	0.0	60.0
3	57.3	142.0	60.0
4	58.9	66.0	60.0
5	57.6	23.0	60.0
6	59.5	162.0	60.0
7	59.5	4.0	60.0
8	57.6	0.0	60.0
9	57.5	66.0	60.0
10	58.3	127.0	60.0
11	57.9	88.0	60.0
12	59.5	36.0	60.0
13	58.3	174.0	60.0
14	59.3	142.0	60.0
15	58.1	36.0	60.0
16	57.8	23.0	60.0
17	59.7	4.0	60.0
18	56.2	176.0	60.0
19	56.5	4.0	60.0
20	57.4	134.0	60.0
21	56.1	26.0	60.0
22	57.5	16.0	60.0
23	59.0	26.0	60.0
24	58.4	180.0	60.0
25	59.4	142.0	60.0
