	t	genotype	recovered_window
0	37.3	0.0	40.0
1	37.9	0.0	40.0
2	39.4	0.0	40.0
3	38.7	0.0	40.0
4	39.4	4.0	40.0
5	38.1	17.0	40.0
6	39.4	10.0	40.0
7	39.0	17.0	40.0
8	39.6	0.0	40.0
9	38.4	11.0	40.0
10	38.2	14.0	40.0
11	37.7	0.0	40.0
12	36.9	0.0	40.0
13	40.0	11.0	40.0
14	38.6	0.0	40.0
15	39.2	10.0	40.0
16	38.5	15.0	40.0
17	38.2	0.0	40.0
18	39.5	16.0	40.0
19	40.0	4.0	40.0
20	39.5	0.0	40.0
21	38.8	5.0	40.0
22	38.8	16.0	40.0
23	38.1	4.0	40.0
24	38.0	0.0	40.0
25	37.3	0.0	40.0
26	37.9	0.0	40.0
27	39.0	0.0	40.0
28	36.1	0.0	40.0
29	39.2	15.0	40.0
30	39.8	28.0	40.0
31	36.8	0.0	40.0
32	38.2	5.0	40.0
33	39.1	0.0	40.0
34	37.6	0.0	40.0
35	37.4	5.0	40.0
36	36.7	10.0	40.0
37	37.1	0.0	40.0
38	38.5	16.0	40.0
39	38.7	0.0	40.0
0	41.1	0.0	44.0
1	43.8	26.0	44.0
2	40.5	0.0	44.0
3	41.4	16.0	44.0
4	42.8	29.0	44.0
5	40.1	5.0	44.0
6	44.0	4.0	44.0
7	43.8	16.0	44.0
8	41.6	0.0	44.0
9	40.4	0.0	44.0
10	42.8	14.0	44.0
11	41.2	0.0	44.0
12	43.9	0.0	44.0
13	40.3	0.0	44.0
14	43.6	38.0	44.0
15	43.8	16.0	44.0
16	43.7	0.0	44.0
17	41.8	4.0	44.0
18	41.1	0.0	44.0
19	41.9	28.0	44.0
20	40.4	5.0	44.0
21	41.8	16.0	44.0
22	42.0	16.0	44.0
23	42.5	22.0	44.0
24	41.5	0.0	44.0
25	42.7	0.0	44.0
26	43.2	26.0	44.0
27	40.5	0.0	44.0
28	42.2	4.0	44.0
29	41.1	16.0	44.0
30	40.7	0.0	44.0
31	41.9	0.0	44.0
32	42.3	29.0	44.0
33	41.5	0.0	44.0
34	41.2	25.0	44.0
35	41.3	20.0	44.0
36	41.9	10.0	44.0
37	42.3	0.0	44.0
38	42.8	14.0	44.0
39	43.0	0.0	44.0
0	47.8	59.0	48.0
1	47.5	4.0	48.0
2	45.6	18.0	48.0
3	46.4	15.0	48.0
4	47.4	26.0	48.0
5	47.6	0.0	48.0
6	46.1	15.0	48.0
7	45.2	0.0	48.0
8	47.6	63.0	48.0
9	44.5	0.0	48.0
10	45.5	0.0	48.0
11	44.3	22.0	48.0
12	45.2	0.0	48.0
13	44.9	43.0	48.0
14	47.1	23.0	48.0
15	45.7	40.0	48.0
16	47.1	15.0	48.0
17	48.0	26.0	48.0
18	44.9	9.0	48.0
19	47.6	0.0	48.0
20	44.2	15.0	48.0
21	45.4	45.0	48.0
22	47.6	61.0	48.0
