	t	genotype	recovered_window
0	40.0	4.0	40.0
1	38.5	15.0	40.0
2	38.8	16.0	40.0
3	38.4	11.0	40.0
4	39.2	15.0	40.0
5	37.9	0.0	40.0
6	37.3	0.0	40.0
7	37.6	0.0	40.0
8	39.6	0.0	40.0
9	39.4	4.0	40.0
10	38.7	0.0	40.0
11	38.2	14.0	40.0
12	39.5	0.0	40.0
13	39.1	0.0	40.0
14	38.2	0.0	40.0
15	37.4	5.0	40.0
16	36.7	10.0	40.0
17	38.5	16.0	40.0
18	38.0	0.0	40.0
19	38.6	0.0	40.0
20	40.0	11.0	40.0
21	39.4	10.0	40.0
22	39.5	16.0	40.0
23	39.8	28.0	40.0
24	38.2	5.0	40.0
25	38.8	5.0	40.0
26	39.0	17.0	40.0
27	39.4	0.0	40.0
28	39.2	10.0	40.0
29	37.7	0.0	40.0
30	38.1	17.0	40.0
31	37.9	0.0	40.0
32	37.2	4.0	40.0
33	36.1	0.0	40.0
34	38.1	4.0	40.0
35	36.8	0.0	40.0
36	37.3	0.0	40.0
37	36.9	0.0	40.0
38	37.7	5.0	40.0
39	39.0	0.0	40.0
0	42.8	29.0	44.0
1	41.2	25.0	44.0
2	43.7	4.0	44.0
3	42.4	0.0	44.0
4	41.9	0.0	44.0
5	40.3	0.0	44.0
6	41.8	16.0	44.0
7	40.7	0.0	44.0
8	41.1	0.0	44.0
9	43.9	0.0	44.0
10	42.0	27.0	44.0
11	42.8	14.0	44.0
12	41.9	28.0	44.0
13	42.0	16.0	44.0
14	41.8	4.0	44.0
15	43.2	26.0	44.0
16	41.4	5.0	44.0
17	43.6	30.0	44.0
18	41.4	16.0	44.0
19	43.5	14.0	44.0
20	43.7	0.0	44.0
21	40.5	0.0	44.0
22	42.5	22.0	44.0
23	43.0	0.0	44.0
24	43.8	26.0	44.0
25	41.1	0.0	44.0
26	43.0	0.0	44.0
27	40.4	5.0	44.0
28	43.8	16.0	44.0
29	41.6	0.0	44.0
30	43.2	16.0	44.0
31	40.5	4.0	44.0
32	42.8	14.0	44.0
33	42.7	0.0	44.0
34	43.5	15.0	44.0
35	43.8	16.0	44.0
36	43.0	0.0	44.0
37	43.0	0.0	44.0
38	42.7	21.0	44.0
39	44.0	4.0	44.0
0	46.3	4.0	48.0
1	44.4	15.0	48.0
2	47.4	16.0	48.0
3	46.2	4.0	48.0
4	45.3	9.0	48.0
5	47.6	63.0	48.0
6	46.6	15.0	48.0
7	47.2	26.0	48.0
8	47.1	16.0	48.0
9	47.4	26.0	48.0
10	44.7	0.0	48.0
11	46.4	15.0	48.0
12	46.1	15.0	48.0
13	47.7	0.0	48.0
14	47.9	26.0	48.0
15	45.2	54.0	48.0
16	46.7	23.0	48.0
17	46.9	16.0	48.0
18	45.1	23.0	48.0
19	48.0	26.0	48.0
20	45.8	4.0	48.0
21	45.3	0.0	48.0
22	46.0	16.0	48.0
23	44.2	15.0	48.0
24	45.6	0.0	48.0
25	47.3	4.0	48.0
26	47.4	0.0	48.0
27	44.6	0.0	48.0
28	47.1	65.0	48.0
29	46.0	24.0	48.0
30	44.5	0.0	48.0
31	47.3	23.0	48.0
32	45.5	37.0	48.0
33	48.0	11.0	48.0
34	47.5	4.0	48.0
35	45.3	0.0	48.0
36	46.9	4.0	48.0
37	45.2	0.0	48.0
38	45.6	52.0	48.0
39	46.4	16.0	48.0
0	51.5	0.0	52.0
1	49.0	23.0	52.0
2	49.4	15.0	52.0
3	50.9	44.0	52.0
4	50.2	0.0	52.0
5	50.7	26.0	52.0
6	51.3	16.0	52.0
7	48.6	26.0	52.0
8	51.8	118.0	52.0
9	51.6	14.0	52.0
10	50.2	95.0	52.0
11	51.9	69.0	52.0
12	49.7	50.0	52.0
13	51.2	0.0	52.0
14	48.7	0.0	52.0
15	49.1	4.0	52.0
16	50.4	0.0	52.0
17	50.2	16.0	52.0
18	52.0	15.0	52.0
19	51.1	85.0	52.0
20	49.7	86.0	52.0
21	50.9	70.0	52.0
22	48.8	19.0	52.0
23	50.0	0.0	52.0
24	49.6	81.0	52.0
25	51.5	74.0	52.0
26	51.0	26.0	52.0
27	49.8	35.0	52.0
28	51.8	83.0	52.0
29	50.3	47.0	52.0
30	50.0	57.0	52.0
31	49.2	19.0	52.0
32	52.0	49.0	52.0
33	50.1	15.0	52.0
34	49.0	15.0	52.0
35	48.9	23.0	52.0
36	50.3	35.0	52.0
37	51.0	98.0	52.0
38	51.3	91.0	52.0
39	50.4	23.0	52.0
0	55.9	15.0	56.0
1	54.2	15.0	56.0
2	55.9	4.0	56.0
3	54.6	140.0	56.0
4	56.0	16.0	56.0
5	55.5	0.0	56.0
6	55.4	71.0	56.0
7	53.1	4.0	56.0
8	54.7	62.0	56.0
9	55.5	23.0	56.0
10	52.1	14.0	56.0
11	53.0	23.0	56.0
12	54.3	69.0	56.0
13	55.0	99.0	56.0
14	53.8	14.0	56.0
15	55.4	9.0	56.0
16	55.2	26.0	56.0
17	54.6	101.0	56.0
18	54.2	36.0	56.0
19	53.2	110.0	56.0
20	54.1	4.0	56.0
21	53.6	23.0	56.0
22	54.8	22.0	56.0
23	54.3	0.0	56.0
24	55.5	0.0	56.0
25	53.1	0.0	56.0
26	55.5	105.0	56.0
27	55.7	23.0	56.0
28	55.7	4.0	56.0
29	55.8	16.0	56.0
30	52.7	36.0	56.0
31	54.1	16.0	56.0
32	55.4	16.0	56.0
33	54.8	64.0	56.0
34	52.4	0.0	56.0
35	52.1	122.0	56.0
36	55.7	135.0	56.0
37	55.7	4.0	56.0
38	53.4	16.0	56.0
39	55.8	57.0	56.0
0	56.9	149.0	60.0
