n_iter	R0	llh
0.0	1.42	-79.24154989215667
0.0	1.43	-78.61890384537827
0.0	1.44	-79.2608622454008
0.0	1.45	-77.6063315803468
0.0	1.46	-78.7202493764341
0.0	1.47	-77.50279626590157
0.0	1.48	-77.25138408087642
0.0	1.49	-78.75334936688019
0.0	1.5	-78.35491524009198
0.0	1.51	-78.29231610986822
0.0	1.52	-77.22415909746134
0.0	1.53	-77.35499519279622
0.0	1.54	-77.4432651512031
0.0	1.55	-77.21932004368875
0.0	1.56	-77.30898846625821
0.0	1.57	-77.20007577619218
0.0	1.58	-77.97240598571314
0.0	1.59	-78.01280238798083
0.0	1.6	-77.81699598255706
0.0	1.61	-78.28590214474605
0.0	1.62	-77.5102326447819
0.0	1.6300000000000001	-77.73456580328097
0.0	1.6400000000000001	-77.7237072719067
0.0	1.6500000000000001	-78.91276435095581
0.0	1.6600000000000001	-77.80968933763648
0.0	1.6700000000000002	-77.16292966124436
0.0	1.6800000000000002	-78.49854120273568
0.0	1.6900000000000002	-77.2142370668912
0.0	1.7000000000000002	-77.76461609621352
0.0	1.7100000000000002	-77.07405517490879
0.0	1.7200000000000002	-78.16648255615671
0.0	1.7300000000000002	-78.11398649984812
0.0	1.7400000000000002	-79.16888305749258
0.0	1.7500000000000002	-80.37484600103329
0.0	1.7600000000000002	-77.721332494407
0.0	1.7700000000000002	-77.76522973436096
0.0	1.7800000000000002	-78.83943526761254
0.0	1.7900000000000003	-78.16698220126416
0.0	1.8000000000000003	-78.8322034401112
1.0	1.42	-78.34742960578002
1.0	1.43	-78.06224857791334
1.0	1.44	-78.32321961461943
1.0	1.45	-78.49224382269223
1.0	1.46	-78.06049964928623
1.0	1.47	-78.37097722191503
1.0	1.48	-78.09443017080127
1.0	1.49	-77.6489405580596
1.0	1.5	-77.43628016291977
1.0	1.51	-77.77179678865535
1.0	1.52	-78.36636498149561
1.0	1.53	-77.94553017617274
1.0	1.54	-77.41776453928742
1.0	1.55	-78.45224561546328
1.0	1.56	-77.33740107219045
1.0	1.57	-78.58358822774186
1.0	1.58	-77.33620107663762
1.0	1.59	-77.64620353005091
1.0	1.6	-77.36674799055392
1.0	1.61	-77.36581174843093
1.0	1.62	-78.29694111501276
1.0	1.6300000000000001	-79.10932989985373
1.0	1.6400000000000001	-78.18452215297987
1.0	1.6500000000000001	-78.65154921688422
1.0	1.6600000000000001	-77.00324605757775
1.0	1.6700000000000002	-77.80285560677729
1.0	1.6800000000000002	-77.6746911880754
1.0	1.6900000000000002	-77.77722459023458
1.0	1.7000000000000002	-79.01827557930564
1.0	1.7100000000000002	-78.54749250100981
1.0	1.7200000000000002	-78.00509008568369
1.0	1.7300000000000002	-77.69346936480068
1.0	1.7400000000000002	-77.45493695260664
1.0	1.7500000000000002	-78.98819801837469
1.0	1.7600000000000002	-78.82415483565559
1.0	1.7700000000000002	-79.80453808715797
1.0	1.7800000000000002	-79.44457483128895
1.0	1.7900000000000003	-83.83203737670743
1.0	1.8000000000000003	-78.36917672432998
2.0	1.42	-79.42087625934923
2.0	1.43	-79.6502358915772
2.0	1.44	-78.06881185569159
2.0	1.45	-78.10379531911445
2.0	1.46	-78.95698691248957
2.0	1.47	-78.3345592911063
2.0	1.48	-78.06872879013002
2.0	1.49	-78.02813564984004
2.0	1.5	-77.61172061347214
2.0	1.51	-77.60736556239732
2.0	1.52	-77.27908301178272
2.0	1.53	-77.43706147019138
