n_iter	R0	llh
0.0	1.43	-77.95467462217788
0.0	1.44	-77.86953426038028
0.0	1.45	-77.62372043317337
0.0	1.46	-79.13097308897932
0.0	1.47	-78.53658821378512
0.0	1.48	-77.83479404430426
0.0	1.49	-78.3517533793069
0.0	1.5	-77.30298039590527
0.0	1.51	-77.61610940177984
0.0	1.52	-77.15329995611624
0.0	1.53	-78.02792350563328
0.0	1.54	-78.22643968967857
0.0	1.55	-77.07137455957347
0.0	1.56	-77.34549159739883
0.0	1.57	-77.20041049144133
0.0	1.58	-76.83946570440523
0.0	1.59	-77.85829588755712
0.0	1.6	-77.63455376589684
0.0	1.61	-77.48334062045498
0.0	1.62	-77.56801663103194
0.0	1.6300000000000001	-79.21181760826128
0.0	1.6400000000000001	-77.37972443846452
0.0	1.6500000000000001	-78.7100869578311
0.0	1.6600000000000001	-78.18121671033992
0.0	1.6700000000000002	-77.99493265887719
0.0	1.6800000000000002	-77.75042894558077
0.0	1.6900000000000002	-78.73344486358714
0.0	1.7000000000000002	-77.68883004614769
0.0	1.7100000000000002	-77.75088840324707
0.0	1.7200000000000002	-78.02038725969061
0.0	1.7300000000000002	-78.7993130881116
0.0	1.7400000000000002	-79.25228425698816
0.0	1.7500000000000002	-78.61729855354132
0.0	1.7600000000000002	-79.68610020938183
0.0	1.7700000000000002	-79.5753367906206
0.0	1.7800000000000002	-78.19248125934341
0.0	1.7900000000000003	-78.65759402481115
0.0	1.8000000000000003	-78.29401746837559
1.0	1.43	-78.82688572124819
1.0	1.44	-78.04007080546032
1.0	1.45	-78.81014624376078
1.0	1.46	-78.90840000598753
1.0	1.47	-78.25959386612801
1.0	1.48	-78.0401635326916
1.0	1.49	-77.78310799121124
1.0	1.5	-77.57670371081883
1.0	1.51	-77.99261528408464
1.0	1.52	-78.00917052206346
1.0	1.53	-77.32356917646595
1.0	1.54	-79.04501575001186
1.0	1.55	-77.67171057593643
1.0	1.56	-77.2181210632681
1.0	1.57	-77.53383728071731
1.0	1.58	-77.81587570798233
1.0	1.59	-78.07180457692101
1.0	1.6	-78.11093285632023
1.0	1.61	-77.3047250349296
1.0	1.62	-77.1911003481798
1.0	1.6300000000000001	-77.65665897413851
1.0	1.6400000000000001	-77.09133853617406
1.0	1.6500000000000001	-78.03606300000398
1.0	1.6600000000000001	-77.36465665756242
1.0	1.6700000000000002	-77.987271697228
1.0	1.6800000000000002	-78.66909808184235
1.0	1.6900000000000002	-80.1834240559533
1.0	1.7000000000000002	-79.01070655783958
1.0	1.7100000000000002	-78.22542319870493
1.0	1.7200000000000002	-78.72443208337818
1.0	1.7300000000000002	-78.40557088456337
1.0	1.7400000000000002	-77.34601478771252
1.0	1.7500000000000002	-78.17920981662454
1.0	1.7600000000000002	-79.76440779278494
1.0	1.7700000000000002	-77.94574299710844
1.0	1.7800000000000002	-78.46094920144613
1.0	1.7900000000000003	-80.19389921859593
1.0	1.8000000000000003	-78.59198932743861
2.0	1.43	-78.26853340210508
2.0	1.44	-77.98510567583591
2.0	1.45	-77.68755015838008
2.0	1.46	-78.58396017799052
2.0	1.47	-77.9430493472207
2.0	1.48	-78.9772939801646
2.0	1.49	-77.38567165892088
2.0	1.5	-77.5969857018656
2.0	1.51	-77.80219947223218
2.0	1.52	-77.34050115118349
2.0	1.53	-77.87793164990863
2.0	1.54	-77.30921741902046
2.0	1.55	-77.97936173831035
2.0	1.56	-77.79097952259878
2.0	1.57	-77.28811743000345
2.0	1.58	-77.02270673371015
2.0	1.59	-77.41330551866099
2.0	1.6	-77.10518077412247
2.0	1.61	-77.69623204575348
2.0	1.62	-77.6102135008128
2.0	1.6300000000000001	-78.21902912281138
2.0	1.6400000000000001	-78.435168971337
2.0	1.6500000000000001	-77.80232002452564
2.0	1.6600000000000001	-77.32090421053981
2.0	1.6700000000000002	-78.71121972155453
2.0	1.6800000000000002	-77.65999024843272
2.0	1.6900000000000002	-77.439402588115
2.0	1.7000000000000002	-77.86090565953617
2.0	1.7100000000000002	-77.83410298444613
2.0	1.7200000000000002	-77.55533500421272
2.0	1.7300000000000002	-77.42219941375808
2.0	1.7400000000000002	-79.7903596673414
2.0	1.7500000000000002	-79.59872661754697
2.0	1.7600000000000002	-78.75584650790402
2.0	1.7700000000000002	-78.29237013391634
2.0	1.7800000000000002	-78.38323709161209
2.0	1.7900000000000003	-79.75990169353891
2.0	1.8000000000000003	-78.99765241195769
3.0	1.43	-78.25512524371092
3.0	1.44	-77.76058999150682
3.0	1.45	-78.22980700608271
3.0	1.46	-78.59375901965643
3.0	1.47	-77.26450407652659
3.0	1.48	-77.34219849873962
3.0	1.49	-77.46021149222334
3.0	1.5	-78.8462263872902
3.0	1.51	-77.2828655724091
3.0	1.52	-77.97076549089968
3.0	1.53	-77.18048473283167
3.0	1.54	-77.45250631613685
3.0	1.55	-78.2134323806733
3.0	1.56	-78.61573750625973
3.0	1.57	-77.92325144312889
3.0	1.58	-78.01063405028697
3.0	1.59	-78.25634114972003
3.0	1.6	-77.78830958755435
3.0	1.61	-77.77231977154445
3.0	1.62	-77.60016215778656
3.0	1.6300000000000001	-77.21264933439483
3.0	1.6400000000000001	-77.88572460211472
3.0	1.6500000000000001	-78.18408344940492
3.0	1.6600000000000001	-77.84394046925871
3.0	1.6700000000000002	-78.02179813717461
3.0	1.6800000000000002	-77.67825863460357
3.0	1.6900000000000002	-78.01664331356588
3.0	1.7000000000000002	-77.70667573740853
3.0	1.7100000000000002	-77.81474269658102
3.0	1.7200000000000002	-78.63212761146089
3.0	1.7300000000000002	-78.29910564196929
3.0	1.7400000000000002	-77.7292500538917
3.0	1.7500000000000002	-80.13982515079725
3.0	1.7600000000000002	-79.19588268185696
3.0	1.7700000000000002	-78.23099386034471
3.0	1.7800000000000002	-78.46142527673551
3.0	1.7900000000000003	-78.60449332394396
3.0	1.8000000000000003	-80.85996054475812
