	t	genotype	recovered_window
0	27.6	0.0	28.0
1	27.7	0.0	28.0
2	26.4	0.0	28.0
3	24.6	0.0	28.0
4	27.7	19.0	28.0
5	25.4	19.0	28.0
6	24.2	0.0	28.0
7	26.6	0.0	28.0
8	27.1	0.0	28.0
9	25.9	0.0	28.0
10	24.4	0.0	28.0
11	26.8	0.0	28.0
12	27.4	0.0	28.0
13	27.6	27.0	28.0
14	26.9	34.0	28.0
15	24.3	0.0	28.0
16	27.2	0.0	28.0
17	28.0	0.0	28.0
18	25.9	0.0	28.0
19	26.4	18.0	28.0
20	26.1	30.0	28.0
21	28.0	0.0	28.0
22	24.3	0.0	28.0
23	24.9	0.0	28.0
24	25.5	14.0	28.0
25	24.9	0.0	28.0
26	25.6	12.0	28.0
27	24.3	22.0	28.0
28	27.3	19.0	28.0
29	27.0	0.0	28.0
30	27.4	24.0	28.0
31	27.1	14.0	28.0
32	26.7	0.0	28.0
33	27.4	0.0	28.0
34	28.0	0.0	28.0
35	27.4	0.0	28.0
36	25.6	24.0	28.0
37	24.2	10.0	28.0
38	28.0	36.0	28.0
39	25.3	0.0	28.0
0	29.4	0.0	32.0
1	31.2	0.0	32.0
2	28.8	0.0	32.0
3	31.3	0.0	32.0
4	30.6	0.0	32.0
5	31.4	44.0	32.0
6	29.6	53.0	32.0
7	31.1	0.0	32.0
8	31.3	31.0	32.0
9	29.8	0.0	32.0
10	29.2	0.0	32.0
11	29.3	19.0	32.0
12	28.5	0.0	32.0
13	30.1	0.0	32.0
14	30.5	0.0	32.0
15	30.7	24.0	32.0
16	31.3	41.0	32.0
17	28.4	24.0	32.0
18	28.6	0.0	32.0
19	29.2	37.0	32.0
20	30.9	0.0	32.0
21	30.9	19.0	32.0
22	31.3	0.0	32.0
23	31.3	0.0	32.0
24	30.5	0.0	32.0
25	28.6	29.0	32.0
26	29.8	24.0	32.0
27	31.3	0.0	32.0
28	30.8	0.0	32.0
29	31.5	24.0	32.0
30	31.9	38.0	32.0
31	29.5	0.0	32.0
32	30.8	47.0	32.0
33	32.0	0.0	32.0
34	31.5	0.0	32.0
35	31.2	0.0	32.0
36	28.3	19.0	32.0
37	29.0	20.0	32.0
38	31.8	0.0	32.0
39	31.0	19.0	32.0
0	35.7	19.0	36.0
1	35.9	0.0	36.0
2	34.7	0.0	36.0
3	36.0	84.0	36.0
4	34.4	80.0	36.0
5	33.5	0.0	36.0
6	32.4	0.0	36.0
7	36.0	0.0	36.0
8	34.9	0.0	36.0
9	33.7	0.0	36.0
10	34.1	0.0	36.0
11	35.4	0.0	36.0
12	34.8	0.0	36.0
13	35.5	0.0	36.0
14	35.6	86.0	36.0
15	34.5	0.0	36.0
16	34.0	0.0	36.0
17	34.9	57.0	36.0
18	33.7	0.0	36.0
19	35.5	81.0	36.0
20	32.9	0.0	36.0
21	34.2	67.0	36.0
22	32.2	24.0	36.0
23	36.0	0.0	36.0
24	32.3	0.0	36.0
25	34.2	0.0	36.0
26	33.5	0.0	36.0
27	33.3	19.0	36.0
28	35.4	74.0	36.0
29	32.4	24.0	36.0
30	34.6	0.0	36.0
31	34.8	51.0	36.0
32	32.3	0.0	36.0
33	33.7	19.0	36.0
34	35.2	57.0	36.0
35	34.3	68.0	36.0
36	34.9	0.0	36.0
37	34.7	78.0	36.0
38	33.4	0.0	36.0
39	33.0	35.0	36.0
0	39.3	24.0	40.0
1	37.9	0.0	40.0
2	39.2	0.0	40.0
3	39.5	0.0	40.0
4	39.6	121.0	40.0
5	38.7	0.0	40.0
6	37.8	81.0	40.0
7	38.3	0.0	40.0
8	40.0	93.0	40.0
9	38.6	0.0	40.0
10	36.9	0.0	40.0
11	39.1	0.0	40.0
12	39.3	87.0	40.0
13	38.7	101.0	40.0
14	36.3	55.0	40.0
15	36.4	24.0	40.0
16	38.3	0.0	40.0
17	38.4	54.0	40.0
18	36.8	0.0	40.0
19	39.4	95.0	40.0
20	39.4	0.0	40.0
21	38.4	0.0	40.0
22	39.2	0.0	40.0
23	38.8	104.0	40.0
24	38.6	0.0	40.0
25	36.8	89.0	40.0
26	39.4	95.0	40.0
27	36.2	32.0	40.0
28	38.5	39.0	40.0
29	36.2	0.0	40.0
30	37.5	0.0	40.0
31	37.4	0.0	40.0
32	39.1	0.0	40.0
33	36.7	76.0	40.0
34	36.7	0.0	40.0
35	36.5	0.0	40.0
36	37.4	24.0	40.0
37	38.7	0.0	40.0
38	39.7	0.0	40.0
39	38.5	73.0	40.0
0	41.7	95.0	44.0
1	43.5	167.0	44.0
2	43.7	0.0	44.0
3	42.8	76.0	44.0
4	40.2	131.0	44.0
5	43.6	95.0	44.0
6	41.6	0.0	44.0
7	43.0	24.0	44.0
8	40.3	128.0	44.0
9	43.1	0.0	44.0
10	44.0	76.0	44.0
11	40.7	118.0	44.0
12	43.2	35.0	44.0
13	42.4	0.0	44.0
14	41.1	0.0	44.0
15	41.0	82.0	44.0
16	40.7	57.0	44.0
17	41.5	111.0	44.0
18	42.9	81.0	44.0
19	41.1	0.0	44.0
20	40.6	0.0	44.0
21	43.8	0.0	44.0
22	40.5	119.0	44.0
23	43.4	0.0	44.0
24	41.7	76.0	44.0
25	40.1	111.0	44.0
26	43.8	35.0	44.0
27	40.4	95.0	44.0
28	43.6	76.0	44.0
29	43.1	57.0	44.0
30	41.6	0.0	44.0
31	41.6	0.0	44.0
32	40.1	24.0	44.0
33	40.4	0.0	44.0
34	41.0	0.0	44.0
35	40.2	0.0	44.0
36	43.8	0.0	44.0
37	40.9	0.0	44.0
38	43.9	24.0	44.0
39	40.2	0.0	44.0
0	46.0	0.0	48.0
1	46.4	122.0	48.0
2	44.9	81.0	48.0
3	47.7	57.0	48.0
4	44.3	0.0	48.0
5	44.9	0.0	48.0
6	44.2	57.0	48.0
7	46.0	99.0	48.0
8	44.4	76.0	48.0
9	45.2	0.0	48.0
10	46.1	81.0	48.0
11	45.9	0.0	48.0
12	44.6	0.0	48.0
13	45.4	0.0	48.0
14	44.1	117.0	48.0
15	45.8	0.0	48.0
16	45.5	0.0	48.0
17	44.6	156.0	48.0
18	46.2	0.0	48.0
19	45.2	111.0	48.0
20	44.7	0.0	48.0
21	44.7	0.0	48.0
22	44.5	111.0	48.0
23	46.0	187.0	48.0
24	47.0	0.0	48.0
25	44.6	224.0	48.0
26	47.6	0.0	48.0
27	47.2	122.0	48.0
28	46.7	76.0	48.0
29	44.4	190.0	48.0
30	47.9	0.0	48.0
31	46.5	50.0	48.0
32	45.4	97.0	48.0
33	45.9	167.0	48.0
34	44.4	0.0	48.0
35	44.3	19.0	48.0
36	46.1	165.0	48.0
37	48.0	0.0	48.0
38	45.7	0.0	48.0
39	45.0	0.0	48.0
0	49.9	76.0	52.0
1	51.3	318.0	52.0
2	50.3	0.0	52.0
3	50.8	217.0	52.0
4	50.4	334.0	52.0
5	52.0	0.0	52.0
6	49.5	0.0	52.0
7	51.7	57.0	52.0
8	49.3	207.0	52.0
9	48.1	95.0	52.0
10	51.9	177.0	52.0
11	51.5	81.0	52.0
12	51.3	0.0	52.0
13	49.4	0.0	52.0
14	49.2	264.0	52.0
15	50.8	50.0	52.0
16	48.2	81.0	52.0
17	50.2	236.0	52.0
18	51.2	177.0	52.0
19	51.0	0.0	52.0
20	49.4	81.0	52.0
21	51.0	0.0	52.0
22	49.9	0.0	52.0
23	49.6	0.0	52.0
24	48.1	81.0	52.0
25	51.9	0.0	52.0
26	48.8	326.0	52.0
27	50.7	136.0	52.0
28	49.2	124.0	52.0
29	51.0	111.0	52.0
30	51.3	0.0	52.0
31	49.9	179.0	52.0
32	49.7	95.0	52.0
33	48.2	57.0	52.0
34	51.8	0.0	52.0
35	51.5	177.0	52.0
36	48.1	76.0	52.0
37	50.5	351.0	52.0
38	49.2	246.0	52.0
39	49.4	0.0	52.0
0	52.5	76.0	56.0
1	54.5	122.0	56.0
2	54.1	334.0	56.0
3	53.9	137.0	56.0
4	55.4	288.0	56.0
5	53.0	0.0	56.0
6	55.7	0.0	56.0
7	53.1	0.0	56.0
8	53.3	0.0	56.0
9	55.5	0.0	56.0
10	55.9	0.0	56.0
11	55.9	111.0	56.0
12	53.4	274.0	56.0
13	54.5	523.0	56.0
14	53.0	443.0	56.0
15	53.1	149.0	56.0
16	55.0	263.0	56.0
17	55.6	296.0	56.0
18	55.5	125.0	56.0
19	53.1	0.0	56.0
20	55.4	346.0	56.0
21	54.9	574.0	56.0
22	53.4	217.0	56.0
23	55.0	372.0	56.0
24	53.5	125.0	56.0
25	55.1	419.0	56.0
26	55.0	393.0	56.0
27	55.5	341.0	56.0
28	55.1	179.0	56.0
29	53.1	381.0	56.0
30	54.2	366.0	56.0
31	54.0	179.0	56.0
32	52.6	377.0	56.0
33	54.4	177.0	56.0
34	55.1	236.0	56.0
35	53.5	0.0	56.0
36	55.2	362.0	56.0
37	52.8	179.0	56.0
38	53.8	0.0	56.0
39	53.6	177.0	56.0
0	58.6	365.0	60.0
1	56.6	436.0	60.0
2	58.4	232.0	60.0
3	58.4	615.0	60.0
4	59.4	0.0	60.0
5	56.3	217.0	60.0
6	57.8	0.0	60.0
7	57.7	288.0	60.0
8	59.3	0.0	60.0
9	57.9	223.0	60.0
10	57.8	179.0	60.0
11	56.6	167.0	60.0
12	56.8	390.0	60.0
13	59.5	372.0	60.0
14	57.1	0.0	60.0
15	59.1	367.0	60.0
16	59.8	177.0	60.0
17	59.3	111.0	60.0
18	59.2	0.0	60.0
19	58.2	346.0	60.0
20	56.9	0.0	60.0
21	57.1	137.0	60.0
22	59.5	0.0	60.0
23	58.6	0.0	60.0
24	57.0	296.0	60.0
25	56.3	0.0	60.0
26	59.8	0.0	60.0
27	58.5	111.0	60.0
28	57.9	111.0	60.0
29	58.1	474.0	60.0
30	58.2	137.0	60.0
31	59.2	57.0	60.0
32	57.7	212.0	60.0
33	58.4	179.0	60.0
34	58.2	236.0	60.0
35	59.4	0.0	60.0
36	57.0	241.0	60.0
37	58.8	392.0	60.0
38	59.7	293.0	60.0
39	58.2	477.0	60.0
0	63.4	274.0	64.0
1	60.1	0.0	64.0
2	60.2	167.0	64.0
3	63.5	717.0	64.0
4	61.6	167.0	64.0
5	60.6	441.0	64.0
6	60.3	0.0	64.0
7	60.3	657.0	64.0
8	62.2	952.0	64.0
9	62.5	418.0	64.0
10	63.2	702.0	64.0
11	60.5	981.0	64.0
12	63.3	1136.0	64.0
13	61.9	1110.0	64.0
14	60.8	897.0	64.0
15	63.6	0.0	64.0
16	61.2	179.0	64.0
17	63.4	392.0	64.0
18	60.3	167.0	64.0
19	60.3	236.0	64.0
20	61.2	57.0	64.0
21	61.4	0.0	64.0
22	61.2	0.0	64.0
23	61.4	0.0	64.0
24	63.3	1104.0	64.0
25	60.2	400.0	64.0
26	61.2	789.0	64.0
27	61.3	122.0	64.0
28	60.3	317.0	64.0
29	62.3	1154.0	64.0
30	62.3	125.0	64.0
31	63.5	249.0	64.0
32	61.1	0.0	64.0
33	63.2	895.0	64.0
34	63.8	1012.0	64.0
35	62.4	0.0	64.0
36	60.1	807.0	64.0
37	60.6	0.0	64.0
38	62.1	705.0	64.0
39	60.3	436.0	64.0
0	67.2	1411.0	68.0
1	66.4	1671.0	68.0
2	64.2	1489.0	68.0
3	64.5	1556.0	68.0
4	64.1	0.0	68.0
