n_iter	R0	timestart	llh
0.0	1.0	737838.0	-inf
0.0	1.0	737835.0	-inf
0.0	1.0	737832.0	-inf
0.0	1.0	737829.0	-inf
0.0	1.0	737826.0	-75.57304502341367
0.0	1.0	737823.0	-83.65822594919376
0.0	1.0	737820.0	-inf
0.0	1.0	737817.0	-inf
0.0	1.0	737814.0	-inf
0.0	1.0	737811.0	-inf
0.0	1.0	737808.0	-74.80857865164513
0.0	1.0	737805.0	-inf
0.0	1.0	737802.0	-46.63171301167433
0.0	1.0	737799.0	-inf
0.0	1.0	737796.0	-87.76356504773042
0.0	1.0	737793.0	-62.03435867201986
0.0	1.0	737790.0	-inf
0.0	1.0	737787.0	-61.184542845724785
0.0	1.0	737784.0	-82.60639235922497
0.0	1.0	737781.0	-47.18211013791036
0.0	1.0	737778.0	-inf
0.0	1.0	737775.0	-61.36666488532179
0.0	1.0	737772.0	-46.53346739750651
0.0	1.0	737769.0	-49.323619201790464
0.0	1.0	737766.0	-47.46379319717762
0.0	1.0	737763.0	-45.452462599381974
0.0	1.1	737838.0	-inf
0.0	1.1	737835.0	-116.98296643626416
0.0	1.1	737832.0	-inf
0.0	1.1	737829.0	-inf
0.0	1.1	737826.0	-inf
0.0	1.1	737823.0	-91.43335441370893
0.0	1.1	737820.0	-inf
0.0	1.1	737817.0	-inf
0.0	1.1	737814.0	-inf
0.0	1.1	737811.0	-55.15562302457106
0.0	1.1	737808.0	-49.546007173751846
0.0	1.1	737805.0	-48.3287395929495
0.0	1.1	737802.0	-42.68211547614176
0.0	1.1	737799.0	-41.83042782714482
0.0	1.1	737796.0	-42.94834823659843
0.0	1.1	737793.0	-43.85602291777357
0.0	1.1	737790.0	-43.69260743838447
0.0	1.1	737787.0	-41.960397265239024
0.0	1.1	737784.0	-42.67647738826052
0.0	1.1	737781.0	-44.35477587299471
0.0	1.1	737778.0	-38.03116535332453
0.0	1.1	737775.0	-47.69063022934992
0.0	1.1	737772.0	-44.79779957780937
0.0	1.1	737769.0	-47.310375458968224
0.0	1.1	737766.0	-39.99643527985184
0.0	1.1	737763.0	-41.088469723373144
0.0	1.2000000000000002	737838.0	-inf
0.0	1.2000000000000002	737835.0	-inf
0.0	1.2000000000000002	737832.0	-93.06427519788437
0.0	1.2000000000000002	737829.0	-75.46252971258616
0.0	1.2000000000000002	737826.0	-98.10739144927038
0.0	1.2000000000000002	737823.0	-60.576735098660336
0.0	1.2000000000000002	737820.0	-inf
0.0	1.2000000000000002	737817.0	-51.70196720225792
0.0	1.2000000000000002	737814.0	-53.3698282431082
0.0	1.2000000000000002	737811.0	-43.63484396621302
0.0	1.2000000000000002	737808.0	-45.98662149054152
0.0	1.2000000000000002	737805.0	-46.00050100350778
0.0	1.2000000000000002	737802.0	-34.63014846255551
0.0	1.2000000000000002	737799.0	-40.374376476864924
0.0	1.2000000000000002	737796.0	-34.61986734120477
0.0	1.2000000000000002	737793.0	-39.76487192396535
0.0	1.2000000000000002	737790.0	-47.153286157514884
0.0	1.2000000000000002	737787.0	-37.30479730862892
0.0	1.2000000000000002	737784.0	-35.50054045021035
0.0	1.2000000000000002	737781.0	-45.55711252439098
0.0	1.2000000000000002	737778.0	-37.131789878269934
0.0	1.2000000000000002	737775.0	-38.01729620123639
0.0	1.2000000000000002	737772.0	-40.370216086418175
0.0	1.2000000000000002	737769.0	-38.88391323898354
0.0	1.2000000000000002	737766.0	-40.01207555185641
0.0	1.2000000000000002	737763.0	-39.62708259822882
0.0	1.3000000000000003	737838.0	-inf
0.0	1.3000000000000003	737835.0	-59.487665963735
0.0	1.3000000000000003	737832.0	-91.77612296549022
0.0	1.3000000000000003	737829.0	-63.28875812867201
0.0	1.3000000000000003	737826.0	-60.78592825361221
0.0	1.3000000000000003	737823.0	-inf
0.0	1.3000000000000003	737820.0	-53.87448777512
0.0	1.3000000000000003	737817.0	-50.007683339672454
0.0	1.3000000000000003	737814.0	-39.39475298484129
0.0	1.3000000000000003	737811.0	-45.99062609234377
0.0	1.3000000000000003	737808.0	-39.041417150957365
0.0	1.3000000000000003	737805.0	-37.972355060225084
0.0	1.3000000000000003	737802.0	-38.619652325801965
0.0	1.3000000000000003	737799.0	-38.231782241304515
0.0	1.3000000000000003	737796.0	-35.00049412012593
0.0	1.3000000000000003	737793.0	-39.20343092093866
0.0	1.3000000000000003	737790.0	-37.30176794517648
0.0	1.3000000000000003	737787.0	-38.08310373681792
0.0	1.3000000000000003	737784.0	-39.40983177952439
0.0	1.3000000000000003	737781.0	-38.85516759492206
0.0	1.3000000000000003	737778.0	-33.34799101551907
0.0	1.3000000000000003	737775.0	-34.38046323480752
0.0	1.3000000000000003	737772.0	-36.68613387434856
0.0	1.3000000000000003	737769.0	-36.37943857364458
0.0	1.3000000000000003	737766.0	-34.73480298966758
0.0	1.3000000000000003	737763.0	-35.09215469772871
0.0	1.4000000000000004	737838.0	-76.09079586121429
0.0	1.4000000000000004	737835.0	-85.65551834467894
0.0	1.4000000000000004	737832.0	-56.773690967698926
0.0	1.4000000000000004	737829.0	-57.32532750826027
0.0	1.4000000000000004	737826.0	-52.232136547697365
0.0	1.4000000000000004	737823.0	-42.46900810820236
0.0	1.4000000000000004	737820.0	-44.02491648735256
0.0	1.4000000000000004	737817.0	-37.4018136490001
0.0	1.4000000000000004	737814.0	-45.58289423066434
0.0	1.4000000000000004	737811.0	-35.953803239523104
0.0	1.4000000000000004	737808.0	-34.505414848195876
0.0	1.4000000000000004	737805.0	-33.43080794768286
0.0	1.4000000000000004	737802.0	-37.21871813218197
0.0	1.4000000000000004	737799.0	-34.2967071132379
0.0	1.4000000000000004	737796.0	-35.60468292195821
0.0	1.4000000000000004	737793.0	-35.72455376332331
0.0	1.4000000000000004	737790.0	-33.43831726061696
0.0	1.4000000000000004	737787.0	-32.53960189581114
0.0	1.4000000000000004	737784.0	-32.47606319869719
0.0	1.4000000000000004	737781.0	-33.53678671437977
0.0	1.4000000000000004	737778.0	-32.23481291432469
0.0	1.4000000000000004	737775.0	-36.23138441108894
0.0	1.4000000000000004	737772.0	-35.21460428709599
0.0	1.4000000000000004	737769.0	-36.614097655424956
0.0	1.4000000000000004	737766.0	-34.533034124213266
0.0	1.4000000000000004	737763.0	-34.38094120025928
0.0	1.5000000000000004	737838.0	-71.80491073460684
0.0	1.5000000000000004	737835.0	-61.60689436121256
0.0	1.5000000000000004	737832.0	-63.5124493510591
0.0	1.5000000000000004	737829.0	-78.14952071765939
0.0	1.5000000000000004	737826.0	-51.038411687409564
0.0	1.5000000000000004	737823.0	-43.31885984829606
0.0	1.5000000000000004	737820.0	-40.35937779966605
0.0	1.5000000000000004	737817.0	-35.9774267227877
0.0	1.5000000000000004	737814.0	-36.20425218685072
0.0	1.5000000000000004	737811.0	-36.88633464015647
0.0	1.5000000000000004	737808.0	-36.897934553386605
0.0	1.5000000000000004	737805.0	-33.40821485680699
0.0	1.5000000000000004	737802.0	-31.936853573975785
0.0	1.5000000000000004	737799.0	-33.49165088775505
0.0	1.5000000000000004	737796.0	-33.3806876125517
0.0	1.5000000000000004	737793.0	-32.79303419582905
0.0	1.5000000000000004	737790.0	-32.315088750075105
0.0	1.5000000000000004	737787.0	-31.59602896899272
0.0	1.5000000000000004	737784.0	-33.132438187382114
0.0	1.5000000000000004	737781.0	-32.8563163889234
0.0	1.5000000000000004	737778.0	-33.3602778783366
