n_iter	R0	log10eta	llh
0.0	1.1	-8.0	-inf
0.0	1.1	-7.8	-inf
0.0	1.1	-7.6	-inf
0.0	1.1	-7.3999999999999995	-inf
0.0	1.1	-7.199999999999999	-inf
0.0	1.1	-6.999999999999999	-83.49826786936262
0.0	1.1	-6.799999999999999	-inf
0.0	1.1	-6.599999999999999	-inf
0.0	1.1	-6.399999999999999	-inf
0.0	1.1	-6.199999999999998	-inf
0.0	1.1	-5.999999999999998	-inf
0.0	1.1	-5.799999999999998	-63.26953329900305
0.0	1.1	-5.599999999999998	-61.49917033258268
0.0	1.1	-5.399999999999998	-inf
0.0	1.1	-5.1999999999999975	-60.9599257363886
0.0	1.1	-4.999999999999997	-75.15883629920665
0.0	1.1	-4.799999999999997	-57.23968775675815
0.0	1.1	-4.599999999999997	-81.27884350016706
0.0	1.1	-4.399999999999997	-54.76538597058912
0.0	1.1	-4.199999999999997	-68.95975493096999
0.0	1.1	-3.9999999999999964	-76.7312215347042
0.0	1.1	-3.7999999999999963	-66.5940425288686
0.0	1.1	-3.599999999999996	-72.63541433805241
0.0	1.1	-3.399999999999996	-73.02719656795298
0.0	1.1	-3.1999999999999957	-87.2506648930527
0.0	1.1	-2.9999999999999956	-88.7426228051014
0.0	1.1	-2.7999999999999954	-89.63431325045465
0.0	1.1	-2.599999999999995	-83.0345485919074
0.0	1.1	-2.399999999999995	-92.32448480746427
0.0	1.1	-2.199999999999995	-93.12061253855242
0.0	1.1	-1.9999999999999947	-93.65164136158677
0.0	1.3	-8.0	-inf
0.0	1.3	-7.8	-inf
0.0	1.3	-7.6	-inf
0.0	1.3	-7.3999999999999995	-116.82006531225896
0.0	1.3	-7.199999999999999	-inf
0.0	1.3	-6.999999999999999	-inf
0.0	1.3	-6.799999999999999	-70.73918203032079
0.0	1.3	-6.599999999999999	-inf
0.0	1.3	-6.399999999999999	-inf
0.0	1.3	-6.199999999999998	-97.44430998558889
0.0	1.3	-5.999999999999998	-54.16300859195512
0.0	1.3	-5.799999999999998	-67.82153602933606
0.0	1.3	-5.599999999999998	-40.1976811238749
0.0	1.3	-5.399999999999998	-52.928662352795314
0.0	1.3	-5.1999999999999975	-80.75693669549636
0.0	1.3	-4.999999999999997	-48.30456225750117
0.0	1.3	-4.799999999999997	-52.01880611538499
0.0	1.3	-4.599999999999997	-58.08228911572995
0.0	1.3	-4.399999999999997	-54.77402642131599
0.0	1.3	-4.199999999999997	-47.505715306230954
0.0	1.3	-3.9999999999999964	-56.53667501049196
0.0	1.3	-3.7999999999999963	-54.26736376385027
0.0	1.3	-3.599999999999996	-54.83209908013201
0.0	1.3	-3.399999999999996	-68.12868854760266
0.0	1.3	-3.1999999999999957	-57.82308059394638
0.0	1.3	-2.9999999999999956	-61.09231391407273
0.0	1.3	-2.7999999999999954	-70.97206932957452
0.0	1.3	-2.599999999999995	-71.98860676065067
0.0	1.3	-2.399999999999995	-75.32254664051713
0.0	1.3	-2.199999999999995	-77.3286293235658
0.0	1.3	-1.9999999999999947	-77.29675506701558
0.0	1.5	-8.0	-inf
0.0	1.5	-7.8	-inf
0.0	1.5	-7.6	-inf
0.0	1.5	-7.3999999999999995	-79.19530655231469
0.0	1.5	-7.199999999999999	-62.748920984191415
0.0	1.5	-6.999999999999999	-inf
0.0	1.5	-6.799999999999999	-53.33565581640774
0.0	1.5	-6.599999999999999	-79.19914028655438
0.0	1.5	-6.399999999999999	-69.25195925301205
0.0	1.5	-6.199999999999998	-39.674934476842836
0.0	1.5	-5.999999999999998	-55.54059411416221
0.0	1.5	-5.799999999999998	-56.16090223721153
0.0	1.5	-5.599999999999998	-63.022575538040925
0.0	1.5	-5.399999999999998	-50.09699068768533
0.0	1.5	-5.1999999999999975	-49.877651398223755
0.0	1.5	-4.999999999999997	-36.12343788573779
0.0	1.5	-4.799999999999997	-38.616360127671555
0.0	1.5	-4.599999999999997	-43.826620076422046
0.0	1.5	-4.399999999999997	-42.04972919258336
0.0	1.5	-4.199999999999997	-40.617468558388424
0.0	1.5	-3.9999999999999964	-44.643634542202825
0.0	1.5	-3.7999999999999963	-44.02342072269195
0.0	1.5	-3.599999999999996	-42.83756682931778
0.0	1.5	-3.399999999999996	-51.106649473358885
0.0	1.5	-3.1999999999999957	-51.42283718126005
0.0	1.5	-2.9999999999999956	-56.77791859411711
0.0	1.5	-2.7999999999999954	-48.15075804677467
0.0	1.5	-2.599999999999995	-54.64215179925576
0.0	1.5	-2.399999999999995	-56.43174195438889
0.0	1.5	-2.199999999999995	-61.06930715613099
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
