n_iter	R0	log10eta	llh
0.0	1.1	-8.0	-inf
0.0	1.1	-7.8	-inf
0.0	1.1	-7.6	-inf
0.0	1.1	-7.3999999999999995	-inf
0.0	1.1	-7.199999999999999	-inf
0.0	1.1	-6.999999999999999	-inf
0.0	1.1	-6.799999999999999	-inf
0.0	1.1	-6.599999999999999	-inf
0.0	1.1	-6.399999999999999	-inf
0.0	1.1	-6.199999999999998	-inf
0.0	1.1	-5.999999999999998	-82.78768954382527
0.0	1.1	-5.799999999999998	-inf
0.0	1.1	-5.599999999999998	-inf
0.0	1.1	-5.399999999999998	-90.95855808989538
0.0	1.1	-5.1999999999999975	-63.696344883343045
0.0	1.1	-4.999999999999997	-73.11252192192708
0.0	1.1	-4.799999999999997	-55.46910138418825
0.0	1.1	-4.599999999999997	-67.12446373497082
0.0	1.1	-4.399999999999997	-80.32768539018036
0.0	1.1	-4.199999999999997	-82.9710366169135
0.0	1.1	-3.9999999999999964	-68.8730108268418
0.0	1.1	-3.7999999999999963	-70.06994779966689
0.0	1.1	-3.599999999999996	-80.33229025439687
0.0	1.1	-3.399999999999996	-73.81613310971727
0.0	1.1	-3.1999999999999957	-80.54673562266447
0.0	1.1	-2.9999999999999956	-86.07653271776755
0.0	1.1	-2.7999999999999954	-87.01304745380945
0.0	1.1	-2.599999999999995	-91.26614399790449
0.0	1.1	-2.399999999999995	-89.7132393047653
0.0	1.1	-2.199999999999995	-92.32247878290212
0.0	1.1	-1.9999999999999947	-92.68771278262176
0.0	1.3	-8.0	-inf
0.0	1.3	-7.8	-inf
0.0	1.3	-7.6	-inf
0.0	1.3	-7.3999999999999995	-111.05985283661462
0.0	1.3	-7.199999999999999	-inf
0.0	1.3	-6.999999999999999	-inf
0.0	1.3	-6.799999999999999	-74.83715702716086
0.0	1.3	-6.599999999999999	-inf
0.0	1.3	-6.399999999999999	-87.84542144657647
0.0	1.3	-6.199999999999998	-81.16059656882113
0.0	1.3	-5.999999999999998	-50.30048372659718
0.0	1.3	-5.799999999999998	-72.93498100073344
0.0	1.3	-5.599999999999998	-62.99053491434269
0.0	1.3	-5.399999999999998	-71.13315159691231
0.0	1.3	-5.1999999999999975	-49.149840227404965
0.0	1.3	-4.999999999999997	-42.24798446304326
0.0	1.3	-4.799999999999997	-40.21450527094401
0.0	1.3	-4.599999999999997	-46.58122388889965
0.0	1.3	-4.399999999999997	-46.766524239644184
0.0	1.3	-4.199999999999997	-46.32610288362863
0.0	1.3	-3.9999999999999964	-49.91637820282611
0.0	1.3	-3.7999999999999963	-64.56048183197507
0.0	1.3	-3.599999999999996	-61.710825420099
0.0	1.3	-3.399999999999996	-62.27503961441171
0.0	1.3	-3.1999999999999957	-67.86195660015193
0.0	1.3	-2.9999999999999956	-69.85747894963492
0.0	1.3	-2.7999999999999954	-70.4417348042216
0.0	1.3	-2.599999999999995	-72.44298879064468
0.0	1.3	-2.399999999999995	-75.7552984031258
0.0	1.3	-2.199999999999995	-75.39804955070328
0.0	1.3	-1.9999999999999947	-76.91124122541459
0.0	1.5	-8.0	-inf
0.0	1.5	-7.8	-inf
0.0	1.5	-7.6	-inf
0.0	1.5	-7.3999999999999995	-43.84465495078004
0.0	1.5	-7.199999999999999	-68.08381817610075
0.0	1.5	-6.999999999999999	-53.43811233650888
0.0	1.5	-6.799999999999999	-77.21842422143186
0.0	1.5	-6.599999999999999	-inf
0.0	1.5	-6.399999999999999	-104.64331121399609
0.0	1.5	-6.199999999999998	-62.10056072736502
0.0	1.5	-5.999999999999998	-61.51337178800614
0.0	1.5	-5.799999999999998	-52.021320751708444
0.0	1.5	-5.599999999999998	-33.275427994982905
0.0	1.5	-5.399999999999998	-50.52618199176443
0.0	1.5	-5.1999999999999975	-47.84793824358113
0.0	1.5	-4.999999999999997	-55.5052562111791
0.0	1.5	-4.799999999999997	-39.12286468094693
0.0	1.5	-4.599999999999997	-47.58077442024137
0.0	1.5	-4.399999999999997	-46.121226241074744
0.0	1.5	-4.199999999999997	-48.10043360903694
0.0	1.5	-3.9999999999999964	-45.22462614510981
0.0	1.5	-3.7999999999999963	-40.5542324254796
0.0	1.5	-3.599999999999996	-45.263963189694394
0.0	1.5	-3.399999999999996	-44.159696016171615
0.0	1.5	-3.1999999999999957	-52.22560246674557
0.0	1.5	-2.9999999999999956	-47.4038775745171
0.0	1.5	-2.7999999999999954	-54.92863365622596
0.0	1.5	-2.599999999999995	-51.990398606912436
0.0	1.5	-2.399999999999995	-59.199730783523094
0.0	1.5	-2.199999999999995	-54.76832438514671
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
