n_iter	R0	log10eta	llh
0.0	1.1	-8.0	-inf
0.0	1.1	-7.8	-inf
0.0	1.1	-7.6	-inf
0.0	1.1	-7.3999999999999995	-inf
0.0	1.1	-7.199999999999999	-inf
0.0	1.1	-6.999999999999999	-inf
0.0	1.1	-6.799999999999999	-inf
0.0	1.1	-6.599999999999999	-inf
0.0	1.1	-6.399999999999999	-inf
0.0	1.1	-6.199999999999998	-inf
0.0	1.1	-5.999999999999998	-95.38112015389274
0.0	1.1	-5.799999999999998	-54.32925611326574
0.0	1.1	-5.599999999999998	-69.07599707912863
0.0	1.1	-5.399999999999998	-67.20871405342803
0.0	1.1	-5.1999999999999975	-86.2889863596916
0.0	1.1	-4.999999999999997	-67.42750682848785
0.0	1.1	-4.799999999999997	-75.51395205400368
0.0	1.1	-4.599999999999997	-66.28756392445715
0.0	1.1	-4.399999999999997	-81.52248044327845
0.0	1.1	-4.199999999999997	-70.50692449775919
0.0	1.1	-3.9999999999999964	-84.32341975421907
0.0	1.1	-3.7999999999999963	-78.82772341942123
0.0	1.1	-3.599999999999996	-68.75948030329552
0.0	1.1	-3.399999999999996	-78.94987298754147
0.0	1.1	-3.1999999999999957	-81.65545231457956
0.0	1.1	-2.9999999999999956	-83.78867433775285
0.0	1.1	-2.7999999999999954	-89.30846562144194
0.0	1.1	-2.599999999999995	-91.65824112712778
0.0	1.1	-2.399999999999995	-90.62330898657802
0.0	1.1	-2.199999999999995	-93.11913138520785
0.0	1.1	-1.9999999999999947	-92.92842429980413
0.0	1.3	-8.0	-inf
0.0	1.3	-7.8	-inf
0.0	1.3	-7.6	-inf
0.0	1.3	-7.3999999999999995	-64.81299502668446
0.0	1.3	-7.199999999999999	-64.84628820304481
0.0	1.3	-6.999999999999999	-76.17799527198544
0.0	1.3	-6.799999999999999	-inf
0.0	1.3	-6.599999999999999	-66.5174706837278
0.0	1.3	-6.399999999999999	-69.32286474243371
0.0	1.3	-6.199999999999998	-70.4020258217297
0.0	1.3	-5.999999999999998	-68.6900009929298
0.0	1.3	-5.799999999999998	-inf
0.0	1.3	-5.599999999999998	-48.42838769173768
0.0	1.3	-5.399999999999998	-52.6549708828646
0.0	1.3	-5.1999999999999975	-58.34121014630724
0.0	1.3	-4.999999999999997	-71.35741889023821
0.0	1.3	-4.799999999999997	-45.67499485649303
0.0	1.3	-4.599999999999997	-48.970114291912594
0.0	1.3	-4.399999999999997	-66.97706940545686
0.0	1.3	-4.199999999999997	-62.562888210785545
0.0	1.3	-3.9999999999999964	-58.75556766874735
0.0	1.3	-3.7999999999999963	-47.12149268424794
0.0	1.3	-3.599999999999996	-56.64848587331048
0.0	1.3	-3.399999999999996	-51.84681454694348
0.0	1.3	-3.1999999999999957	-63.11905387976029
0.0	1.3	-2.9999999999999956	-60.38871137111065
0.0	1.3	-2.7999999999999954	-73.41856954138967
0.0	1.3	-2.599999999999995	-72.06917300012896
0.0	1.3	-2.399999999999995	-74.0557553485566
0.0	1.3	-2.199999999999995	-76.7515525631537
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
