n_iter	R0	log10eta	llh
0.0	1.1	-8.0	-inf
0.0	1.1	-7.8	-inf
0.0	1.1	-7.6	-inf
0.0	1.1	-7.3999999999999995	-inf
0.0	1.1	-7.199999999999999	-inf
0.0	1.1	-6.999999999999999	-inf
0.0	1.1	-6.799999999999999	-inf
0.0	1.1	-6.599999999999999	-inf
0.0	1.1	-6.399999999999999	-inf
0.0	1.1	-6.199999999999998	-inf
0.0	1.1	-5.999999999999998	-78.4841429872086
0.0	1.1	-5.799999999999998	-inf
0.0	1.1	-5.599999999999998	-72.33505558508563
0.0	1.1	-5.399999999999998	-82.30609747219164
0.0	1.1	-5.1999999999999975	-inf
0.0	1.1	-4.999999999999997	-85.5025370514297
0.0	1.1	-4.799999999999997	-91.09027016314914
0.0	1.1	-4.599999999999997	-60.878887205404524
0.0	1.1	-4.399999999999997	-67.17152545974471
0.0	1.1	-4.199999999999997	-67.78563809993994
0.0	1.1	-3.9999999999999964	-68.44340160504697
0.0	1.1	-3.7999999999999963	-68.83127589174407
0.0	1.1	-3.599999999999996	-71.57497823382603
0.0	1.1	-3.399999999999996	-81.83446595677755
0.0	1.1	-3.1999999999999957	-78.95121605495942
0.0	1.1	-2.9999999999999956	-89.8728251038157
0.0	1.1	-2.7999999999999954	-84.14286193046892
0.0	1.1	-2.599999999999995	-90.65353103153738
0.0	1.1	-2.399999999999995	-91.51326027744824
0.0	1.1	-2.199999999999995	-93.42154003108723
0.0	1.1	-1.9999999999999947	-95.24339336039966
0.0	1.3	-8.0	-46.11233396757248
0.0	1.3	-7.8	-59.84937922232764
0.0	1.3	-7.6	-inf
0.0	1.3	-7.3999999999999995	-103.00062524477917
0.0	1.3	-7.199999999999999	-inf
0.0	1.3	-6.999999999999999	-84.13760634973656
0.0	1.3	-6.799999999999999	-75.6267582067976
0.0	1.3	-6.599999999999999	-73.30268353176791
0.0	1.3	-6.399999999999999	-inf
0.0	1.3	-6.199999999999998	-96.09244789815259
0.0	1.3	-5.999999999999998	-68.83243657185999
0.0	1.3	-5.799999999999998	-61.97376961992343
0.0	1.3	-5.599999999999998	-inf
0.0	1.3	-5.399999999999998	-68.12034031556666
0.0	1.3	-5.1999999999999975	-56.46042454176533
0.0	1.3	-4.999999999999997	-41.96941840477383
0.0	1.3	-4.799999999999997	-38.72959467160756
0.0	1.3	-4.599999999999997	-58.95901970794426
0.0	1.3	-4.399999999999997	-53.451840634227736
0.0	1.3	-4.199999999999997	-48.94143632958203
0.0	1.3	-3.9999999999999964	-52.39531220327593
0.0	1.3	-3.7999999999999963	-58.991655866583244
0.0	1.3	-3.599999999999996	-56.19737733835274
0.0	1.3	-3.399999999999996	-55.96476756949245
0.0	1.3	-3.1999999999999957	-69.752414445881
0.0	1.3	-2.9999999999999956	-68.72355652297045
0.0	1.3	-2.7999999999999954	-63.60426297583429
0.0	1.3	-2.599999999999995	-71.77911922385135
0.0	1.3	-2.399999999999995	-72.28449611844468
0.0	1.3	-2.199999999999995	-74.3009536557963
0.0	1.3	-1.9999999999999947	-75.41162257613578
0.0	1.5	-8.0	-inf
0.0	1.5	-7.8	-inf
0.0	1.5	-7.6	-inf
0.0	1.5	-7.3999999999999995	-105.0024353917577
0.0	1.5	-7.199999999999999	-73.06356383216966
0.0	1.5	-6.999999999999999	-81.2207634776743
0.0	1.5	-6.799999999999999	-inf
0.0	1.5	-6.599999999999999	-52.3404429170263
0.0	1.5	-6.399999999999999	-70.36282377144224
0.0	1.5	-6.199999999999998	-35.677020167209356
0.0	1.5	-5.999999999999998	-33.03726608421093
0.0	1.5	-5.799999999999998	-48.224155083666105
0.0	1.5	-5.599999999999998	-35.994443578762535
0.0	1.5	-5.399999999999998	-37.16966760793544
0.0	1.5	-5.1999999999999975	-53.97911441193101
0.0	1.5	-4.999999999999997	-38.17723709091048
0.0	1.5	-4.799999999999997	-37.1670522337906
0.0	1.5	-4.599999999999997	-41.86337875389729
0.0	1.5	-4.399999999999997	-46.2742964403448
0.0	1.5	-4.199999999999997	-40.809158966532905
0.0	1.5	-3.9999999999999964	-51.126122659020595
0.0	1.5	-3.7999999999999963	-47.15286075432765
0.0	1.5	-3.599999999999996	-46.61209425206097
0.0	1.5	-3.399999999999996	-51.31097056126399
0.0	1.5	-3.1999999999999957	-47.71881660402461
0.0	1.5	-2.9999999999999956	-55.98091941172451
0.0	1.5	-2.7999999999999954	-58.17313308393124
0.0	1.5	-2.599999999999995	-56.473262452440906
0.0	1.5	-2.399999999999995	-54.721538565320515
0.0	1.5	-2.199999999999995	-56.774142589107285
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
