n_iter	R0	log10eta	llh
0.0	1.1	-8.0	-inf
0.0	1.1	-7.8	-117.22447475117539
0.0	1.1	-7.6	-inf
0.0	1.1	-7.3999999999999995	-inf
0.0	1.1	-7.199999999999999	-inf
0.0	1.1	-6.999999999999999	-inf
0.0	1.1	-6.799999999999999	-inf
0.0	1.1	-6.599999999999999	-inf
0.0	1.1	-6.399999999999999	-74.3743509534265
0.0	1.1	-6.199999999999998	-88.24973900208967
0.0	1.1	-5.999999999999998	-inf
0.0	1.1	-5.799999999999998	-inf
0.0	1.1	-5.599999999999998	-78.80798136482335
0.0	1.1	-5.399999999999998	-112.13048052921286
0.0	1.1	-5.1999999999999975	-inf
0.0	1.1	-4.999999999999997	-58.8607443366795
0.0	1.1	-4.799999999999997	-90.55025628795063
0.0	1.1	-4.599999999999997	-84.82479878667561
0.0	1.1	-4.399999999999997	-81.58433425849583
0.0	1.1	-4.199999999999997	-79.69373982934593
0.0	1.1	-3.9999999999999964	-78.11532126929774
0.0	1.1	-3.7999999999999963	-77.90849025184524
0.0	1.1	-3.599999999999996	-74.85626553828354
0.0	1.1	-3.399999999999996	-76.56667923590777
0.0	1.1	-3.1999999999999957	-79.78369363184832
0.0	1.1	-2.9999999999999956	-83.14156104984116
0.0	1.1	-2.7999999999999954	-87.41280936089198
0.0	1.1	-2.599999999999995	-90.66706668377728
0.0	1.1	-2.399999999999995	-92.13068015869318
0.0	1.1	-2.199999999999995	-93.32664864624276
0.0	1.1	-1.9999999999999947	-93.34747876931841
0.0	1.3	-8.0	-inf
0.0	1.3	-7.8	-inf
0.0	1.3	-7.6	-inf
0.0	1.3	-7.3999999999999995	-inf
0.0	1.3	-7.199999999999999	-74.0995395402926
0.0	1.3	-6.999999999999999	-inf
0.0	1.3	-6.799999999999999	-inf
0.0	1.3	-6.599999999999999	-inf
0.0	1.3	-6.399999999999999	-77.30552182816999
0.0	1.3	-6.199999999999998	-78.25880614937975
0.0	1.3	-5.999999999999998	-inf
0.0	1.3	-5.799999999999998	-68.84178022553843
0.0	1.3	-5.599999999999998	-60.35187933193467
0.0	1.3	-5.399999999999998	-37.93519631184486
0.0	1.3	-5.1999999999999975	-58.508237981488435
0.0	1.3	-4.999999999999997	-72.89999766681228
0.0	1.3	-4.799999999999997	-45.353865426760464
0.0	1.3	-4.599999999999997	-53.80258201271589
0.0	1.3	-4.399999999999997	-51.904430649659304
0.0	1.3	-4.199999999999997	-53.8512220697702
0.0	1.3	-3.9999999999999964	-52.041587446917276
0.0	1.3	-3.7999999999999963	-66.45540505239256
