	t	genotype	recovered_window
0	9.0	0.0	12.0
1	10.0	0.0	12.0
2	8.7	2.0	12.0
3	9.2	0.0	12.0
4	11.0	24.0	12.0
5	9.1	19.0	12.0
6	11.4	0.0	12.0
7	12.0	24.0	12.0
8	9.7	24.0	12.0
9	9.0	0.0	12.0
10	11.5	24.0	12.0
11	10.9	24.0	12.0
12	11.1	0.0	12.0
13	8.3	4.0	12.0
14	10.9	0.0	12.0
15	8.7	0.0	12.0
16	9.1	0.0	12.0
17	9.2	8.0	12.0
18	11.2	0.0	12.0
19	9.2	13.0	12.0
20	9.6	0.0	12.0
21	8.9	20.0	12.0
22	10.8	0.0	12.0
23	12.0	0.0	12.0
24	12.0	0.0	12.0
25	11.5	0.0	12.0
26	10.4	22.0	12.0
27	11.1	0.0	12.0
28	8.3	0.0	12.0
29	9.4	0.0	12.0
30	9.6	0.0	12.0
31	8.7	23.0	12.0
32	9.6	24.0	12.0
33	11.3	24.0	12.0
34	9.8	0.0	12.0
35	9.9	0.0	12.0
36	10.8	24.0	12.0
37	11.5	0.0	12.0
38	8.8	0.0	12.0
39	10.2	0.0	12.0
0	12.8	0.0	16.0
1	15.5	0.0	16.0
2	12.6	0.0	16.0
3	12.5	5.0	16.0
4	13.7	0.0	16.0
5	13.4	24.0	16.0
6	13.9	24.0	16.0
7	14.3	0.0	16.0
8	14.5	49.0	16.0
9	14.2	25.0	16.0
10	13.9	39.0	16.0
11	13.6	24.0	16.0
12	14.2	0.0	16.0
13	12.1	0.0	16.0
14	13.7	2.0	16.0
15	14.1	0.0	16.0
16	14.2	2.0	16.0
17	15.6	0.0	16.0
18	14.8	0.0	16.0
19	14.2	24.0	16.0
20	15.5	0.0	16.0
21	15.2	24.0	16.0
22	14.2	24.0	16.0
23	12.7	27.0	16.0
24	13.7	0.0	16.0
25	12.4	0.0	16.0
26	15.9	0.0	16.0
27	12.7	0.0	16.0
28	14.1	0.0	16.0
29	15.8	0.0	16.0
30	12.5	0.0	16.0
31	14.8	37.0	16.0
32	12.7	0.0	16.0
33	14.2	0.0	16.0
34	13.4	0.0	16.0
35	14.3	34.0	16.0
36	12.6	0.0	16.0
37	13.6	0.0	16.0
38	15.3	24.0	16.0
39	12.8	0.0	16.0
0	17.7	0.0	20.0
1	17.6	0.0	20.0
2	17.0	52.0	20.0
3	19.5	24.0	20.0
4	18.7	26.0	20.0
5	16.5	0.0	20.0
6	17.0	0.0	20.0
7	19.4	75.0	20.0
8	19.4	62.0	20.0
9	19.5	0.0	20.0
10	17.0	48.0	20.0
11	17.4	26.0	20.0
12	19.9	0.0	20.0
13	19.1	26.0	20.0
14	19.0	79.0	20.0
15	17.1	24.0	20.0
16	19.1	81.0	20.0
17	18.0	26.0	20.0
18	19.6	0.0	20.0
19	17.8	0.0	20.0
20	19.7	51.0	20.0
21	18.6	24.0	20.0
22	17.9	24.0	20.0
23	19.5	24.0	20.0
24	17.2	26.0	20.0
25	16.1	26.0	20.0
26	19.7	0.0	20.0
27	20.0	0.0	20.0
28	19.9	0.0	20.0
29	16.8	26.0	20.0
30	16.3	0.0	20.0
31	16.8	0.0	20.0
32	18.9	24.0	20.0
33	18.8	0.0	20.0
34	17.1	24.0	20.0
35	19.4	0.0	20.0
36	18.4	26.0	20.0
37	16.3	0.0	20.0
38	19.8	0.0	20.0
39	17.0	24.0	20.0
0	21.2	30.0	24.0
1	23.2	78.0	24.0
2	23.7	100.0	24.0
3	22.4	87.0	24.0
4	23.7	65.0	24.0
5	22.5	26.0	24.0
6	21.1	0.0	24.0
7	22.9	50.0	24.0
8	24.0	0.0	24.0
9	20.6	69.0	24.0
10	23.7	89.0	24.0
11	22.4	0.0	24.0
12	23.3	0.0	24.0
13	22.7	50.0	24.0
14	21.7	0.0	24.0
15	23.6	71.0	24.0
16	21.1	0.0	24.0
17	22.7	0.0	24.0
18	20.7	24.0	24.0
19	21.4	24.0	24.0
20	23.9	0.0	24.0
21	20.2	0.0	24.0
22	22.0	0.0	24.0
23	21.0	51.0	24.0
24	23.1	0.0	24.0
25	21.6	0.0	24.0
26	22.4	0.0	24.0
27	20.2	84.0	24.0
28	21.5	0.0	24.0
29	22.2	0.0	24.0
30	23.2	0.0	24.0
31	20.3	26.0	24.0
32	21.6	0.0	24.0
33	22.3	42.0	24.0
34	23.5	0.0	24.0
35	23.8	37.0	24.0
36	22.4	0.0	24.0
37	22.1	0.0	24.0
38	20.1	0.0	24.0
39	22.5	92.0	24.0
0	24.8	0.0	28.0
1	26.2	100.0	28.0
2	24.8	0.0	28.0
3	25.4	66.0	28.0
4	25.6	0.0	28.0
5	27.7	64.0	28.0
6	26.2	119.0	28.0
7	27.8	80.0	28.0
8	27.7	0.0	28.0
9	26.7	53.0	28.0
10	25.6	83.0	28.0
11	27.6	0.0	28.0
12	27.2	109.0	28.0
13	24.4	0.0	28.0
14	25.7	0.0	28.0
15	25.6	0.0	28.0
16	26.9	51.0	28.0
17	26.5	0.0	28.0
18	24.4	36.0	28.0
19	26.5	83.0	28.0
20	25.4	26.0	28.0
21	26.4	68.0	28.0
22	24.6	82.0	28.0
23	26.5	0.0	28.0
24	25.3	0.0	28.0
25	26.3	43.0	28.0
26	25.9	0.0	28.0
27	24.7	0.0	28.0
28	26.4	83.0	28.0
29	28.0	53.0	28.0
30	24.2	53.0	28.0
31	25.1	83.0	28.0
32	27.3	95.0	28.0
33	26.3	51.0	28.0
34	25.6	83.0	28.0
35	27.9	0.0	28.0
36	26.3	127.0	28.0
37	27.7	104.0	28.0
38	27.3	0.0	28.0
39	27.6	83.0	28.0
0	31.4	0.0	32.0
1	29.6	0.0	32.0
2	30.5	95.0	32.0
3	30.2	0.0	32.0
4	29.4	95.0	32.0
5	31.5	0.0	32.0
6	31.5	95.0	32.0
7	31.7	83.0	32.0
8	31.9	176.0	32.0
9	28.2	123.0	32.0
10	31.8	83.0	32.0
11	30.5	24.0	32.0
12	30.4	83.0	32.0
13	31.9	269.0	32.0
14	28.7	0.0	32.0
15	31.9	83.0	32.0
16	31.8	197.0	32.0
17	31.0	0.0	32.0
18	29.5	0.0	32.0
19	28.6	149.0	32.0
20	29.5	177.0	32.0
21	31.8	0.0	32.0
22	30.5	228.0	32.0
23	28.3	0.0	32.0
24	28.5	51.0	32.0
25	29.4	0.0	32.0
26	29.9	0.0	32.0
27	31.5	268.0	32.0
28	31.8	0.0	32.0
29	30.6	0.0	32.0
30	30.8	0.0	32.0
31	31.0	150.0	32.0
32	29.1	131.0	32.0
33	31.1	0.0	32.0
34	29.0	83.0	32.0
35	29.4	199.0	32.0
36	28.1	0.0	32.0
37	30.1	189.0	32.0
38	31.3	24.0	32.0
39	30.2	0.0	32.0
0	33.8	213.0	36.0
1	33.6	95.0	36.0
2	35.6	83.0	36.0
3	32.3	83.0	36.0
4	33.0	213.0	36.0
5	33.3	126.0	36.0
6	32.8	0.0	36.0
7	33.8	177.0	36.0
8	35.3	95.0	36.0
9	33.8	0.0	36.0
10	33.4	0.0	36.0
11	35.7	24.0	36.0
12	32.8	83.0	36.0
13	32.3	135.0	36.0
14	32.8	279.0	36.0
15	33.6	273.0	36.0
16	32.5	195.0	36.0
17	34.4	95.0	36.0
18	35.8	67.0	36.0
19	34.3	83.0	36.0
20	35.2	278.0	36.0
21	35.3	83.0	36.0
22	33.9	170.0	36.0
23	33.1	0.0	36.0
24	34.1	300.0	36.0
25	34.1	0.0	36.0
26	34.1	182.0	36.0
27	34.7	193.0	36.0
28	35.8	0.0	36.0
29	34.7	83.0	36.0
30	35.3	95.0	36.0
31	34.4	0.0	36.0
32	33.2	83.0	36.0
33	34.9	0.0	36.0
34	32.9	24.0	36.0
35	34.7	0.0	36.0
36	35.4	182.0	36.0
37	33.2	136.0	36.0
38	32.1	83.0	36.0
39	35.7	164.0	36.0
0	37.3	239.0	40.0
1	37.4	193.0	40.0
2	39.4	83.0	40.0
3	37.9	95.0	40.0
4	37.3	83.0	40.0
5	36.9	95.0	40.0
6	37.6	0.0	40.0
7	38.4	193.0	40.0
8	37.8	95.0	40.0
9	37.3	0.0	40.0
10	38.0	252.0	40.0
11	37.2	0.0	40.0
12	38.8	0.0	40.0
