	t	genotype	recovered_window
0	9.2	0.0	12.0
1	8.7	23.0	12.0
2	9.0	0.0	12.0
3	9.6	0.0	12.0
4	9.1	0.0	12.0
5	9.2	0.0	12.0
6	10.4	22.0	12.0
7	9.0	0.0	12.0
8	12.0	24.0	12.0
9	10.4	24.0	12.0
10	11.5	0.0	12.0
11	11.3	24.0	12.0
12	11.2	0.0	12.0
13	9.9	0.0	12.0
14	8.9	0.0	12.0
15	9.4	2.0	12.0
16	9.7	24.0	12.0
17	10.8	0.0	12.0
18	10.8	24.0	12.0
19	10.2	0.0	12.0
20	10.5	29.0	12.0
21	11.5	24.0	12.0
22	9.2	13.0	12.0
23	10.5	0.0	12.0
24	8.1	0.0	12.0
25	8.8	0.0	12.0
26	11.1	0.0	12.0
27	8.7	0.0	12.0
28	10.8	0.0	12.0
29	8.3	4.0	12.0
30	9.6	24.0	12.0
31	12.0	0.0	12.0
32	12.0	0.0	12.0
33	10.1	0.0	12.0
34	10.5	0.0	12.0
35	11.9	31.0	12.0
36	8.7	2.0	12.0
37	11.4	0.0	12.0
38	9.8	0.0	12.0
39	11.3	0.0	12.0
0	14.8	37.0	16.0
1	14.2	24.0	16.0
2	12.7	0.0	16.0
3	15.3	24.0	16.0
4	12.5	5.0	16.0
5	13.9	0.0	16.0
6	13.4	24.0	16.0
7	13.4	0.0	16.0
8	15.2	24.0	16.0
9	16.0	24.0	16.0
10	12.4	0.0	16.0
11	12.6	0.0	16.0
12	14.3	0.0	16.0
13	14.3	0.0	16.0
14	15.6	0.0	16.0
15	13.6	0.0	16.0
16	14.8	0.0	16.0
17	13.7	0.0	16.0
18	15.6	0.0	16.0
19	12.6	0.0	16.0
20	12.8	0.0	16.0
21	13.1	12.0	16.0
22	13.5	2.0	16.0
23	13.2	0.0	16.0
24	14.2	0.0	16.0
25	12.2	13.0	16.0
26	12.1	0.0	16.0
27	14.2	24.0	16.0
28	14.2	2.0	16.0
29	15.5	0.0	16.0
30	14.1	0.0	16.0
31	14.5	49.0	16.0
32	13.7	24.0	16.0
33	13.6	24.0	16.0
34	15.5	0.0	16.0
35	13.9	24.0	16.0
36	12.9	0.0	16.0
37	15.4	45.0	16.0
38	12.8	0.0	16.0
39	14.0	16.0	16.0
0	19.9	51.0	20.0
1	19.6	0.0	20.0
2	19.4	36.0	20.0
3	16.8	26.0	20.0
4	18.1	0.0	20.0
5	19.8	0.0	20.0
6	17.8	24.0	20.0
7	17.1	24.0	20.0
8	17.8	26.0	20.0
9	17.6	13.0	20.0
10	18.5	47.0	20.0
11	16.7	0.0	20.0
12	17.4	24.0	20.0
13	20.0	0.0	20.0
14	19.5	0.0	20.0
15	19.6	0.0	20.0
16	18.0	73.0	20.0
17	17.0	24.0	20.0
18	16.4	0.0	20.0
19	17.3	24.0	20.0
20	19.5	24.0	20.0
21	16.8	0.0	20.0
22	17.9	26.0	20.0
23	17.9	24.0	20.0
24	16.3	0.0	20.0
25	18.9	24.0	20.0
26	17.0	48.0	20.0
27	16.3	0.0	20.0
28	16.3	26.0	20.0
29	18.4	58.0	20.0
30	17.6	24.0	20.0
31	16.1	26.0	20.0
32	19.9	50.0	20.0
33	17.3	61.0	20.0
34	19.9	0.0	20.0
35	17.5	0.0	20.0
36	16.5	57.0	20.0
37	16.6	0.0	20.0
38	17.9	0.0	20.0
39	19.7	0.0	20.0
0	23.5	0.0	24.0
1	22.3	94.0	24.0
2	21.5	0.0	24.0
3	22.2	26.0	24.0
4	20.3	51.0	24.0
5	22.2	0.0	24.0
6	23.2	78.0	24.0
7	20.6	59.0	24.0
8	20.9	24.0	24.0
9	22.7	0.0	24.0
10	20.4	0.0	24.0
11	20.9	0.0	24.0
12	21.6	0.0	24.0
13	20.4	0.0	24.0
14	21.0	51.0	24.0
15	23.4	33.0	24.0
16	20.5	0.0	24.0
17	20.7	66.0	24.0
18	23.1	24.0	24.0
19	20.1	24.0	24.0
20	20.1	0.0	24.0
21	22.7	0.0	24.0
22	21.6	24.0	24.0
23	20.3	26.0	24.0
24	22.4	0.0	24.0
25	23.6	0.0	24.0
26	23.8	0.0	24.0
27	21.1	0.0	24.0
28	20.3	0.0	24.0
29	20.2	84.0	24.0
30	23.0	26.0	24.0
31	22.8	0.0	24.0
32	22.4	0.0	24.0
33	23.5	0.0	24.0
34	21.1	0.0	24.0
35	22.0	0.0	24.0
36	22.8	69.0	24.0
37	21.6	0.0	24.0
38	22.9	0.0	24.0
39	22.8	51.0	24.0
0	28.0	144.0	28.0
1	25.1	53.0	28.0
2	26.7	0.0	28.0
3	25.6	83.0	28.0
4	25.5	24.0	28.0
5	27.6	0.0	28.0
6	27.5	0.0	28.0
7	25.1	83.0	28.0
8	26.7	0.0	28.0
9	24.8	0.0	28.0
10	24.2	83.0	28.0
11	24.1	53.0	28.0
12	27.4	152.0	28.0
13	25.9	0.0	28.0
14	25.4	115.0	28.0
15	26.8	83.0	28.0
16	26.9	53.0	28.0
17	27.7	104.0	28.0
18	28.0	0.0	28.0
19	24.2	53.0	28.0
20	26.5	0.0	28.0
21	27.1	24.0	28.0
22	24.6	93.0	28.0
23	27.9	0.0	28.0
24	26.4	68.0	28.0
25	27.3	83.0	28.0
26	26.2	106.0	28.0
27	24.8	0.0	28.0
28	27.7	0.0	28.0
29	28.0	0.0	28.0
30	27.7	24.0	28.0
31	26.2	50.0	28.0
32	25.3	24.0	28.0
33	26.0	0.0	28.0
34	25.7	0.0	28.0
35	27.9	124.0	28.0
36	28.0	0.0	28.0
37	24.4	83.0	28.0
38	27.9	68.0	28.0
39	27.8	102.0	28.0
0	28.1	103.0	32.0
1	30.7	95.0	32.0
2	28.6	177.0	32.0
3	31.3	24.0	32.0
4	29.6	137.0	32.0
5	30.6	0.0	32.0
6	28.6	53.0	32.0
7	29.6	0.0	32.0
8	31.3	83.0	32.0
9	29.4	0.0	32.0
10	30.8	0.0	32.0
11	29.7	0.0	32.0
12	29.3	83.0	32.0
13	30.6	180.0	32.0
14	30.8	217.0	32.0
15	29.9	0.0	32.0
16	30.5	0.0	32.0
17	29.7	0.0	32.0
18	31.4	53.0	32.0
19	28.8	111.0	32.0
20	29.7	83.0	32.0
21	29.8	179.0	32.0
22	31.0	0.0	32.0
23	31.3	0.0	32.0
24	28.3	83.0	32.0
25	29.3	0.0	32.0
26	29.3	0.0	32.0
27	31.5	136.0	32.0
28	30.9	136.0	32.0
29	29.7	212.0	32.0
30	29.1	24.0	32.0
31	30.9	95.0	32.0
32	29.9	0.0	32.0
33	29.4	0.0	32.0
34	29.3	0.0	32.0
35	31.8	95.0	32.0
36	28.9	83.0	32.0
37	30.0	0.0	32.0
38	30.9	194.0	32.0
39	29.3	83.0	32.0
0	35.1	0.0	36.0
1	34.7	0.0	36.0
2	33.1	293.0	36.0
3	32.2	0.0	36.0
4	35.5	188.0	36.0
5	35.4	0.0	36.0
6	35.3	257.0	36.0
7	35.1	24.0	36.0
8	35.7	182.0	36.0
9	33.1	243.0	36.0
10	34.7	83.0	36.0
11	33.9	187.0	36.0
