	t	genotype	recovered_window
0	9.2	0.0	12.0
1	9.9	0.0	12.0
2	12.0	0.0	12.0
3	9.9	0.0	12.0
4	9.1	0.0	12.0
5	10.1	0.0	12.0
6	10.4	24.0	12.0
7	10.5	0.0	12.0
8	9.6	24.0	12.0
9	10.2	0.0	12.0
10	10.8	0.0	12.0
11	11.0	24.0	12.0
12	8.3	4.0	12.0
13	8.7	0.0	12.0
14	9.0	0.0	12.0
15	9.0	0.0	12.0
16	9.0	0.0	12.0
17	9.8	0.0	12.0
18	11.8	0.0	12.0
19	11.1	0.0	12.0
20	11.3	24.0	12.0
21	9.4	0.0	12.0
22	10.8	0.0	12.0
23	10.4	22.0	12.0
24	8.1	0.0	12.0
25	9.0	2.0	12.0
26	9.2	0.0	12.0
27	9.9	0.0	12.0
28	9.6	0.0	12.0
29	11.9	31.0	12.0
30	8.9	0.0	12.0
31	8.7	23.0	12.0
32	10.5	29.0	12.0
33	9.5	2.0	12.0
34	11.4	0.0	12.0
35	9.2	13.0	12.0
36	8.9	20.0	12.0
37	9.4	2.0	12.0
38	12.0	24.0	12.0
39	10.8	0.0	12.0
0	14.3	34.0	16.0
1	13.5	38.0	16.0
2	13.7	0.0	16.0
3	15.4	24.0	16.0
4	13.6	24.0	16.0
5	15.6	0.0	16.0
6	14.1	16.0	16.0
7	13.5	0.0	16.0
8	15.3	0.0	16.0
9	16.0	24.0	16.0
10	12.8	0.0	16.0
11	12.6	0.0	16.0
12	12.4	0.0	16.0
13	14.8	0.0	16.0
14	13.9	39.0	16.0
15	13.6	0.0	16.0
16	14.2	25.0	16.0
17	12.1	0.0	16.0
18	14.5	49.0	16.0
19	15.0	0.0	16.0
20	14.6	40.0	16.0
21	15.2	26.0	16.0
22	12.7	0.0	16.0
23	12.6	0.0	16.0
24	15.6	0.0	16.0
25	15.5	0.0	16.0
26	15.2	24.0	16.0
27	14.8	37.0	16.0
28	14.2	0.0	16.0
29	16.0	32.0	16.0
30	12.6	24.0	16.0
31	14.0	16.0	16.0
32	12.6	0.0	16.0
33	12.7	0.0	16.0
34	12.9	0.0	16.0
35	12.2	0.0	16.0
36	13.7	24.0	16.0
37	14.2	24.0	16.0
38	15.9	33.0	16.0
39	14.2	24.0	16.0
0	16.5	0.0	20.0
1	18.5	47.0	20.0
2	17.4	26.0	20.0
3	16.8	26.0	20.0
4	19.0	79.0	20.0
5	19.8	26.0	20.0
6	18.1	0.0	20.0
7	20.0	0.0	20.0
8	18.6	24.0	20.0
9	17.4	0.0	20.0
10	16.8	0.0	20.0
11	17.3	0.0	20.0
12	19.5	24.0	20.0
13	16.3	0.0	20.0
14	19.9	51.0	20.0
15	16.4	0.0	20.0
16	17.0	46.0	20.0
17	19.9	0.0	20.0
18	17.0	0.0	20.0
19	17.5	41.0	20.0
20	17.4	24.0	20.0
21	19.9	26.0	20.0
22	18.4	26.0	20.0
23	19.1	81.0	20.0
24	19.9	50.0	20.0
25	17.3	24.0	20.0
26	18.9	0.0	20.0
27	18.6	26.0	20.0
