	t	genotype	recovered_window
0	9.2	0.0	12.0
1	10.2	0.0	12.0
2	11.5	0.0	12.0
3	11.2	0.0	12.0
4	10.4	22.0	12.0
5	11.1	0.0	12.0
6	10.8	0.0	12.0
7	8.7	0.0	12.0
8	11.9	31.0	12.0
9	9.9	0.0	12.0
10	10.4	24.0	12.0
11	11.5	24.0	12.0
12	8.3	0.0	12.0
13	9.0	0.0	12.0
14	12.0	24.0	12.0
15	11.5	24.0	12.0
16	10.9	24.0	12.0
17	10.8	0.0	12.0
18	9.9	0.0	12.0
19	9.4	2.0	12.0
20	9.2	8.0	12.0
21	8.7	2.0	12.0
22	10.9	17.0	12.0
23	9.6	0.0	12.0
24	10.9	0.0	12.0
25	11.4	0.0	12.0
26	8.9	20.0	12.0
27	9.1	0.0	12.0
28	10.1	0.0	12.0
29	8.9	0.0	12.0
30	9.9	0.0	12.0
31	12.0	0.0	12.0
32	9.0	0.0	12.0
33	9.8	0.0	12.0
34	10.2	0.0	12.0
35	11.8	0.0	12.0
36	9.0	0.0	12.0
37	8.1	0.0	12.0
38	9.5	2.0	12.0
39	10.5	0.0	12.0
0	15.0	24.0	16.0
1	13.7	0.0	16.0
2	15.4	24.0	16.0
3	12.6	0.0	16.0
4	12.2	0.0	16.0
5	12.4	0.0	16.0
6	15.9	26.0	16.0
7	15.9	0.0	16.0
8	12.9	0.0	16.0
9	12.5	5.0	16.0
10	12.6	0.0	16.0
11	12.9	0.0	16.0
12	14.3	34.0	16.0
13	15.7	24.0	16.0
14	14.1	16.0	16.0
15	13.9	24.0	16.0
16	15.6	0.0	16.0
17	15.2	24.0	16.0
18	12.2	24.0	16.0
19	13.5	2.0	16.0
20	16.0	24.0	16.0
21	13.6	0.0	16.0
22	15.0	0.0	16.0
23	14.2	24.0	16.0
24	12.8	0.0	16.0
25	14.2	0.0	16.0
26	15.3	24.0	16.0
27	12.7	0.0	16.0
28	12.2	13.0	16.0
29	13.5	0.0	16.0
30	14.5	49.0	16.0
31	14.3	0.0	16.0
32	15.9	33.0	16.0
33	13.1	0.0	16.0
34	12.1	0.0	16.0
35	14.8	0.0	16.0
36	15.5	0.0	16.0
37	15.6	0.0	16.0
38	14.1	0.0	16.0
39	12.5	24.0	16.0
0	16.3	0.0	20.0
1	19.1	26.0	20.0
2	16.8	26.0	20.0
3	18.8	0.0	20.0
4	18.1	0.0	20.0
5	17.4	55.0	20.0
6	19.7	51.0	20.0
7	20.0	0.0	20.0
8	18.0	73.0	20.0
9	17.0	52.0	20.0
10	18.6	26.0	20.0
11	19.1	81.0	20.0
12	18.5	74.0	20.0
13	19.4	0.0	20.0
14	19.9	26.0	20.0
15	17.5	0.0	20.0
16	16.8	60.0	20.0
17	18.9	24.0	20.0
18	17.4	0.0	20.0
19	18.6	0.0	20.0
20	18.7	26.0	20.0
21	16.5	26.0	20.0
22	19.7	0.0	20.0
23	19.6	0.0	20.0
24	16.3	0.0	20.0
25	19.0	79.0	20.0
26	17.0	0.0	20.0
27	17.9	26.0	20.0
28	19.8	0.0	20.0
29	16.8	0.0	20.0
30	20.0	76.0	20.0
31	16.3	0.0	20.0
32	19.8	26.0	20.0
33	19.9	51.0	20.0
34	19.5	24.0	20.0
35	17.2	26.0	20.0
36	19.5	35.0	20.0
37	17.5	24.0	20.0
38	18.4	58.0	20.0
39	17.0	46.0	20.0
0	22.0	0.0	24.0
1	21.6	0.0	24.0
2	22.9	50.0	24.0
3	23.6	71.0	24.0
4	20.4	42.0	24.0
5	23.1	24.0	24.0
6	23.3	0.0	24.0
7	20.7	51.0	24.0
8	21.1	0.0	24.0
9	22.8	0.0	24.0
10	23.9	0.0	24.0
11	22.4	0.0	24.0
12	23.2	0.0	24.0
13	20.7	66.0	24.0
14	22.2	0.0	24.0
15	20.2	0.0	24.0
16	20.6	69.0	24.0
17	20.3	26.0	24.0
18	21.5	0.0	24.0
19	22.5	26.0	24.0
20	23.1	86.0	24.0
21	22.8	69.0	24.0
22	22.8	83.0	24.0
23	23.6	0.0	24.0
24	20.1	24.0	24.0
25	21.9	0.0	24.0
26	22.8	0.0	24.0
27	24.0	0.0	24.0
28	20.9	0.0	24.0
29	22.8	0.0	24.0
30	20.3	0.0	24.0
31	23.8	30.0	24.0
32	20.3	51.0	24.0
33	21.9	33.0	24.0
34	21.6	0.0	24.0
35	22.4	26.0	24.0
36	22.1	0.0	24.0
37	21.0	51.0	24.0
38	20.9	0.0	24.0
39	23.9	0.0	24.0
0	27.8	83.0	28.0
1	25.9	0.0	28.0
2	27.9	0.0	28.0
3	25.9	0.0	28.0
4	26.4	95.0	28.0
5	27.3	83.0	28.0
6	25.7	105.0	28.0
7	27.1	136.0	28.0
8	26.1	0.0	28.0
9	24.8	0.0	28.0
10	26.9	53.0	28.0
11	27.8	102.0	28.0
12	27.7	104.0	28.0
13	26.3	43.0	28.0
14	27.4	83.0	28.0
15	26.9	51.0	28.0
16	27.9	0.0	28.0
17	24.2	0.0	28.0
18	24.8	110.0	28.0
19	25.1	83.0	28.0
20	24.5	0.0	28.0
21	27.6	0.0	28.0
22	27.9	68.0	28.0
23	26.3	127.0	28.0
24	27.5	0.0	28.0
25	28.0	144.0	28.0
26	26.2	50.0	28.0
27	24.1	0.0	28.0
28	25.2	0.0	28.0
29	25.4	83.0	28.0
30	25.3	83.0	28.0
31	24.7	51.0	28.0
32	25.4	128.0	28.0
33	27.5	165.0	28.0
34	25.1	53.0	28.0
35	27.6	83.0	28.0
36	24.2	0.0	28.0
37	24.7	0.0	28.0
38	26.0	51.0	28.0
39	25.8	125.0	28.0
0	28.4	0.0	32.0
1	29.7	0.0	32.0
2	29.3	83.0	32.0
3	31.7	140.0	32.0
4	31.2	24.0	32.0
5	31.5	83.0	32.0
6	30.9	83.0	32.0
7	29.1	131.0	32.0
8	28.9	135.0	32.0
9	30.1	0.0	32.0
10	31.8	0.0	32.0
11	29.5	166.0	32.0
12	30.9	0.0	32.0
13	32.0	95.0	32.0
14	29.8	0.0	32.0
15	29.0	143.0	32.0
16	31.8	83.0	32.0
17	28.9	0.0	32.0
18	29.0	95.0	32.0
19	29.3	83.0	32.0
20	29.8	83.0	32.0
21	28.8	192.0	32.0
22	30.5	0.0	32.0
23	28.6	177.0	32.0
24	28.1	63.0	32.0
25	31.9	0.0	32.0
26	29.6	0.0	32.0
27	29.3	107.0	32.0
28	28.6	0.0	32.0
