	t	genotype	recovered_window
0	10.5	0.0	12.0
1	10.4	22.0	12.0
2	10.2	0.0	12.0
3	10.1	0.0	12.0
4	9.6	0.0	12.0
5	11.3	0.0	12.0
6	11.9	31.0	12.0
7	8.7	23.0	12.0
8	9.4	0.0	12.0
9	8.9	20.0	12.0
10	9.6	0.0	12.0
11	10.2	0.0	12.0
12	9.2	13.0	12.0
13	10.8	0.0	12.0
14	11.5	24.0	12.0
15	12.0	0.0	12.0
16	9.2	0.0	12.0
17	9.4	2.0	12.0
18	9.6	24.0	12.0
19	9.0	0.0	12.0
20	9.1	0.0	12.0
21	10.8	24.0	12.0
22	10.9	24.0	12.0
23	10.5	29.0	12.0
24	9.2	8.0	12.0
25	9.0	2.0	12.0
26	11.0	24.0	12.0
27	10.4	24.0	12.0
28	11.5	0.0	12.0
29	9.9	0.0	12.0
30	9.9	0.0	12.0
31	8.3	4.0	12.0
32	10.9	17.0	12.0
33	11.3	24.0	12.0
34	8.7	2.0	12.0
35	9.7	24.0	12.0
36	9.5	2.0	12.0
37	12.0	24.0	12.0
38	10.8	0.0	12.0
39	11.1	0.0	12.0
0	12.4	0.0	16.0
1	14.1	16.0	16.0
2	12.8	0.0	16.0
3	13.1	12.0	16.0
4	12.7	0.0	16.0
5	12.6	0.0	16.0
6	13.9	0.0	16.0
7	12.2	24.0	16.0
8	15.8	0.0	16.0
9	16.0	24.0	16.0
10	12.8	0.0	16.0
11	12.8	0.0	16.0
12	14.1	0.0	16.0
13	15.6	0.0	16.0
14	14.8	37.0	16.0
15	14.3	0.0	16.0
16	13.4	0.0	16.0
17	13.5	0.0	16.0
18	15.2	26.0	16.0
19	14.3	0.0	16.0
20	13.6	24.0	16.0
21	12.6	24.0	16.0
22	12.7	27.0	16.0
23	15.0	0.0	16.0
24	13.6	0.0	16.0
25	14.1	26.0	16.0
26	13.7	24.0	16.0
27	14.9	0.0	16.0
28	14.6	40.0	16.0
29	13.1	0.0	16.0
30	15.9	26.0	16.0
31	12.6	0.0	16.0
32	14.5	49.0	16.0
33	13.9	39.0	16.0
34	12.5	24.0	16.0
35	12.7	0.0	16.0
36	15.3	0.0	16.0
37	14.2	25.0	16.0
38	12.9	0.0	16.0
39	12.4	0.0	16.0
0	16.5	0.0	20.0
1	19.1	26.0	20.0
2	18.6	0.0	20.0
3	18.9	24.0	20.0
4	19.6	0.0	20.0
5	16.5	26.0	20.0
6	16.5	57.0	20.0
7	19.9	50.0	20.0
8	17.0	24.0	20.0
9	19.7	0.0	20.0
10	18.0	26.0	20.0
11	19.3	24.0	20.0
12	17.6	0.0	20.0
13	16.3	0.0	20.0
14	19.0	44.0	20.0
15	16.4	0.0	20.0
16	17.8	26.0	20.0
17	20.0	76.0	20.0
18	17.4	55.0	20.0
19	19.8	0.0	20.0
20	17.6	24.0	20.0
21	17.3	24.0	20.0
22	17.2	26.0	20.0
23	17.0	0.0	20.0
24	17.5	0.0	20.0
25	19.9	0.0	20.0
26	19.8	0.0	20.0
27	16.3	0.0	20.0
28	19.7	51.0	20.0
29	19.4	56.0	20.0
30	20.0	0.0	20.0
31	19.5	24.0	20.0
32	18.0	73.0	20.0
33	18.9	0.0	20.0
34	16.4	0.0	20.0
35	17.1	24.0	20.0
36	19.9	0.0	20.0
37	16.2	0.0	20.0
38	16.5	0.0	20.0
39	16.3	26.0	20.0
0	22.8	69.0	24.0
1	20.4	42.0	24.0
2	23.0	99.0	24.0
3	20.7	51.0	24.0
4	21.3	24.0	24.0
5	22.5	26.0	24.0
6	22.8	0.0	24.0
7	21.6	0.0	24.0
8	22.7	0.0	24.0
9	20.2	0.0	24.0
10	22.3	77.0	24.0
11	23.0	26.0	24.0
12	22.3	38.0	24.0
13	23.5	0.0	24.0
14	22.9	50.0	24.0
15	20.3	51.0	24.0
16	23.7	65.0	24.0
17	20.2	84.0	24.0
18	20.1	0.0	24.0
19	20.7	54.0	24.0
20	22.5	92.0	24.0
21	22.4	0.0	24.0
22	23.9	0.0	24.0
23	21.6	0.0	24.0
24	23.8	0.0	24.0
25	23.6	0.0	24.0
26	21.4	24.0	24.0
27	22.8	51.0	24.0
28	23.5	0.0	24.0
29	20.3	26.0	24.0
30	22.8	83.0	24.0
31	23.1	24.0	24.0
32	21.5	0.0	24.0
33	22.7	0.0	24.0
34	23.4	33.0	24.0
35	22.4	26.0	24.0
36	22.4	0.0	24.0
37	22.4	0.0	24.0
38	20.4	0.0	24.0
39	23.7	0.0	24.0
0	27.7	0.0	28.0
1	27.3	0.0	28.0
2	27.6	83.0	28.0
3	26.2	50.0	28.0
4	24.2	0.0	28.0
5	27.6	95.0	28.0
6	27.7	24.0	28.0
7	26.4	95.0	28.0
8	27.9	0.0	28.0
9	25.5	24.0	28.0
10	26.7	0.0	28.0
11	27.1	133.0	28.0
12	24.4	36.0	28.0
13	24.8	0.0	28.0
14	28.0	53.0	28.0
15	27.9	0.0	28.0
16	27.3	51.0	28.0
17	27.5	0.0	28.0
18	25.6	83.0	28.0
19	25.2	0.0	28.0
20	26.7	0.0	28.0
21	26.0	51.0	28.0
22	25.8	0.0	28.0
23	26.9	51.0	28.0
24	27.6	0.0	28.0
25	24.7	51.0	28.0
26	27.4	152.0	28.0
27	25.7	0.0	28.0
28	27.3	95.0	28.0
29	28.0	156.0	28.0
30	24.4	0.0	28.0
31	25.3	0.0	28.0
32	27.7	0.0	28.0
33	27.6	130.0	28.0
34	27.3	0.0	28.0
35	25.3	24.0	28.0
36	26.2	119.0	28.0
37	25.7	105.0	28.0
38	26.3	120.0	28.0
39	26.3	0.0	28.0
0	29.2	53.0	32.0
1	29.2	132.0	32.0
2	31.5	83.0	32.0
3	30.2	0.0	32.0
4	30.9	0.0	32.0
5	31.7	127.0	32.0
6	31.7	140.0	32.0
7	31.6	0.0	32.0
8	29.8	0.0	32.0
9	32.0	0.0	32.0
10	29.0	83.0	32.0
11	30.2	0.0	32.0
12	29.6	155.0	32.0
13	31.4	0.0	32.0
14	28.4	0.0	32.0
15	31.8	95.0	32.0
16	29.1	0.0	32.0
17	31.3	0.0	32.0
18	29.8	0.0	32.0
19	28.3	83.0	32.0
20	31.0	0.0	32.0
21	28.6	0.0	32.0
22	31.5	136.0	32.0
23	29.0	191.0	32.0
24	30.3	214.0	32.0
25	28.4	83.0	32.0
26	31.3	24.0	32.0
27	31.8	83.0	32.0
28	31.9	0.0	32.0
29	28.8	192.0	32.0
30	31.3	208.0	32.0
31	28.8	83.0	32.0
32	32.0	83.0	32.0
33	29.4	199.0	32.0
34	28.7	26.0	32.0
35	30.3	154.0	32.0
36	31.5	0.0	32.0
37	31.3	224.0	32.0
38	31.0	0.0	32.0
39	29.6	0.0	32.0
0	33.4	177.0	36.0
1	34.8	0.0	36.0
2	32.7	24.0	36.0
3	34.4	213.0	36.0
4	34.9	170.0	36.0
5	35.0	177.0	36.0
6	32.4	83.0	36.0
7	35.2	0.0	36.0
8	33.5	0.0	36.0
9	33.9	316.0	36.0
10	33.1	83.0	36.0
11	35.5	188.0	36.0
12	33.1	0.0	36.0
13	34.9	209.0	36.0
14	35.4	83.0	36.0
15	35.2	279.0	36.0
16	32.8	136.0	36.0
17	32.7	83.0	36.0
18	34.7	0.0	36.0
19	34.0	0.0	36.0
20	35.5	0.0	36.0
21	32.2	80.0	36.0
22	34.7	193.0	36.0
23	35.1	0.0	36.0
24	34.9	0.0	36.0
25	35.5	257.0	36.0
26	36.0	0.0	36.0
27	35.3	83.0	36.0
28	34.2	83.0	36.0
29	32.5	0.0	36.0
30	32.9	0.0	36.0
31	35.7	95.0	36.0
32	35.9	83.0	36.0
33	33.8	0.0	36.0
34	35.9	95.0	36.0
35	33.6	285.0	36.0
36	33.7	0.0	36.0
37	33.1	0.0	36.0
38	34.9	292.0	36.0
39	34.6	0.0	36.0
0	38.5	95.0	40.0
1	37.9	136.0	40.0
2	37.6	312.0	40.0
3	38.0	24.0	40.0
4	39.9	83.0	40.0
5	39.5	335.0	40.0
6	38.9	83.0	40.0
7	38.6	63.0	40.0
8	37.7	307.0	40.0
9	36.7	83.0	40.0
10	39.0	267.0	40.0
11	36.6	83.0	40.0
12	36.3	83.0	40.0
13	39.9	24.0	40.0
14	36.9	95.0	40.0
15	36.2	198.0	40.0
16	39.7	193.0	40.0
17	37.9	193.0	40.0
18	38.3	406.0	40.0
19	39.8	24.0	40.0
20	36.2	324.0	40.0
21	39.6	170.0	40.0
22	37.4	170.0	40.0
23	38.5	83.0	40.0
24	36.5	259.0	40.0
25	37.1	83.0	40.0
26	37.6	24.0	40.0
27	36.9	0.0	40.0
28	39.4	257.0	40.0
29	37.4	193.0	40.0
30	36.5	182.0	40.0
31	36.7	83.0	40.0
32	37.9	312.0	40.0
33	38.7	294.0	40.0
34	39.5	230.0	40.0
35	39.4	374.0	40.0
36	38.9	98.0	40.0
37	37.4	182.0	40.0
38	37.1	411.0	40.0
39	38.6	170.0	40.0
0	43.3	312.0	44.0
1	41.2	0.0	44.0
2	43.3	0.0	44.0
3	40.3	0.0	44.0
4	42.0	213.0	44.0
5	42.0	739.0	44.0
6	42.8	267.0	44.0
7	40.2	532.0	44.0
8	40.1	170.0	44.0
9	40.3	377.0	44.0
10	42.3	219.0	44.0
11	42.7	459.0	44.0
12	40.5	170.0	44.0
13	43.7	213.0	44.0
14	40.6	481.0	44.0
15	43.8	377.0	44.0
16	42.1	83.0	44.0
17	40.6	377.0	44.0
18	41.3	95.0	44.0
19	44.0	189.0	44.0
20	40.9	587.0	44.0
21	41.0	83.0	44.0
22	42.7	298.0	44.0
23	40.5	623.0	44.0
24	43.2	170.0	44.0
25	41.9	294.0	44.0
26	43.4	83.0	44.0
27	43.5	139.0	44.0
28	42.3	170.0	44.0
29	44.0	170.0	44.0
30	41.9	705.0	44.0
31	42.4	83.0	44.0
32	44.0	83.0	44.0
33	40.5	95.0	44.0
34	42.9	95.0	44.0
35	42.2	193.0	44.0
36	43.7	348.0	44.0
37	40.6	219.0	44.0
38	43.9	436.0	44.0
39	41.1	235.0	44.0
0	45.9	164.0	48.0
1	47.5	511.0	48.0
2	44.6	164.0	48.0
3	44.5	538.0	48.0
4	45.1	436.0	48.0
5	46.3	377.0	48.0
6	47.7	182.0	48.0
7	44.1	170.0	48.0
8	45.8	600.0	48.0
9	45.2	83.0	48.0
10	47.3	312.0	48.0
11	45.1	703.0	48.0
12	46.3	0.0	48.0
13	45.0	436.0	48.0
14	47.9	1368.0	48.0
15	45.6	0.0	48.0
16	46.6	83.0	48.0
17	45.3	525.0	48.0
18	47.2	24.0	48.0
19	45.2	83.0	48.0
20	47.4	170.0	48.0
21	47.3	570.0	48.0
22	44.4	164.0	48.0
23	46.0	170.0	48.0
24	47.8	0.0	48.0
25	46.7	377.0	48.0
26	45.5	1021.0	48.0
27	47.8	767.0	48.0
28	45.6	24.0	48.0
29	47.8	312.0	48.0
30	44.6	83.0	48.0
31	45.9	0.0	48.0
32	47.7	436.0	48.0
33	46.5	511.0	48.0
34	45.4	392.0	48.0
35	47.6	257.0	48.0
36	47.0	342.0	48.0
37	47.5	83.0	48.0
38	45.7	0.0	48.0
39	46.1	312.0	48.0
0	50.3	525.0	52.0
1	48.9	164.0	52.0
2	51.1	170.0	52.0
3	49.7	83.0	52.0
4	48.2	370.0	52.0
5	51.7	436.0	52.0
6	50.8	511.0	52.0
7	50.3	562.0	52.0
8	48.7	24.0	52.0
9	51.5	312.0	52.0
10	50.9	170.0	52.0
11	48.1	170.0	52.0
12	48.6	370.0	52.0
13	49.1	436.0	52.0
14	51.2	436.0	52.0
15	48.7	189.0	52.0
16	50.0	1522.0	52.0
17	50.6	1328.0	52.0
18	48.8	0.0	52.0
19	49.5	1211.0	52.0
20	49.6	83.0	52.0
21	51.5	375.0	52.0
22	51.0	1461.0	52.0
23	50.2	170.0	52.0
24	51.9	1186.0	52.0
25	50.7	267.0	52.0
26	49.4	436.0	52.0
27	52.0	24.0	52.0
28	52.0	926.0	52.0
29	50.9	392.0	52.0
30	48.9	511.0	52.0
31	48.8	193.0	52.0
32	48.9	24.0	52.0
33	50.7	1402.0	52.0
34	51.5	436.0	52.0
35	52.0	1770.0	52.0
36	51.1	219.0	52.0
37	50.5	193.0	52.0
38	48.8	170.0	52.0
39	51.5	1934.0	52.0
0	52.2	164.0	56.0
1	53.7	916.0	56.0
2	54.8	1056.0	56.0
3	53.3	1256.0	56.0
4	55.6	83.0	56.0
5	55.9	1452.0	56.0
6	52.9	511.0	56.0
7	56.0	550.0	56.0
8	54.3	1653.0	56.0
9	56.0	1316.0	56.0
10	55.2	24.0	56.0
11	53.0	1098.0	56.0
12	55.1	2007.0	56.0
13	53.2	1218.0	56.0
14	53.9	377.0	56.0
15	53.5	170.0	56.0
16	55.6	1571.0	56.0
17	53.6	1275.0	56.0
18	55.7	392.0	56.0
19	53.5	24.0	56.0
20	55.2	267.0	56.0
21	55.9	164.0	56.0
22	55.8	170.0	56.0
23	54.5	677.0	56.0
24	55.9	392.0	56.0
25	53.8	1486.0	56.0
26	54.2	170.0	56.0
27	53.6	170.0	56.0
28	54.3	24.0	56.0
29	52.1	267.0	56.0
30	53.7	294.0	56.0
31	56.0	0.0	56.0
32	55.2	1673.0	56.0
33	54.3	458.0	56.0
34	54.2	1550.0	56.0
35	52.5	83.0	56.0
36	52.6	170.0	56.0
37	55.4	1186.0	56.0
38	53.3	294.0	56.0
39	52.5	677.0	56.0
0	60.0	377.0	60.0
1	56.4	337.0	60.0
2	57.2	170.0	60.0
3	59.4	1403.0	60.0
4	60.0	170.0	60.0
5	58.5	24.0	60.0
6	58.0	3329.0	60.0
7	57.4	3276.0	60.0
8	58.9	2018.0	60.0
9	58.0	1403.0	60.0
10	57.2	2509.0	60.0
11	59.8	267.0	60.0
12	59.4	83.0	60.0
13	59.3	164.0	60.0
14	57.8	3059.0	60.0
15	57.5	294.0	60.0
16	59.1	24.0	60.0
17	59.8	677.0	60.0
18	58.2	1050.0	60.0
19	57.5	170.0	60.0
20	59.2	1623.0	60.0
21	58.7	2300.0	60.0
22	57.3	1649.0	60.0
23	59.4	170.0	60.0
24	56.6	1635.0	60.0
25	59.7	170.0	60.0
26	59.1	170.0	60.0
27	56.4	170.0	60.0
28	59.7	550.0	60.0
29	57.5	2577.0	60.0
30	59.5	3513.0	60.0
31	56.1	213.0	60.0
32	57.7	552.0	60.0
33	58.3	0.0	60.0
34	59.8	1418.0	60.0
35	59.6	525.0	60.0
36	58.3	3118.0	60.0
37	56.7	1168.0	60.0
38	58.5	1623.0	60.0
39	56.4	24.0	60.0
0	62.7	1418.0	64.0
1	60.1	1006.0	64.0
2	63.8	3096.0	64.0
3	60.8	213.0	64.0
4	63.4	3151.0	64.0
5	60.4	164.0	64.0
6	62.7	2018.0	64.0
7	61.7	95.0	64.0
8	61.5	1625.0	64.0
9	63.3	2332.0	64.0
