	t	genotype	recovered_window
0	10.3	0.0	12.0
1	8.7	0.0	12.0
2	11.4	0.0	12.0
3	12.0	0.0	12.0
4	11.2	0.0	12.0
5	9.2	0.0	12.0
6	12.0	24.0	12.0
7	11.3	0.0	12.0
8	9.0	0.0	12.0
9	9.9	0.0	12.0
10	8.8	0.0	12.0
11	9.2	8.0	12.0
12	9.2	0.0	12.0
13	8.1	0.0	12.0
14	10.8	0.0	12.0
15	10.5	0.0	12.0
16	11.5	24.0	12.0
17	10.9	24.0	12.0
18	10.1	0.0	12.0
19	10.5	29.0	12.0
20	11.5	24.0	12.0
21	10.2	2.0	12.0
22	11.0	24.0	12.0
23	8.7	2.0	12.0
24	10.4	22.0	12.0
25	8.9	0.0	12.0
26	8.3	0.0	12.0
27	10.0	0.0	12.0
28	8.9	20.0	12.0
29	12.0	0.0	12.0
30	9.0	0.0	12.0
31	11.1	0.0	12.0
32	8.3	4.0	12.0
33	9.0	2.0	12.0
34	9.1	0.0	12.0
35	9.7	24.0	12.0
36	9.4	0.0	12.0
37	11.5	0.0	12.0
38	9.6	0.0	12.0
39	11.1	0.0	12.0
0	16.0	32.0	16.0
1	14.1	0.0	16.0
2	13.1	0.0	16.0
3	12.8	0.0	16.0
4	12.7	0.0	16.0
5	14.9	0.0	16.0
6	15.5	0.0	16.0
7	12.4	0.0	16.0
8	13.5	2.0	16.0
9	13.4	24.0	16.0
10	14.8	37.0	16.0
11	14.3	0.0	16.0
12	13.5	38.0	16.0
13	12.6	0.0	16.0
14	12.6	24.0	16.0
15	12.5	5.0	16.0
16	14.6	40.0	16.0
17	14.2	2.0	16.0
18	14.8	0.0	16.0
19	14.2	0.0	16.0
20	12.7	27.0	16.0
21	14.8	24.0	16.0
22	14.2	24.0	16.0
23	13.6	24.0	16.0
24	15.2	26.0	16.0
25	12.8	0.0	16.0
26	15.9	0.0	16.0
27	13.9	0.0	16.0
28	13.1	12.0	16.0
29	12.2	18.0	16.0
30	14.1	28.0	16.0
31	12.7	0.0	16.0
32	12.8	0.0	16.0
33	16.0	24.0	16.0
34	15.9	26.0	16.0
35	15.0	24.0	16.0
36	12.4	0.0	16.0
37	14.0	16.0	16.0
38	13.5	0.0	16.0
39	12.6	0.0	16.0
0	19.4	62.0	20.0
1	16.8	26.0	20.0
2	19.9	0.0	20.0
3	17.4	0.0	20.0
4	19.4	36.0	20.0
5	18.6	24.0	20.0
6	19.1	81.0	20.0
7	18.5	47.0	20.0
8	17.1	24.0	20.0
9	16.5	0.0	20.0
10	17.8	0.0	20.0
11	19.9	26.0	20.0
12	17.3	0.0	20.0
13	17.3	24.0	20.0
14	16.5	26.0	20.0
15	16.3	0.0	20.0
16	19.8	0.0	20.0
17	20.0	76.0	20.0
18	17.4	55.0	20.0
19	18.4	58.0	20.0
20	18.8	0.0	20.0
21	19.4	75.0	20.0
22	18.0	26.0	20.0
23	17.0	0.0	20.0
24	19.7	51.0	20.0
25	19.9	0.0	20.0
26	16.4	0.0	20.0
27	19.7	0.0	20.0
28	16.8	0.0	20.0
29	19.8	0.0	20.0
30	17.9	26.0	20.0
31	17.6	24.0	20.0
32	19.9	50.0	20.0
33	18.9	24.0	20.0
34	16.3	0.0	20.0
35	16.4	0.0	20.0
36	19.5	0.0	20.0
37	19.0	44.0	20.0
38	17.5	41.0	20.0
39	17.9	24.0	20.0
0	20.1	0.0	24.0
1	21.3	24.0	24.0
2	21.8	0.0	24.0
3	20.3	51.0	24.0
4	23.5	0.0	24.0
5	22.3	42.0	24.0
6	20.7	51.0	24.0
7	22.8	0.0	24.0
8	23.1	0.0	24.0
9	22.3	77.0	24.0
10	20.7	66.0	24.0
11	24.0	0.0	24.0
12	23.8	0.0	24.0
13	21.6	0.0	24.0
14	22.7	0.0	24.0
15	21.5	0.0	24.0
16	23.2	0.0	24.0
17	20.5	0.0	24.0
18	20.6	51.0	24.0
19	21.0	51.0	24.0
20	22.5	26.0	24.0
21	22.4	26.0	24.0
22	23.4	33.0	24.0
23	20.1	0.0	24.0
24	22.5	92.0	24.0
25	20.6	0.0	24.0
26	21.7	0.0	24.0
27	20.7	24.0	24.0
28	20.1	24.0	24.0
29	22.4	0.0	24.0
30	22.3	0.0	24.0
31	22.0	0.0	24.0
32	22.7	0.0	24.0
33	23.0	26.0	24.0
34	21.6	0.0	24.0
35	23.5	0.0	24.0
36	23.2	78.0	24.0
37	20.4	0.0	24.0
38	20.4	42.0	24.0
39	22.9	50.0	24.0
0	27.6	95.0	28.0
1	26.4	0.0	28.0
2	26.2	100.0	28.0
3	26.4	95.0	28.0
4	27.6	83.0	28.0
5	27.5	0.0	28.0
6	27.9	0.0	28.0
7	27.1	0.0	28.0
8	26.5	0.0	28.0
9	27.2	83.0	28.0
10	27.4	83.0	28.0
11	26.2	95.0	28.0
12	27.7	64.0	28.0
13	27.7	0.0	28.0
14	25.9	0.0	28.0
15	24.1	83.0	28.0
16	25.4	115.0	28.0
17	27.2	122.0	28.0
18	25.6	0.0	28.0
19	25.4	66.0	28.0
20	25.1	83.0	28.0
21	25.8	0.0	28.0
22	24.4	83.0	28.0
23	25.1	53.0	28.0
24	25.7	0.0	28.0
25	24.8	0.0	28.0
26	27.6	130.0	28.0
27	26.0	51.0	28.0
28	25.5	0.0	28.0
29	27.3	53.0	28.0
30	25.6	0.0	28.0
31	27.1	133.0	28.0
32	27.9	68.0	28.0
33	25.7	83.0	28.0
34	28.0	0.0	28.0
35	24.7	0.0	28.0
36	27.3	95.0	28.0
