	t	genotype	recovered_window
0	9.6	0.0	12.0
1	11.8	0.0	12.0
2	9.4	0.0	12.0
3	11.5	24.0	12.0
4	8.7	23.0	12.0
5	8.9	20.0	12.0
6	8.3	0.0	12.0
7	10.9	24.0	12.0
8	9.9	0.0	12.0
9	10.1	0.0	12.0
10	9.0	0.0	12.0
11	11.3	24.0	12.0
12	9.0	0.0	12.0
13	9.7	24.0	12.0
14	12.0	24.0	12.0
15	9.2	0.0	12.0
16	10.8	0.0	12.0
17	8.1	0.0	12.0
18	10.2	2.0	12.0
19	10.9	0.0	12.0
20	10.0	0.0	12.0
21	11.9	31.0	12.0
22	9.0	0.0	12.0
23	10.4	24.0	12.0
24	10.3	0.0	12.0
25	8.7	2.0	12.0
26	9.9	0.0	12.0
27	9.1	19.0	12.0
28	12.0	0.0	12.0
29	10.8	24.0	12.0
30	10.2	0.0	12.0
31	9.8	0.0	12.0
32	10.8	0.0	12.0
33	11.1	0.0	12.0
34	8.8	0.0	12.0
35	9.2	0.0	12.0
36	9.2	8.0	12.0
37	10.4	22.0	12.0
38	11.3	0.0	12.0
39	9.6	24.0	12.0
0	12.6	0.0	16.0
1	12.5	5.0	16.0
2	12.8	0.0	16.0
3	13.7	2.0	16.0
4	13.9	24.0	16.0
5	14.8	37.0	16.0
6	12.7	27.0	16.0
7	13.5	0.0	16.0
8	15.5	0.0	16.0
9	14.9	0.0	16.0
10	15.6	0.0	16.0
11	15.5	0.0	16.0
12	12.4	0.0	16.0
13	12.8	0.0	16.0
14	14.2	24.0	16.0
15	15.3	24.0	16.0
16	16.0	32.0	16.0
17	13.6	0.0	16.0
18	14.8	0.0	16.0
19	12.5	0.0	16.0
20	16.0	24.0	16.0
21	13.6	24.0	16.0
22	15.4	24.0	16.0
23	15.8	0.0	16.0
24	13.4	0.0	16.0
25	14.0	16.0	16.0
26	13.1	0.0	16.0
27	15.3	0.0	16.0
28	14.8	24.0	16.0
29	12.2	0.0	16.0
30	14.1	0.0	16.0
31	14.1	26.0	16.0
32	12.2	18.0	16.0
33	15.2	24.0	16.0
34	12.9	0.0	16.0
35	12.6	0.0	16.0
36	14.2	0.0	16.0
37	13.9	39.0	16.0
38	13.9	0.0	16.0
39	12.1	0.0	16.0
0	17.4	24.0	20.0
1	18.6	0.0	20.0
2	16.5	0.0	20.0
3	18.1	0.0	20.0
4	19.3	24.0	20.0
5	16.3	26.0	20.0
6	17.0	46.0	20.0
7	19.0	24.0	20.0
8	17.1	24.0	20.0
9	18.9	24.0	20.0
10	16.3	0.0	20.0
11	17.4	55.0	20.0
12	19.9	0.0	20.0
13	17.3	24.0	20.0
14	16.4	0.0	20.0
15	16.6	0.0	20.0
16	16.8	0.0	20.0
17	18.8	0.0	20.0
18	18.5	26.0	20.0
19	16.3	0.0	20.0
20	18.6	24.0	20.0
21	18.0	26.0	20.0
22	18.4	58.0	20.0
23	17.6	13.0	20.0
24	16.4	0.0	20.0
25	19.9	0.0	20.0
26	17.0	48.0	20.0
27	17.9	24.0	20.0
28	17.5	24.0	20.0
29	17.3	61.0	20.0
30	18.3	24.0	20.0
31	19.8	0.0	20.0
32	16.3	0.0	20.0
33	16.5	26.0	20.0
34	17.8	24.0	20.0
35	19.5	0.0	20.0
36	19.7	51.0	20.0
37	19.1	81.0	20.0
38	16.8	26.0	20.0
39	16.3	0.0	20.0
0	23.7	97.0	24.0
1	22.3	0.0	24.0
2	20.6	51.0	24.0
3	20.7	24.0	24.0
4	22.4	91.0	24.0
5	22.0	51.0	24.0
6	24.0	0.0	24.0
7	20.2	84.0	24.0
8	22.9	0.0	24.0
9	22.4	0.0	24.0
10	21.4	0.0	24.0
11	23.4	33.0	24.0
12	22.2	0.0	24.0
13	22.7	50.0	24.0
14	23.5	0.0	24.0
15	23.5	0.0	24.0
16	20.9	24.0	24.0
17	22.8	0.0	24.0
18	21.6	0.0	24.0
19	20.4	0.0	24.0
20	21.4	24.0	24.0
21	22.3	42.0	24.0
22	20.2	0.0	24.0
23	24.0	0.0	24.0
24	23.8	30.0	24.0
25	21.5	0.0	24.0
26	22.7	0.0	24.0
27	21.2	30.0	24.0
28	22.3	77.0	24.0
29	21.4	0.0	24.0
30	22.2	0.0	24.0
31	22.3	70.0	24.0
32	22.8	69.0	24.0
33	22.7	0.0	24.0
34	20.3	0.0	24.0
35	21.6	0.0	24.0
36	23.8	0.0	24.0
37	23.7	100.0	24.0
38	22.7	0.0	24.0
39	23.1	24.0	24.0
0	25.5	77.0	28.0
1	25.3	0.0	28.0
2	24.5	0.0	28.0
3	26.2	0.0	28.0
4	24.7	0.0	28.0
5	25.6	83.0	28.0
6	26.3	0.0	28.0
7	26.2	106.0	28.0
8	27.5	0.0	28.0
9	27.6	109.0	28.0
10	28.0	26.0	28.0
11	26.7	0.0	28.0
12	26.0	0.0	28.0
13	24.1	0.0	28.0
14	25.9	0.0	28.0
15	24.8	83.0	28.0
16	24.9	0.0	28.0
17	25.8	0.0	28.0
18	26.3	51.0	28.0
19	28.0	156.0	28.0
20	27.5	83.0	28.0
21	25.5	0.0	28.0
22	27.3	53.0	28.0
23	27.6	0.0	28.0
24	25.3	0.0	28.0
25	25.3	0.0	28.0
26	25.9	0.0	28.0
27	27.9	83.0	28.0
28	27.9	0.0	28.0
29	25.7	83.0	28.0
30	27.8	95.0	28.0
31	25.4	128.0	28.0
32	25.7	0.0	28.0
33	25.3	24.0	28.0
34	27.8	95.0	28.0
35	25.4	66.0	28.0
36	24.4	0.0	28.0
37	24.7	0.0	28.0
38	24.8	0.0	28.0
39	26.3	120.0	28.0
0	28.2	0.0	32.0
1	28.6	95.0	32.0
2	30.6	0.0	32.0
3	28.3	83.0	32.0
4	29.5	0.0	32.0
5	30.5	126.0	32.0
6	29.9	0.0	32.0
7	29.3	0.0	32.0
8	31.8	83.0	32.0
9	29.7	0.0	32.0
10	31.0	0.0	32.0
11	29.1	0.0	32.0
12	29.1	24.0	32.0
13	28.6	0.0	32.0
14	30.5	228.0	32.0
15	29.2	0.0	32.0
16	31.9	0.0	32.0
17	31.5	136.0	32.0
18	30.5	0.0	32.0
19	31.5	83.0	32.0
20	30.6	180.0	32.0
21	30.9	116.0	32.0
22	31.9	83.0	32.0
23	31.7	140.0	32.0
24	30.2	177.0	32.0
25	30.9	136.0	32.0
26	31.3	0.0	32.0
27	29.3	0.0	32.0
28	31.4	0.0	32.0
29	30.2	0.0	32.0
30	30.8	217.0	32.0
31	29.0	191.0	32.0
32	28.2	0.0	32.0
33	28.5	95.0	32.0
34	28.7	0.0	32.0
35	29.7	0.0	32.0
36	30.8	0.0	32.0
37	28.9	153.0	32.0
38	28.8	83.0	32.0
