# t	S	E	I	R
4.610000000000874820e+01	9.300100000000000000e+04	1.602000000000000000e+03	1.730000000000000000e+03	3.667000000000000000e+03
4.620000000000874252e+01	9.290200000000000000e+04	1.622000000000000000e+03	1.760000000000000000e+03	3.716000000000000000e+03
4.630000000000873683e+01	9.280500000000000000e+04	1.639000000000000000e+03	1.782000000000000000e+03	3.774000000000000000e+03
4.640000000000873115e+01	9.268200000000000000e+04	1.684000000000000000e+03	1.809000000000000000e+03	3.825000000000000000e+03
4.650000000000872546e+01	9.258200000000000000e+04	1.691000000000000000e+03	1.848000000000000000e+03	3.879000000000000000e+03
4.660000000000871978e+01	9.245700000000000000e+04	1.729000000000000000e+03	1.874000000000000000e+03	3.940000000000000000e+03
4.670000000000871410e+01	9.234300000000000000e+04	1.755000000000000000e+03	1.910000000000000000e+03	3.992000000000000000e+03
4.680000000000870841e+01	9.221800000000000000e+04	1.778000000000000000e+03	1.942000000000000000e+03	4.062000000000000000e+03
4.690000000000870273e+01	9.209800000000000000e+04	1.792000000000000000e+03	1.981000000000000000e+03	4.129000000000000000e+03
4.700000000000869704e+01	9.197500000000000000e+04	1.825000000000000000e+03	2.019000000000000000e+03	4.181000000000000000e+03
4.710000000000869136e+01	9.185700000000000000e+04	1.847000000000000000e+03	2.051000000000000000e+03	4.245000000000000000e+03
4.720000000000868567e+01	9.173000000000000000e+04	1.884000000000000000e+03	2.074000000000000000e+03	4.312000000000000000e+03
4.730000000000867999e+01	9.160200000000000000e+04	1.933000000000000000e+03	2.079000000000000000e+03	4.386000000000000000e+03
4.740000000000867431e+01	9.147000000000000000e+04	1.967000000000000000e+03	2.090000000000000000e+03	4.473000000000000000e+03
4.750000000000866862e+01	9.133300000000000000e+04	2.008000000000000000e+03	2.116000000000000000e+03	4.543000000000000000e+03
4.760000000000866294e+01	9.119500000000000000e+04	2.046000000000000000e+03	2.148000000000000000e+03	4.611000000000000000e+03
4.770000000000865725e+01	9.107400000000000000e+04	2.096000000000000000e+03	2.143000000000000000e+03	4.687000000000000000e+03
4.780000000000865157e+01	9.096400000000000000e+04	2.087000000000000000e+03	2.197000000000000000e+03	4.752000000000000000e+03
4.790000000000864588e+01	9.083000000000000000e+04	2.103000000000000000e+03	2.238000000000000000e+03	4.829000000000000000e+03
4.800000000000864020e+01	9.067300000000000000e+04	2.160000000000000000e+03	2.251000000000000000e+03	4.916000000000000000e+03
4.810000000000863452e+01	9.052500000000000000e+04	2.196000000000000000e+03	2.281000000000000000e+03	4.998000000000000000e+03
4.820000000000862883e+01	9.037700000000000000e+04	2.244000000000000000e+03	2.305000000000000000e+03	5.074000000000000000e+03
4.830000000000862315e+01	9.023000000000000000e+04	2.282000000000000000e+03	2.358000000000000000e+03	5.130000000000000000e+03
4.840000000000861746e+01	9.010500000000000000e+04	2.278000000000000000e+03	2.397000000000000000e+03	5.220000000000000000e+03
4.850000000000861178e+01	8.994700000000000000e+04	2.314000000000000000e+03	2.432000000000000000e+03	5.307000000000000000e+03
4.860000000000860609e+01	8.979800000000000000e+04	2.354000000000000000e+03	2.453000000000000000e+03	5.395000000000000000e+03
4.870000000000860041e+01	8.966700000000000000e+04	2.363000000000000000e+03	2.495000000000000000e+03	5.475000000000000000e+03
4.880000000000859472e+01	8.952200000000000000e+04	2.400000000000000000e+03	2.493000000000000000e+03	5.585000000000000000e+03
4.890000000000858904e+01	8.939000000000000000e+04	2.421000000000000000e+03	2.519000000000000000e+03	5.670000000000000000e+03
4.900000000000858336e+01	8.924200000000000000e+04	2.440000000000000000e+03	2.568000000000000000e+03	5.750000000000000000e+03
4.910000000000857767e+01	8.908700000000000000e+04	2.471000000000000000e+03	2.602000000000000000e+03	5.840000000000000000e+03
4.920000000000857199e+01	8.894800000000000000e+04	2.490000000000000000e+03	2.645000000000000000e+03	5.917000000000000000e+03
4.930000000000856630e+01	8.879100000000000000e+04	2.539000000000000000e+03	2.653000000000000000e+03	6.017000000000000000e+03
4.940000000000856062e+01	8.863600000000000000e+04	2.563000000000000000e+03	2.695000000000000000e+03	6.106000000000000000e+03
4.950000000000855493e+01	8.847200000000000000e+04	2.587000000000000000e+03	2.746000000000000000e+03	6.195000000000000000e+03
4.960000000000854925e+01	8.832000000000000000e+04	2.601000000000000000e+03	2.810000000000000000e+03	6.269000000000000000e+03
4.970000000000854357e+01	8.815200000000000000e+04	2.645000000000000000e+03	2.827000000000000000e+03	6.376000000000000000e+03
4.980000000000853788e+01	8.796700000000000000e+04	2.714000000000000000e+03	2.860000000000000000e+03	6.459000000000000000e+03
4.990000000000853220e+01	8.780900000000000000e+04	2.744000000000000000e+03	2.906000000000000000e+03	6.541000000000000000e+03
5.000000000000852651e+01	8.766000000000000000e+04	2.730000000000000000e+03	2.977000000000000000e+03	6.633000000000000000e+03
5.010000000000852083e+01	8.748900000000000000e+04	2.763000000000000000e+03	3.026000000000000000e+03	6.722000000000000000e+03
5.020000000000851514e+01	8.731600000000000000e+04	2.802000000000000000e+03	3.061000000000000000e+03	6.821000000000000000e+03
5.030000000000850946e+01	8.713000000000000000e+04	2.849000000000000000e+03	3.094000000000000000e+03	6.927000000000000000e+03
5.040000000000850378e+01	8.693200000000000000e+04	2.890000000000000000e+03	3.130000000000000000e+03	7.048000000000000000e+03
5.050000000000849809e+01	8.674700000000000000e+04	2.933000000000000000e+03	3.165000000000000000e+03	7.155000000000000000e+03
5.060000000000849241e+01	8.655000000000000000e+04	2.992000000000000000e+03	3.184000000000000000e+03	7.274000000000000000e+03
5.070000000000848672e+01	8.636200000000000000e+04	3.033000000000000000e+03	3.230000000000000000e+03	7.375000000000000000e+03
5.080000000000848104e+01	8.617100000000000000e+04	3.077000000000000000e+03	3.270000000000000000e+03	7.482000000000000000e+03
5.090000000000847535e+01	8.598300000000000000e+04	3.119000000000000000e+03	3.303000000000000000e+03	7.595000000000000000e+03
5.100000000000846967e+01	8.580000000000000000e+04	3.140000000000000000e+03	3.358000000000000000e+03	7.702000000000000000e+03
5.110000000000846399e+01	8.560000000000000000e+04	3.183000000000000000e+03	3.389000000000000000e+03	7.828000000000000000e+03
5.120000000000845830e+01	8.540300000000000000e+04	3.205000000000000000e+03	3.465000000000000000e+03	7.927000000000000000e+03
5.130000000000845262e+01	8.518800000000000000e+04	3.247000000000000000e+03	3.525000000000000000e+03	8.040000000000000000e+03
5.140000000000844693e+01	8.497900000000000000e+04	3.285000000000000000e+03	3.567000000000000000e+03	8.169000000000000000e+03
5.150000000000844125e+01	8.477000000000000000e+04	3.338000000000000000e+03	3.593000000000000000e+03	8.299000000000000000e+03
5.160000000000843556e+01	8.455500000000000000e+04	3.374000000000000000e+03	3.657000000000000000e+03	8.414000000000000000e+03
5.170000000000842988e+01	8.435000000000000000e+04	3.435000000000000000e+03	3.689000000000000000e+03	8.526000000000000000e+03
5.180000000000842419e+01	8.414700000000000000e+04	3.486000000000000000e+03	3.709000000000000000e+03	8.658000000000000000e+03
5.190000000000841851e+01	8.394900000000000000e+04	3.532000000000000000e+03	3.753000000000000000e+03	8.766000000000000000e+03
5.200000000000841283e+01	8.376000000000000000e+04	3.540000000000000000e+03	3.805000000000000000e+03	8.895000000000000000e+03
5.210000000000840714e+01	8.356000000000000000e+04	3.578000000000000000e+03	3.847000000000000000e+03	9.015000000000000000e+03
5.220000000000840146e+01	8.334300000000000000e+04	3.602000000000000000e+03	3.924000000000000000e+03	9.131000000000000000e+03
5.230000000000839577e+01	8.313800000000000000e+04	3.624000000000000000e+03	3.983000000000000000e+03	9.255000000000000000e+03
5.240000000000839009e+01	8.292000000000000000e+04	3.640000000000000000e+03	4.061000000000000000e+03	9.379000000000000000e+03
5.250000000000838440e+01	8.270000000000000000e+04	3.676000000000000000e+03	4.110000000000000000e+03	9.514000000000000000e+03
5.260000000000837872e+01	8.250800000000000000e+04	3.694000000000000000e+03	4.151000000000000000e+03	9.647000000000000000e+03
5.270000000000837304e+01	8.228700000000000000e+04	3.716000000000000000e+03	4.211000000000000000e+03	9.786000000000000000e+03
5.280000000000836735e+01	8.205100000000000000e+04	3.750000000000000000e+03	4.285000000000000000e+03	9.914000000000000000e+03
5.290000000000836167e+01	8.181600000000000000e+04	3.804000000000000000e+03	4.344000000000000000e+03	1.003600000000000000e+04
5.300000000000835598e+01	8.155500000000000000e+04	3.864000000000000000e+03	4.403000000000000000e+03	1.017800000000000000e+04
5.310000000000835030e+01	8.129900000000000000e+04	3.929000000000000000e+03	4.447000000000000000e+03	1.032500000000000000e+04
5.320000000000834461e+01	8.107100000000000000e+04	3.977000000000000000e+03	4.455000000000000000e+03	1.049700000000000000e+04
5.330000000000833893e+01	8.079600000000000000e+04	4.058000000000000000e+03	4.507000000000000000e+03	1.063900000000000000e+04
5.340000000000833325e+01	8.054700000000000000e+04	4.101000000000000000e+03	4.567000000000000000e+03	1.078500000000000000e+04
5.350000000000832756e+01	8.029200000000000000e+04	4.173000000000000000e+03	4.587000000000000000e+03	1.094800000000000000e+04
5.360000000000832188e+01	8.004400000000000000e+04	4.192000000000000000e+03	4.672000000000000000e+03	1.109200000000000000e+04
5.370000000000831619e+01	7.981300000000000000e+04	4.236000000000000000e+03	4.695000000000000000e+03	1.125600000000000000e+04
5.380000000000831051e+01	7.954300000000000000e+04	4.286000000000000000e+03	4.753000000000000000e+03	1.141800000000000000e+04
5.390000000000830482e+01	7.932200000000000000e+04	4.315000000000000000e+03	4.796000000000000000e+03	1.156700000000000000e+04
5.400000000000829914e+01	7.906000000000000000e+04	4.366000000000000000e+03	4.867000000000000000e+03	1.170700000000000000e+04
5.410000000000829345e+01	7.880800000000000000e+04	4.385000000000000000e+03	4.938000000000000000e+03	1.186900000000000000e+04
5.420000000000828777e+01	7.856200000000000000e+04	4.389000000000000000e+03	4.998000000000000000e+03	1.205100000000000000e+04
5.430000000000828209e+01	7.828400000000000000e+04	4.453000000000000000e+03	5.036000000000000000e+03	1.222700000000000000e+04
5.440000000000827640e+01	7.803800000000000000e+04	4.487000000000000000e+03	5.073000000000000000e+03	1.240200000000000000e+04
5.450000000000827072e+01	7.777300000000000000e+04	4.525000000000000000e+03	5.116000000000000000e+03	1.258600000000000000e+04
5.460000000000826503e+01	7.753500000000000000e+04	4.533000000000000000e+03	5.180000000000000000e+03	1.275200000000000000e+04
5.470000000000825935e+01	7.726800000000000000e+04	4.561000000000000000e+03	5.228000000000000000e+03	1.294300000000000000e+04
5.480000000000825366e+01	7.700100000000000000e+04	4.599000000000000000e+03	5.263000000000000000e+03	1.313700000000000000e+04
5.490000000000824798e+01	7.672300000000000000e+04	4.657000000000000000e+03	5.305000000000000000e+03	1.331500000000000000e+04
5.500000000000824230e+01	7.644200000000000000e+04	4.703000000000000000e+03	5.341000000000000000e+03	1.351400000000000000e+04
5.510000000000823661e+01	7.616800000000000000e+04	4.732000000000000000e+03	5.414000000000000000e+03	1.368600000000000000e+04
5.520000000000823093e+01	7.589800000000000000e+04	4.749000000000000000e+03	5.486000000000000000e+03	1.386700000000000000e+04
5.530000000000822524e+01	7.564700000000000000e+04	4.746000000000000000e+03	5.560000000000000000e+03	1.404700000000000000e+04
5.540000000000821956e+01	7.533700000000000000e+04	4.813000000000000000e+03	5.624000000000000000e+03	1.422600000000000000e+04
5.550000000000821387e+01	7.502400000000000000e+04	4.886000000000000000e+03	5.658000000000000000e+03	1.443200000000000000e+04
5.560000000000820819e+01	7.471600000000000000e+04	4.950000000000000000e+03	5.733000000000000000e+03	1.460100000000000000e+04
5.570000000000820251e+01	7.444600000000000000e+04	4.980000000000000000e+03	5.783000000000000000e+03	1.479100000000000000e+04
5.580000000000819682e+01	7.416400000000000000e+04	5.012000000000000000e+03	5.850000000000000000e+03	1.497400000000000000e+04
5.590000000000819114e+01	7.387500000000000000e+04	5.050000000000000000e+03	5.878000000000000000e+03	1.519700000000000000e+04
5.600000000000818545e+01	7.357000000000000000e+04	5.091000000000000000e+03	5.968000000000000000e+03	1.537100000000000000e+04
5.610000000000817977e+01	7.328700000000000000e+04	5.139000000000000000e+03	6.004000000000000000e+03	1.557000000000000000e+04
5.620000000000817408e+01	7.302000000000000000e+04	5.138000000000000000e+03	6.066000000000000000e+03	1.577600000000000000e+04
5.630000000000816840e+01	7.274400000000000000e+04	5.152000000000000000e+03	6.108000000000000000e+03	1.599600000000000000e+04
5.640000000000816271e+01	7.243100000000000000e+04	5.178000000000000000e+03	6.191000000000000000e+03	1.620000000000000000e+04
5.650000000000815703e+01	7.214500000000000000e+04	5.164000000000000000e+03	6.249000000000000000e+03	1.644200000000000000e+04
5.660000000000815135e+01	7.186800000000000000e+04	5.174000000000000000e+03	6.320000000000000000e+03	1.663800000000000000e+04
5.670000000000814566e+01	7.158700000000000000e+04	5.206000000000000000e+03	6.356000000000000000e+03	1.685100000000000000e+04
5.680000000000813998e+01	7.128100000000000000e+04	5.246000000000000000e+03	6.428000000000000000e+03	1.704500000000000000e+04
5.690000000000813429e+01	7.098000000000000000e+04	5.289000000000000000e+03	6.468000000000000000e+03	1.726300000000000000e+04
5.700000000000812861e+01	7.069300000000000000e+04	5.310000000000000000e+03	6.515000000000000000e+03	1.748200000000000000e+04
5.710000000000812292e+01	7.035300000000000000e+04	5.401000000000000000e+03	6.575000000000000000e+03	1.767100000000000000e+04
5.720000000000811724e+01	7.003900000000000000e+04	5.432000000000000000e+03	6.652000000000000000e+03	1.787700000000000000e+04
5.730000000000811156e+01	6.971100000000000000e+04	5.533000000000000000e+03	6.659000000000000000e+03	1.809700000000000000e+04
5.740000000000810587e+01	6.941500000000000000e+04	5.568000000000000000e+03	6.718000000000000000e+03	1.829900000000000000e+04
5.750000000000810019e+01	6.910300000000000000e+04	5.602000000000000000e+03	6.796000000000000000e+03	1.849900000000000000e+04
5.760000000000809450e+01	6.878200000000000000e+04	5.646000000000000000e+03	6.823000000000000000e+03	1.874900000000000000e+04
5.770000000000808882e+01	6.845500000000000000e+04	5.678000000000000000e+03	6.888000000000000000e+03	1.897900000000000000e+04
5.780000000000808313e+01	6.811800000000000000e+04	5.724000000000000000e+03	6.934000000000000000e+03	1.922400000000000000e+04
5.790000000000807745e+01	6.782500000000000000e+04	5.745000000000000000e+03	6.993000000000000000e+03	1.943700000000000000e+04
5.800000000000807177e+01	6.747900000000000000e+04	5.813000000000000000e+03	7.062000000000000000e+03	1.964600000000000000e+04
5.810000000000806608e+01	6.716400000000000000e+04	5.835000000000000000e+03	7.137000000000000000e+03	1.986400000000000000e+04
5.820000000000806040e+01	6.686100000000000000e+04	5.864000000000000000e+03	7.193000000000000000e+03	2.008200000000000000e+04
5.830000000000805471e+01	6.653200000000000000e+04	5.938000000000000000e+03	7.195000000000000000e+03	2.033500000000000000e+04
5.840000000000804903e+01	6.623400000000000000e+04	5.935000000000000000e+03	7.253000000000000000e+03	2.057800000000000000e+04
5.850000000000804334e+01	6.590700000000000000e+04	5.971000000000000000e+03	7.316000000000000000e+03	2.080600000000000000e+04
5.860000000000803766e+01	6.561200000000000000e+04	5.980000000000000000e+03	7.379000000000000000e+03	2.102900000000000000e+04
5.870000000000803198e+01	6.528200000000000000e+04	6.025000000000000000e+03	7.426000000000000000e+03	2.126700000000000000e+04
5.880000000000802629e+01	6.493300000000000000e+04	6.070000000000000000e+03	7.474000000000000000e+03	2.152300000000000000e+04
5.890000000000802061e+01	6.461000000000000000e+04	6.104000000000000000e+03	7.514000000000000000e+03	2.177200000000000000e+04
5.900000000000801492e+01	6.430600000000000000e+04	6.083000000000000000e+03	7.565000000000000000e+03	2.204600000000000000e+04
5.910000000000800924e+01	6.394500000000000000e+04	6.110000000000000000e+03	7.653000000000000000e+03	2.229200000000000000e+04
5.920000000000800355e+01	6.361600000000000000e+04	6.149000000000000000e+03	7.730000000000000000e+03	2.250500000000000000e+04
5.930000000000799787e+01	6.328500000000000000e+04	6.181000000000000000e+03	7.770000000000000000e+03	2.276400000000000000e+04
5.940000000000799218e+01	6.295000000000000000e+04	6.224000000000000000e+03	7.822000000000000000e+03	2.300400000000000000e+04
5.950000000000798650e+01	6.262100000000000000e+04	6.217000000000000000e+03	7.914000000000000000e+03	2.324800000000000000e+04
5.960000000000798082e+01	6.231600000000000000e+04	6.241000000000000000e+03	7.936000000000000000e+03	2.350700000000000000e+04
5.970000000000797513e+01	6.202300000000000000e+04	6.201000000000000000e+03	8.006000000000000000e+03	2.377000000000000000e+04
5.980000000000796945e+01	6.169300000000000000e+04	6.232000000000000000e+03	8.063000000000000000e+03	2.401200000000000000e+04
5.990000000000796376e+01	6.136000000000000000e+04	6.279000000000000000e+03	8.081000000000000000e+03	2.428000000000000000e+04
6.000000000000795808e+01	6.102500000000000000e+04	6.317000000000000000e+03	8.077000000000000000e+03	2.458100000000000000e+04
6.010000000000795239e+01	6.069700000000000000e+04	6.324000000000000000e+03	8.134000000000000000e+03	2.484500000000000000e+04
6.020000000000794671e+01	6.035900000000000000e+04	6.346000000000000000e+03	8.179000000000000000e+03	2.511600000000000000e+04
6.030000000000794103e+01	6.001200000000000000e+04	6.405000000000000000e+03	8.200000000000000000e+03	2.538300000000000000e+04
6.040000000000793534e+01	5.970000000000000000e+04	6.434000000000000000e+03	8.180000000000000000e+03	2.568600000000000000e+04
6.050000000000792966e+01	5.934600000000000000e+04	6.453000000000000000e+03	8.225000000000000000e+03	2.597600000000000000e+04
6.060000000000792397e+01	5.903000000000000000e+04	6.471000000000000000e+03	8.227000000000000000e+03	2.627200000000000000e+04
6.070000000000791829e+01	5.870100000000000000e+04	6.490000000000000000e+03	8.244000000000000000e+03	2.656500000000000000e+04
6.080000000000791260e+01	5.838300000000000000e+04	6.485000000000000000e+03	8.308000000000000000e+03	2.682400000000000000e+04
6.090000000000790692e+01	5.805800000000000000e+04	6.476000000000000000e+03	8.354000000000000000e+03	2.711200000000000000e+04
6.100000000000790124e+01	5.772100000000000000e+04	6.531000000000000000e+03	8.388000000000000000e+03	2.736000000000000000e+04
6.110000000000789555e+01	5.738100000000000000e+04	6.520000000000000000e+03	8.462000000000000000e+03	2.763700000000000000e+04
6.120000000000788987e+01	5.706200000000000000e+04	6.525000000000000000e+03	8.487000000000000000e+03	2.792600000000000000e+04
6.130000000000788418e+01	5.671000000000000000e+04	6.554000000000000000e+03	8.540000000000000000e+03	2.819600000000000000e+04
6.140000000000787850e+01	5.637500000000000000e+04	6.539000000000000000e+03	8.611000000000000000e+03	2.847500000000000000e+04
6.150000000000787281e+01	5.605900000000000000e+04	6.516000000000000000e+03	8.673000000000000000e+03	2.875200000000000000e+04
6.160000000000786713e+01	5.575600000000000000e+04	6.496000000000000000e+03	8.694000000000000000e+03	2.905400000000000000e+04
6.170000000000786144e+01	5.546200000000000000e+04	6.475000000000000000e+03	8.701000000000000000e+03	2.936200000000000000e+04
6.180000000000785576e+01	5.514300000000000000e+04	6.433000000000000000e+03	8.780000000000000000e+03	2.964400000000000000e+04
6.190000000000785008e+01	5.481600000000000000e+04	6.447000000000000000e+03	8.795000000000000000e+03	2.994200000000000000e+04
6.200000000000784439e+01	5.449000000000000000e+04	6.463000000000000000e+03	8.822000000000000000e+03	3.022500000000000000e+04
6.210000000000783871e+01	5.416300000000000000e+04	6.473000000000000000e+03	8.846000000000000000e+03	3.051800000000000000e+04
6.220000000000783302e+01	5.386300000000000000e+04	6.429000000000000000e+03	8.884000000000000000e+03	3.082400000000000000e+04
6.230000000000782734e+01	5.355500000000000000e+04	6.393000000000000000e+03	8.945000000000000000e+03	3.110700000000000000e+04
6.240000000000782165e+01	5.323000000000000000e+04	6.398000000000000000e+03	8.952000000000000000e+03	3.142000000000000000e+04
6.250000000000781597e+01	5.290400000000000000e+04	6.422000000000000000e+03	8.979000000000000000e+03	3.169500000000000000e+04
6.260000000000781029e+01	5.257000000000000000e+04	6.432000000000000000e+03	9.004000000000000000e+03	3.199400000000000000e+04
6.270000000000780460e+01	5.224000000000000000e+04	6.457000000000000000e+03	9.012000000000000000e+03	3.229100000000000000e+04
6.280000000000779892e+01	5.190600000000000000e+04	6.484000000000000000e+03	9.004000000000000000e+03	3.260600000000000000e+04
6.290000000000779323e+01	5.162200000000000000e+04	6.460000000000000000e+03	9.014000000000000000e+03	3.290400000000000000e+04
6.300000000000778755e+01	5.128200000000000000e+04	6.498000000000000000e+03	9.031000000000000000e+03	3.318900000000000000e+04
6.310000000000778186e+01	5.098400000000000000e+04	6.457000000000000000e+03	9.114000000000000000e+03	3.344500000000000000e+04
6.320000000000777618e+01	5.068800000000000000e+04	6.445000000000000000e+03	9.132000000000000000e+03	3.373500000000000000e+04
6.330000000000777050e+01	5.037300000000000000e+04	6.453000000000000000e+03	9.121000000000000000e+03	3.405300000000000000e+04
6.340000000000776481e+01	5.007200000000000000e+04	6.463000000000000000e+03	9.120000000000000000e+03	3.434500000000000000e+04
6.350000000000775913e+01	4.974400000000000000e+04	6.459000000000000000e+03	9.149000000000000000e+03	3.464800000000000000e+04
6.360000000000775344e+01	4.945000000000000000e+04	6.417000000000000000e+03	9.202000000000000000e+03	3.493100000000000000e+04
6.370000000000774776e+01	4.913600000000000000e+04	6.377000000000000000e+03	9.251000000000000000e+03	3.523600000000000000e+04
6.380000000000774207e+01	4.879500000000000000e+04	6.407000000000000000e+03	9.261000000000000000e+03	3.553700000000000000e+04
6.390000000000773639e+01	4.848000000000000000e+04	6.394000000000000000e+03	9.276000000000000000e+03	3.585000000000000000e+04
6.400000000000773070e+01	4.816700000000000000e+04	6.401000000000000000e+03	9.244000000000000000e+03	3.618800000000000000e+04
6.410000000000772502e+01	4.785900000000000000e+04	6.395000000000000000e+03	9.268000000000000000e+03	3.647800000000000000e+04
6.420000000000771934e+01	4.755900000000000000e+04	6.357000000000000000e+03	9.288000000000000000e+03	3.679600000000000000e+04
6.430000000000771365e+01	4.726300000000000000e+04	6.325000000000000000e+03	9.316000000000000000e+03	3.709600000000000000e+04
6.440000000000770797e+01	4.698400000000000000e+04	6.292000000000000000e+03	9.306000000000000000e+03	3.741800000000000000e+04
6.450000000000770228e+01	4.669900000000000000e+04	6.273000000000000000e+03	9.294000000000000000e+03	3.773400000000000000e+04
6.460000000000769660e+01	4.640300000000000000e+04	6.269000000000000000e+03	9.288000000000000000e+03	3.804000000000000000e+04
6.470000000000769091e+01	4.613800000000000000e+04	6.192000000000000000e+03	9.308000000000000000e+03	3.836200000000000000e+04
6.480000000000768523e+01	4.583100000000000000e+04	6.176000000000000000e+03	9.335000000000000000e+03	3.865800000000000000e+04
6.490000000000767955e+01	4.551800000000000000e+04	6.140000000000000000e+03	9.372000000000000000e+03	3.897000000000000000e+04
6.500000000000767386e+01	4.522400000000000000e+04	6.097000000000000000e+03	9.400000000000000000e+03	3.927900000000000000e+04
6.510000000000766818e+01	4.493200000000000000e+04	6.091000000000000000e+03	9.408000000000000000e+03	3.956900000000000000e+04
6.520000000000766249e+01	4.462500000000000000e+04	6.085000000000000000e+03	9.412000000000000000e+03	3.987800000000000000e+04
6.530000000000765681e+01	4.433800000000000000e+04	6.058000000000000000e+03	9.412000000000000000e+03	4.019200000000000000e+04
6.540000000000765112e+01	4.402900000000000000e+04	6.059000000000000000e+03	9.438000000000000000e+03	4.047400000000000000e+04
6.550000000000764544e+01	4.376500000000000000e+04	6.029000000000000000e+03	9.441000000000000000e+03	4.076500000000000000e+04
6.560000000000763976e+01	4.352000000000000000e+04	5.980000000000000000e+03	9.432000000000000000e+03	4.106800000000000000e+04
6.570000000000763407e+01	4.322100000000000000e+04	5.962000000000000000e+03	9.460000000000000000e+03	4.135700000000000000e+04
6.580000000000762839e+01	4.292200000000000000e+04	5.982000000000000000e+03	9.432000000000000000e+03	4.166400000000000000e+04
6.590000000000762270e+01	4.262800000000000000e+04	5.995000000000000000e+03	9.397000000000000000e+03	4.198000000000000000e+04
6.600000000000761702e+01	4.231800000000000000e+04	5.994000000000000000e+03	9.404000000000000000e+03	4.228400000000000000e+04
6.610000000000761133e+01	4.206000000000000000e+04	5.959000000000000000e+03	9.389000000000000000e+03	4.259200000000000000e+04
6.620000000000760565e+01	4.180600000000000000e+04	5.922000000000000000e+03	9.357000000000000000e+03	4.291500000000000000e+04
6.630000000000759997e+01	4.156600000000000000e+04	5.903000000000000000e+03	9.297000000000000000e+03	4.323400000000000000e+04
6.640000000000759428e+01	4.132100000000000000e+04	5.868000000000000000e+03	9.258000000000000000e+03	4.355300000000000000e+04
6.650000000000758860e+01	4.107300000000000000e+04	5.857000000000000000e+03	9.214000000000000000e+03	4.385600000000000000e+04
6.660000000000758291e+01	4.080100000000000000e+04	5.826000000000000000e+03	9.202000000000000000e+03	4.417100000000000000e+04
6.670000000000757723e+01	4.052800000000000000e+04	5.803000000000000000e+03	9.175000000000000000e+03	4.449400000000000000e+04
6.680000000000757154e+01	4.026300000000000000e+04	5.781000000000000000e+03	9.162000000000000000e+03	4.479400000000000000e+04
6.690000000000756586e+01	4.001700000000000000e+04	5.739000000000000000e+03	9.164000000000000000e+03	4.508000000000000000e+04
6.700000000000756017e+01	3.977600000000000000e+04	5.692000000000000000e+03	9.172000000000000000e+03	4.536000000000000000e+04
6.710000000000755449e+01	3.949500000000000000e+04	5.698000000000000000e+03	9.197000000000000000e+03	4.561000000000000000e+04
6.720000000000754881e+01	3.925800000000000000e+04	5.635000000000000000e+03	9.195000000000000000e+03	4.591200000000000000e+04
6.730000000000754312e+01	3.902100000000000000e+04	5.602000000000000000e+03	9.160000000000000000e+03	4.621700000000000000e+04
6.740000000000753744e+01	3.877100000000000000e+04	5.590000000000000000e+03	9.108000000000000000e+03	4.653100000000000000e+04
6.750000000000753175e+01	3.853900000000000000e+04	5.544000000000000000e+03	9.078000000000000000e+03	4.683900000000000000e+04
6.760000000000752607e+01	3.828900000000000000e+04	5.555000000000000000e+03	9.011000000000000000e+03	4.714500000000000000e+04
6.770000000000752038e+01	3.807200000000000000e+04	5.487000000000000000e+03	8.998000000000000000e+03	4.744300000000000000e+04
6.780000000000751470e+01	3.781900000000000000e+04	5.481000000000000000e+03	8.935000000000000000e+03	4.776500000000000000e+04
6.790000000000750902e+01	3.761800000000000000e+04	5.411000000000000000e+03	8.929000000000000000e+03	4.804200000000000000e+04
6.800000000000750333e+01	3.736700000000000000e+04	5.376000000000000000e+03	8.935000000000000000e+03	4.832200000000000000e+04
6.810000000000749765e+01	3.713800000000000000e+04	5.306000000000000000e+03	8.941000000000000000e+03	4.861500000000000000e+04
6.820000000000749196e+01	3.692300000000000000e+04	5.255000000000000000e+03	8.916000000000000000e+03	4.890600000000000000e+04
6.830000000000748628e+01	3.671000000000000000e+04	5.207000000000000000e+03	8.856000000000000000e+03	4.922700000000000000e+04
6.840000000000748059e+01	3.649900000000000000e+04	5.183000000000000000e+03	8.805000000000000000e+03	4.951300000000000000e+04
6.850000000000747491e+01	3.630700000000000000e+04	5.133000000000000000e+03	8.730000000000000000e+03	4.983000000000000000e+04
6.860000000000746923e+01	3.611100000000000000e+04	5.074000000000000000e+03	8.679000000000000000e+03	5.013600000000000000e+04
6.870000000000746354e+01	3.589900000000000000e+04	5.007000000000000000e+03	8.664000000000000000e+03	5.043000000000000000e+04
6.880000000000745786e+01	3.568700000000000000e+04	4.975000000000000000e+03	8.592000000000000000e+03	5.074600000000000000e+04
6.890000000000745217e+01	3.549400000000000000e+04	4.917000000000000000e+03	8.560000000000000000e+03	5.102900000000000000e+04
6.900000000000744649e+01	3.530800000000000000e+04	4.879000000000000000e+03	8.512000000000000000e+03	5.130100000000000000e+04
6.910000000000744080e+01	3.515000000000000000e+04	4.805000000000000000e+03	8.429000000000000000e+03	5.161600000000000000e+04
6.920000000000743512e+01	3.493300000000000000e+04	4.766000000000000000e+03	8.414000000000000000e+03	5.188700000000000000e+04
6.930000000000742943e+01	3.475100000000000000e+04	4.714000000000000000e+03	8.352000000000000000e+03	5.218300000000000000e+04
