window	n	s	window_end	n_recovered_in_win	clade
3	1.0	0.0	35.0	64.0	0
5	3.0	5.0	55.0	380.0	0
6	4.0	10.0	65.0	859.0	0
7	17.0	30.0	75.0	2280.0	0
8	32.0	63.0	85.0	5586.0	0
9	106.0	199.0	95.0	11655.0	0
10	118.0	254.0	105.0	15832.0	0
11	104.0	248.0	115.0	13511.0	0
12	60.0	177.0	125.0	7628.0	0
13	35.0	130.0	135.0	3423.0	0
14	11.0	48.0	145.0	1438.0	0
15	6.0	24.0	155.0	581.0	0
16	3.0	15.0	165.0	211.0	0
