n_iter	R0	timestart	llh
0.0	1.0	36.0	-inf
0.0	1.0	34.0	-inf
0.0	1.0	32.0	-inf
0.0	1.0	30.0	-inf
0.0	1.0	28.0	-inf
0.0	1.0	26.0	-24.43102734734419
0.0	1.0	24.0	-32.38139753623031
0.0	1.0	22.0	-inf
0.0	1.0	20.0	-23.723807722890246
0.0	1.0	18.0	-19.837188207268426
0.0	1.0	16.0	-20.00396472084966
0.0	1.0	14.0	-18.095849199246178
0.0	1.0	12.0	-17.93585907457968
0.0	1.0	10.0	-17.25411854438436
0.0	1.0	8.0	-17.27862513675691
0.0	1.0	6.0	-16.571764397204404
0.0	1.0	4.0	-16.804925544956646
0.0	1.0	2.0	-16.351853671199564
0.0	1.0	0.0	-16.643437160016283
0.0	1.0	-2.0	-17.300504891473338
0.0	1.0	-4.0	-16.103835806365254
0.0	1.0	-6.0	-16.838491588057323
0.0	1.0	-8.0	-16.78992526175295
0.0	1.0	-10.0	-16.028849683077905
0.0	1.0	-12.0	-15.674697489661849
0.0	1.0	-14.0	-15.719024970772502
0.0	1.0	-16.0	-16.146759402213636
0.0	1.0	-18.0	-16.023897930068163
0.0	1.0	-20.0	-15.747669910619772
0.0	1.0	-22.0	-15.684258776173959
0.0	1.0	-24.0	-16.358485008038716
0.0	1.0	-26.0	-15.69045786240332
0.0	1.0	-28.0	-15.926536953353843
0.0	1.0	-30.0	-15.840691854532402
0.0	1.0	-32.0	-16.204648198050506
0.0	1.0	-34.0	-15.674248447687905
0.0	1.0	-36.0	-16.1512156532022
0.0	1.0	-38.0	-15.921903706810323
0.0	1.0	-40.0	-15.735085592363506
0.0	1.0	-42.0	-16.74482876643126
0.0	1.0	-44.0	-16.418884044225692
0.0	1.0	-46.0	-16.02124952148252
0.0	1.0	-48.0	-15.87745195950548
0.0	1.0	-50.0	-16.618123490768703
0.0	1.2	36.0	-inf
0.0	1.2	34.0	-inf
0.0	1.2	32.0	-inf
0.0	1.2	30.0	-inf
0.0	1.2	28.0	-inf
0.0	1.2	26.0	-39.21891462811262
0.0	1.2	24.0	-25.817618564173216
0.0	1.2	22.0	-18.10847820947756
0.0	1.2	20.0	-17.259741855935527
0.0	1.2	18.0	-16.918157332196728
0.0	1.2	16.0	-16.94280618549268
0.0	1.2	14.0	-16.438659860139747
0.0	1.2	12.0	-18.24925101210622
0.0	1.2	10.0	-15.624376325782261
0.0	1.2	8.0	-14.8741094230133
0.0	1.2	6.0	-14.913028601226538
0.0	1.2	4.0	-14.92960399372047
0.0	1.2	2.0	-14.830055159854808
0.0	1.2	0.0	-14.708850919742467
0.0	1.2	-2.0	-14.649439493878887
0.0	1.2	-4.0	-14.669106352474069
0.0	1.2	-6.0	-14.495456493068886
0.0	1.2	-8.0	-14.570274215821149
0.0	1.2	-10.0	-14.739578812448144
0.0	1.2	-12.0	-14.505857009413377
0.0	1.2	-14.0	-15.511973504105102
0.0	1.2	-16.0	-14.629000389842748
0.0	1.2	-18.0	-15.075111959268646
0.0	1.2	-20.0	-14.847718201815798
0.0	1.2	-22.0	-14.987425120734471
0.0	1.2	-24.0	-16.363520022255663
0.0	1.2	-26.0	-14.948167436342203
0.0	1.2	-28.0	-15.210423042213495
0.0	1.2	-30.0	-15.412332640368504
0.0	1.2	-32.0	-15.498190316236327
0.0	1.2	-34.0	-15.935301722709145
0.0	1.2	-36.0	-15.500076967912735
0.0	1.2	-38.0	-15.649169090320179
0.0	1.2	-40.0	-14.464937846912498
0.0	1.2	-42.0	-16.178725154083956
0.0	1.2	-44.0	-15.34214622840512
0.0	1.2	-46.0	-15.831067195405097
0.0	1.2	-48.0	-15.887927189948494
0.0	1.2	-50.0	-15.985044635281355
0.0	1.4	36.0	-inf
0.0	1.4	34.0	-inf
0.0	1.4	32.0	-inf
0.0	1.4	30.0	-inf
0.0	1.4	28.0	-inf
0.0	1.4	26.0	-38.7272803795585
0.0	1.4	24.0	-19.870131856175476
0.0	1.4	22.0	-16.102603246041898
0.0	1.4	20.0	-16.19095590908011
0.0	1.4	18.0	-16.21090643146188
0.0	1.4	16.0	-15.855361358554568
0.0	1.4	14.0	-14.907975623272478
0.0	1.4	12.0	-14.813388558810466
0.0	1.4	10.0	-14.26848991129986
0.0	1.4	8.0	-13.989422568864438
0.0	1.4	6.0	-14.11122942824631
0.0	1.4	4.0	-13.72760943661427
0.0	1.4	2.0	-14.366197424226888
0.0	1.4	0.0	-14.070393777143487
0.0	1.4	-2.0	-14.300434208564512
0.0	1.4	-4.0	-14.394968078986935
0.0	1.4	-6.0	-14.554167176993001
0.0	1.4	-8.0	-14.803330666354123
0.0	1.4	-10.0	-14.471676054021508
0.0	1.4	-12.0	-14.947464556675053
0.0	1.4	-14.0	-15.095395099957798
0.0	1.4	-16.0	-15.175435156805836
0.0	1.4	-18.0	-15.509291484168935
0.0	1.4	-20.0	-14.9572349682438
0.0	1.4	-22.0	-15.735773941577033
0.0	1.4	-24.0	-15.307015270613013
0.0	1.4	-26.0	-16.655912839166454
