n_iter	R0	timestart	llh
0.0	1.1	36.0	-inf
0.0	1.1	34.0	-inf
0.0	1.1	32.0	-inf
0.0	1.1	30.0	-inf
0.0	1.1	28.0	-25.063487742902065
0.0	1.1	26.0	-37.42103248516956
0.0	1.1	24.0	-24.88978870352657
0.0	1.1	22.0	-21.909042657308106
0.0	1.1	20.0	-20.11203864317649
0.0	1.1	18.0	-18.803457488426695
0.0	1.1	16.0	-17.644532989310143
0.0	1.1	14.0	-18.216750579199026
0.0	1.1	12.0	-15.760019527431002
0.0	1.1	10.0	-16.192093558742094
0.0	1.1	8.0	-15.665689354512644
0.0	1.1	6.0	-15.740947939988388
0.0	1.1	4.0	-15.438175504409575
0.0	1.1	2.0	-14.675030559972745
0.0	1.1	0.0	-15.393525188529939
0.0	1.1	-2.0	-15.12446185008817
0.0	1.1	-4.0	-14.652788246616613
0.0	1.1	-6.0	-15.324852729890711
0.0	1.1	-8.0	-14.978530422794691
0.0	1.1	-10.0	-15.946849055253947
0.0	1.1	-12.0	-15.316798272152239
0.0	1.1	-14.0	-15.299097777481528
0.0	1.1	-16.0	-15.093615320877374
0.0	1.1	-18.0	-15.086184468629982
0.0	1.1	-20.0	-15.096928230863687
0.0	1.1	-22.0	-14.942800243234522
0.0	1.1	-24.0	-14.943017672433143
0.0	1.1	-26.0	-15.871050316125245
0.0	1.1	-28.0	-15.603458740251915
0.0	1.1	-30.0	-15.307918555504962
0.0	1.1	-32.0	-14.92213263762754
0.0	1.1	-34.0	-15.661224572584995
0.0	1.1	-36.0	-15.069847122289463
0.0	1.1	-38.0	-15.415478650248009
0.0	1.1	-40.0	-15.662605645428387
0.0	1.1	-42.0	-15.818365677901577
0.0	1.1	-44.0	-15.49956369277928
0.0	1.1	-46.0	-15.323840146940945
0.0	1.1	-48.0	-15.540253413826607
0.0	1.1	-50.0	-15.626589389722938
0.0	1.3	36.0	-inf
0.0	1.3	34.0	-inf
0.0	1.3	32.0	-inf
0.0	1.3	30.0	-inf
0.0	1.3	28.0	-inf
0.0	1.3	26.0	-24.70728188849617
0.0	1.3	24.0	-20.313995762361422
0.0	1.3	22.0	-19.67019884603605
0.0	1.3	20.0	-17.708655848139085
0.0	1.3	18.0	-16.27813221763066
0.0	1.3	16.0	-15.640286834804245
0.0	1.3	14.0	-15.05361973497391
0.0	1.3	12.0	-15.050006445846645
0.0	1.3	10.0	-14.478408921401432
0.0	1.3	8.0	-14.369413353510517
0.0	1.3	6.0	-14.425372554076581
0.0	1.3	4.0	-14.681237371221494
0.0	1.3	2.0	-14.208726657152237
0.0	1.3	0.0	-14.386874427309277
0.0	1.3	-2.0	-14.581189215240858
0.0	1.3	-4.0	-14.506930287304026
0.0	1.3	-6.0	-14.582724030547004
0.0	1.3	-8.0	-14.66651861351658
0.0	1.3	-10.0	-14.783076740401246
0.0	1.3	-12.0	-15.005476372055943
0.0	1.3	-14.0	-15.649461227876845
0.0	1.3	-16.0	-14.999239844125313
0.0	1.3	-18.0	-14.694238226020575
0.0	1.3	-20.0	-15.034850331381003
0.0	1.3	-22.0	-15.060722764710395
0.0	1.3	-24.0	-15.341746675758618
0.0	1.3	-26.0	-15.392225809828826
0.0	1.3	-28.0	-15.525450414269
0.0	1.3	-30.0	-15.335637780178486
0.0	1.3	-32.0	-15.550566343692335
0.0	1.3	-34.0	-15.148370537457598
0.0	1.3	-36.0	-15.496082430800989
0.0	1.3	-38.0	-16.399753127924384
0.0	1.3	-40.0	-15.198297234814147
0.0	1.3	-42.0	-17.275478036215432
0.0	1.3	-44.0	-16.27120895119313
0.0	1.3	-46.0	-15.979331195522043
0.0	1.3	-48.0	-16.357090760076886
0.0	1.3	-50.0	-16.72410904521742
0.0	1.5	36.0	-inf
0.0	1.5	34.0	-inf
0.0	1.5	32.0	-inf
0.0	1.5	30.0	-inf
0.0	1.5	28.0	-20.033618752312922
0.0	1.5	26.0	-18.262861413585153
0.0	1.5	24.0	-18.22484860470236
0.0	1.5	22.0	-16.15517953358388
0.0	1.5	20.0	-16.067852643784274
0.0	1.5	18.0	-15.54208077177168
0.0	1.5	16.0	-14.771177966228116
0.0	1.5	14.0	-14.4328390141583
0.0	1.5	12.0	-14.247856076217257
0.0	1.5	10.0	-13.792840823654153
0.0	1.5	8.0	-13.922632053529593
0.0	1.5	6.0	-14.033807986148535
0.0	1.5	4.0	-14.169447453604882
0.0	1.5	2.0	-14.04419767800917
0.0	1.5	0.0	-14.454824879931621
0.0	1.5	-2.0	-14.41098776907366
0.0	1.5	-4.0	-14.49673178881841
0.0	1.5	-6.0	-14.37602587774912
0.0	1.5	-8.0	-14.649351891894916
0.0	1.5	-10.0	-15.035915590002556
0.0	1.5	-12.0	-14.75686404270849
0.0	1.5	-14.0	-15.817676201073002
0.0	1.5	-16.0	-15.997481754837754
0.0	1.5	-18.0	-15.42998760477964
0.0	1.5	-20.0	-17.001259464032174
0.0	1.5	-22.0	-16.912835499985405
0.0	1.5	-24.0	-16.036204397942612
0.0	1.5	-26.0	-16.200986793240176
0.0	1.5	-28.0	-17.366573218550677
0.0	1.5	-30.0	-15.886312170585818
0.0	1.5	-32.0	-17.1475729356159
0.0	1.5	-34.0	-23.63417783913929
0.0	1.5	-36.0	-17.155401645911063
0.0	1.5	-38.0	-35.82945016407739
0.0	1.5	-40.0	-34.935886386957165
0.0	1.5	-42.0	-16.889571228519333
0.0	1.5	-44.0	-25.250867896259216
0.0	1.5	-46.0	-22.75103318545314
0.0	1.5	-48.0	-28.288498229851015
0.0	1.5	-50.0	-16.864796401651873
0.0	1.7	36.0	-inf
0.0	1.7	34.0	-inf
0.0	1.7	32.0	-inf
0.0	1.7	30.0	-inf
0.0	1.7	28.0	-19.273011455105074
0.0	1.7	26.0	-17.239834049505646
0.0	1.7	24.0	-16.190283896021782
0.0	1.7	22.0	-15.46561833335813
0.0	1.7	20.0	-15.110648857712775
0.0	1.7	18.0	-14.324061846930437
0.0	1.7	16.0	-13.619372208259833
0.0	1.7	14.0	-14.338044306066266
0.0	1.7	12.0	-14.009699444459258
0.0	1.7	10.0	-13.785129778972616
0.0	1.7	8.0	-14.008621253793866
0.0	1.7	6.0	-14.069683596618228
0.0	1.7	4.0	-14.232235723058153
0.0	1.7	2.0	-14.628151852108392
0.0	1.7	0.0	-14.966070375219195
0.0	1.7	-2.0	-14.1950954322164
0.0	1.7	-4.0	-14.434094536612195
0.0	1.7	-6.0	-15.64618486271898
0.0	1.7	-8.0	-15.10672342608566
0.0	1.7	-10.0	-15.151001843322362
0.0	1.7	-12.0	-16.054249679838115
0.0	1.7	-14.0	-17.467123556485458
0.0	1.7	-16.0	-16.594545976842713
0.0	1.7	-18.0	-16.390775147538978
0.0	1.7	-20.0	-16.414286755452423
0.0	1.7	-22.0	-31.91708255631246
0.0	1.7	-24.0	-15.771712576013297
0.0	1.7	-26.0	-20.562206702810048
0.0	1.7	-28.0	-43.55512860240207
0.0	1.7	-30.0	-26.11960169549256
0.0	1.7	-32.0	-31.79601145591659
0.0	1.7	-34.0	-17.46161123921591
0.0	1.7	-36.0	-17.869581687500936
0.0	1.7	-38.0	-21.812273532762212
0.0	1.7	-40.0	-47.262172926216834
0.0	1.7	-42.0	-79.4075546936687
0.0	1.7	-44.0	-61.17460150428062
0.0	1.7	-46.0	-90.62960677833723
0.0	1.7	-48.0	-94.29873968367954
0.0	1.7	-50.0	-112.40126561441804
0.0	1.9	36.0	-inf
0.0	1.9	34.0	-inf
0.0	1.9	32.0	-inf
0.0	1.9	30.0	-22.88713136909951
0.0	1.9	28.0	-21.40874771239129
0.0	1.9	26.0	-16.839510457496978
0.0	1.9	24.0	-15.443311720355867
0.0	1.9	22.0	-14.646540926599855
0.0	1.9	20.0	-14.406838289766734
0.0	1.9	18.0	-14.485172544995363
0.0	1.9	16.0	-13.752923280655144
0.0	1.9	14.0	-14.025133052234144
0.0	1.9	12.0	-13.87396325205916
0.0	1.9	10.0	-13.725553620827226
0.0	1.9	8.0	-14.635006638521581
0.0	1.9	6.0	-14.374643149055645
0.0	1.9	4.0	-14.0316600255357
0.0	1.9	2.0	-15.208051987731436
0.0	1.9	0.0	-15.30438349254922
0.0	1.9	-2.0	-16.08019321183869
0.0	1.9	-4.0	-15.295406621073267
0.0	1.9	-6.0	-16.15410050094125
0.0	1.9	-8.0	-16.145023168013548
0.0	1.9	-10.0	-16.472500303442096
0.0	1.9	-12.0	-16.749774748426095
0.0	1.9	-14.0	-16.57669420245363
0.0	1.9	-16.0	-16.487446387766802
0.0	1.9	-18.0	-21.176423085919772
0.0	1.9	-20.0	-24.735349014037645
0.0	1.9	-22.0	-47.33523092442319
0.0	1.9	-24.0	-43.49304817245988
0.0	1.9	-26.0	-31.603171617121156
0.0	1.9	-28.0	-31.523995793856688
0.0	1.9	-30.0	-19.6323082772577
0.0	1.9	-32.0	-59.35418363031347
0.0	1.9	-34.0	-70.46803758591561
0.0	1.9	-36.0	-97.47099838935343
0.0	1.9	-38.0	-74.43468710598971
0.0	1.9	-40.0	-71.56857998407189
0.0	1.9	-42.0	-90.85853616275378
0.0	1.9	-44.0	-115.91194758511834
0.0	1.9	-46.0	-96.02820821821359
0.0	1.9	-48.0	-114.31038666084882
0.0	1.9	-50.0	-136.43263258102843
0.0	2.0999999999999996	36.0	-inf
0.0	2.0999999999999996	34.0	-inf
0.0	2.0999999999999996	32.0	-inf
0.0	2.0999999999999996	30.0	-inf
0.0	2.0999999999999996	28.0	-19.12632033025088
0.0	2.0999999999999996	26.0	-15.979624576570309
0.0	2.0999999999999996	24.0	-14.625522101835484
0.0	2.0999999999999996	22.0	-14.319734397830153
0.0	2.0999999999999996	20.0	-13.748739142061149
0.0	2.0999999999999996	18.0	-13.997185347301006
0.0	2.0999999999999996	16.0	-13.777529819595465
0.0	2.0999999999999996	14.0	-14.039225907941798
0.0	2.0999999999999996	12.0	-14.21263085632367
0.0	2.0999999999999996	10.0	-14.334805059946268
0.0	2.0999999999999996	8.0	-14.828008798044287
0.0	2.0999999999999996	6.0	-15.905678357242849
0.0	2.0999999999999996	4.0	-15.516957930975595
0.0	2.0999999999999996	2.0	-14.932875762334854
0.0	2.0999999999999996	0.0	-17.090076003592543
0.0	2.0999999999999996	-2.0	-16.02635998310361
0.0	2.0999999999999996	-4.0	-17.369938431048944
0.0	2.0999999999999996	-6.0	-16.566314522853357
0.0	2.0999999999999996	-8.0	-18.042395679537737
0.0	2.0999999999999996	-10.0	-19.792467557893843
0.0	2.0999999999999996	-12.0	-17.47634448400576
0.0	2.0999999999999996	-14.0	-17.604159467702267
0.0	2.0999999999999996	-16.0	-25.818333788834124
0.0	2.0999999999999996	-18.0	-17.50638292880107
0.0	2.0999999999999996	-20.0	-24.81574994265666
0.0	2.0999999999999996	-22.0	-53.325714117106855
0.0	2.0999999999999996	-24.0	-70.85892361785754
0.0	2.0999999999999996	-26.0	-44.2558531802866
0.0	2.0999999999999996	-28.0	-49.79918600854028
0.0	2.0999999999999996	-30.0	-74.25310167010718
0.0	2.0999999999999996	-32.0	-73.16929180193821
0.0	2.0999999999999996	-34.0	-49.25388882536164
0.0	2.0999999999999996	-36.0	-111.5140269050837
0.0	2.0999999999999996	-38.0	-104.11957632896345
0.0	2.0999999999999996	-40.0	-102.5287915548743
0.0	2.0999999999999996	-42.0	-121.51649762988664
0.0	2.0999999999999996	-44.0	-115.3572657353805
0.0	2.0999999999999996	-46.0	-131.98169923648783
0.0	2.0999999999999996	-48.0	-18.815915075231377
0.0	2.0999999999999996	-50.0	-137.4531769270486
0.0	2.3	36.0	-inf
0.0	2.3	34.0	-inf
0.0	2.3	32.0	-inf
0.0	2.3	30.0	-inf
0.0	2.3	28.0	-18.363230859692806
0.0	2.3	26.0	-15.779025275681201
0.0	2.3	24.0	-14.674641038057398
0.0	2.3	22.0	-14.366934856302773
0.0	2.3	20.0	-13.82640076161954
0.0	2.3	18.0	-14.16705793685493
0.0	2.3	16.0	-14.17748081205767
0.0	2.3	14.0	-14.2775447753777
0.0	2.3	12.0	-15.179495798802101
0.0	2.3	10.0	-14.877975760747738
0.0	2.3	8.0	-15.24297762892507
0.0	2.3	6.0	-16.124555120360743
0.0	2.3	4.0	-16.70907834473707
0.0	2.3	2.0	-17.209886772578272
0.0	2.3	0.0	-19.351646380136273
0.0	2.3	-2.0	-17.036404595501825
0.0	2.3	-4.0	-19.061969707700722
0.0	2.3	-6.0	-17.705151014017773
0.0	2.3	-8.0	-17.0484827303588
0.0	2.3	-10.0	-29.676406594940083
0.0	2.3	-12.0	-35.60438439514276
0.0	2.3	-14.0	-38.06626075382999
0.0	2.3	-16.0	-45.88772954755237
0.0	2.3	-18.0	-48.49073181737492
0.0	2.3	-20.0	-63.76913137941307
0.0	2.3	-22.0	-62.410125878996055
0.0	2.3	-24.0	-84.37850504796009
0.0	2.3	-26.0	-67.3270637802105
0.0	2.3	-28.0	-51.17482248914247
0.0	2.3	-30.0	-96.14970831164175
0.0	2.3	-32.0	-108.84326885352766
0.0	2.3	-34.0	-57.22694339171627
0.0	2.3	-36.0	-95.41958566100497
0.0	2.3	-38.0	-101.20674353394779
0.0	2.3	-40.0	-111.0981459030371
0.0	2.3	-42.0	-108.00711096722942
0.0	2.3	-44.0	-104.42864796281657
0.0	2.3	-46.0	-103.54897901620039
0.0	2.3	-48.0	-105.98159287664006
0.0	2.3	-50.0	-inf
0.0	2.5	36.0	-inf
0.0	2.5	34.0	-inf
0.0	2.5	32.0	-inf
0.0	2.5	30.0	-21.56407916639937
0.0	2.5	28.0	-16.767778498803253
0.0	2.5	26.0	-15.300301410576294
0.0	2.5	24.0	-14.687977424484576
0.0	2.5	22.0	-14.106224994417508
0.0	2.5	20.0	-14.328028906748349
0.0	2.5	18.0	-14.203873767396919
0.0	2.5	16.0	-14.215988361450274
0.0	2.5	14.0	-14.8499156267713
0.0	2.5	12.0	-15.69530461777034
0.0	2.5	10.0	-15.33556757605355
0.0	2.5	8.0	-15.696558180374588
0.0	2.5	6.0	-16.750971264308347
0.0	2.5	4.0	-17.25543728316742
0.0	2.5	2.0	-16.61794757696245
0.0	2.5	0.0	-18.127906974477717
0.0	2.5	-2.0	-19.03220034842134
0.0	2.5	-4.0	-20.251973401055917
0.0	2.5	-6.0	-21.137469238068505
0.0	2.5	-8.0	-39.10678346377264
0.0	2.5	-10.0	-17.82796687099088
0.0	2.5	-12.0	-29.26879927274254
0.0	2.5	-14.0	-60.470441732690844
0.0	2.5	-16.0	-46.16621206904287
0.0	2.5	-18.0	-53.24824136948784
0.0	2.5	-20.0	-74.25495577678868
0.0	2.5	-22.0	-67.30225120831471
0.0	2.5	-24.0	-82.38132808664423
0.0	2.5	-26.0	-75.57123831616413
0.0	2.5	-28.0	-79.0973329664766
0.0	2.5	-30.0	-98.23499222166576
0.0	2.5	-32.0	-84.73706492257853
0.0	2.5	-34.0	-105.99303756702817
0.0	2.5	-36.0	-96.07303310139034
0.0	2.5	-38.0	-102.50574069740043
0.0	2.5	-40.0	-88.9379230542197
0.0	2.5	-42.0	-99.95047925141853
0.0	2.5	-44.0	-86.55420320695768
0.0	2.5	-46.0	-inf
0.0	2.5	-48.0	-inf
0.0	2.5	-50.0	-82.76461840397678
0.0	2.6999999999999997	36.0	-inf
0.0	2.6999999999999997	34.0	-inf
0.0	2.6999999999999997	32.0	-inf
0.0	2.6999999999999997	30.0	-20.58036470677244
0.0	2.6999999999999997	28.0	-16.3364506345145
0.0	2.6999999999999997	26.0	-14.96435207550423
0.0	2.6999999999999997	24.0	-14.414948015070571
0.0	2.6999999999999997	22.0	-14.23182677986317
0.0	2.6999999999999997	20.0	-14.24456798576349
0.0	2.6999999999999997	18.0	-14.44209962330614
0.0	2.6999999999999997	16.0	-14.820103152293731
0.0	2.6999999999999997	14.0	-15.422793110520608
0.0	2.6999999999999997	12.0	-16.07450535896513
0.0	2.6999999999999997	10.0	-16.629823461534027
0.0	2.6999999999999997	8.0	-16.309353632166122
0.0	2.6999999999999997	6.0	-16.965811384406617
0.0	2.6999999999999997	4.0	-16.709238760650326
0.0	2.6999999999999997	2.0	-25.25641281179988
0.0	2.6999999999999997	0.0	-16.523717776797522
0.0	2.6999999999999997	-2.0	-22.9768880802199
0.0	2.6999999999999997	-4.0	-21.0702378384838
0.0	2.6999999999999997	-6.0	-44.757179852369966
0.0	2.6999999999999997	-8.0	-47.24193632553874
0.0	2.6999999999999997	-10.0	-27.6951889111114
0.0	2.6999999999999997	-12.0	-68.12410750429657
0.0	2.6999999999999997	-14.0	-59.18436209662926
0.0	2.6999999999999997	-16.0	-74.28636520557365
0.0	2.6999999999999997	-18.0	-60.97219821817811
0.0	2.6999999999999997	-20.0	-73.5471825431998
0.0	2.6999999999999997	-22.0	-62.55294834489432
0.0	2.6999999999999997	-24.0	-84.69322747045081
0.0	2.6999999999999997	-26.0	-79.48001241255719
0.0	2.6999999999999997	-28.0	-79.09214427472307
0.0	2.6999999999999997	-30.0	-82.48236180109345
0.0	2.6999999999999997	-32.0	-91.45791885149335
0.0	2.6999999999999997	-34.0	-86.54230416401106
0.0	2.6999999999999997	-36.0	-80.42215257079036
0.0	2.6999999999999997	-38.0	-79.55667500959771
0.0	2.6999999999999997	-40.0	-99.34707644932858
0.0	2.6999999999999997	-42.0	-83.90019889508046
0.0	2.6999999999999997	-44.0	-inf
0.0	2.6999999999999997	-46.0	-inf
0.0	2.6999999999999997	-48.0	-inf
0.0	2.6999999999999997	-50.0	-inf
0.0	2.8999999999999995	36.0	-inf
0.0	2.8999999999999995	34.0	-inf
0.0	2.8999999999999995	32.0	-inf
0.0	2.8999999999999995	30.0	-19.81747211650403
0.0	2.8999999999999995	28.0	-15.97295123348161
0.0	2.8999999999999995	26.0	-14.934627815986387
0.0	2.8999999999999995	24.0	-14.365297446288535
0.0	2.8999999999999995	22.0	-14.151011989032064
0.0	2.8999999999999995	20.0	-14.819982273084594
0.0	2.8999999999999995	18.0	-14.730809854233629
0.0	2.8999999999999995	16.0	-15.470377039328671
0.0	2.8999999999999995	14.0	-16.980287035857383
0.0	2.8999999999999995	12.0	-16.723836086539574
0.0	2.8999999999999995	10.0	-16.844148442242478
0.0	2.8999999999999995	8.0	-16.877171002051234
0.0	2.8999999999999995	6.0	-19.42191894189828
0.0	2.8999999999999995	4.0	-31.449634116192016
0.0	2.8999999999999995	2.0	-28.38478197296496
0.0	2.8999999999999995	0.0	-27.130119501845595
0.0	2.8999999999999995	-2.0	-39.052416896699555
0.0	2.8999999999999995	-4.0	-19.722826650877327
0.0	2.8999999999999995	-6.0	-48.12671781286822
0.0	2.8999999999999995	-8.0	-46.83593486286526
0.0	2.8999999999999995	-10.0	-41.41418977703488
