n_iter	R0	timestart	llh
0.0	4.699999999999999	-28.0	-inf
0.0	4.699999999999999	-30.0	-inf
0.0	4.699999999999999	-32.0	-inf
0.0	4.699999999999999	-34.0	-inf
0.0	4.699999999999999	-36.0	-inf
0.0	4.699999999999999	-38.0	-inf
0.0	4.699999999999999	-40.0	-inf
0.0	4.699999999999999	-42.0	-inf
0.0	4.699999999999999	-44.0	-inf
0.0	4.699999999999999	-46.0	-inf
0.0	4.699999999999999	-48.0	-inf
0.0	4.699999999999999	-50.0	-inf
0.0	4.899999999999999	36.0	-inf
0.0	4.899999999999999	34.0	-inf
0.0	4.899999999999999	32.0	-inf
0.0	4.899999999999999	30.0	-16.681669542738316
0.0	4.899999999999999	28.0	-15.954704758730301
0.0	4.899999999999999	26.0	-16.132863220472032
0.0	4.899999999999999	24.0	-16.508350275759614
0.0	4.899999999999999	22.0	-18.0623099050729
0.0	4.899999999999999	20.0	-18.771803026525376
0.0	4.899999999999999	18.0	-19.849079758837
0.0	4.899999999999999	16.0	-20.58640038512901
0.0	4.899999999999999	14.0	-24.726784876364135
0.0	4.899999999999999	12.0	-27.856915566897968
0.0	4.899999999999999	10.0	-28.41231692922885
0.0	4.899999999999999	8.0	-38.64877836740716
0.0	4.899999999999999	6.0	-22.181277961920426
0.0	4.899999999999999	4.0	-38.19029995692989
0.0	4.899999999999999	2.0	-42.562187091205175
0.0	4.899999999999999	0.0	-41.03028128141273
0.0	4.899999999999999	-2.0	-43.27317248934223
0.0	4.899999999999999	-4.0	-44.190733740005285
0.0	4.899999999999999	-6.0	-41.860144001382906
0.0	4.899999999999999	-8.0	-51.99334366240085
0.0	4.899999999999999	-10.0	-41.08454096421223
0.0	4.899999999999999	-12.0	-45.7630883480197
0.0	4.899999999999999	-14.0	-47.36902890681527
0.0	4.899999999999999	-16.0	-46.64050489751358
0.0	4.899999999999999	-18.0	-inf
0.0	4.899999999999999	-20.0	-inf
0.0	4.899999999999999	-22.0	-inf
0.0	4.899999999999999	-24.0	-inf
0.0	4.899999999999999	-26.0	-inf
0.0	4.899999999999999	-28.0	-inf
0.0	4.899999999999999	-30.0	-inf
0.0	4.899999999999999	-32.0	-inf
0.0	4.899999999999999	-34.0	-inf
0.0	4.899999999999999	-36.0	-inf
0.0	4.899999999999999	-38.0	-inf
0.0	4.899999999999999	-40.0	-inf
0.0	4.899999999999999	-42.0	-inf
0.0	4.899999999999999	-44.0	-inf
0.0	4.899999999999999	-46.0	-inf
0.0	4.899999999999999	-48.0	-inf
0.0	4.899999999999999	-50.0	-inf
0.0	5.1	36.0	-inf
0.0	5.1	34.0	-inf
0.0	5.1	32.0	-19.922713626148596
0.0	5.1	30.0	-16.847801823917493
0.0	5.1	28.0	-16.333056197079593
0.0	5.1	26.0	-15.617901482671865
0.0	5.1	24.0	-17.060425370637564
0.0	5.1	22.0	-17.708786348043787
0.0	5.1	20.0	-18.492101644051306
0.0	5.1	18.0	-20.576818743530655
0.0	5.1	16.0	-21.869265356285197
0.0	5.1	14.0	-25.815303995036423
0.0	5.1	12.0	-30.62377331840254
0.0	5.1	10.0	-24.6265835517973
0.0	5.1	8.0	-31.8814732315151
0.0	5.1	6.0	-36.51142486375576
0.0	5.1	4.0	-40.08285820820391
0.0	5.1	2.0	-42.0242991886666
0.0	5.1	0.0	-39.773784177169134
0.0	5.1	-2.0	-40.735492162211706
0.0	5.1	-4.0	-42.22662016030888
0.0	5.1	-6.0	-41.943571640634445
0.0	5.1	-8.0	-42.27825648139451
0.0	5.1	-10.0	-inf
0.0	5.1	-12.0	-44.282033985989884
0.0	5.1	-14.0	-inf
0.0	5.1	-16.0	-inf
0.0	5.1	-18.0	-inf
0.0	5.1	-20.0	-inf
0.0	5.1	-22.0	-inf
0.0	5.1	-24.0	-inf
