n_iter	R0	timestart	llh
0.0	1.0	36.0	-inf
0.0	1.0	34.0	-inf
0.0	1.0	32.0	-inf
0.0	1.0	30.0	-inf
0.0	1.0	28.0	-inf
0.0	1.0	26.0	-inf
0.0	1.0	24.0	-20.279160159690733
0.0	1.0	22.0	-inf
0.0	1.0	20.0	-18.715393503908473
0.0	1.0	18.0	-17.652032539236423
0.0	1.0	16.0	-17.363457057478065
0.0	1.0	14.0	-16.227118263049842
0.0	1.0	12.0	-15.366752279433237
0.0	1.0	10.0	-15.105950701633615
0.0	1.0	8.0	-16.07933521273169
0.0	1.0	6.0	-16.09160432315068
0.0	1.0	4.0	-14.463898177332354
0.0	1.0	2.0	-14.284267411962839
0.0	1.0	0.0	-15.072364128412978
0.0	1.0	-2.0	-14.678651718722364
0.0	1.0	-4.0	-14.923618359260232
0.0	1.0	-6.0	-14.355508861768556
0.0	1.0	-8.0	-14.48495757362247
0.0	1.0	-10.0	-14.64510343374178
0.0	1.0	-12.0	-14.110980233777255
0.0	1.0	-14.0	-13.948952284048993
0.0	1.0	-16.0	-14.584236389526342
0.0	1.0	-18.0	-14.23018399001407
0.0	1.0	-20.0	-13.537642686516037
0.0	1.0	-22.0	-14.00593767464208
0.0	1.0	-24.0	-14.113341065931655
0.0	1.0	-26.0	-15.092182614447346
0.0	1.0	-28.0	-14.486141853056562
0.0	1.0	-30.0	-16.155001598306605
0.0	1.0	-32.0	-14.41997414406648
0.0	1.0	-34.0	-13.639133790437077
0.0	1.0	-36.0	-14.436448329618234
0.0	1.0	-38.0	-14.222909944358133
0.0	1.0	-40.0	-14.838919879089076
0.0	1.0	-42.0	-14.162386234962188
0.0	1.0	-44.0	-14.576061722355206
0.0	1.0	-46.0	-14.365116945876
0.0	1.0	-48.0	-14.508971114269364
0.0	1.0	-50.0	-14.279812052672819
0.0	1.2	36.0	-inf
0.0	1.2	34.0	-inf
0.0	1.2	32.0	-inf
0.0	1.2	30.0	-inf
0.0	1.2	28.0	-26.002373458352817
0.0	1.2	26.0	-inf
0.0	1.2	24.0	-18.642219676885684
0.0	1.2	22.0	-17.581240411237207
0.0	1.2	20.0	-15.894767524032993
0.0	1.2	18.0	-14.98877149571749
0.0	1.2	16.0	-13.677566587906677
0.0	1.2	14.0	-13.723602540859794
0.0	1.2	12.0	-14.60253004821917
0.0	1.2	10.0	-13.530019767472318
0.0	1.2	8.0	-13.697786806706741
0.0	1.2	6.0	-12.986017298658185
0.0	1.2	4.0	-12.903338307206681
0.0	1.2	2.0	-12.845800866933498
0.0	1.2	0.0	-13.448023843144504
0.0	1.2	-2.0	-13.016652052179289
0.0	1.2	-4.0	-12.737171983792816
0.0	1.2	-6.0	-12.91773062493841
0.0	1.2	-8.0	-12.536750603786736
0.0	1.2	-10.0	-12.95850829170545
0.0	1.2	-12.0	-13.50441621001735
0.0	1.2	-14.0	-13.539445404588676
0.0	1.2	-16.0	-13.199535462186528
0.0	1.2	-18.0	-13.290064708814839
0.0	1.2	-20.0	-13.201946376617029
0.0	1.2	-22.0	-13.65626867110773
0.0	1.2	-24.0	-13.214951585274358
0.0	1.2	-26.0	-13.87858934498169
0.0	1.2	-28.0	-13.346668080515107
0.0	1.2	-30.0	-13.587782441940172
0.0	1.2	-32.0	-13.429564034938414
0.0	1.2	-34.0	-14.32333820501233
0.0	1.2	-36.0	-13.692768685535004
0.0	1.2	-38.0	-14.140852356738
0.0	1.2	-40.0	-13.403473546155283
0.0	1.2	-42.0	-13.752376547140477
0.0	1.2	-44.0	-13.659999697143768
0.0	1.2	-46.0	-13.416159987958922
0.0	1.2	-48.0	-14.486002474753402
0.0	1.2	-50.0	-16.7183826867995
0.0	1.4	36.0	-inf
0.0	1.4	34.0	-inf
0.0	1.4	32.0	-inf
0.0	1.4	30.0	-inf
0.0	1.4	28.0	-18.587913357500792
0.0	1.4	26.0	-15.323845154469126
0.0	1.4	24.0	-15.833832396881927
0.0	1.4	22.0	-13.777402356649747
0.0	1.4	20.0	-12.92255693942664
0.0	1.4	18.0	-13.422690090180819
0.0	1.4	16.0	-12.72169740745207
0.0	1.4	14.0	-12.94102734836616
0.0	1.4	12.0	-13.333320792888896
0.0	1.4	10.0	-12.42588950869086
0.0	1.4	8.0	-12.299056495423761
0.0	1.4	6.0	-12.413312243239995
0.0	1.4	4.0	-12.884172795198888
0.0	1.4	2.0	-12.211763830956473
0.0	1.4	0.0	-12.6011809800168
0.0	1.4	-2.0	-12.528187848365926
0.0	1.4	-4.0	-12.699967914078869
0.0	1.4	-6.0	-12.727992063502722
0.0	1.4	-8.0	-12.854403195046789
0.0	1.4	-10.0	-13.82954284599639
0.0	1.4	-12.0	-13.844661450537735
0.0	1.4	-14.0	-13.059368849060675
0.0	1.4	-16.0	-14.095695806815502
0.0	1.4	-18.0	-13.47385022648351
0.0	1.4	-20.0	-13.18618054832024
0.0	1.4	-22.0	-13.721525926650388
0.0	1.4	-24.0	-14.042502512991568
0.0	1.4	-26.0	-14.15247475500433
