n_iter	R0	timestart	llh
0.0	1.0	36.0	-inf
0.0	1.0	34.0	-inf
0.0	1.0	32.0	-inf
0.0	1.0	30.0	-inf
0.0	1.0	28.0	-inf
0.0	1.0	26.0	-inf
0.0	1.0	24.0	-inf
0.0	1.0	22.0	-18.49740515134802
0.0	1.0	20.0	-17.211268227220316
0.0	1.0	18.0	-27.803279229928375
0.0	1.0	16.0	-16.834389534229103
0.0	1.0	14.0	-14.791249669418812
0.0	1.0	12.0	-17.082736822544433
0.0	1.0	10.0	-15.200445093535269
0.0	1.0	8.0	-15.079064172220715
0.0	1.0	6.0	-14.848187963324897
0.0	1.0	4.0	-15.65791068772766
0.0	1.0	2.0	-14.886539165155227
0.0	1.0	0.0	-14.702280425085172
0.0	1.0	-2.0	-14.107137245539768
0.0	1.0	-4.0	-15.222350079438753
0.0	1.0	-6.0	-14.311367298758931
0.0	1.0	-8.0	-13.723213123065088
0.0	1.0	-10.0	-14.461456032861838
0.0	1.0	-12.0	-14.273069659697873
0.0	1.0	-14.0	-14.63221913252294
0.0	1.0	-16.0	-15.527061750058941
0.0	1.0	-18.0	-15.396721619231727
0.0	1.0	-20.0	-14.603423739849163
0.0	1.0	-22.0	-15.006623289668466
0.0	1.0	-24.0	-14.027421238643818
0.0	1.0	-26.0	-15.098054444316041
0.0	1.0	-28.0	-13.992086023467563
0.0	1.0	-30.0	-14.252032490079145
0.0	1.0	-32.0	-13.575107398233817
0.0	1.0	-34.0	-14.417321421563294
0.0	1.0	-36.0	-14.842910013161557
0.0	1.0	-38.0	-14.180073809695557
0.0	1.0	-40.0	-14.903500618700544
0.0	1.0	-42.0	-15.191475446348342
0.0	1.0	-44.0	-13.921223272495926
0.0	1.0	-46.0	-13.927453259557122
0.0	1.0	-48.0	-14.790631812537727
0.0	1.0	-50.0	-14.942269357862472
0.0	1.2	36.0	-inf
0.0	1.2	34.0	-inf
0.0	1.2	32.0	-inf
0.0	1.2	30.0	-inf
0.0	1.2	28.0	-inf
0.0	1.2	26.0	-20.645708836290694
0.0	1.2	24.0	-17.157549870887024
0.0	1.2	22.0	-15.386004475564174
0.0	1.2	20.0	-14.93989251072325
0.0	1.2	18.0	-14.388094200263014
0.0	1.2	16.0	-13.665404446560864
0.0	1.2	14.0	-13.965602005302927
0.0	1.2	12.0	-13.49237674499361
0.0	1.2	10.0	-13.523252146678432
0.0	1.2	8.0	-13.411756419594877
0.0	1.2	6.0	-13.004088317891807
0.0	1.2	4.0	-12.75234810928345
0.0	1.2	2.0	-13.411820390047113
0.0	1.2	0.0	-13.175107159858506
0.0	1.2	-2.0	-12.624525222825078
0.0	1.2	-4.0	-13.115648343575785
0.0	1.2	-6.0	-12.822197133566718
0.0	1.2	-8.0	-13.214066512826506
0.0	1.2	-10.0	-12.643945335063297
0.0	1.2	-12.0	-13.022244683404132
0.0	1.2	-14.0	-13.383381133571742
0.0	1.2	-16.0	-12.962634078384054
0.0	1.2	-18.0	-13.849256816190016
0.0	1.2	-20.0	-14.066570957160316
0.0	1.2	-22.0	-12.934795343237935
0.0	1.2	-24.0	-13.234246032621272
0.0	1.2	-26.0	-13.44450075247071
0.0	1.2	-28.0	-14.059941510136184
0.0	1.2	-30.0	-14.218446991397885
0.0	1.2	-32.0	-13.27214524976826
0.0	1.2	-34.0	-13.262824792431779
0.0	1.2	-36.0	-13.713943802798045
0.0	1.2	-38.0	-14.291706591776428
0.0	1.2	-40.0	-13.882526941727416
0.0	1.2	-42.0	-14.05693278589724
0.0	1.2	-44.0	-13.998439476174287
0.0	1.2	-46.0	-14.616212397790378
0.0	1.2	-48.0	-14.534590285748546
0.0	1.2	-50.0	-15.446735328839246
0.0	1.4	36.0	-inf
0.0	1.4	34.0	-inf
0.0	1.4	32.0	-inf
0.0	1.4	30.0	-inf
0.0	1.4	28.0	-inf
0.0	1.4	26.0	-14.826866137212546
0.0	1.4	24.0	-14.790148691805392
0.0	1.4	22.0	-15.140284451753072
0.0	1.4	20.0	-13.236254076524324
0.0	1.4	18.0	-13.163263238252277
0.0	1.4	16.0	-12.791303822644576
0.0	1.4	14.0	-12.756788622449363
0.0	1.4	12.0	-12.39658507654628
0.0	1.4	10.0	-12.473905703713744
0.0	1.4	8.0	-12.6847302768015
0.0	1.4	6.0	-12.719863046532943
0.0	1.4	4.0	-12.8019800538875
0.0	1.4	2.0	-12.829282904163069
0.0	1.4	0.0	-12.247117267658844
0.0	1.4	-2.0	-12.525858624020248
0.0	1.4	-4.0	-12.230740100299673
0.0	1.4	-6.0	-12.757178317087588
0.0	1.4	-8.0	-13.645022268448102
0.0	1.4	-10.0	-12.742814194941865
0.0	1.4	-12.0	-13.034930088825359
0.0	1.4	-14.0	-13.139898216873684
0.0	1.4	-16.0	-13.321379070899432
0.0	1.4	-18.0	-14.651953884303135
0.0	1.4	-20.0	-13.548900042821394
0.0	1.4	-22.0	-14.16119152481592
0.0	1.4	-24.0	-13.518151532812457
0.0	1.4	-26.0	-14.711780572400514
