	t	genotype	recovered_window
0	31.1	0.0	32.0
1	28.6	0.0	32.0
2	28.5	8.0	32.0
3	28.6	0.0	32.0
4	31.2	37.0	32.0
5	31.4	0.0	32.0
6	29.3	0.0	32.0
7	31.6	33.0	32.0
8	30.9	25.0	32.0
9	29.2	15.0	32.0
10	30.5	0.0	32.0
11	31.6	5.0	32.0
12	29.4	23.0	32.0
13	31.6	0.0	32.0
14	29.0	5.0	32.0
15	29.9	0.0	32.0
16	31.9	0.0	32.0
17	29.5	5.0	32.0
18	31.6	0.0	32.0
19	29.3	0.0	32.0
20	31.7	0.0	32.0
21	28.4	0.0	32.0
22	28.4	0.0	32.0
23	30.9	40.0	32.0
24	31.3	0.0	32.0
25	31.2	0.0	32.0
26	28.7	5.0	32.0
27	29.6	25.0	32.0
28	28.3	19.0	32.0
29	28.7	0.0	32.0
30	30.1	0.0	32.0
31	28.9	15.0	32.0
32	31.1	0.0	32.0
33	28.2	27.0	32.0
34	29.7	0.0	32.0
35	30.0	0.0	32.0
36	32.0	0.0	32.0
37	29.7	19.0	32.0
38	30.8	0.0	32.0
39	28.1	22.0	32.0
0	35.6	0.0	36.0
1	32.6	0.0	36.0
2	34.1	0.0	36.0
3	35.6	5.0	36.0
4	35.3	39.0	36.0
5	33.0	0.0	36.0
6	35.7	0.0	36.0
7	35.2	60.0	36.0
8	32.1	0.0	36.0
9	35.5	19.0	36.0
10	34.5	0.0	36.0
11	32.7	0.0	36.0
12	34.9	38.0	36.0
13	33.4	0.0	36.0
14	33.3	0.0	36.0
15	34.8	36.0	36.0
16	35.4	61.0	36.0
17	32.7	0.0	36.0
18	33.2	0.0	36.0
19	35.9	0.0	36.0
20	34.7	69.0	36.0
21	32.7	34.0	36.0
22	35.8	0.0	36.0
23	32.1	5.0	36.0
24	33.2	44.0	36.0
25	35.7	48.0	36.0
26	35.9	33.0	36.0
27	36.0	47.0	36.0
28	32.4	0.0	36.0
29	33.9	33.0	36.0
30	35.9	19.0	36.0
31	34.3	67.0	36.0
32	34.3	5.0	36.0
33	34.8	0.0	36.0
34	34.3	0.0	36.0
