	t	genotype	recovered_window
0	30.1	0.0	32.0
1	28.7	0.0	32.0
2	31.2	37.0	32.0
3	28.6	0.0	32.0
4	31.1	0.0	32.0
5	31.2	0.0	32.0
6	28.5	8.0	32.0
7	29.3	0.0	32.0
8	29.6	25.0	32.0
9	31.7	0.0	32.0
10	30.9	25.0	32.0
11	28.3	19.0	32.0
12	31.3	0.0	32.0
13	28.1	22.0	32.0
14	31.4	0.0	32.0
15	28.5	0.0	32.0
16	29.5	5.0	32.0
17	29.3	0.0	32.0
18	30.8	31.0	32.0
19	29.7	0.0	32.0
20	28.6	0.0	32.0
21	29.0	5.0	32.0
22	31.9	0.0	32.0
23	29.9	0.0	32.0
24	31.9	19.0	32.0
25	29.0	5.0	32.0
26	28.9	15.0	32.0
27	29.7	19.0	32.0
28	28.9	0.0	32.0
29	29.2	15.0	32.0
30	30.0	0.0	32.0
31	30.8	0.0	32.0
32	29.7	22.0	32.0
33	32.0	0.0	32.0
34	30.0	0.0	32.0
35	29.5	0.0	32.0
36	28.1	4.0	32.0
37	29.4	33.0	32.0
38	28.4	0.0	32.0
39	28.7	5.0	32.0
0	34.8	47.0	36.0
1	33.2	0.0	36.0
2	35.8	33.0	36.0
3	35.8	55.0	36.0
4	35.7	0.0	36.0
5	35.3	0.0	36.0
6	33.3	0.0	36.0
7	32.7	34.0	36.0
8	35.7	48.0	36.0
9	33.4	0.0	36.0
10	34.4	0.0	36.0
11	34.8	0.0	36.0
12	33.2	5.0	36.0
13	32.6	0.0	36.0
14	32.7	29.0	36.0
15	33.2	19.0	36.0
16	32.6	33.0	36.0
17	33.9	5.0	36.0
18	32.7	0.0	36.0
19	33.8	0.0	36.0
20	34.3	67.0	36.0
21	34.9	38.0	36.0
22	34.2	41.0	36.0
23	34.7	0.0	36.0
24	33.1	43.0	36.0
25	32.7	0.0	36.0
26	35.0	0.0	36.0
27	35.5	19.0	36.0
28	34.1	0.0	36.0
29	35.4	61.0	36.0
30	33.9	33.0	36.0
31	34.5	19.0	36.0
32	34.8	0.0	36.0
33	33.0	0.0	36.0
34	35.9	33.0	36.0
35	34.0	32.0	36.0
36	35.9	19.0	36.0
37	34.4	0.0	36.0
38	36.0	5.0	36.0
39	32.7	0.0	36.0
0	39.7	53.0	40.0
1	39.2	75.0	40.0
2	37.6	35.0	40.0
3	36.7	0.0	40.0
4	38.6	0.0	40.0
5	37.1	0.0	40.0
6	36.2	0.0	40.0
7	38.2	33.0	40.0
8	39.3	41.0	40.0
9	39.1	0.0	40.0
10	38.8	0.0	40.0
11	37.4	0.0	40.0
12	39.2	25.0	40.0
13	38.2	19.0	40.0
14	38.6	54.0	40.0
15	40.0	75.0	40.0
16	36.6	0.0	40.0
17	36.3	5.0	40.0
18	37.3	0.0	40.0
19	38.1	0.0	40.0
20	36.3	0.0	40.0
21	40.0	68.0	40.0
22	37.6	68.0	40.0
23	37.2	0.0	40.0
24	38.9	0.0	40.0
25	39.9	0.0	40.0
26	38.9	0.0	40.0
27	39.3	88.0	40.0
28	38.5	33.0	40.0
29	37.5	86.0	40.0
30	37.3	0.0	40.0
31	39.7	39.0	40.0
32	37.8	59.0	40.0
33	37.2	38.0	40.0
34	36.2	0.0	40.0
35	38.4	0.0	40.0
36	36.9	33.0	40.0
37	38.9	98.0	40.0
38	38.8	0.0	40.0
39	39.9	79.0	40.0
0	43.2	53.0	44.0
1	41.5	0.0	44.0
2	43.2	0.0	44.0
3	40.7	0.0	44.0
4	40.8	73.0	44.0
5	41.2	86.0	44.0
6	41.0	19.0	44.0
7	43.8	75.0	44.0
8	41.2	61.0	44.0
9	42.9	49.0	44.0
10	42.5	75.0	44.0
11	42.6	74.0	44.0
12	40.6	0.0	44.0
13	42.5	0.0	44.0
14	42.9	0.0	44.0
15	42.1	76.0	44.0
16	40.6	0.0	44.0
17	42.5	0.0	44.0
18	42.0	0.0	44.0
19	41.4	98.0	44.0
20	41.2	45.0	44.0
21	43.2	128.0	44.0
22	40.8	50.0	44.0
23	42.0	0.0	44.0
24	43.3	74.0	44.0
25	43.6	58.0	44.0
26	43.6	0.0	44.0
27	40.9	76.0	44.0
28	40.1	0.0	44.0
29	40.7	108.0	44.0
30	42.4	150.0	44.0
31	42.1	0.0	44.0
32	41.3	0.0	44.0
33	42.2	0.0	44.0
34	41.0	0.0	44.0
35	42.0	0.0	44.0
36	41.7	141.0	44.0
37	43.4	50.0	44.0
38	42.6	0.0	44.0
39	41.2	119.0	44.0
0	45.5	0.0	48.0
1	45.4	0.0	48.0
2	46.3	201.0	48.0
3	48.0	58.0	48.0
4	47.3	84.0	48.0
5	47.3	0.0	48.0
6	45.3	0.0	48.0
7	44.8	19.0	48.0
8	46.3	154.0	48.0
9	45.1	76.0	48.0
10	44.1	53.0	48.0
11	44.4	53.0	48.0
12	45.1	89.0	48.0
13	46.5	81.0	48.0
14	48.0	278.0	48.0
15	47.9	266.0	48.0
16	44.4	0.0	48.0
17	45.7	0.0	48.0
18	47.1	0.0	48.0
19	44.1	45.0	48.0
20	46.7	0.0	48.0
21	44.5	0.0	48.0
22	47.2	148.0	48.0
23	46.5	0.0	48.0
24	46.7	0.0	48.0
25	45.7	53.0	48.0
26	45.7	135.0	48.0
27	45.2	19.0	48.0
28	46.5	0.0	48.0
29	46.9	212.0	48.0
30	46.5	98.0	48.0
31	44.2	123.0	48.0
32	46.9	59.0	48.0
33	46.4	160.0	48.0
34	44.6	53.0	48.0
35	47.3	75.0	48.0
36	46.2	75.0	48.0
