	t	genotype	recovered_window
0	31.2	37.0	32.0
1	28.7	0.0	32.0
2	29.5	0.0	32.0
3	28.9	0.0	32.0
4	31.2	0.0	32.0
5	30.9	25.0	32.0
6	31.9	19.0	32.0
7	30.5	0.0	32.0
8	31.6	0.0	32.0
9	31.4	0.0	32.0
10	28.3	19.0	32.0
11	29.6	25.0	32.0
12	31.7	0.0	32.0
13	31.4	0.0	32.0
14	29.2	15.0	32.0
15	32.0	0.0	32.0
16	28.1	22.0	32.0
17	30.0	0.0	32.0
18	29.7	22.0	32.0
19	29.5	5.0	32.0
20	31.6	5.0	32.0
21	30.8	0.0	32.0
22	30.0	0.0	32.0
23	29.3	0.0	32.0
24	29.7	19.0	32.0
25	28.4	0.0	32.0
26	29.3	0.0	32.0
27	28.9	15.0	32.0
28	31.6	33.0	32.0
29	28.2	27.0	32.0
30	28.6	0.0	32.0
31	31.1	0.0	32.0
32	30.8	31.0	32.0
33	29.0	5.0	32.0
34	29.4	33.0	32.0
35	30.1	0.0	32.0
36	29.4	23.0	32.0
37	31.6	0.0	32.0
38	30.3	19.0	32.0
39	29.7	0.0	32.0
0	34.8	0.0	36.0
1	35.3	0.0	36.0
2	35.9	0.0	36.0
3	34.4	0.0	36.0
4	36.0	5.0	36.0
5	35.6	47.0	36.0
6	36.0	47.0	36.0
7	35.6	0.0	36.0
8	33.7	0.0	36.0
9	33.8	0.0	36.0
10	34.7	0.0	36.0
11	35.7	0.0	36.0
12	34.8	33.0	36.0
13	35.0	0.0	36.0
14	34.8	0.0	36.0
15	35.8	0.0	36.0
16	34.4	0.0	36.0
17	32.8	0.0	36.0
18	34.3	5.0	36.0
19	32.7	0.0	36.0
20	33.6	0.0	36.0
21	32.5	0.0	36.0
22	33.2	44.0	36.0
23	35.8	33.0	36.0
24	32.7	29.0	36.0
25	36.0	59.0	36.0
26	32.4	0.0	36.0
27	35.2	60.0	36.0
28	32.8	0.0	36.0
29	34.7	69.0	36.0
30	34.0	32.0	36.0
31	33.9	5.0	36.0
32	33.6	0.0	36.0
33	32.7	0.0	36.0
34	35.7	62.0	36.0
35	35.1	64.0	36.0
36	34.1	0.0	36.0
37	33.1	42.0	36.0
38	33.0	0.0	36.0
39	35.7	0.0	36.0
0	39.3	39.0	40.0
1	37.6	35.0	40.0
2	37.3	0.0	40.0
3	39.4	41.0	40.0
4	36.7	0.0	40.0
5	37.3	59.0	40.0
6	39.9	0.0	40.0
7	37.0	19.0	40.0
8	36.4	0.0	40.0
9	38.9	0.0	40.0
10	39.4	70.0	40.0
11	38.9	0.0	40.0
12	38.9	33.0	40.0
13	37.6	68.0	40.0
14	39.3	59.0	40.0
15	36.3	0.0	40.0
16	36.3	0.0	40.0
17	36.9	33.0	40.0
18	39.2	75.0	40.0
19	37.8	25.0	40.0
20	39.1	25.0	40.0
21	37.1	0.0	40.0
22	38.8	0.0	40.0
23	37.4	48.0	40.0
24	37.3	0.0	40.0
25	36.1	0.0	40.0
26	39.4	0.0	40.0
27	36.2	0.0	40.0
28	38.5	0.0	40.0
29	36.5	33.0	40.0
30	37.6	0.0	40.0
31	36.9	78.0	40.0
32	36.8	0.0	40.0
33	36.6	0.0	40.0
34	36.6	0.0	40.0
35	38.4	0.0	40.0
36	36.2	0.0	40.0
37	38.6	0.0	40.0
38	37.1	68.0	40.0
39	39.5	0.0	40.0
0	41.2	0.0	44.0
1	40.4	0.0	44.0
2	42.7	88.0	44.0
3	40.4	0.0	44.0
4	40.4	0.0	44.0
5	40.9	0.0	44.0
6	42.4	76.0	44.0
7	42.3	163.0	44.0
8	42.1	76.0	44.0
9	42.9	49.0	44.0
10	41.3	0.0	44.0
11	42.5	75.0	44.0
12	42.3	92.0	44.0
13	44.0	53.0	44.0
14	42.0	0.0	44.0
15	42.1	72.0	44.0
16	41.1	144.0	44.0
17	43.4	113.0	44.0
18	43.4	0.0	44.0
19	42.8	98.0	44.0
20	41.5	98.0	44.0
21	44.0	19.0	44.0
22	41.2	45.0	44.0
23	43.4	76.0	44.0
24	43.2	53.0	44.0
25	41.4	87.0	44.0
26	42.4	5.0	44.0
27	40.9	75.0	44.0
28	42.4	75.0	44.0
29	43.9	49.0	44.0
30	41.7	141.0	44.0
31	42.9	83.0	44.0
32	42.0	53.0	44.0
33	43.1	0.0	44.0
34	42.5	59.0	44.0
35	41.0	19.0	44.0
36	41.6	63.0	44.0
37	43.6	188.0	44.0
38	40.6	41.0	44.0
39	43.9	112.0	44.0
0	46.9	77.0	48.0
1	44.8	137.0	48.0
2	45.4	0.0	48.0
3	45.2	0.0	48.0
4	47.5	0.0	48.0
5	45.6	75.0	48.0
6	44.1	53.0	48.0
7	44.8	41.0	48.0
8	47.9	111.0	48.0
9	46.7	53.0	48.0
10	44.3	33.0	48.0
11	47.9	266.0	48.0
12	44.1	79.0	48.0
13	44.4	134.0	48.0
14	47.3	79.0	48.0
15	46.2	255.0	48.0
16	46.1	105.0	48.0
17	45.8	0.0	48.0
18	47.7	0.0	48.0
19	48.0	0.0	48.0
20	44.4	0.0	48.0
21	47.4	182.0	48.0
22	45.4	178.0	48.0
23	46.0	215.0	48.0
24	44.5	0.0	48.0
25	47.9	130.0	48.0
26	47.0	0.0	48.0
27	45.9	95.0	48.0
28	45.6	98.0	48.0
29	47.9	98.0	48.0
30	45.8	0.0	48.0
31	45.8	137.0	48.0
32	46.1	0.0	48.0
33	46.5	74.0	48.0
34	48.0	0.0	48.0
35	47.5	53.0	48.0
36	44.7	0.0	48.0
37	46.8	0.0	48.0
38	47.2	0.0	48.0
39	46.7	76.0	48.0
0	49.8	50.0	52.0
1	51.9	0.0	52.0
2	52.0	49.0	52.0
3	49.9	5.0	52.0
4	48.7	239.0	52.0
5	49.6	0.0	52.0
6	50.8	53.0	52.0
7	49.9	384.0	52.0
8	52.0	0.0	52.0
9	48.1	235.0	52.0
10	49.9	53.0	52.0
11	51.9	125.0	52.0
12	50.8	137.0	52.0
13	50.3	75.0	52.0
14	50.1	124.0	52.0
15	48.4	0.0	52.0
16	51.4	0.0	52.0
17	50.8	53.0	52.0
18	49.9	305.0	52.0
19	48.4	0.0	52.0
20	49.8	41.0	52.0
21	50.6	87.0	52.0
22	50.2	75.0	52.0
23	49.3	304.0	52.0
24	51.1	53.0	52.0
25	50.8	381.0	52.0
26	51.7	140.0	52.0
27	50.4	19.0	52.0
28	50.7	0.0	52.0
29	49.3	76.0	52.0
30	48.9	267.0	52.0
31	48.9	76.0	52.0
32	48.9	124.0	52.0
33	51.9	350.0	52.0
34	50.1	5.0	52.0
35	48.1	41.0	52.0
36	50.2	0.0	52.0
37	51.6	0.0	52.0
38	51.7	265.0	52.0
39	49.3	333.0	52.0
0	55.8	282.0	56.0
1	55.2	320.0	56.0
2	56.0	195.0	56.0
3	54.1	0.0	56.0
4	53.5	53.0	56.0
5	54.8	614.0	56.0
6	54.9	5.0	56.0
7	53.7	19.0	56.0
8	54.4	53.0	56.0
9	53.2	125.0	56.0
10	55.3	0.0	56.0
11	54.9	58.0	56.0
12	55.2	19.0	56.0
13	55.9	538.0	56.0
14	54.9	443.0	56.0
15	54.8	79.0	56.0
16	55.5	75.0	56.0
17	54.9	373.0	56.0
18	54.5	154.0	56.0
19	54.7	245.0	56.0
20	53.4	382.0	56.0
21	54.5	0.0	56.0
22	55.3	19.0	56.0
23	53.9	347.0	56.0
24	55.0	552.0	56.0
25	54.2	0.0	56.0
26	52.7	0.0	56.0
27	53.3	0.0	56.0
28	53.0	0.0	56.0
29	53.7	396.0	56.0
30	55.2	0.0	56.0
31	52.7	0.0	56.0
32	53.3	0.0	56.0
33	54.4	79.0	56.0
34	53.7	0.0	56.0
35	55.8	308.0	56.0
36	54.7	0.0	56.0
37	54.1	0.0	56.0
38	55.4	59.0	56.0
39	55.7	225.0	56.0
0	59.4	208.0	60.0
1	57.2	650.0	60.0
2	57.5	0.0	60.0
3	56.5	380.0	60.0
4	57.5	105.0	60.0
5	56.1	98.0	60.0
6	57.6	0.0	60.0
7	56.5	593.0	60.0
8	59.3	50.0	60.0
9	59.2	0.0	60.0
10	60.0	268.0	60.0
11	57.6	350.0	60.0
12	59.2	429.0	60.0
13	57.7	99.0	60.0
14	56.5	19.0	60.0
15	57.5	104.0	60.0
16	60.0	124.0	60.0
17	58.6	33.0	60.0
18	56.7	706.0	60.0
19	56.9	50.0	60.0
20	56.7	41.0	60.0
21	57.1	53.0	60.0
22	57.6	0.0	60.0
23	58.0	89.0	60.0
24	59.7	532.0	60.0
25	59.6	329.0	60.0
26	59.9	208.0	60.0
27	56.2	39.0	60.0
28	56.3	280.0	60.0
29	56.2	407.0	60.0
30	59.4	247.0	60.0
31	56.6	242.0	60.0
32	56.8	268.0	60.0
33	59.4	167.0	60.0
34	58.4	0.0	60.0
35	59.8	245.0	60.0
36	58.2	268.0	60.0
37	58.1	105.0	60.0
38	56.5	321.0	60.0
39	59.0	742.0	60.0
0	63.6	105.0	64.0
1	61.3	717.0	64.0
2	63.6	749.0	64.0
3	60.5	280.0	64.0
4	60.6	0.0	64.0
5	62.6	0.0	64.0
6	61.2	0.0	64.0
7	62.4	428.0	64.0
8	62.5	288.0	64.0
9	62.7	5.0	64.0
10	60.7	428.0	64.0
11	62.1	261.0	64.0
12	62.1	928.0	64.0
13	61.3	0.0	64.0
14	63.3	720.0	64.0
15	62.5	418.0	64.0
16	63.3	770.0	64.0
17	61.3	870.0	64.0
18	60.4	493.0	64.0
19	62.1	792.0	64.0
20	64.0	261.0	64.0
21	63.9	1237.0	64.0
22	63.3	0.0	64.0
23	62.6	559.0	64.0
24	60.7	671.0	64.0
25	63.4	41.0	64.0
26	61.5	0.0	64.0
27	63.0	33.0	64.0
28	62.9	764.0	64.0
29	63.6	111.0	64.0
30	62.3	53.0	64.0
31	63.3	53.0	64.0
32	63.6	79.0	64.0
33	63.2	111.0	64.0
34	63.8	359.0	64.0
35	60.7	50.0	64.0
36	63.2	1144.0	64.0
37	62.2	19.0	64.0
38	62.1	0.0	64.0
39	62.8	19.0	64.0
0	65.1	792.0	68.0
1	64.8	1107.0	68.0
2	65.2	1130.0	68.0
3	65.0	1279.0	68.0
4	64.3	250.0	68.0
5	64.1	730.0	68.0
6	67.1	340.0	68.0
7	67.5	58.0	68.0
8	67.4	50.0	68.0
9	67.7	58.0	68.0
10	67.9	1916.0	68.0
11	67.8	41.0	68.0
12	67.0	986.0	68.0
13	65.9	731.0	68.0
14	66.5	1072.0	68.0
15	66.5	1891.0	68.0
16	66.7	1107.0	68.0
17	64.7	75.0	68.0
18	66.7	50.0	68.0
19	64.5	408.0	68.0
20	66.2	268.0	68.0
21	66.8	367.0	68.0
22	67.0	242.0	68.0
23	65.9	49.0	68.0
24	65.6	1560.0	68.0
25	66.7	1161.0	68.0
26	67.9	49.0	68.0
27	64.1	771.0	68.0
28	65.8	846.0	68.0
29	66.9	1808.0	68.0
30	67.8	19.0	68.0
31	64.2	793.0	68.0
32	67.4	0.0	68.0
33	66.5	0.0	68.0
34	65.5	447.0	68.0
35	67.9	1895.0	68.0
36	67.5	49.0	68.0
