	t	genotype	recovered_window
0	22.3	3.0	24.0
1	22.9	0.0	24.0
2	22.2	0.0	24.0
3	22.9	1.0	24.0
4	22.6	0.0	24.0
5	23.5	1.0	24.0
6	22.1	0.0	24.0
7	22.6	0.0	24.0
8	23.8	0.0	24.0
9	23.4	0.0	24.0
0	29.6	0.0	30.0
1	30.0	0.0	30.0
2	28.1	0.0	30.0
3	28.4	0.0	30.0
4	29.8	6.0	30.0
5	29.3	0.0	30.0
6	28.4	0.0	30.0
7	28.4	0.0	30.0
8	28.9	7.0	30.0
9	28.9	0.0	30.0
0	30.8	0.0	32.0
1	31.1	0.0	32.0
2	31.1	0.0	32.0
3	30.8	0.0	32.0
4	30.7	4.0	32.0
5	30.4	0.0	32.0
6	31.5	0.0	32.0
7	30.7	0.0	32.0
8	32.0	0.0	32.0
9	30.6	0.0	32.0
0	33.8	0.0	34.0
1	32.7	12.0	34.0
2	33.5	0.0	34.0
3	33.9	0.0	34.0
4	33.9	6.0	34.0
5	32.7	0.0	34.0
6	33.8	5.0	34.0
7	32.1	4.0	34.0
8	32.3	0.0	34.0
9	32.8	0.0	34.0
0	35.7	0.0	36.0
1	34.6	0.0	36.0
2	34.1	0.0	36.0
3	35.9	0.0	36.0
4	35.4	0.0	36.0
5	35.8	0.0	36.0
6	34.4	0.0	36.0
7	35.7	0.0	36.0
8	35.0	0.0	36.0
9	34.9	0.0	36.0
0	37.9	0.0	38.0
1	37.7	5.0	38.0
2	36.1	0.0	38.0
3	36.9	0.0	38.0
4	37.1	0.0	38.0
5	37.3	0.0	38.0
6	37.9	0.0	38.0
7	36.8	0.0	38.0
8	36.7	10.0	38.0
9	37.3	0.0	38.0
0	38.8	5.0	40.0
1	40.0	11.0	40.0
2	38.6	0.0	40.0
3	38.2	14.0	40.0
4	39.8	28.0	40.0
5	38.7	0.0	40.0
6	38.5	16.0	40.0
7	38.1	4.0	40.0
8	39.0	0.0	40.0
9	39.1	0.0	40.0
0	41.8	16.0	42.0
1	41.5	0.0	42.0
2	40.1	5.0	42.0
3	41.5	0.0	42.0
4	40.5	4.0	42.0
5	41.2	0.0	42.0
6	40.7	0.0	42.0
7	41.2	25.0	42.0
8	40.4	0.0	42.0
9	41.4	5.0	42.0
0	43.7	0.0	44.0
1	43.9	0.0	44.0
2	42.7	21.0	44.0
3	43.5	15.0	44.0
4	43.5	14.0	44.0
5	43.0	0.0	44.0
6	43.7	4.0	44.0
7	43.6	38.0	44.0
8	43.0	0.0	44.0
9	43.7	32.0	44.0
0	44.7	0.0	46.0
1	45.4	45.0	46.0
2	45.3	0.0	46.0
3	44.3	22.0	46.0
4	45.2	0.0	46.0
5	45.1	23.0	46.0
6	44.6	0.0	46.0
7	45.1	0.0	46.0
8	45.3	0.0	46.0
