	t	genotype	recovered_window
0	22.9	1.0	24.0
1	23.5	1.0	24.0
2	23.5	1.0	24.0
3	22.2	0.0	24.0
4	22.6	0.0	24.0
5	22.6	0.0	24.0
6	22.3	3.0	24.0
7	23.8	0.0	24.0
8	22.9	0.0	24.0
9	22.5	1.0	24.0
0	30.0	0.0	30.0
1	29.8	0.0	30.0
2	28.4	0.0	30.0
3	28.4	0.0	30.0
4	29.3	0.0	30.0
5	28.4	0.0	30.0
6	28.9	0.0	30.0
7	29.3	0.0	30.0
8	29.8	6.0	30.0
9	28.9	7.0	30.0
0	30.6	0.0	32.0
1	30.4	0.0	32.0
2	30.8	0.0	32.0
3	31.5	0.0	32.0
4	30.8	0.0	32.0
5	31.1	0.0	32.0
6	31.1	0.0	32.0
7	32.0	0.0	32.0
8	30.7	0.0	32.0
9	30.7	4.0	32.0
0	33.3	0.0	34.0
1	34.0	13.0	34.0
2	32.6	0.0	34.0
3	32.6	0.0	34.0
4	32.4	4.0	34.0
5	33.8	5.0	34.0
6	32.1	4.0	34.0
7	32.3	0.0	34.0
8	32.7	0.0	34.0
9	32.5	0.0	34.0
0	35.7	0.0	36.0
1	34.6	0.0	36.0
2	34.8	0.0	36.0
3	35.7	0.0	36.0
4	35.4	0.0	36.0
5	34.2	5.0	36.0
6	35.9	0.0	36.0
7	34.9	0.0	36.0
8	34.1	0.0	36.0
9	34.4	0.0	36.0
0	36.1	0.0	38.0
1	38.0	0.0	38.0
2	37.3	0.0	38.0
3	37.1	0.0	38.0
4	37.9	0.0	38.0
5	37.7	0.0	38.0
6	37.7	5.0	38.0
7	36.7	10.0	38.0
8	37.6	0.0	38.0
9	37.9	0.0	38.0
0	39.0	17.0	40.0
1	39.0	0.0	40.0
2	38.1	4.0	40.0
3	39.6	0.0	40.0
4	38.7	0.0	40.0
5	38.8	5.0	40.0
6	39.4	0.0	40.0
7	38.2	0.0	40.0
8	40.0	11.0	40.0
9	39.5	0.0	40.0
0	40.3	0.0	42.0
1	41.9	10.0	42.0
2	40.1	5.0	42.0
3	41.2	0.0	42.0
4	40.2	10.0	42.0
5	41.9	0.0	42.0
6	41.9	28.0	42.0
7	40.4	0.0	42.0
8	40.5	0.0	42.0
9	41.7	15.0	42.0
0	44.0	4.0	44.0
1	42.7	21.0	44.0
2	43.8	16.0	44.0
3	42.8	29.0	44.0
4	43.0	0.0	44.0
5	43.5	14.0	44.0
6	43.9	0.0	44.0
7	42.3	29.0	44.0
8	43.2	16.0	44.0
9	42.4	0.0	44.0
0	44.7	0.0	46.0
1	45.6	52.0	46.0
2	45.5	46.0	46.0
3	46.0	16.0	46.0
4	45.5	37.0	46.0
5	45.2	0.0	46.0
6	44.5	0.0	46.0
7	45.3	9.0	46.0
8	44.8	0.0	46.0
9	45.7	40.0	46.0
0	47.6	61.0	48.0
1	47.9	0.0	48.0
2	46.7	23.0	48.0
3	46.4	4.0	48.0
4	47.2	26.0	48.0
5	47.6	14.0	48.0
6	46.4	27.0	48.0
7	47.4	0.0	48.0
8	47.6	63.0	48.0
9	46.4	0.0	48.0
0	48.7	0.0	50.0
1	48.5	16.0	50.0
2	48.6	44.0	50.0
3	48.2	0.0	50.0
4	48.7	0.0	50.0
5	48.5	26.0	50.0
6	49.0	0.0	50.0
7	49.6	4.0	50.0
8	48.9	47.0	50.0
9	49.9	4.0	50.0
0	51.4	97.0	52.0
1	50.2	16.0	52.0
2	51.9	44.0	52.0
3	51.5	0.0	52.0
4	51.0	98.0	52.0
5	50.7	26.0	52.0
6	51.0	15.0	52.0
7	51.0	26.0	52.0
8	51.6	14.0	52.0
9	51.2	0.0	52.0
0	53.6	0.0	54.0
1	52.5	57.0	54.0
2	53.7	0.0	54.0
3	52.4	4.0	54.0
4	52.3	100.0	54.0
5	52.8	56.0	54.0
6	53.2	14.0	54.0
7	53.8	14.0	54.0
8	54.0	4.0	54.0
9	53.6	23.0	54.0
0	55.8	0.0	56.0
1	55.0	16.0	56.0
2	55.6	57.0	56.0
3	54.4	104.0	56.0
4	55.5	15.0	56.0
5	55.7	23.0	56.0
6	55.9	4.0	56.0
7	55.4	84.0	56.0
8	55.2	26.0	56.0
9	55.7	0.0	56.0
0	57.3	14.0	58.0
1	58.0	9.0	58.0
2	56.7	60.0	58.0
3	57.9	4.0	58.0
4	56.9	149.0	58.0
5	56.6	23.0	58.0
6	56.1	0.0	58.0
7	57.8	156.0	58.0
8	57.3	0.0	58.0
9	57.5	152.0	58.0
