	t	genotype	recovered_window
0	22.1	0.0	24.0
1	23.5	1.0	24.0
2	23.5	1.0	24.0
3	22.5	1.0	24.0
4	22.6	0.0	24.0
5	22.9	0.0	24.0
6	23.4	0.0	24.0
7	23.8	0.0	24.0
8	22.2	0.0	24.0
9	22.9	1.0	24.0
0	29.3	0.0	30.0
1	29.3	0.0	30.0
2	29.8	0.0	30.0
3	28.9	7.0	30.0
4	28.9	0.0	30.0
5	28.4	0.0	30.0
6	29.6	0.0	30.0
7	30.0	0.0	30.0
8	28.4	0.0	30.0
9	29.8	6.0	30.0
0	31.5	8.0	32.0
1	31.1	0.0	32.0
2	30.7	4.0	32.0
3	30.4	0.0	32.0
4	30.6	0.0	32.0
5	31.1	0.0	32.0
6	31.5	0.0	32.0
7	30.7	0.0	32.0
8	30.9	0.0	32.0
9	30.8	0.0	32.0
0	33.1	4.0	34.0
1	32.4	0.0	34.0
2	33.5	0.0	34.0
3	33.4	0.0	34.0
4	32.7	0.0	34.0
5	32.8	0.0	34.0
6	33.2	0.0	34.0
7	34.0	13.0	34.0
8	32.3	0.0	34.0
9	32.1	4.0	34.0
0	35.4	0.0	36.0
1	34.8	0.0	36.0
2	34.4	0.0	36.0
3	35.9	0.0	36.0
4	35.6	0.0	36.0
5	34.9	0.0	36.0
6	35.7	0.0	36.0
7	34.2	5.0	36.0
8	34.6	0.0	36.0
9	35.7	0.0	36.0
0	37.7	0.0	38.0
1	37.3	0.0	38.0
2	37.3	0.0	38.0
3	36.1	0.0	38.0
4	38.0	0.0	38.0
5	36.7	10.0	38.0
6	37.2	4.0	38.0
7	37.7	5.0	38.0
8	37.6	0.0	38.0
9	36.8	0.0	38.0
0	40.0	4.0	40.0
1	38.1	4.0	40.0
2	38.8	5.0	40.0
3	38.7	0.0	40.0
4	38.2	0.0	40.0
5	38.1	17.0	40.0
6	38.6	0.0	40.0
7	38.4	11.0	40.0
8	39.2	10.0	40.0
9	39.0	17.0	40.0
0	40.4	5.0	42.0
1	42.0	27.0	42.0
2	41.1	16.0	42.0
3	41.4	16.0	42.0
4	42.0	16.0	42.0
5	41.3	20.0	42.0
6	41.1	0.0	42.0
7	41.6	0.0	42.0
8	41.5	0.0	42.0
9	41.9	0.0	42.0
0	42.7	21.0	44.0
1	43.8	26.0	44.0
2	43.7	0.0	44.0
3	43.0	0.0	44.0
4	43.9	0.0	44.0
5	43.5	15.0	44.0
6	43.7	0.0	44.0
7	43.3	19.0	44.0
8	43.0	0.0	44.0
9	42.8	29.0	44.0
0	46.0	16.0	46.0
1	44.6	0.0	46.0
2	45.6	9.0	46.0
3	45.2	0.0	46.0
