	t	genotype	recovered_window
0	22.6	0.0	24.0
1	22.2	0.0	24.0
2	22.3	3.0	24.0
3	22.9	0.0	24.0
4	23.8	0.0	24.0
5	22.9	1.0	24.0
6	22.6	0.0	24.0
7	22.1	0.0	24.0
8	23.5	1.0	24.0
9	22.5	1.0	24.0
0	29.8	6.0	30.0
1	29.3	0.0	30.0
2	28.9	0.0	30.0
3	28.9	7.0	30.0
4	29.8	0.0	30.0
5	28.4	0.0	30.0
6	29.3	0.0	30.0
7	28.4	0.0	30.0
8	30.0	0.0	30.0
9	28.4	0.0	30.0
0	32.0	0.0	32.0
1	30.6	0.0	32.0
2	31.5	8.0	32.0
3	30.7	0.0	32.0
4	31.1	0.0	32.0
5	30.8	0.0	32.0
6	30.8	0.0	32.0
7	31.5	0.0	32.0
8	30.7	4.0	32.0
9	30.4	0.0	32.0
0	33.9	6.0	34.0
1	32.5	0.0	34.0
2	33.4	0.0	34.0
3	32.1	4.0	34.0
4	32.3	0.0	34.0
5	34.0	13.0	34.0
6	32.4	4.0	34.0
7	33.1	4.0	34.0
8	33.5	0.0	34.0
9	32.8	0.0	34.0
0	35.4	0.0	36.0
1	35.6	0.0	36.0
2	35.7	0.0	36.0
3	34.9	0.0	36.0
4	35.7	0.0	36.0
5	35.0	0.0	36.0
6	34.8	0.0	36.0
7	34.1	0.0	36.0
8	34.6	0.0	36.0
9	34.4	0.0	36.0
0	37.7	5.0	38.0
1	38.0	0.0	38.0
2	37.3	0.0	38.0
3	36.1	0.0	38.0
4	37.1	0.0	38.0
5	37.3	0.0	38.0
6	37.4	5.0	38.0
7	37.7	0.0	38.0
8	37.6	0.0	38.0
9	36.9	0.0	38.0
0	39.8	28.0	40.0
1	39.5	16.0	40.0
2	39.2	10.0	40.0
3	39.2	15.0	40.0
4	38.8	16.0	40.0
5	39.4	10.0	40.0
6	39.5	0.0	40.0
7	39.6	0.0	40.0
8	40.0	11.0	40.0
9	39.0	0.0	40.0
0	41.9	10.0	42.0
1	40.2	10.0	42.0
2	42.0	16.0	42.0
3	40.1	5.0	42.0
4	42.0	27.0	42.0
5	41.1	16.0	42.0
6	40.5	0.0	42.0
7	40.5	4.0	42.0
8	41.1	0.0	42.0
9	41.1	0.0	42.0
0	42.3	0.0	44.0
1	42.7	0.0	44.0
2	43.7	32.0	44.0
3	43.6	38.0	44.0
4	42.3	29.0	44.0
5	42.7	21.0	44.0
6	44.0	4.0	44.0
7	43.0	0.0	44.0
8	42.8	14.0	44.0
9	43.5	14.0	44.0
0	45.7	40.0	46.0
1	45.1	0.0	46.0
2	45.6	0.0	46.0
3	45.6	9.0	46.0
4	45.3	51.0	46.0
5	45.1	23.0	46.0
6	46.0	16.0	46.0
7	45.3	9.0	46.0
8	44.9	9.0	46.0
9	45.5	0.0	46.0
0	46.4	15.0	48.0
1	47.8	22.0	48.0
2	46.2	4.0	48.0
3	46.9	16.0	48.0
4	46.4	58.0	48.0
5	47.1	16.0	48.0
6	47.4	62.0	48.0
7	47.3	4.0	48.0
8	47.9	26.0	48.0
9	47.6	26.0	48.0
0	48.1	27.0	50.0
1	48.5	0.0	50.0
2	48.2	14.0	50.0
3	49.0	15.0	50.0
4	49.4	15.0	50.0
5	48.9	59.0	50.0
6	50.0	57.0	50.0
7	50.0	23.0	50.0
8	49.1	22.0	50.0
9	49.6	81.0	50.0
0	52.0	49.0	52.0
1	51.7	50.0	52.0
2	51.2	0.0	52.0
3	50.7	0.0	52.0
4	51.3	91.0	52.0
5	51.5	26.0	52.0
6	51.1	50.0	52.0
7	51.4	97.0	52.0
8	50.7	0.0	52.0
9	50.9	44.0	52.0
0	52.6	78.0	54.0
1	52.5	75.0	54.0
2	53.1	0.0	54.0
3	53.8	0.0	54.0
4	52.3	56.0	54.0
5	52.5	4.0	54.0
6	53.4	16.0	54.0
7	53.7	0.0	54.0
8	52.3	0.0	54.0
9	53.4	16.0	54.0
0	54.3	16.0	56.0
1	55.5	23.0	56.0
2	55.0	15.0	56.0
3	55.8	0.0	56.0
4	55.8	26.0	56.0
5	54.1	4.0	56.0
