# t	S	E	I	R
3.830000000000919158e+01	9.981700000000000000e+04	2.200000000000000000e+01	3.500000000000000000e+01	1.260000000000000000e+02
3.840000000000918590e+01	9.981300000000000000e+04	2.500000000000000000e+01	3.500000000000000000e+01	1.270000000000000000e+02
3.850000000000918021e+01	9.981000000000000000e+04	2.500000000000000000e+01	3.600000000000000000e+01	1.290000000000000000e+02
3.860000000000917453e+01	9.980900000000000000e+04	2.600000000000000000e+01	3.500000000000000000e+01	1.300000000000000000e+02
3.870000000000916884e+01	9.980600000000000000e+04	2.900000000000000000e+01	3.300000000000000000e+01	1.320000000000000000e+02
3.880000000000916316e+01	9.980500000000000000e+04	2.900000000000000000e+01	3.200000000000000000e+01	1.340000000000000000e+02
3.890000000000915747e+01	9.980400000000000000e+04	3.000000000000000000e+01	3.200000000000000000e+01	1.340000000000000000e+02
3.900000000000915179e+01	9.980200000000000000e+04	3.200000000000000000e+01	3.000000000000000000e+01	1.360000000000000000e+02
3.910000000000914611e+01	9.980100000000000000e+04	3.300000000000000000e+01	2.900000000000000000e+01	1.370000000000000000e+02
3.920000000000914042e+01	9.980100000000000000e+04	3.200000000000000000e+01	2.800000000000000000e+01	1.390000000000000000e+02
3.930000000000913474e+01	9.980000000000000000e+04	2.900000000000000000e+01	3.200000000000000000e+01	1.390000000000000000e+02
3.940000000000912905e+01	9.979900000000000000e+04	2.800000000000000000e+01	3.100000000000000000e+01	1.420000000000000000e+02
3.950000000000912337e+01	9.979700000000000000e+04	2.800000000000000000e+01	3.100000000000000000e+01	1.440000000000000000e+02
3.960000000000911768e+01	9.979700000000000000e+04	2.800000000000000000e+01	3.000000000000000000e+01	1.450000000000000000e+02
3.970000000000911200e+01	9.979700000000000000e+04	2.400000000000000000e+01	3.400000000000000000e+01	1.450000000000000000e+02
3.980000000000910632e+01	9.979400000000000000e+04	2.600000000000000000e+01	3.400000000000000000e+01	1.460000000000000000e+02
3.990000000000910063e+01	9.979000000000000000e+04	2.700000000000000000e+01	3.700000000000000000e+01	1.460000000000000000e+02
4.000000000000909495e+01	9.978900000000000000e+04	2.400000000000000000e+01	3.900000000000000000e+01	1.480000000000000000e+02
4.010000000000908926e+01	9.978600000000000000e+04	2.600000000000000000e+01	3.900000000000000000e+01	1.490000000000000000e+02
4.020000000000908358e+01	9.978600000000000000e+04	2.300000000000000000e+01	4.100000000000000000e+01	1.500000000000000000e+02
4.030000000000907789e+01	9.978600000000000000e+04	2.200000000000000000e+01	4.100000000000000000e+01	1.510000000000000000e+02
4.040000000000907221e+01	9.978300000000000000e+04	2.400000000000000000e+01	4.000000000000000000e+01	1.530000000000000000e+02
4.050000000000906653e+01	9.977800000000000000e+04	2.700000000000000000e+01	3.900000000000000000e+01	1.560000000000000000e+02
4.060000000000906084e+01	9.977800000000000000e+04	2.600000000000000000e+01	4.000000000000000000e+01	1.560000000000000000e+02
4.070000000000905516e+01	9.977700000000000000e+04	2.500000000000000000e+01	4.100000000000000000e+01	1.570000000000000000e+02
4.080000000000904947e+01	9.977600000000000000e+04	2.300000000000000000e+01	4.400000000000000000e+01	1.570000000000000000e+02
4.090000000000904379e+01	9.977300000000000000e+04	2.500000000000000000e+01	4.500000000000000000e+01	1.570000000000000000e+02
4.100000000000903810e+01	9.977200000000000000e+04	2.400000000000000000e+01	4.700000000000000000e+01	1.570000000000000000e+02
4.110000000000903242e+01	9.976900000000000000e+04	2.600000000000000000e+01	4.500000000000000000e+01	1.600000000000000000e+02
4.120000000000902673e+01	9.976700000000000000e+04	2.600000000000000000e+01	4.500000000000000000e+01	1.620000000000000000e+02
4.130000000000902105e+01	9.976500000000000000e+04	2.500000000000000000e+01	4.700000000000000000e+01	1.630000000000000000e+02
4.140000000000901537e+01	9.976400000000000000e+04	2.500000000000000000e+01	4.600000000000000000e+01	1.650000000000000000e+02
4.150000000000900968e+01	9.976300000000000000e+04	2.500000000000000000e+01	4.500000000000000000e+01	1.670000000000000000e+02
4.160000000000900400e+01	9.976100000000000000e+04	2.500000000000000000e+01	4.500000000000000000e+01	1.690000000000000000e+02
4.170000000000899831e+01	9.975800000000000000e+04	2.500000000000000000e+01	4.700000000000000000e+01	1.700000000000000000e+02
4.180000000000899263e+01	9.975700000000000000e+04	2.400000000000000000e+01	4.700000000000000000e+01	1.720000000000000000e+02
4.190000000000898694e+01	9.975200000000000000e+04	2.900000000000000000e+01	4.400000000000000000e+01	1.750000000000000000e+02
4.200000000000898126e+01	9.975000000000000000e+04	3.000000000000000000e+01	4.300000000000000000e+01	1.770000000000000000e+02
4.210000000000897558e+01	9.974600000000000000e+04	3.300000000000000000e+01	4.400000000000000000e+01	1.770000000000000000e+02
4.220000000000896989e+01	9.974300000000000000e+04	3.400000000000000000e+01	4.500000000000000000e+01	1.780000000000000000e+02
4.230000000000896421e+01	9.973800000000000000e+04	3.700000000000000000e+01	4.500000000000000000e+01	1.800000000000000000e+02
4.240000000000895852e+01	9.973700000000000000e+04	3.600000000000000000e+01	4.500000000000000000e+01	1.820000000000000000e+02
4.250000000000895284e+01	9.973500000000000000e+04	3.400000000000000000e+01	4.800000000000000000e+01	1.830000000000000000e+02
4.260000000000894715e+01	9.973200000000000000e+04	3.400000000000000000e+01	5.100000000000000000e+01	1.830000000000000000e+02
4.270000000000894147e+01	9.973100000000000000e+04	3.300000000000000000e+01	5.100000000000000000e+01	1.850000000000000000e+02
4.280000000000893579e+01	9.972500000000000000e+04	3.900000000000000000e+01	4.800000000000000000e+01	1.880000000000000000e+02
4.290000000000893010e+01	9.972100000000000000e+04	4.300000000000000000e+01	4.800000000000000000e+01	1.880000000000000000e+02
4.300000000000892442e+01	9.971900000000000000e+04	4.400000000000000000e+01	4.500000000000000000e+01	1.920000000000000000e+02
4.310000000000891873e+01	9.971700000000000000e+04	4.300000000000000000e+01	4.800000000000000000e+01	1.920000000000000000e+02
4.320000000000891305e+01	9.971300000000000000e+04	4.500000000000000000e+01	4.800000000000000000e+01	1.940000000000000000e+02
4.330000000000890736e+01	9.970900000000000000e+04	4.700000000000000000e+01	4.900000000000000000e+01	1.950000000000000000e+02
4.340000000000890168e+01	9.970700000000000000e+04	4.900000000000000000e+01	4.900000000000000000e+01	1.950000000000000000e+02
4.350000000000889600e+01	9.970500000000000000e+04	5.000000000000000000e+01	4.800000000000000000e+01	1.970000000000000000e+02
4.360000000000889031e+01	9.970400000000000000e+04	5.100000000000000000e+01	4.600000000000000000e+01	1.990000000000000000e+02
4.370000000000888463e+01	9.970100000000000000e+04	5.100000000000000000e+01	4.500000000000000000e+01	2.030000000000000000e+02
4.380000000000887894e+01	9.969400000000000000e+04	5.400000000000000000e+01	4.600000000000000000e+01	2.060000000000000000e+02
4.390000000000887326e+01	9.968900000000000000e+04	5.700000000000000000e+01	4.600000000000000000e+01	2.080000000000000000e+02
4.400000000000886757e+01	9.968900000000000000e+04	5.300000000000000000e+01	4.900000000000000000e+01	2.090000000000000000e+02
4.410000000000886189e+01	9.968500000000000000e+04	5.500000000000000000e+01	5.000000000000000000e+01	2.100000000000000000e+02
4.420000000000885620e+01	9.968300000000000000e+04	5.300000000000000000e+01	5.300000000000000000e+01	2.110000000000000000e+02
4.430000000000885052e+01	9.967600000000000000e+04	5.900000000000000000e+01	5.300000000000000000e+01	2.120000000000000000e+02
4.440000000000884484e+01	9.967600000000000000e+04	5.500000000000000000e+01	5.600000000000000000e+01	2.130000000000000000e+02
4.450000000000883915e+01	9.967300000000000000e+04	5.500000000000000000e+01	5.800000000000000000e+01	2.140000000000000000e+02
4.460000000000883347e+01	9.966700000000000000e+04	5.800000000000000000e+01	6.000000000000000000e+01	2.150000000000000000e+02
4.470000000000882778e+01	9.966500000000000000e+04	5.900000000000000000e+01	6.000000000000000000e+01	2.160000000000000000e+02
4.480000000000882210e+01	9.966200000000000000e+04	5.900000000000000000e+01	6.200000000000000000e+01	2.170000000000000000e+02
4.490000000000881641e+01	9.965700000000000000e+04	6.300000000000000000e+01	6.000000000000000000e+01	2.200000000000000000e+02
4.500000000000881073e+01	9.965400000000000000e+04	6.200000000000000000e+01	6.400000000000000000e+01	2.200000000000000000e+02
4.510000000000880505e+01	9.965300000000000000e+04	5.800000000000000000e+01	6.600000000000000000e+01	2.230000000000000000e+02
4.520000000000879936e+01	9.964800000000000000e+04	6.000000000000000000e+01	6.600000000000000000e+01	2.260000000000000000e+02
4.530000000000879368e+01	9.964400000000000000e+04	5.600000000000000000e+01	6.900000000000000000e+01	2.310000000000000000e+02
4.540000000000878799e+01	9.964100000000000000e+04	5.700000000000000000e+01	7.000000000000000000e+01	2.320000000000000000e+02
4.550000000000878231e+01	9.963800000000000000e+04	5.700000000000000000e+01	6.900000000000000000e+01	2.360000000000000000e+02
4.560000000000877662e+01	9.963500000000000000e+04	5.500000000000000000e+01	7.000000000000000000e+01	2.400000000000000000e+02
4.570000000000877094e+01	9.963100000000000000e+04	5.500000000000000000e+01	7.300000000000000000e+01	2.410000000000000000e+02
4.580000000000876526e+01	9.962600000000000000e+04	5.800000000000000000e+01	7.300000000000000000e+01	2.430000000000000000e+02
4.590000000000875957e+01	9.962100000000000000e+04	6.000000000000000000e+01	7.500000000000000000e+01	2.440000000000000000e+02
4.600000000000875389e+01	9.961600000000000000e+04	6.400000000000000000e+01	7.400000000000000000e+01	2.460000000000000000e+02
4.610000000000874820e+01	9.961400000000000000e+04	6.200000000000000000e+01	7.400000000000000000e+01	2.500000000000000000e+02
4.620000000000874252e+01	9.960600000000000000e+04	6.700000000000000000e+01	7.300000000000000000e+01	2.540000000000000000e+02
4.630000000000873683e+01	9.959700000000000000e+04	7.200000000000000000e+01	7.500000000000000000e+01	2.560000000000000000e+02
4.640000000000873115e+01	9.959100000000000000e+04	7.600000000000000000e+01	7.000000000000000000e+01	2.630000000000000000e+02
4.650000000000872546e+01	9.958600000000000000e+04	7.500000000000000000e+01	7.600000000000000000e+01	2.630000000000000000e+02
4.660000000000871978e+01	9.958000000000000000e+04	7.400000000000000000e+01	8.000000000000000000e+01	2.660000000000000000e+02
4.670000000000871410e+01	9.957400000000000000e+04	7.800000000000000000e+01	8.000000000000000000e+01	2.680000000000000000e+02
4.680000000000870841e+01	9.956900000000000000e+04	7.900000000000000000e+01	8.300000000000000000e+01	2.690000000000000000e+02
4.690000000000870273e+01	9.956400000000000000e+04	8.000000000000000000e+01	8.400000000000000000e+01	2.720000000000000000e+02
4.700000000000869704e+01	9.955700000000000000e+04	8.600000000000000000e+01	8.300000000000000000e+01	2.740000000000000000e+02
4.710000000000869136e+01	9.955400000000000000e+04	8.000000000000000000e+01	8.700000000000000000e+01	2.790000000000000000e+02
4.720000000000868567e+01	9.955200000000000000e+04	7.900000000000000000e+01	8.700000000000000000e+01	2.820000000000000000e+02
4.730000000000867999e+01	9.954800000000000000e+04	8.100000000000000000e+01	8.600000000000000000e+01	2.850000000000000000e+02
4.740000000000867431e+01	9.954500000000000000e+04	7.700000000000000000e+01	8.800000000000000000e+01	2.900000000000000000e+02
4.750000000000866862e+01	9.954300000000000000e+04	7.800000000000000000e+01	8.700000000000000000e+01	2.920000000000000000e+02
4.760000000000866294e+01	9.954100000000000000e+04	7.700000000000000000e+01	8.300000000000000000e+01	2.990000000000000000e+02
4.770000000000865725e+01	9.953900000000000000e+04	7.400000000000000000e+01	8.700000000000000000e+01	3.000000000000000000e+02
4.780000000000865157e+01	9.953200000000000000e+04	7.500000000000000000e+01	9.100000000000000000e+01	3.020000000000000000e+02
4.790000000000864588e+01	9.952700000000000000e+04	7.600000000000000000e+01	9.300000000000000000e+01	3.040000000000000000e+02
4.800000000000864020e+01	9.952300000000000000e+04	7.600000000000000000e+01	9.500000000000000000e+01	3.060000000000000000e+02
4.810000000000863452e+01	9.951700000000000000e+04	8.000000000000000000e+01	9.400000000000000000e+01	3.090000000000000000e+02
4.820000000000862883e+01	9.950900000000000000e+04	8.600000000000000000e+01	9.000000000000000000e+01	3.150000000000000000e+02
4.830000000000862315e+01	9.950200000000000000e+04	8.900000000000000000e+01	9.300000000000000000e+01	3.160000000000000000e+02
4.840000000000861746e+01	9.950100000000000000e+04	8.600000000000000000e+01	9.400000000000000000e+01	3.190000000000000000e+02
4.850000000000861178e+01	9.949600000000000000e+04	8.900000000000000000e+01	9.100000000000000000e+01	3.240000000000000000e+02
4.860000000000860609e+01	9.949200000000000000e+04	9.100000000000000000e+01	8.900000000000000000e+01	3.280000000000000000e+02
4.870000000000860041e+01	9.948800000000000000e+04	9.100000000000000000e+01	9.000000000000000000e+01	3.310000000000000000e+02
4.880000000000859472e+01	9.948100000000000000e+04	9.200000000000000000e+01	9.400000000000000000e+01	3.330000000000000000e+02
4.890000000000858904e+01	9.947700000000000000e+04	9.400000000000000000e+01	8.900000000000000000e+01	3.400000000000000000e+02
4.900000000000858336e+01	9.947000000000000000e+04	9.800000000000000000e+01	8.500000000000000000e+01	3.470000000000000000e+02
4.910000000000857767e+01	9.946500000000000000e+04	9.800000000000000000e+01	8.600000000000000000e+01	3.510000000000000000e+02
4.920000000000857199e+01	9.945900000000000000e+04	9.800000000000000000e+01	9.100000000000000000e+01	3.520000000000000000e+02
4.930000000000856630e+01	9.945700000000000000e+04	9.700000000000000000e+01	9.400000000000000000e+01	3.520000000000000000e+02
4.940000000000856062e+01	9.945300000000000000e+04	9.100000000000000000e+01	1.010000000000000000e+02	3.550000000000000000e+02
4.950000000000855493e+01	9.944500000000000000e+04	9.400000000000000000e+01	1.060000000000000000e+02	3.550000000000000000e+02
4.960000000000854925e+01	9.943900000000000000e+04	9.600000000000000000e+01	1.080000000000000000e+02	3.570000000000000000e+02
4.970000000000854357e+01	9.943500000000000000e+04	9.900000000000000000e+01	1.070000000000000000e+02	3.590000000000000000e+02
4.980000000000853788e+01	9.943100000000000000e+04	9.600000000000000000e+01	1.120000000000000000e+02	3.610000000000000000e+02
4.990000000000853220e+01	9.942900000000000000e+04	9.400000000000000000e+01	1.140000000000000000e+02	3.630000000000000000e+02
5.000000000000852651e+01	9.942700000000000000e+04	9.200000000000000000e+01	1.130000000000000000e+02	3.680000000000000000e+02
5.010000000000852083e+01	9.942000000000000000e+04	9.100000000000000000e+01	1.190000000000000000e+02	3.700000000000000000e+02
5.020000000000851514e+01	9.941500000000000000e+04	9.200000000000000000e+01	1.180000000000000000e+02	3.750000000000000000e+02
5.030000000000850946e+01	9.941100000000000000e+04	9.100000000000000000e+01	1.200000000000000000e+02	3.780000000000000000e+02
5.040000000000850378e+01	9.940200000000000000e+04	9.800000000000000000e+01	1.170000000000000000e+02	3.830000000000000000e+02
5.050000000000849809e+01	9.939900000000000000e+04	9.400000000000000000e+01	1.230000000000000000e+02	3.840000000000000000e+02
5.060000000000849241e+01	9.939400000000000000e+04	9.400000000000000000e+01	1.260000000000000000e+02	3.860000000000000000e+02
5.070000000000848672e+01	9.938600000000000000e+04	9.700000000000000000e+01	1.270000000000000000e+02	3.900000000000000000e+02
5.080000000000848104e+01	9.938200000000000000e+04	9.500000000000000000e+01	1.300000000000000000e+02	3.930000000000000000e+02
5.090000000000847535e+01	9.937700000000000000e+04	9.600000000000000000e+01	1.260000000000000000e+02	4.010000000000000000e+02
5.100000000000846967e+01	9.937300000000000000e+04	9.700000000000000000e+01	1.250000000000000000e+02	4.050000000000000000e+02
5.110000000000846399e+01	9.936900000000000000e+04	9.400000000000000000e+01	1.270000000000000000e+02	4.100000000000000000e+02
5.120000000000845830e+01	9.936400000000000000e+04	9.400000000000000000e+01	1.290000000000000000e+02	4.130000000000000000e+02
5.130000000000845262e+01	9.936200000000000000e+04	9.000000000000000000e+01	1.320000000000000000e+02	4.160000000000000000e+02
5.140000000000844693e+01	9.935800000000000000e+04	8.900000000000000000e+01	1.310000000000000000e+02	4.220000000000000000e+02
5.150000000000844125e+01	9.934800000000000000e+04	9.500000000000000000e+01	1.300000000000000000e+02	4.270000000000000000e+02
5.160000000000843556e+01	9.933900000000000000e+04	1.010000000000000000e+02	1.280000000000000000e+02	4.320000000000000000e+02
5.170000000000842988e+01	9.933300000000000000e+04	1.010000000000000000e+02	1.320000000000000000e+02	4.340000000000000000e+02
5.180000000000842419e+01	9.933100000000000000e+04	9.800000000000000000e+01	1.300000000000000000e+02	4.410000000000000000e+02
5.190000000000841851e+01	9.932800000000000000e+04	9.500000000000000000e+01	1.310000000000000000e+02	4.460000000000000000e+02
5.200000000000841283e+01	9.932300000000000000e+04	9.300000000000000000e+01	1.350000000000000000e+02	4.490000000000000000e+02
5.210000000000840714e+01	9.931400000000000000e+04	9.700000000000000000e+01	1.340000000000000000e+02	4.550000000000000000e+02
5.220000000000840146e+01	9.930700000000000000e+04	1.010000000000000000e+02	1.330000000000000000e+02	4.590000000000000000e+02
5.230000000000839577e+01	9.929900000000000000e+04	1.080000000000000000e+02	1.290000000000000000e+02	4.640000000000000000e+02
5.240000000000839009e+01	9.929200000000000000e+04	1.090000000000000000e+02	1.250000000000000000e+02	4.740000000000000000e+02
5.250000000000838440e+01	9.928800000000000000e+04	1.110000000000000000e+02	1.170000000000000000e+02	4.840000000000000000e+02
5.260000000000837872e+01	9.927900000000000000e+04	1.130000000000000000e+02	1.230000000000000000e+02	4.850000000000000000e+02
5.270000000000837304e+01	9.926700000000000000e+04	1.200000000000000000e+02	1.270000000000000000e+02	4.860000000000000000e+02
5.280000000000836735e+01	9.925800000000000000e+04	1.270000000000000000e+02	1.230000000000000000e+02	4.920000000000000000e+02
5.290000000000836167e+01	9.925400000000000000e+04	1.260000000000000000e+02	1.240000000000000000e+02	4.960000000000000000e+02
5.300000000000835598e+01	9.924900000000000000e+04	1.190000000000000000e+02	1.320000000000000000e+02	5.000000000000000000e+02
5.310000000000835030e+01	9.923800000000000000e+04	1.220000000000000000e+02	1.350000000000000000e+02	5.050000000000000000e+02
5.320000000000834461e+01	9.923200000000000000e+04	1.180000000000000000e+02	1.410000000000000000e+02	5.090000000000000000e+02
5.330000000000833893e+01	9.922100000000000000e+04	1.280000000000000000e+02	1.390000000000000000e+02	5.120000000000000000e+02
5.340000000000833325e+01	9.921400000000000000e+04	1.280000000000000000e+02	1.410000000000000000e+02	5.170000000000000000e+02
5.350000000000832756e+01	9.920700000000000000e+04	1.240000000000000000e+02	1.490000000000000000e+02	5.200000000000000000e+02
5.360000000000832188e+01	9.920500000000000000e+04	1.170000000000000000e+02	1.540000000000000000e+02	5.240000000000000000e+02
5.370000000000831619e+01	9.919300000000000000e+04	1.200000000000000000e+02	1.550000000000000000e+02	5.320000000000000000e+02
5.380000000000831051e+01	9.918700000000000000e+04	1.180000000000000000e+02	1.570000000000000000e+02	5.380000000000000000e+02
5.390000000000830482e+01	9.917400000000000000e+04	1.280000000000000000e+02	1.570000000000000000e+02	5.410000000000000000e+02
5.400000000000829914e+01	9.917100000000000000e+04	1.260000000000000000e+02	1.560000000000000000e+02	5.470000000000000000e+02
5.410000000000829345e+01	9.916300000000000000e+04	1.290000000000000000e+02	1.560000000000000000e+02	5.520000000000000000e+02
5.420000000000828777e+01	9.915300000000000000e+04	1.330000000000000000e+02	1.550000000000000000e+02	5.590000000000000000e+02
5.430000000000828209e+01	9.914400000000000000e+04	1.320000000000000000e+02	1.560000000000000000e+02	5.680000000000000000e+02
5.440000000000827640e+01	9.913700000000000000e+04	1.340000000000000000e+02	1.540000000000000000e+02	5.750000000000000000e+02
5.450000000000827072e+01	9.913000000000000000e+04	1.340000000000000000e+02	1.570000000000000000e+02	5.790000000000000000e+02
5.460000000000826503e+01	9.912400000000000000e+04	1.360000000000000000e+02	1.550000000000000000e+02	5.850000000000000000e+02
5.470000000000825935e+01	9.912000000000000000e+04	1.340000000000000000e+02	1.530000000000000000e+02	5.930000000000000000e+02
5.480000000000825366e+01	9.910600000000000000e+04	1.390000000000000000e+02	1.590000000000000000e+02	5.960000000000000000e+02
5.490000000000824798e+01	9.909700000000000000e+04	1.440000000000000000e+02	1.630000000000000000e+02	5.960000000000000000e+02
5.500000000000824230e+01	9.909200000000000000e+04	1.420000000000000000e+02	1.660000000000000000e+02	6.000000000000000000e+02
5.510000000000823661e+01	9.908300000000000000e+04	1.420000000000000000e+02	1.730000000000000000e+02	6.020000000000000000e+02
5.520000000000823093e+01	9.907300000000000000e+04	1.480000000000000000e+02	1.730000000000000000e+02	6.060000000000000000e+02
5.530000000000822524e+01	9.906700000000000000e+04	1.470000000000000000e+02	1.770000000000000000e+02	6.090000000000000000e+02
5.540000000000821956e+01	9.906200000000000000e+04	1.440000000000000000e+02	1.760000000000000000e+02	6.180000000000000000e+02
5.550000000000821387e+01	9.905700000000000000e+04	1.400000000000000000e+02	1.740000000000000000e+02	6.290000000000000000e+02
5.560000000000820819e+01	9.905100000000000000e+04	1.390000000000000000e+02	1.770000000000000000e+02	6.330000000000000000e+02
5.570000000000820251e+01	9.903600000000000000e+04	1.500000000000000000e+02	1.730000000000000000e+02	6.410000000000000000e+02
5.580000000000819682e+01	9.902800000000000000e+04	1.520000000000000000e+02	1.690000000000000000e+02	6.510000000000000000e+02
5.590000000000819114e+01	9.902300000000000000e+04	1.530000000000000000e+02	1.670000000000000000e+02	6.570000000000000000e+02
5.600000000000818545e+01	9.901500000000000000e+04	1.570000000000000000e+02	1.680000000000000000e+02	6.600000000000000000e+02
5.610000000000817977e+01	9.900400000000000000e+04	1.620000000000000000e+02	1.720000000000000000e+02	6.620000000000000000e+02
5.620000000000817408e+01	9.899300000000000000e+04	1.670000000000000000e+02	1.730000000000000000e+02	6.670000000000000000e+02
5.630000000000816840e+01	9.898300000000000000e+04	1.750000000000000000e+02	1.700000000000000000e+02	6.720000000000000000e+02
5.640000000000816271e+01	9.897700000000000000e+04	1.750000000000000000e+02	1.720000000000000000e+02	6.760000000000000000e+02
5.650000000000815703e+01	9.896800000000000000e+04	1.760000000000000000e+02	1.730000000000000000e+02	6.830000000000000000e+02
5.660000000000815135e+01	9.896000000000000000e+04	1.760000000000000000e+02	1.760000000000000000e+02	6.880000000000000000e+02
5.670000000000814566e+01	9.894700000000000000e+04	1.810000000000000000e+02	1.750000000000000000e+02	6.970000000000000000e+02
5.680000000000813998e+01	9.893500000000000000e+04	1.830000000000000000e+02	1.800000000000000000e+02	7.020000000000000000e+02
5.690000000000813429e+01	9.892700000000000000e+04	1.820000000000000000e+02	1.830000000000000000e+02	7.080000000000000000e+02
5.700000000000812861e+01	9.891900000000000000e+04	1.790000000000000000e+02	1.870000000000000000e+02	7.150000000000000000e+02
5.710000000000812292e+01	9.891500000000000000e+04	1.750000000000000000e+02	1.900000000000000000e+02	7.200000000000000000e+02
5.720000000000811724e+01	9.890700000000000000e+04	1.750000000000000000e+02	1.940000000000000000e+02	7.240000000000000000e+02
5.730000000000811156e+01	9.889900000000000000e+04	1.750000000000000000e+02	1.930000000000000000e+02	7.330000000000000000e+02
5.740000000000810587e+01	9.888600000000000000e+04	1.810000000000000000e+02	1.900000000000000000e+02	7.430000000000000000e+02
5.750000000000810019e+01	9.887600000000000000e+04	1.840000000000000000e+02	1.840000000000000000e+02	7.560000000000000000e+02
5.760000000000809450e+01	9.886300000000000000e+04	1.890000000000000000e+02	1.830000000000000000e+02	7.650000000000000000e+02
5.770000000000808882e+01	9.885400000000000000e+04	1.870000000000000000e+02	1.910000000000000000e+02	7.680000000000000000e+02
5.780000000000808313e+01	9.884300000000000000e+04	1.930000000000000000e+02	1.850000000000000000e+02	7.790000000000000000e+02
5.790000000000807745e+01	9.883600000000000000e+04	1.890000000000000000e+02	1.890000000000000000e+02	7.860000000000000000e+02
5.800000000000807177e+01	9.882600000000000000e+04	1.890000000000000000e+02	1.910000000000000000e+02	7.940000000000000000e+02
5.810000000000806608e+01	9.881300000000000000e+04	1.890000000000000000e+02	2.010000000000000000e+02	7.970000000000000000e+02
5.820000000000806040e+01	9.880200000000000000e+04	1.920000000000000000e+02	2.030000000000000000e+02	8.030000000000000000e+02
5.830000000000805471e+01	9.879400000000000000e+04	1.910000000000000000e+02	2.050000000000000000e+02	8.100000000000000000e+02
5.840000000000804903e+01	9.878700000000000000e+04	1.910000000000000000e+02	2.040000000000000000e+02	8.180000000000000000e+02
5.850000000000804334e+01	9.878100000000000000e+04	1.880000000000000000e+02	2.060000000000000000e+02	8.250000000000000000e+02
5.860000000000803766e+01	9.876900000000000000e+04	1.900000000000000000e+02	2.080000000000000000e+02	8.330000000000000000e+02
5.870000000000803198e+01	9.875600000000000000e+04	1.900000000000000000e+02	2.180000000000000000e+02	8.360000000000000000e+02
5.880000000000802629e+01	9.874800000000000000e+04	1.870000000000000000e+02	2.220000000000000000e+02	8.430000000000000000e+02
5.890000000000802061e+01	9.873900000000000000e+04	1.840000000000000000e+02	2.190000000000000000e+02	8.580000000000000000e+02
5.900000000000801492e+01	9.872800000000000000e+04	1.830000000000000000e+02	2.220000000000000000e+02	8.670000000000000000e+02
5.910000000000800924e+01	9.871200000000000000e+04	1.900000000000000000e+02	2.200000000000000000e+02	8.780000000000000000e+02
5.920000000000800355e+01	9.869500000000000000e+04	2.000000000000000000e+02	2.200000000000000000e+02	8.850000000000000000e+02
5.930000000000799787e+01	9.868300000000000000e+04	2.020000000000000000e+02	2.240000000000000000e+02	8.910000000000000000e+02
5.940000000000799218e+01	9.867100000000000000e+04	2.040000000000000000e+02	2.320000000000000000e+02	8.930000000000000000e+02
5.950000000000798650e+01	9.866000000000000000e+04	2.100000000000000000e+02	2.320000000000000000e+02	8.980000000000000000e+02
5.960000000000798082e+01	9.864500000000000000e+04	2.160000000000000000e+02	2.340000000000000000e+02	9.050000000000000000e+02
5.970000000000797513e+01	9.863300000000000000e+04	2.190000000000000000e+02	2.330000000000000000e+02	9.150000000000000000e+02
5.980000000000796945e+01	9.862000000000000000e+04	2.200000000000000000e+02	2.390000000000000000e+02	9.210000000000000000e+02
5.990000000000796376e+01	9.861200000000000000e+04	2.140000000000000000e+02	2.500000000000000000e+02	9.240000000000000000e+02
6.000000000000795808e+01	9.860600000000000000e+04	2.060000000000000000e+02	2.570000000000000000e+02	9.310000000000000000e+02
6.010000000000795239e+01	9.859500000000000000e+04	1.980000000000000000e+02	2.630000000000000000e+02	9.440000000000000000e+02
6.020000000000794671e+01	9.858600000000000000e+04	1.970000000000000000e+02	2.640000000000000000e+02	9.530000000000000000e+02
6.030000000000794103e+01	9.857500000000000000e+04	1.960000000000000000e+02	2.650000000000000000e+02	9.640000000000000000e+02
6.040000000000793534e+01	9.856300000000000000e+04	2.020000000000000000e+02	2.620000000000000000e+02	9.730000000000000000e+02
6.050000000000792966e+01	9.855200000000000000e+04	2.020000000000000000e+02	2.640000000000000000e+02	9.820000000000000000e+02
6.060000000000792397e+01	9.853700000000000000e+04	2.020000000000000000e+02	2.660000000000000000e+02	9.950000000000000000e+02
6.070000000000791829e+01	9.852800000000000000e+04	2.040000000000000000e+02	2.550000000000000000e+02	1.013000000000000000e+03
6.080000000000791260e+01	9.851700000000000000e+04	2.090000000000000000e+02	2.530000000000000000e+02	1.021000000000000000e+03
6.090000000000790692e+01	9.850800000000000000e+04	2.050000000000000000e+02	2.620000000000000000e+02	1.025000000000000000e+03
6.100000000000790124e+01	9.849600000000000000e+04	2.080000000000000000e+02	2.630000000000000000e+02	1.033000000000000000e+03
6.110000000000789555e+01	9.848000000000000000e+04	2.150000000000000000e+02	2.620000000000000000e+02	1.043000000000000000e+03
6.120000000000788987e+01	9.847500000000000000e+04	2.120000000000000000e+02	2.550000000000000000e+02	1.058000000000000000e+03
6.130000000000788418e+01	9.845900000000000000e+04	2.150000000000000000e+02	2.620000000000000000e+02	1.064000000000000000e+03
6.140000000000787850e+01	9.844400000000000000e+04	2.230000000000000000e+02	2.550000000000000000e+02	1.078000000000000000e+03
6.150000000000787281e+01	9.843500000000000000e+04	2.220000000000000000e+02	2.590000000000000000e+02	1.084000000000000000e+03
