n_iter	R0	timestart	llh
0.0	1.0	36.0	-inf
0.0	1.0	34.0	-617.9371867696046
0.0	1.0	32.0	-inf
0.0	1.2	36.0	-inf
0.0	1.2	34.0	-194.88615722648967
0.0	1.2	32.0	-204.8749273306788
0.0	1.4	36.0	-inf
0.0	1.4	34.0	-119.95150862837903
0.0	1.4	32.0	-121.65283850547304
0.0	1.5999999999999999	36.0	-inf
0.0	1.5999999999999999	34.0	-99.32379238032307
0.0	1.5999999999999999	32.0	-85.30862390709291
0.0	1.7999999999999998	36.0	-inf
0.0	1.7999999999999998	34.0	-85.43431069135414
0.0	1.7999999999999998	32.0	-84.00695555117638
0.0	1.9999999999999998	36.0	-inf
0.0	1.9999999999999998	34.0	-80.80992083777535
0.0	1.9999999999999998	32.0	-80.29508947081857
0.0	2.1999999999999997	36.0	-inf
0.0	2.1999999999999997	34.0	-87.03466106514199
0.0	2.1999999999999997	32.0	-82.94663916731294
0.0	2.3999999999999995	36.0	-inf
0.0	2.3999999999999995	34.0	-86.77575452605949
0.0	2.3999999999999995	32.0	-121.27189421470813
