n_iter	R0	timestart	llh
0.0	1.0	36.0	-inf
0.0	1.0	34.0	-inf
0.0	1.0	32.0	-inf
0.0	1.2	36.0	-inf
0.0	1.2	34.0	-215.0101267077911
0.0	1.2	32.0	-221.0464875360692
0.0	1.4	36.0	-inf
0.0	1.4	34.0	-131.27157823000888
0.0	1.4	32.0	-117.0755290712485
0.0	1.5999999999999999	36.0	-inf
0.0	1.5999999999999999	34.0	-87.90201302586999
0.0	1.5999999999999999	32.0	-85.52199024658381
0.0	1.7999999999999998	36.0	-inf
0.0	1.7999999999999998	34.0	-80.74173665389483
0.0	1.7999999999999998	32.0	-82.83956630252663
0.0	1.9999999999999998	36.0	-inf
0.0	1.9999999999999998	34.0	-80.32667306334734
0.0	1.9999999999999998	32.0	-83.67753054504139
0.0	2.1999999999999997	36.0	-inf
0.0	2.1999999999999997	34.0	-85.36427020974716
0.0	2.1999999999999997	32.0	-88.01651131550646
0.0	2.3999999999999995	36.0	-inf
0.0	2.3999999999999995	34.0	-inf
0.0	2.3999999999999995	32.0	-92.61582585633208
