n_iter	R0	timestart	llh
0.0	1.0	30.0	-416.80189355718494
0.0	1.0	28.0	-inf
0.0	1.0	26.0	-509.73149073163313
0.0	1.0	24.0	-441.40495925920885
0.0	1.0	22.0	-inf
0.0	1.0	20.0	-310.57734902765844
0.0	1.0	18.0	-396.83912668173554
0.0	1.0	16.0	-376.3900474698364
0.0	1.0	14.0	-339.27376738668767
0.0	1.0	12.0	-272.07240615239886
0.0	1.0	10.0	-357.60454204949224
0.0	1.0	8.0	-292.73201485775445
0.0	1.0	6.0	-308.7566179513809
0.0	1.0	4.0	-inf
0.0	1.0	2.0	-367.5619696527324
0.0	1.0	0.0	-259.3370975293639
0.0	1.0	-2.0	-264.3917361314903
0.0	1.0	-4.0	-336.0333867124157
0.0	1.0	-6.0	-277.9391656780228
0.0	1.0	-8.0	-288.5370109756812
0.0	1.0	-10.0	-356.5476621771147
0.0	1.0	-12.0	-201.12919558237598
0.0	1.0	-14.0	-292.32565462229644
0.0	1.0	-16.0	-242.2941191334614
0.0	1.0	-18.0	-274.2992975252825
0.0	1.0	-20.0	-224.94728405550012
0.0	1.0	-22.0	-273.59451829690823
0.0	1.0	-24.0	-231.38329206757345
0.0	1.0	-26.0	-279.2432756659487
0.0	1.0	-28.0	-186.7988445356811
0.0	1.0	-30.0	-208.21222506818236
0.0	1.0	-32.0	-291.8104818667368
0.0	1.0	-34.0	-324.5613397056108
0.0	1.0	-36.0	-340.60765334449405
0.0	1.0	-38.0	-167.6982989773041
0.0	1.0	-40.0	-inf
0.0	1.0	-42.0	-254.91009899860714
0.0	1.0	-44.0	-244.5054079558067
0.0	1.0	-46.0	-224.5222755471445
0.0	1.0	-48.0	-305.38020707679783
0.0	1.0	-50.0	-170.52255474305832
0.0	1.2	30.0	-157.69625234424313
0.0	1.2	28.0	-162.3079565722522
0.0	1.2	26.0	-189.22928552735135
0.0	1.2	24.0	-175.09563825769143
0.0	1.2	22.0	-164.0212933373744
0.0	1.2	20.0	-142.92670790116563
0.0	1.2	18.0	-149.29564051591677
0.0	1.2	16.0	-154.1778498433974
0.0	1.2	14.0	-97.67994531427867
0.0	1.2	12.0	-131.4269207714936
0.0	1.2	10.0	-134.92107854135023
0.0	1.2	8.0	-122.23585000985726
0.0	1.2	6.0	-125.91935792064498
0.0	1.2	4.0	-97.12019145645525
0.0	1.2	2.0	-96.82050064843119
0.0	1.2	0.0	-90.6338306514805
0.0	1.2	-2.0	-109.43681891259239
0.0	1.2	-4.0	-91.54034213129545
0.0	1.2	-6.0	-93.3783434139895
0.0	1.2	-8.0	-92.16490902371048
0.0	1.2	-10.0	-93.92762384343688
0.0	1.2	-12.0	-86.88422050221695
0.0	1.2	-14.0	-95.08353350182746
0.0	1.2	-16.0	-95.69137373446802
0.0	1.2	-18.0	-82.41944818480115
0.0	1.2	-20.0	-81.35801211275017
0.0	1.2	-22.0	-86.01824696924042
0.0	1.2	-24.0	-85.22229782273705
0.0	1.2	-26.0	-86.84309263736509
0.0	1.2	-28.0	-84.36521865516079
0.0	1.2	-30.0	-83.37041879309052
0.0	1.2	-32.0	-84.9226949279678
0.0	1.2	-34.0	-83.37824942721645
0.0	1.2	-36.0	-85.56039525275973
0.0	1.2	-38.0	-81.92177021915742
0.0	1.2	-40.0	-86.49529120857065
0.0	1.2	-42.0	-83.50532524723114
0.0	1.2	-44.0	-82.83977051529928
0.0	1.2	-46.0	-84.39836976097637
0.0	1.2	-48.0	-82.34325168861203
0.0	1.2	-50.0	-83.4879195314497
0.0	1.4	30.0	-116.04063855195658
0.0	1.4	28.0	-124.55434803106635
0.0	1.4	26.0	-98.04161027980201
0.0	1.4	24.0	-90.52191375320783
0.0	1.4	22.0	-89.03711598326265
0.0	1.4	20.0	-83.68303626866636
0.0	1.4	18.0	-83.9414571269293
0.0	1.4	16.0	-83.42318494981637
0.0	1.4	14.0	-80.78577644039831
0.0	1.4	12.0	-80.09019820563813
0.0	1.4	10.0	-79.07699271138705
0.0	1.4	8.0	-79.21457072993906
0.0	1.4	6.0	-78.58120717229893
0.0	1.4	4.0	-78.88082412276803
0.0	1.4	2.0	-80.18438232449603
