n_iter	R0	timestart	llh
0.0	1.0	-4.0	-322.6891110322674
0.0	1.0	-6.0	-270.8337719009577
0.0	1.0	-8.0	-328.76347906463593
0.0	1.0	-10.0	-267.71174422488946
0.0	1.0	-12.0	-356.0596655868575
0.0	1.0	-14.0	-140.59351825816898
0.0	1.0	-16.0	-292.6728541876057
0.0	1.0	-18.0	-290.3216715756095
0.0	1.0	-20.0	-231.7706161103871
0.0	1.0	-22.0	-214.49154367436807
0.0	1.0	-24.0	-188.27241065071294
0.0	1.0	-26.0	-165.111241745864
0.0	1.0	-28.0	-157.17489454317393
0.0	1.0	-30.0	-190.03043170624386
0.0	1.0	-32.0	-214.27889465489002
0.0	1.0	-34.0	-238.81352784901384
0.0	1.0	-36.0	-386.29569618758933
0.0	1.0	-38.0	-331.76612262302734
0.0	1.0	-40.0	-280.64408038205846
0.0	1.0	-42.0	-258.69902533304725
0.0	1.0	-44.0	-204.83495132386193
0.0	1.0	-46.0	-234.09009960516255
0.0	1.0	-48.0	-238.93120200427472
0.0	1.0	-50.0	-135.8163520953569
0.0	1.2	30.0	-150.53744469511085
0.0	1.2	28.0	-160.13001508962415
0.0	1.2	26.0	-127.351577103685
0.0	1.2	24.0	-158.66409726219646
0.0	1.2	22.0	-148.42682267530563
0.0	1.2	20.0	-138.9475122410463
0.0	1.2	18.0	-146.24060897187016
0.0	1.2	16.0	-122.67578355141761
0.0	1.2	14.0	-117.17522290243095
0.0	1.2	12.0	-129.21844832662072
0.0	1.2	10.0	-130.6531334466462
0.0	1.2	8.0	-151.22289450189078
0.0	1.2	6.0	-108.79972002801236
0.0	1.2	4.0	-115.74916275318591
0.0	1.2	2.0	-130.05742213794747
0.0	1.2	0.0	-90.39576620644365
0.0	1.2	-2.0	-115.2213630889859
0.0	1.2	-4.0	-89.41871135557446
0.0	1.2	-6.0	-88.92993574632582
0.0	1.2	-8.0	-86.53407424995797
0.0	1.2	-10.0	-90.47622279328411
0.0	1.2	-12.0	-81.84176584953119
0.0	1.2	-14.0	-85.12131221323834
0.0	1.2	-16.0	-95.09746086653195
0.0	1.2	-18.0	-89.72842408068884
0.0	1.2	-20.0	-91.59625925840156
0.0	1.2	-22.0	-82.79276930437398
0.0	1.2	-24.0	-83.78076216764141
0.0	1.2	-26.0	-85.22972172506213
0.0	1.2	-28.0	-81.715418618213
0.0	1.2	-30.0	-82.9108885650685
0.0	1.2	-32.0	-89.92571880011349
0.0	1.2	-34.0	-86.47794001781106
0.0	1.2	-36.0	-83.38513973854114
0.0	1.2	-38.0	-83.22145758122488
0.0	1.2	-40.0	-86.23406877914466
0.0	1.2	-42.0	-82.60900382241434
0.0	1.2	-44.0	-81.67205911533146
0.0	1.2	-46.0	-81.5711848257017
0.0	1.2	-48.0	-87.2749818653007
0.0	1.2	-50.0	-82.26765138730663
0.0	1.4	30.0	-129.29047611298748
0.0	1.4	28.0	-103.55645887113377
0.0	1.4	26.0	-97.15962914826915
0.0	1.4	24.0	-81.21931250304151
0.0	1.4	22.0	-85.59814536615974
0.0	1.4	20.0	-84.88850873012717
0.0	1.4	18.0	-82.48549288739191
0.0	1.4	16.0	-82.50164793470621
0.0	1.4	14.0	-80.07867631441938
0.0	1.4	12.0	-87.65309594741362
0.0	1.4	10.0	-90.04762842232927
0.0	1.4	8.0	-80.20384211560787
0.0	1.4	6.0	-80.88775230467971
0.0	1.4	4.0	-79.22627370328334
0.0	1.4	2.0	-77.58744352774579
0.0	1.4	0.0	-79.0718461480261
0.0	1.4	-2.0	-78.933329617918
0.0	1.4	-4.0	-77.95015713643775
0.0	1.4	-6.0	-78.33555762718083
0.0	1.4	-8.0	-78.61695253806865
0.0	1.4	-10.0	-77.86880091894565
0.0	1.4	-12.0	-79.17424799656106
0.0	1.4	-14.0	-80.24339056736514
0.0	1.4	-16.0	-79.15217373515226
0.0	1.4	-18.0	-78.23545307700718
0.0	1.4	-20.0	-80.90041596057439
0.0	1.4	-22.0	-79.8558850770227
0.0	1.4	-24.0	-79.7471843811747
0.0	1.4	-26.0	-79.03366751965714
0.0	1.4	-28.0	-79.14993585081795
0.0	1.4	-30.0	-82.16319285255484
0.0	1.4	-32.0	-79.37218230972962
0.0	1.4	-34.0	-78.78151448694871
0.0	1.4	-36.0	-79.54287165368302
0.0	1.4	-38.0	-80.3661489702541
0.0	1.4	-40.0	-81.21390681487296
0.0	1.4	-42.0	-83.02860425569811
0.0	1.4	-44.0	-81.36952053619649
0.0	1.4	-46.0	-86.56318095705265
0.0	1.4	-48.0	-81.42751228832753
0.0	1.4	-50.0	-90.86081639463596
0.0	1.5999999999999999	30.0	-84.33983682068126
0.0	1.5999999999999999	28.0	-82.39325716666329
0.0	1.5999999999999999	26.0	-80.0575999807792
0.0	1.5999999999999999	24.0	-79.61492486787364
0.0	1.5999999999999999	22.0	-78.02603831158022
0.0	1.5999999999999999	20.0	-80.21155319704334
0.0	1.5999999999999999	18.0	-77.13647047191763
0.0	1.5999999999999999	16.0	-77.83563088339612
0.0	1.5999999999999999	14.0	-77.41838350687982
0.0	1.5999999999999999	12.0	-77.48418978626651
0.0	1.5999999999999999	10.0	-76.83579119252519
0.0	1.5999999999999999	8.0	-77.44152653447955
0.0	1.5999999999999999	6.0	-77.5554950341048
0.0	1.5999999999999999	4.0	-77.1213184652729
0.0	1.5999999999999999	2.0	-77.35740263874253
0.0	1.5999999999999999	0.0	-77.71387657544706
0.0	1.5999999999999999	-2.0	-77.2596147714703
0.0	1.5999999999999999	-4.0	-77.9186447016266
0.0	1.5999999999999999	-6.0	-77.13208203502927
0.0	1.5999999999999999	-8.0	-78.59844790170808
0.0	1.5999999999999999	-10.0	-78.45456430593599
0.0	1.5999999999999999	-12.0	-79.60495826342131
0.0	1.5999999999999999	-14.0	-78.06134037391456
0.0	1.5999999999999999	-16.0	-78.83703031252652
0.0	1.5999999999999999	-18.0	-77.72185234572704
0.0	1.5999999999999999	-20.0	-79.02844831081148
0.0	1.5999999999999999	-22.0	-87.95018567793095
0.0	1.5999999999999999	-24.0	-80.1165622381126
0.0	1.5999999999999999	-26.0	-86.74648313247349
0.0	1.5999999999999999	-28.0	-86.37218193556996
0.0	1.5999999999999999	-30.0	-97.7294636073331
0.0	1.5999999999999999	-32.0	-99.93121610543291
0.0	1.5999999999999999	-34.0	-99.25766317716827
0.0	1.5999999999999999	-36.0	-85.8774661305915
