n_iter	R0	timestart	llh
0.0	1.1	30.0	-215.9329796562028
0.0	1.1	28.0	-293.4028501446606
0.0	1.1	26.0	-260.23668457535416
0.0	1.1	24.0	-286.7970569746224
0.0	1.1	22.0	-195.49555662576074
0.0	1.1	20.0	-229.29320958929532
0.0	1.1	18.0	-253.8476685292062
0.0	1.1	16.0	-163.72099421023628
0.0	1.1	14.0	-327.4172699349609
0.0	1.1	12.0	-135.6313012836624
0.0	1.1	10.0	-168.64336997356503
0.0	1.1	8.0	-126.71942076003252
0.0	1.1	6.0	-306.9067962739597
0.0	1.1	4.0	-171.98116096360798
0.0	1.1	2.0	-176.6552954007941
0.0	1.1	0.0	-152.0502976536493
0.0	1.1	-2.0	-113.64290930546869
0.0	1.1	-4.0	-154.28664872240122
0.0	1.1	-6.0	-183.92301571825894
0.0	1.1	-8.0	-149.27088770560297
0.0	1.1	-10.0	-124.17334163280192
0.0	1.1	-12.0	-165.56569961566768
0.0	1.1	-14.0	-210.61046322358857
0.0	1.1	-16.0	-122.45653812754273
0.0	1.1	-18.0	-106.66561265087263
0.0	1.1	-20.0	-92.3257413246093
0.0	1.1	-22.0	-136.50008956346846
0.0	1.1	-24.0	-104.4294545711182
0.0	1.1	-26.0	-127.00066277021756
0.0	1.1	-28.0	-105.4513461715942
0.0	1.1	-30.0	-100.29439967593689
0.0	1.1	-32.0	-107.84334937444821
0.0	1.1	-34.0	-135.32715474862283
0.0	1.1	-36.0	-112.03292201959655
0.0	1.1	-38.0	-117.14990310681742
0.0	1.1	-40.0	-101.1871272252763
0.0	1.1	-42.0	-102.28520825295585
0.0	1.1	-44.0	-107.12817153471535
0.0	1.1	-46.0	-88.82590034257623
0.0	1.1	-48.0	-91.1849712748041
0.0	1.1	-50.0	-99.0714161517075
0.0	1.3	30.0	-118.91373623755665
0.0	1.3	28.0	-120.36831452905298
0.0	1.3	26.0	-102.89006550490187
0.0	1.3	24.0	-100.32387021003981
0.0	1.3	22.0	-110.65490704558967
0.0	1.3	20.0	-110.0668435635739
0.0	1.3	18.0	-97.01242903068108
0.0	1.3	16.0	-88.64765661769958
0.0	1.3	14.0	-88.14191406703662
0.0	1.3	12.0	-97.70928159605548
0.0	1.3	10.0	-93.45423589083143
0.0	1.3	8.0	-91.3986557606948
0.0	1.3	6.0	-80.15781626941012
0.0	1.3	4.0	-84.33967446450518
0.0	1.3	2.0	-82.27509030527915
0.0	1.3	0.0	-81.57917066384877
0.0	1.3	-2.0	-82.25371130710658
0.0	1.3	-4.0	-80.87286163159834
0.0	1.3	-6.0	-79.46968721060617
0.0	1.3	-8.0	-80.83014262701525
0.0	1.3	-10.0	-80.78199682334478
0.0	1.3	-12.0	-81.1121767697079
0.0	1.3	-14.0	-79.91347849760076
