n_iter	R0	timestart	llh
0.0	1.1	36.0	-inf
0.0	1.1	34.0	-188.1867190163408
0.0	1.1	32.0	-233.94592691108193
0.0	1.3	36.0	-inf
0.0	1.3	34.0	-107.52989557738111
0.0	1.3	32.0	-120.14433079564809
0.0	1.5	36.0	-inf
0.0	1.5	34.0	-98.61324653972777
0.0	1.5	32.0	-98.19462568730786
0.0	1.7	36.0	-inf
0.0	1.7	34.0	-84.92302867444229
0.0	1.7	32.0	-85.62055699149725
0.0	1.9	36.0	-inf
0.0	1.9	34.0	-80.29056191467481
0.0	1.9	32.0	-79.61947438876065
0.0	2.0999999999999996	36.0	-inf
0.0	2.0999999999999996	34.0	-82.46996387169563
0.0	2.0999999999999996	32.0	-83.70075441153799
0.0	2.3	36.0	-inf
0.0	2.3	34.0	-91.86263534524667
0.0	2.3	32.0	-87.68931224909682
0.0	2.5	36.0	-inf
0.0	2.5	34.0	-96.75098429191918
0.0	2.5	32.0	-137.58369606434132
