n_iter	R0	timestart	llh
0.0	1.1	30.0	-318.10086067072535
0.0	1.1	28.0	-462.16316675945814
0.0	1.1	26.0	-224.87427147087982
0.0	1.1	24.0	-185.36162946741047
0.0	1.1	22.0	-261.07173806965653
0.0	1.1	20.0	-180.90769645883643
0.0	1.1	18.0	-174.1452558242617
0.0	1.1	16.0	-206.2747567930288
0.0	1.1	14.0	-276.1521074307871
0.0	1.1	12.0	-202.26104825881288
0.0	1.1	10.0	-161.61072854042087
0.0	1.1	8.0	-197.1820860203282
0.0	1.1	6.0	-185.1550450052581
0.0	1.1	4.0	-126.06403752682989
0.0	1.1	2.0	-245.70237421687992
0.0	1.1	0.0	-141.42068347735852
0.0	1.1	-2.0	-130.01345329104382
0.0	1.1	-4.0	-156.4498274078127
0.0	1.1	-6.0	-154.542997347617
0.0	1.1	-8.0	-97.44617825534247
0.0	1.1	-10.0	-118.1405683135323
0.0	1.1	-12.0	-134.32598206918541
0.0	1.1	-14.0	-128.77341398771915
0.0	1.1	-16.0	-145.9594627823645
0.0	1.1	-18.0	-135.54791439285253
0.0	1.1	-20.0	-106.34731190439527
0.0	1.1	-22.0	-118.94450540525285
0.0	1.1	-24.0	-117.20716287214792
0.0	1.1	-26.0	-128.28717279773264
0.0	1.1	-28.0	-126.6157700316142
0.0	1.1	-30.0	-128.95767437629422
0.0	1.1	-32.0	-106.22349586782346
0.0	1.1	-34.0	-100.61709601422142
0.0	1.1	-36.0	-107.20109625914084
0.0	1.1	-38.0	-99.15026154416746
0.0	1.1	-40.0	-101.43400285412437
0.0	1.1	-42.0	-133.9468110840707
0.0	1.1	-44.0	-105.16646692764287
0.0	1.1	-46.0	-125.43252557353172
0.0	1.1	-48.0	-110.93032230512024
0.0	1.1	-50.0	-104.33472667597132
0.0	1.3	30.0	-149.41667289710134
0.0	1.3	28.0	-130.18557837748264
0.0	1.3	26.0	-104.84893881845476
0.0	1.3	24.0	-104.74636617738526
0.0	1.3	22.0	-97.02630260904562
0.0	1.3	20.0	-109.08281042343124
