n_iter	R0	timestart	llh
0.0	1.1	4.0	-152.3957549426749
0.0	1.1	2.0	-115.23681494399493
0.0	1.1	0.0	-183.6841914932955
0.0	1.1	-2.0	-165.99085701986888
0.0	1.1	-4.0	-135.81040690306665
0.0	1.1	-6.0	-118.0675785696233
0.0	1.1	-8.0	-150.64938069213324
0.0	1.1	-10.0	-149.6133223510804
0.0	1.1	-12.0	-162.12332892372274
0.0	1.1	-14.0	-156.6253376628351
0.0	1.1	-16.0	-140.62695335092994
0.0	1.1	-18.0	-108.5069353172556
0.0	1.1	-20.0	-155.23895323237417
0.0	1.1	-22.0	-97.61183951988778
0.0	1.1	-24.0	-95.62400390729618
0.0	1.1	-26.0	-154.8643803099499
0.0	1.1	-28.0	-116.15106543315983
0.0	1.1	-30.0	-121.62693214007783
0.0	1.1	-32.0	-111.74580424450066
0.0	1.1	-34.0	-97.45597116194902
0.0	1.1	-36.0	-102.68991518290821
0.0	1.1	-38.0	-109.6764217315935
0.0	1.1	-40.0	-140.7130252522795
0.0	1.1	-42.0	-153.35465181110447
0.0	1.1	-44.0	-86.71979707978244
0.0	1.1	-46.0	-93.4386013792209
0.0	1.1	-48.0	-86.04906277838677
0.0	1.1	-50.0	-133.23716282632682
0.0	1.3	30.0	-111.58089218932395
0.0	1.3	28.0	-106.08405596288581
0.0	1.3	26.0	-91.24680010834543
0.0	1.3	24.0	-100.01832612915547
0.0	1.3	22.0	-107.43234328402606
0.0	1.3	20.0	-100.52035117977715
0.0	1.3	18.0	-107.93737513191464
0.0	1.3	16.0	-102.78761796101293
0.0	1.3	14.0	-89.66297475002928
0.0	1.3	12.0	-104.76978219655159
0.0	1.3	10.0	-84.61077941835607
0.0	1.3	8.0	-84.14527941244694
0.0	1.3	6.0	-82.10078000077749
0.0	1.3	4.0	-82.47641157789009
0.0	1.3	2.0	-82.1003436135124
0.0	1.3	0.0	-80.32389234160144
0.0	1.3	-2.0	-82.87996822782407
0.0	1.3	-4.0	-84.14896652214583
0.0	1.3	-6.0	-80.56695565304997
0.0	1.3	-8.0	-81.38707461068888
0.0	1.3	-10.0	-80.91578560262109
0.0	1.3	-12.0	-80.3692453025608
0.0	1.3	-14.0	-79.65573035143335
0.0	1.3	-16.0	-80.23575279947893
0.0	1.3	-18.0	-82.26128798439218
0.0	1.3	-20.0	-79.13683643862305
0.0	1.3	-22.0	-80.33964283886422
0.0	1.3	-24.0	-80.53411201830913
0.0	1.3	-26.0	-80.76676057310834
0.0	1.3	-28.0	-79.36057568676249
0.0	1.3	-30.0	-79.82752499202516
0.0	1.3	-32.0	-80.23190510639924
0.0	1.3	-34.0	-79.33359205146269
0.0	1.3	-36.0	-81.81240676624539
0.0	1.3	-38.0	-80.90128809023301
0.0	1.3	-40.0	-80.01844275535035
0.0	1.3	-42.0	-80.49762907358107
0.0	1.3	-44.0	-81.79987683534073
0.0	1.3	-46.0	-79.8679658986099
0.0	1.3	-48.0	-82.8378115186838
0.0	1.3	-50.0	-82.1459582375454
0.0	1.5	30.0	-85.91011404001642
0.0	1.5	28.0	-90.5735953066862
0.0	1.5	26.0	-90.06099853715617
0.0	1.5	24.0	-84.46477965900453
0.0	1.5	22.0	-82.1244989821305
0.0	1.5	20.0	-79.79882601620223
0.0	1.5	18.0	-78.42943903446488
0.0	1.5	16.0	-79.43188408374286
0.0	1.5	14.0	-78.84057409563195
0.0	1.5	12.0	-78.35589351994852
0.0	1.5	10.0	-78.81360826933707
0.0	1.5	8.0	-78.88057003149441
0.0	1.5	6.0	-77.73750119364932
0.0	1.5	4.0	-77.44759710712992
0.0	1.5	2.0	-78.4501599255265
0.0	1.5	0.0	-77.74781028056321
0.0	1.5	-2.0	-77.88003528196126
0.0	1.5	-4.0	-77.44288913427718
0.0	1.5	-6.0	-77.87814410804783
0.0	1.5	-8.0	-77.89062040761601
