n_iter	R0	timestart	llh
0.0	1.0	-6.0	-205.8555937122074
0.0	1.0	-8.0	-319.0354882977943
0.0	1.0	-10.0	-223.9377483677344
0.0	1.0	-12.0	-205.52519110100118
0.0	1.0	-14.0	-185.99795989479009
0.0	1.0	-16.0	-377.8761380607901
0.0	1.0	-18.0	-306.77377083984925
0.0	1.0	-20.0	-225.47491236861546
0.0	1.0	-22.0	-341.00606818153585
0.0	1.0	-24.0	-263.16828153916316
0.0	1.0	-26.0	-232.1404597729107
0.0	1.0	-28.0	-164.48187536063008
0.0	1.0	-30.0	-209.0716569092475
0.0	1.0	-32.0	-211.61581199914275
0.0	1.0	-34.0	-238.0869729649185
0.0	1.0	-36.0	-186.55177930193827
0.0	1.0	-38.0	-inf
0.0	1.0	-40.0	-257.8181409058501
0.0	1.0	-42.0	-318.83683137379825
0.0	1.0	-44.0	-221.36503631747775
0.0	1.0	-46.0	-284.3649797008221
0.0	1.0	-48.0	-209.1644918769334
0.0	1.0	-50.0	-176.72426081305025
0.0	1.2	30.0	-139.81383482900105
0.0	1.2	28.0	-146.68520965441974
0.0	1.2	26.0	-165.98915880858422
0.0	1.2	24.0	-167.0279484648613
0.0	1.2	22.0	-153.29020706315833
0.0	1.2	20.0	-103.87955679016521
0.0	1.2	18.0	-181.99766980936147
0.0	1.2	16.0	-114.11190269335525
0.0	1.2	14.0	-127.739588798827
0.0	1.2	12.0	-94.92646756710506
0.0	1.2	10.0	-120.85560324085765
0.0	1.2	8.0	-107.01885487719015
0.0	1.2	6.0	-93.62399378555588
0.0	1.2	4.0	-107.07774277249374
0.0	1.2	2.0	-92.48484711203726
0.0	1.2	0.0	-103.98466275775337
0.0	1.2	-2.0	-94.4515407636031
0.0	1.2	-4.0	-93.0693759129534
0.0	1.2	-6.0	-90.62313846813134
0.0	1.2	-8.0	-99.79814435896311
0.0	1.2	-10.0	-88.27372873223645
0.0	1.2	-12.0	-94.06163699342729
0.0	1.2	-14.0	-88.78134049603275
0.0	1.2	-16.0	-87.49186270335649
0.0	1.2	-18.0	-83.21310889159103
0.0	1.2	-20.0	-95.95922730637821
0.0	1.2	-22.0	-86.04569163834685
0.0	1.2	-24.0	-81.63421068976315
0.0	1.2	-26.0	-84.27995787515952
0.0	1.2	-28.0	-85.7534672059852
0.0	1.2	-30.0	-96.74398842852727
0.0	1.2	-32.0	-83.96780382464637
0.0	1.2	-34.0	-82.58078172004657
0.0	1.2	-36.0	-85.95090703485745
0.0	1.2	-38.0	-83.78074159625332
0.0	1.2	-40.0	-83.30001399394025
0.0	1.2	-42.0	-84.37219476968006
0.0	1.2	-44.0	-90.74291049144809
0.0	1.2	-46.0	-81.21551501949965
0.0	1.2	-48.0	-81.83048744435688
