	t	genotype	recovered_window
0	32.4	4.0	34.0
1	32.6	0.0	34.0
2	32.8	0.0	34.0
3	33.1	4.0	34.0
4	33.3	0.0	34.0
5	32.1	4.0	34.0
6	32.3	0.0	34.0
7	33.9	0.0	34.0
8	32.6	0.0	34.0
9	34.0	13.0	34.0
10	32.7	12.0	34.0
11	33.2	0.0	34.0
12	33.4	0.0	34.0
13	32.4	0.0	34.0
14	33.9	6.0	34.0
15	32.7	0.0	34.0
16	33.8	0.0	34.0
17	33.8	5.0	34.0
18	32.4	4.0	34.0
19	33.5	0.0	34.0
0	39.2	10.0	40.0
1	39.4	10.0	40.0
2	39.4	0.0	40.0
3	39.2	15.0	40.0
4	38.1	4.0	40.0
5	38.8	16.0	40.0
6	40.0	4.0	40.0
7	38.5	15.0	40.0
8	38.8	5.0	40.0
9	38.1	17.0	40.0
10	39.0	17.0	40.0
11	38.7	0.0	40.0
12	38.6	0.0	40.0
13	38.5	16.0	40.0
14	39.1	0.0	40.0
15	38.7	0.0	40.0
16	38.2	0.0	40.0
17	38.2	14.0	40.0
18	39.4	4.0	40.0
19	39.5	0.0	40.0
0	40.7	0.0	42.0
1	41.6	0.0	42.0
2	40.4	5.0	42.0
3	41.1	0.0	42.0
4	41.9	28.0	42.0
5	41.2	0.0	42.0
6	40.3	0.0	42.0
7	42.0	16.0	42.0
8	41.1	16.0	42.0
9	40.2	10.0	42.0
10	41.9	10.0	42.0
11	40.5	0.0	42.0
12	40.1	5.0	42.0
13	41.5	0.0	42.0
14	41.5	0.0	42.0
15	40.5	0.0	42.0
16	41.4	16.0	42.0
17	40.5	4.0	42.0
18	41.8	16.0	42.0
19	41.2	25.0	42.0
0	43.6	30.0	44.0
1	43.8	16.0	44.0
2	42.3	29.0	44.0
3	43.7	0.0	44.0
4	42.8	29.0	44.0
5	42.4	0.0	44.0
6	42.8	14.0	44.0
7	43.3	19.0	44.0
8	43.7	0.0	44.0
9	42.7	0.0	44.0
10	43.7	32.0	44.0
11	42.4	31.0	44.0
12	43.5	15.0	44.0
13	43.7	4.0	44.0
14	43.9	0.0	44.0
15	43.9	18.0	44.0
16	43.0	0.0	44.0
17	42.7	21.0	44.0
18	42.8	14.0	44.0
19	42.5	22.0	44.0
0	45.6	52.0	46.0
1	45.9	41.0	46.0
2	45.6	9.0	46.0
3	45.1	23.0	46.0
4	44.7	0.0	46.0
5	45.3	0.0	46.0
6	46.0	16.0	46.0
7	45.8	4.0	46.0
8	45.6	18.0	46.0
9	45.2	0.0	46.0
10	45.5	0.0	46.0
11	45.5	37.0	46.0
12	45.5	23.0	46.0
13	45.6	0.0	46.0
14	44.5	0.0	46.0
15	44.3	22.0	46.0
16	44.4	15.0	46.0
17	44.2	15.0	46.0
18	45.1	0.0	46.0
19	44.8	0.0	46.0
0	47.6	63.0	48.0
1	47.9	26.0	48.0
2	47.7	0.0	48.0
