	t	genotype	recovered_window
0	17.5	0.0	20.0
1	19.0	0.0	20.0
2	17.9	0.0	20.0
3	19.8	0.0	20.0
4	17.9	0.0	20.0
5	18.7	0.0	20.0
6	17.7	0.0	20.0
7	18.8	0.0	20.0
8	19.7	0.0	20.0
9	19.0	0.0	20.0
10	18.4	0.0	20.0
11	18.9	6.0	20.0
12	18.3	8.0	20.0
13	18.9	0.0	20.0
14	17.3	0.0	20.0
15	19.5	0.0	20.0
16	18.6	19.0	20.0
17	18.7	0.0	20.0
18	18.8	0.0	20.0
19	17.0	13.0	20.0
20	19.0	15.0	20.0
21	18.5	0.0	20.0
22	17.2	0.0	20.0
23	18.4	0.0	20.0
24	18.2	0.0	20.0
25	17.9	0.0	20.0
26	17.1	9.0	20.0
27	18.4	0.0	20.0
28	19.4	0.0	20.0
29	19.9	0.0	20.0
30	17.6	0.0	20.0
31	18.8	0.0	20.0
32	18.4	16.0	20.0
33	18.2	0.0	20.0
34	16.5	0.0	20.0
35	18.9	0.0	20.0
36	19.8	0.0	20.0
37	17.7	0.0	20.0
38	17.6	0.0	20.0
39	19.3	0.0	20.0
0	22.6	0.0	24.0
1	23.0	0.0	24.0
2	23.9	6.0	24.0
3	23.5	15.0	24.0
4	22.6	14.0	24.0
5	24.0	18.0	24.0
6	21.7	0.0	24.0
7	20.6	0.0	24.0
8	20.2	21.0	24.0
9	23.8	10.0	24.0
10	20.6	0.0	24.0
11	22.7	29.0	24.0
12	22.1	0.0	24.0
13	22.1	0.0	24.0
14	22.5	0.0	24.0
15	21.6	22.0	24.0
16	22.9	0.0	24.0
17	22.3	0.0	24.0
18	23.3	0.0	24.0
19	20.6	0.0	24.0
20	22.0	0.0	24.0
21	22.4	0.0	24.0
22	23.4	25.0	24.0
23	21.5	24.0	24.0
24	22.9	12.0	24.0
25	21.2	0.0	24.0
26	21.3	0.0	24.0
27	22.9	0.0	24.0
28	21.3	0.0	24.0
29	21.0	0.0	24.0
30	20.2	15.0	24.0
31	20.2	0.0	24.0
32	22.1	14.0	24.0
33	20.5	14.0	24.0
34	21.9	0.0	24.0
35	22.9	0.0	24.0
36	23.8	0.0	24.0
37	22.0	0.0	24.0
38	23.5	10.0	24.0
39	23.6	0.0	24.0
0	25.8	41.0	28.0
1	26.9	27.0	28.0
2	25.9	17.0	28.0
3	26.4	0.0	28.0
4	26.8	14.0	28.0
5	25.5	43.0	28.0
6	26.9	26.0	28.0
7	24.9	17.0	28.0
8	28.0	0.0	28.0
9	27.7	44.0	28.0
10	25.0	0.0	28.0
11	24.2	0.0	28.0
12	26.7	0.0	28.0
13	25.4	0.0	28.0
14	26.2	17.0	28.0
15	24.8	50.0	28.0
16	25.8	0.0	28.0
17	26.9	55.0	28.0
18	26.3	0.0	28.0
19	27.3	63.0	28.0
20	25.8	0.0	28.0
21	27.2	0.0	28.0
22	26.6	0.0	28.0
23	27.4	0.0	28.0
24	26.8	17.0	28.0
25	26.6	0.0	28.0
26	26.0	36.0	28.0
27	25.2	0.0	28.0
28	26.1	46.0	28.0
29	27.6	12.0	28.0
30	25.4	28.0	28.0
31	27.8	0.0	28.0
32	27.1	0.0	28.0
33	26.2	14.0	28.0
34	26.2	0.0	28.0
35	26.5	57.0	28.0
36	27.0	31.0	28.0
37	24.9	0.0	28.0
38	26.1	0.0	28.0
39	25.5	0.0	28.0
0	30.4	0.0	32.0
1	30.8	61.0	32.0
2	29.2	0.0	32.0
3	31.7	102.0	32.0
4	30.9	27.0	32.0
5	29.4	0.0	32.0
6	31.5	0.0	32.0
7	29.7	0.0	32.0
8	32.0	0.0	32.0
9	30.0	0.0	32.0
10	31.4	12.0	32.0
11	29.3	0.0	32.0
12	28.6	0.0	32.0
13	31.0	0.0	32.0
14	28.7	0.0	32.0
15	28.7	45.0	32.0
16	29.8	33.0	32.0
17	29.1	0.0	32.0
18	31.9	0.0	32.0
19	30.6	0.0	32.0
20	31.2	0.0	32.0
21	30.5	31.0	32.0
22	29.6	0.0	32.0
23	31.9	0.0	32.0
24	30.0	33.0	32.0
25	29.0	0.0	32.0
26	28.6	0.0	32.0
27	30.0	0.0	32.0
28	31.1	34.0	32.0
29	28.3	0.0	32.0
30	30.0	0.0	32.0
31	32.0	111.0	32.0
32	30.8	0.0	32.0
33	29.4	0.0	32.0
34	29.4	0.0	32.0
35	31.5	33.0	32.0
36	30.9	0.0	32.0
37	29.0	0.0	32.0
38	31.9	0.0	32.0
39	31.2	80.0	32.0
0	32.3	92.0	36.0
1	34.7	0.0	36.0
2	34.7	44.0	36.0
3	34.9	0.0	36.0
4	36.0	0.0	36.0
5	34.3	0.0	36.0
6	33.8	94.0	36.0
7	35.9	195.0	36.0
8	34.4	0.0	36.0
9	34.6	107.0	36.0
10	33.5	98.0	36.0
11	32.4	47.0	36.0
12	36.0	31.0	36.0
13	35.9	269.0	36.0
14	34.0	161.0	36.0
15	35.4	20.0	36.0
16	36.0	20.0	36.0
17	34.8	67.0	36.0
18	32.7	68.0	36.0
19	35.8	59.0	36.0
20	33.3	97.0	36.0
21	34.1	48.0	36.0
22	35.4	157.0	36.0
23	32.9	0.0	36.0
24	33.9	32.0	36.0
25	34.6	0.0	36.0
26	33.9	178.0	36.0
27	34.1	156.0	36.0
28	32.1	85.0	36.0
29	33.3	84.0	36.0
30	33.0	0.0	36.0
31	35.3	20.0	36.0
32	35.4	35.0	36.0
33	32.4	34.0	36.0
34	35.0	33.0	36.0
35	33.2	160.0	36.0
36	33.7	59.0	36.0
37	32.3	81.0	36.0
38	33.1	129.0	36.0
39	36.0	0.0	36.0
0	39.5	377.0	40.0
1	38.0	0.0	40.0
2	36.9	123.0	40.0
3	39.3	306.0	40.0
4	39.6	402.0	40.0
5	36.9	0.0	40.0
6	39.5	59.0	40.0
7	39.7	82.0	40.0
8	38.1	307.0	40.0
9	38.8	0.0	40.0
10	38.0	170.0	40.0
11	39.2	0.0	40.0
12	38.0	31.0	40.0
13	38.9	0.0	40.0
14	36.1	0.0	40.0
15	37.3	201.0	40.0
16	39.8	94.0	40.0
17	37.3	0.0	40.0
