n_iter	R0	timestart	llh
0.0	1.0	737838.0	-inf
0.0	1.0	737835.0	-inf
0.0	1.0	737832.0	-inf
0.0	1.0	737829.0	-inf
0.0	1.0	737826.0	-inf
0.0	1.0	737823.0	-88.64354963037611
0.0	1.0	737820.0	-inf
0.0	1.0	737817.0	-inf
0.0	1.0	737814.0	-inf
0.0	1.0	737811.0	-inf
0.0	1.0	737808.0	-inf
0.0	1.0	737805.0	-inf
0.0	1.0	737802.0	-inf
0.0	1.0	737799.0	-inf
0.0	1.0	737796.0	-inf
0.0	1.0	737793.0	-inf
0.0	1.0	737790.0	-inf
0.0	1.0	737787.0	-61.80966476048724
0.0	1.0	737784.0	-inf
0.0	1.0	737781.0	-inf
0.0	1.0	737778.0	-71.43861506473955
0.0	1.0	737775.0	-56.28719107182342
0.0	1.0	737772.0	-47.002155768615225
0.0	1.0	737769.0	-44.8182470796427
0.0	1.0	737766.0	-75.72923266376111
0.0	1.0	737763.0	-62.835566192060455
0.0	1.1	737838.0	-inf
0.0	1.1	737835.0	-inf
0.0	1.1	737832.0	-inf
0.0	1.1	737829.0	-inf
0.0	1.1	737826.0	-inf
0.0	1.1	737823.0	-inf
0.0	1.1	737820.0	-99.20575386267805
0.0	1.1	737817.0	-inf
0.0	1.1	737814.0	-67.8528457006589
0.0	1.1	737811.0	-48.60114336087088
0.0	1.1	737808.0	-inf
0.0	1.1	737805.0	-48.745313503173165
0.0	1.1	737802.0	-84.81054995234008
0.0	1.1	737799.0	-49.65973580515999
0.0	1.1	737796.0	-44.20533072673971
0.0	1.1	737793.0	-41.175362722837136
0.0	1.1	737790.0	-45.053747822838574
0.0	1.1	737787.0	-50.461603708103894
0.0	1.1	737784.0	-47.87764581147676
0.0	1.1	737781.0	-42.563289083127415
0.0	1.1	737778.0	-42.5963963252603
0.0	1.1	737775.0	-40.74183908359534
0.0	1.1	737772.0	-41.019850129857005
0.0	1.1	737769.0	-43.10255040978733
0.0	1.1	737766.0	-47.88943045377559
0.0	1.1	737763.0	-40.29335109531148
0.0	1.2000000000000002	737838.0	-78.83363408422841
0.0	1.2000000000000002	737835.0	-inf
0.0	1.2000000000000002	737832.0	-inf
0.0	1.2000000000000002	737829.0	-inf
0.0	1.2000000000000002	737826.0	-65.88665359085371
0.0	1.2000000000000002	737823.0	-53.24579026918535
0.0	1.2000000000000002	737820.0	-94.77554692832516
0.0	1.2000000000000002	737817.0	-77.5224028503035
0.0	1.2000000000000002	737814.0	-49.66400483866725
0.0	1.2000000000000002	737811.0	-56.60353702716259
0.0	1.2000000000000002	737808.0	-46.87690816309617
0.0	1.2000000000000002	737805.0	-42.444664454390875
0.0	1.2000000000000002	737802.0	-40.205485921348966
0.0	1.2000000000000002	737799.0	-34.28102284150736
0.0	1.2000000000000002	737796.0	-37.59559646042988
0.0	1.2000000000000002	737793.0	-41.09948668921315
0.0	1.2000000000000002	737790.0	-39.72637031722873
0.0	1.2000000000000002	737787.0	-46.55807405615241
0.0	1.2000000000000002	737784.0	-42.122420771160904
0.0	1.2000000000000002	737781.0	-36.88954785883387
0.0	1.2000000000000002	737778.0	-34.53696002299668
0.0	1.2000000000000002	737775.0	-41.8956205828398
0.0	1.2000000000000002	737772.0	-39.20854944668255
0.0	1.2000000000000002	737769.0	-42.65582221198161
0.0	1.2000000000000002	737766.0	-36.45974708734991
0.0	1.2000000000000002	737763.0	-38.90676609957325
0.0	1.3000000000000003	737838.0	-inf
0.0	1.3000000000000003	737835.0	-101.37655624059533
0.0	1.3000000000000003	737832.0	-81.87365728718342
0.0	1.3000000000000003	737829.0	-69.66257703896801
0.0	1.3000000000000003	737826.0	-52.28195537789533
0.0	1.3000000000000003	737823.0	-72.12244991426934
0.0	1.3000000000000003	737820.0	-59.68288126171911
0.0	1.3000000000000003	737817.0	-39.27339708565681
0.0	1.3000000000000003	737814.0	-35.70633046627002
0.0	1.3000000000000003	737811.0	-42.9416770492945
0.0	1.3000000000000003	737808.0	-41.2794378803204
0.0	1.3000000000000003	737805.0	-38.894236728622076
0.0	1.3000000000000003	737802.0	-37.89661707917367
0.0	1.3000000000000003	737799.0	-40.79207443837565
0.0	1.3000000000000003	737796.0	-40.138706782132815
0.0	1.3000000000000003	737793.0	-37.68783904404998
0.0	1.3000000000000003	737790.0	-40.452196966886675
0.0	1.3000000000000003	737787.0	-37.062752300730025
0.0	1.3000000000000003	737784.0	-36.606542733805
0.0	1.3000000000000003	737781.0	-35.35134411778092
0.0	1.3000000000000003	737778.0	-35.204915112347116
0.0	1.3000000000000003	737775.0	-34.8050632569787
0.0	1.3000000000000003	737772.0	-37.69970420956444
0.0	1.3000000000000003	737769.0	-35.32348914818756
0.0	1.3000000000000003	737766.0	-38.36374205129579
0.0	1.3000000000000003	737763.0	-40.89472334263878
0.0	1.4000000000000004	737838.0	-86.46736092158679
0.0	1.4000000000000004	737835.0	-115.25922594991845
0.0	1.4000000000000004	737832.0	-79.70718152956172
0.0	1.4000000000000004	737829.0	-51.78307587528198
0.0	1.4000000000000004	737826.0	-60.380058757470955
0.0	1.4000000000000004	737823.0	-61.80283431353468
0.0	1.4000000000000004	737820.0	-51.22389317922263
0.0	1.4000000000000004	737817.0	-37.46360746366088
0.0	1.4000000000000004	737814.0	-38.89091426267865
0.0	1.4000000000000004	737811.0	-43.40216714751034
0.0	1.4000000000000004	737808.0	-40.26406088897955
0.0	1.4000000000000004	737805.0	-35.75460109394694
0.0	1.4000000000000004	737802.0	-43.67802006602531
0.0	1.4000000000000004	737799.0	-36.555293405085365
0.0	1.4000000000000004	737796.0	-34.53069126340203
0.0	1.4000000000000004	737793.0	-33.11553810775401
0.0	1.4000000000000004	737790.0	-33.20554495324885
0.0	1.4000000000000004	737787.0	-34.3394598245559
0.0	1.4000000000000004	737784.0	-34.28446289661767
0.0	1.4000000000000004	737781.0	-37.4743250501654
0.0	1.4000000000000004	737778.0	-34.132588754741846
0.0	1.4000000000000004	737775.0	-35.986476058794324
0.0	1.4000000000000004	737772.0	-33.1820571716728
0.0	1.4000000000000004	737769.0	-34.213007559681664
0.0	1.4000000000000004	737766.0	-33.40859115746169
0.0	1.4000000000000004	737763.0	-39.233693632958804
0.0	1.5000000000000004	737838.0	-73.40596670661006
0.0	1.5000000000000004	737835.0	-57.68263949229977
0.0	1.5000000000000004	737832.0	-61.75682308915481
0.0	1.5000000000000004	737829.0	-45.0203357500766
0.0	1.5000000000000004	737826.0	-51.783734296186616
0.0	1.5000000000000004	737823.0	-42.55643327199673
0.0	1.5000000000000004	737820.0	-35.19442102146432
0.0	1.5000000000000004	737817.0	-36.90447857616003
0.0	1.5000000000000004	737814.0	-32.98046624814714
0.0	1.5000000000000004	737811.0	-36.27067466704412
0.0	1.5000000000000004	737808.0	-32.556031896933305
0.0	1.5000000000000004	737805.0	-32.970085844707036
0.0	1.5000000000000004	737802.0	-31.593718607449482
0.0	1.5000000000000004	737799.0	-31.577986400176535
0.0	1.5000000000000004	737796.0	-33.9996774761533
0.0	1.5000000000000004	737793.0	-33.94677556436355
0.0	1.5000000000000004	737790.0	-34.1751466846246
0.0	1.5000000000000004	737787.0	-33.35883107239876
0.0	1.5000000000000004	737784.0	-32.26645971357961
0.0	1.5000000000000004	737781.0	-33.01181736700614
0.0	1.5000000000000004	737778.0	-31.825401655555726
0.0	1.5000000000000004	737775.0	-34.51638042072991
